,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,PS
224,Jim Dowd,34,C,MIN,78,8,17,25,-1,31,4,3,1,2,10,7,0,78,10.3,1018,13:03,2.1
225,Aaron Downey,28,RW,DAL,43,1,1,2,1,69,1,0,0,0,1,0,0,14,7.1,205,4:47,0.0
226,Dallas Drake,33,LW,STL,80,20,10,30,-7,66,15,4,1,2,6,3,1,113,17.7,1184,14:48,2.9
227,Kris Draper,31,C,DET,82,14,21,35,6,82,13,0,1,2,18,1,2,142,9.9,1328,16:12,2.9
228,Harold Druken,24,C,TOT,22,1,4,5,-1,4,1,0,0,0,5,0,0,16,6.3,146,6:39,0.4
229,Harold Druken,24,C,CAR,14,0,1,1,-1,2,0,0,0,0,2,0,0,5,0.0,56,3:59,0.0
230,Harold Druken,24,C,TOR,5,0,2,2,1,2,0,0,0,0,2,0,0,8,0.0,64,12:50,0.1
231,Harold Druken,24,C,VAN,3,1,1,2,-1,0,1,0,0,0,1,0,0,3,33.3,26,8:48,0.2
232,Chris Drury,26,LW,CGY,80,23,30,53,-9,33,17,5,1,5,15,15,0,224,10.3,1484,18:33,5.6
233,Steve Dubinsky,32,C,STL,28,0,6,6,3,4,0,0,0,0,5,0,1,23,0.0,301,10:45,0.2
234,J.P. Dumont,24,RW,BUF,76,14,21,35,-14,44,12,2,0,2,13,8,0,135,10.4,1145,15:04,3.0
235,Micki DuPont,22,D,CGY,16,1,2,3,-5,4,1,0,0,0,0,2,0,27,3.7,268,16:45,0.4
236,Pascal Dupuis,23,RW,MIN,80,20,28,48,17,44,14,6,0,4,20,7,1,183,10.9,1400,17:30,6.1
237,Radek Dvorak,25,RW,TOT,75,10,25,35,-6,30,7,3,0,0,17,6,2,166,6.0,1183,15:46,2.5
238,Radek Dvorak,25,RW,NYR,63,6,21,27,-3,16,4,2,0,0,16,3,2,134,4.5,989,15:42,1.7
239,Radek Dvorak,25,RW,EDM,12,4,4,8,-3,14,3,1,0,0,1,3,0,32,12.5,193,16:07,0.8
240,Gordie Dwyer,25,LW,TOT,28,0,1,1,-3,96,0,0,0,0,0,1,0,10,0.0,193,6:53,-0.4
241,Gordie Dwyer,25,LW,NYR,17,0,1,1,-1,50,0,0,0,0,0,1,0,8,0.0,110,6:28,-0.1
242,Gordie Dwyer,25,LW,MTL,11,0,0,0,-2,46,0,0,0,0,0,0,0,2,0.0,83,7:33,-0.2
243,Karl Dykhuis,30,D,MTL,65,1,4,5,-5,34,1,0,0,0,4,0,0,24,4.2,975,15:00,1.1
244,Mike Eastwood,35,C,TOT,70,3,13,16,-5,32,2,1,0,0,10,1,2,39,7.7,867,12:23,0.3
245,Mike Eastwood,35,C,CHI,53,2,10,12,-6,24,2,0,0,0,8,0,2,32,6.3,684,12:54,0.0
246,Mike Eastwood,35,C,STL,17,1,3,4,1,8,0,1,0,0,2,1,0,7,14.3,183,10:44,0.2
247,Mark Eaton,25,D,NSH,50,2,7,9,1,22,2,0,0,0,5,2,0,52,3.8,788,15:45,2.6
248,Patrik Elias,26,LW,NJD,81,28,29,57,17,22,22,6,0,4,18,8,3,255,11.0,1465,18:05,7.6
249,Mikko Eloranta,30,LW,LAK,75,5,12,17,-15,56,4,1,0,1,12,0,0,96,5.2,962,12:50,0.2
250,Steve Eminger,19,D,WSH,17,0,2,2,-3,24,0,0,0,0,2,0,0,6,0.0,172,10:08,0.1
251,Martin Erat,21,LW,NSH,27,1,7,8,-9,14,0,1,0,0,4,3,0,39,2.6,345,12:47,0.1
252,Anders Eriksson,28,D,TOR,4,0,0,0,1,0,0,0,0,0,0,0,0,7,0.0,76,19:02,0.2
253,John Erskine,22,D,DAL,16,2,0,2,1,29,2,0,0,0,0,0,0,12,16.7,172,10:45,0.7
254,Garnet Exelby,21,D,ATL,15,0,2,2,0,41,0,0,0,0,2,0,0,9,0.0,271,18:04,0.4
255,Jim Fahey,23,D,SJS,43,1,19,20,-3,33,1,0,0,0,6,13,0,66,1.5,788,18:20,2.9
256,Jeff Farkas,25,C,ATL,3,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,41,13:32,-0.1
257,Mike Farrell,24,RW,WSH,4,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,11,2:48,0.0
258,Rico Fata,22,LW,TOT,63,7,12,19,-7,16,7,0,0,0,8,4,0,79,8.9,742,11:46,1.3
259,Rico Fata,22,LW,NYR,36,2,4,6,-1,6,2,0,0,0,3,1,0,30,6.7,262,7:16,0.4
260,Rico Fata,22,LW,PIT,27,5,8,13,-6,10,5,0,0,0,5,3,0,49,10.2,480,17:46,1.0
261,Fedor Fedorov,21,LW,VAN,7,0,1,1,0,4,0,0,0,0,1,0,0,2,0.0,64,9:10,0.0
262,Sergei Fedorov,33,C,DET,80,36,47,83,15,52,24,10,2,11,28,18,1,281,12.8,1694,21:11,10.1
263,Todd Fedoruk,23,LW,PHI,63,1,5,6,1,105,1,0,0,0,5,0,0,33,3.0,409,6:30,0.2
264,Ruslan Fedotenko,24,LW,TBL,76,19,13,32,-7,44,13,6,0,6,10,2,1,114,16.7,1217,16:01,3.2
265,Andrew Ference,23,D,TOT,38,1,7,8,-15,42,0,1,0,0,5,2,0,39,2.6,712,18:45,0.8
266,Andrew Ference,23,D,PIT,22,1,3,4,-16,36,0,1,0,0,3,0,0,22,4.5,430,19:33,-0.1
267,Andrew Ference,23,D,CGY,16,0,4,4,1,6,0,0,0,0,2,2,0,17,0.0,282,17:38,0.9
268,Brad Ference,23,D,TOT,75,2,7,9,-3,146,2,0,0,0,7,0,0,49,4.1,1206,16:05,2.5
269,Brad Ference,23,D,FLA,60,2,6,8,2,118,2,0,0,0,6,0,0,41,4.9,958,15:58,2.6
270,Brad Ference,23,D,PHX,15,0,1,1,-5,28,0,0,0,0,1,0,0,8,0.0,248,16:33,-0.1
271,Scott Ferguson,30,D,EDM,78,3,5,8,11,120,3,0,0,0,5,0,0,45,6.7,959,12:18,2.8
272,Jesse Fibiger,24,D,SJS,16,0,0,0,-5,2,0,0,0,0,0,0,0,2,0.0,97,6:05,-0.3
273,Vernon Fiddler,22,C,NSH,19,4,2,6,2,14,4,0,0,1,2,0,0,20,20.0,184,9:40,0.9
274,Jeff Finley,35,D,STL,64,1,3,4,-2,46,1,0,0,1,3,0,0,30,3.3,1000,15:37,1.1
275,Jiri Fischer,22,D,DET,15,1,5,6,0,16,1,0,0,0,4,1,0,19,5.3,321,21:24,0.9
276,Mike Fisher,22,C,OTT,74,18,20,38,13,54,12,5,1,3,16,4,0,142,12.7,1183,15:59,4.5
277,Tom Fitzgerald,34,LW,TOR,66,4,13,17,10,57,4,0,0,0,13,0,0,89,4.5,799,12:07,1.2
278,Rory Fitzpatrick,28,D,BUF,36,1,3,4,-7,16,1,0,0,0,1,2,0,29,3.4,613,17:02,0.9
279,Theoren Fleury,34,LW,CHI,54,12,21,33,-7,77,11,1,0,3,14,7,0,124,9.7,904,16:45,3.0
280,Ryan Flinn,22,LW,LAK,19,1,0,1,0,28,1,0,0,0,0,0,0,13,7.7,104,5:28,0.0
281,Dan Focht,25,D,TOT,22,0,3,3,-9,29,0,0,0,0,1,2,0,12,0.0,305,13:53,0.0
282,Dan Focht,25,D,PIT,12,0,3,3,-7,19,0,0,0,0,1,2,0,11,0.0,219,18:14,0.1
283,Dan Focht,25,D,PHX,10,0,0,0,-2,10,0,0,0,0,0,0,0,1,0.0,87,8:40,-0.1
284,Adam Foote,31,D,COL,78,11,20,31,30,88,8,3,0,2,15,4,1,106,10.4,2005,25:43,8.2
285,Colin Forbes,26,C,WSH,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,48,9:38,-0.2
286,Peter Forsberg,29,C,COL,75,29,77,106,52,70,21,8,0,2,52,25,0,166,17.5,1450,19:20,13.6
287,Jean-Francois Fortin,23,D,WSH,33,0,1,1,-3,22,0,0,0,0,1,0,0,20,0.0,503,15:14,0.2
288,Kurtis Foster,21,D,ATL,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,22,11:06,-0.1
289,Ron Francis,39,C,CAR,82,22,35,57,-22,30,13,8,1,1,20,15,0,156,14.1,1635,19:56,5.4
290,Jeff Friesen,26,RW,NJD,81,23,28,51,23,26,20,3,0,4,23,5,0,179,12.8,1259,15:33,6.9
291,Alex Frolov,20,LW,LAK,79,14,17,31,12,34,13,1,0,3,15,2,0,141,9.9,1136,14:23,3.5
292,Marian Gaborik,20,RW,MIN,81,30,35,65,12,46,24,5,1,8,18,16,1,280,10.7,1410,17:24,8.9
293,Simon Gagne,22,LW,PHI,46,9,18,27,20,16,7,1,1,3,13,4,1,115,7.8,800,17:24,3.5
294,Simon Gamache,22,C,ATL,2,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,25,12:37,-0.1
295,Paul Gaustad,20,C,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,5:48,0.0
296,Denis Gauthier,26,D,CGY,72,1,11,12,5,99,1,0,0,1,9,2,0,50,2.0,1431,19:52,3.6
297,Aaron Gavey,28,C,TOR,5,0,1,1,1,0,0,0,0,0,1,0,0,8,0.0,57,11:19,0.0
298,Martin Gelinas,32,LW,CGY,81,21,31,52,-3,51,15,6,0,3,23,8,0,152,13.8,1341,16:33,5.7
299,Brent Gilchrist,35,LW,NSH,41,1,2,3,-11,14,1,0,0,0,2,0,0,41,2.4,441,10:46,-0.7
300,Hal Gill,27,D,BOS,76,4,13,17,21,56,4,0,0,0,11,0,2,114,3.5,1573,20:42,4.7
301,Todd Gill,37,D,CHI,5,0,1,1,3,0,0,0,0,0,1,0,0,9,0.0,98,19:31,0.5
302,Doug Gilmour,39,C,TOT,62,11,19,30,-6,36,8,3,0,0,13,6,0,85,12.9,1027,16:34,2.4
303,Doug Gilmour,39,C,MTL,61,11,19,30,-6,36,8,3,0,0,13,6,0,85,12.9,1022,16:45,2.4
304,Doug Gilmour,39,C,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4:51,0.0
305,Brian Gionta,24,RW,NJD,58,12,13,25,5,23,10,2,0,3,12,1,0,129,9.3,858,14:48,2.8
306,Jonathan Girard,22,D,BOS,73,6,16,22,4,21,4,2,0,2,9,6,1,123,4.9,1521,20:50,4.0
307,Ray Giroux,26,D,NJD,11,0,1,1,-2,6,0,0,0,0,1,0,0,20,0.0,201,18:18,0.2
308,Eric Godard,22,RW,NYI,19,0,0,0,-3,48,0,0,0,0,0,0,0,6,0.0,86,4:32,-0.3
309,Scott Gomez,23,C,NJD,80,13,42,55,17,48,11,2,0,4,32,10,0,205,6.3,1281,16:01,6.0
310,Sergei Gonchar,28,D,WSH,82,18,49,67,13,52,11,7,0,2,25,23,1,224,8.0,2179,26:35,11.5
311,Lee Goren,25,RW,BOS,14,2,1,3,-2,7,0,2,0,0,1,0,0,15,13.3,115,8:15,0.2
312,Jean-Luc Grand-Pierre,25,D,CBJ,41,1,0,1,-6,64,1,0,0,0,0,0,0,32,3.1,559,13:38,0.4
313,Chris Gratton,27,C,TOT,80,15,30,45,-16,107,11,4,0,2,19,11,0,215,7.0,1325,16:34,3.8
314,Chris Gratton,27,C,BUF,66,15,29,44,-5,86,11,4,0,2,19,10,0,187,8.0,1084,16:26,4.6
315,Chris Gratton,27,C,PHX,14,0,1,1,-11,21,0,0,0,0,0,1,0,28,0.0,241,17:12,-0.8
316,Adam Graves,34,LW,SJS,82,9,9,18,-14,32,8,1,0,0,8,0,1,118,7.6,1070,13:03,0.5
317,Josh Green,25,LW,TOT,45,1,4,5,-3,21,1,0,0,0,4,0,0,43,2.3,414,9:12,-0.3
318,Josh Green,25,LW,WSH,21,1,2,3,1,7,1,0,0,0,2,0,0,20,5.0,170,8:07,0.1
319,Josh Green,25,LW,EDM,20,0,2,2,-3,12,0,0,0,0,2,0,0,20,0.0,207,10:22,-0.3
320,Josh Green,25,LW,NYR,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,36,9:07,-0.1
321,Travis Green,32,C,TOR,75,12,12,24,2,67,9,2,1,3,12,0,0,86,14.0,971,12:57,2.2
322,Mark Greig,33,RW,PHI,5,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,25,5:02,0.1
323,Martin Grenier,22,D,PHX,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,6:11,-0.1
324,Mike Grier,28,RW,WSH,82,15,17,32,-14,36,11,2,2,2,11,6,0,133,11.3,1459,17:48,1.6
325,Michal Grosek,27,RW,BOS,63,2,18,20,2,71,2,0,0,1,17,1,0,74,2.7,675,10:43,1.2
326,Bill Guerin,32,RW,DAL,64,25,25,50,5,113,14,11,0,2,14,10,1,229,10.9,1187,18:33,6.2
327,Steve Guolla,29,LW,NJD,12,2,0,2,1,2,2,0,0,0,0,0,0,6,33.3,96,8:00,0.3
328,Kari Haakana,29,D,EDM,13,0,0,0,-2,4,0,0,0,0,0,0,0,2,0.0,103,7:55,-0.1
329,Niklas Hagman,23,RW,FLA,80,8,15,23,-8,20,6,2,0,0,14,1,0,132,6.1,1081,13:31,1.4
330,Riku Hahl,22,C,COL,42,3,4,7,3,12,3,0,0,0,4,0,0,61,4.9,464,11:03,0.3
331,Ron Hainsey,21,D,MTL,21,0,0,0,-1,2,0,0,0,0,0,0,0,12,0.0,261,12:25,0.2
332,Steven Halko,28,D,CAR,6,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,61,10:14,0.2
333,Adam Hall,22,RW,NSH,79,16,12,28,-8,31,8,8,0,2,8,4,0,146,11.0,1117,14:09,2.9
334,Jeff Halpern,26,C,WSH,82,13,21,34,6,88,10,1,2,2,19,1,1,126,10.3,1429,17:25,2.5
335,Denis Hamel,25,LW,BUF,25,2,0,2,-4,17,2,0,0,1,0,0,0,41,4.9,317,12:40,-0.2
336,Roman Hamrlik,28,D,NYI,73,9,32,41,21,87,6,3,0,2,11,18,3,151,6.0,1940,26:34,8.8
337,Michal Handzus,25,C,PHI,82,23,21,44,13,46,21,1,1,9,15,6,0,133,17.3,1439,17:33,5.6
338,Scott Hannan,24,D,SJS,81,3,19,22,0,61,2,1,0,0,14,4,1,103,2.9,1965,24:16,5.0
339,Mark Hartigan,25,C,ATL,23,5,2,7,-8,6,4,1,0,0,2,0,0,25,20.0,250,10:52,0.6
340,Scott Hartnell,20,RW,NSH,82,12,22,34,-3,101,10,2,0,2,19,3,0,221,5.4,1254,15:17,3.1
341,Todd Harvey,27,RW,SJS,76,3,16,19,5,74,3,0,0,0,15,1,0,64,4.7,756,9:57,1.3
342,Derian Hatcher,30,D,DAL,82,8,22,30,37,106,6,1,1,2,18,4,0,159,5.0,2120,25:51,9.3
343,Niclas Havelid,29,D,MDA,82,11,22,33,5,30,7,4,0,5,10,11,1,169,6.5,1844,22:30,8.0
344,Martin Havlat,21,LW,OTT,67,24,35,59,20,30,15,9,0,4,26,9,0,179,13.4,1102,16:27,7.8
345,Darren Haydar,23,RW,NSH,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,8:54,-0.1
346,Paul Healey,27,LW,TOR,44,3,7,10,8,16,2,1,0,0,7,0,0,43,7.0,528,12:00,0.8
347,Dany Heatley,22,RW,ATL,77,41,48,89,-8,58,21,19,1,6,28,20,0,252,16.3,1690,21:57,11.0
348,Jochen Hecht,25,LW,BUF,49,10,16,26,4,30,8,2,0,2,10,5,1,145,6.9,878,17:55,2.8
349,Radoslav Hecl,28,D,BUF,14,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,140,10:01,0.2
350,Bret Hedican,32,D,CAR,72,3,14,17,-24,75,2,1,0,1,7,6,1,113,2.7,1658,23:02,2.8
351,Jonathan Hedstrom,25,RW,MDA,4,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,31,7:51,-0.1
352,Jeff Heerema,23,RW,CAR,10,3,0,3,-2,2,2,1,0,0,0,0,0,16,18.8,96,9:37,0.4
353,Shawn Heins,29,D,TOT,47,1,2,3,-4,42,1,0,0,1,2,0,0,38,2.6,689,14:39,1.1
354,Shawn Heins,29,D,PIT,27,1,1,2,-2,33,1,0,0,1,1,0,0,28,3.6,518,19:11,1.0
355,Shawn Heins,29,D,SJS,20,0,1,1,-2,9,0,0,0,0,1,0,0,10,0.0,171,8:32,0.1
356,Steve Heinze,33,RW,LAK,27,5,7,12,-5,12,4,1,0,0,5,1,1,44,11.4,413,15:17,1.0
357,Milan Hejduk,26,RW,COL,82,50,48,98,52,32,32,18,0,4,31,17,0,244,20.5,1627,19:50,14.6
358,Sami Helenius,29,D,TOT,15,0,1,1,4,34,0,0,0,0,1,0,0,7,0.0,162,10:47,0.6
359,Sami Helenius,29,D,CHI,10,0,1,1,3,28,0,0,0,0,1,0,0,5,0.0,113,11:16,0.5
360,Sami Helenius,29,D,DAL,5,0,0,0,1,6,0,0,0,0,0,0,0,2,0.0,49,9:49,0.1
361,Bryan Helmer,30,D,VAN,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,27,13:24,0.1
362,Ales Hemsky,19,RW,EDM,59,6,24,30,5,14,6,0,0,1,15,9,0,50,12.0,712,12:04,2.8
363,Darby Hendrickson,30,C,MIN,28,1,5,6,-3,8,1,0,0,0,3,2,0,34,2.9,427,15:16,0.0
364,Alex Henry,23,D,TOT,41,0,0,0,-5,80,0,0,0,0,0,0,0,8,0.0,160,3:54,-0.3
365,Alex Henry,23,D,WSH,38,0,0,0,-4,80,0,0,0,0,0,0,0,8,0.0,138,3:39,-0.2
366,Alex Henry,23,D,EDM,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,7:02,-0.1
367,Burke Henry,24,D,CHI,16,0,2,2,-13,9,0,0,0,0,2,0,0,25,0.0,297,18:32,-0.6
368,Chris Herperger,28,C,ATL,27,4,1,5,-11,7,4,0,0,0,1,0,0,26,15.4,338,12:30,-0.1
369,Matt Herr,26,C,BOS,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,8:17,0.0
370,Andy Hilbert,21,C,BOS,14,0,3,3,-1,7,0,0,0,0,3,0,0,22,0.0,161,11:30,0.0
371,Sean Hill,32,D,CAR,82,5,24,29,4,141,4,1,0,0,6,18,0,188,2.7,1996,24:21,7.1
372,Dan Hinote,26,C,COL,60,6,4,10,4,49,6,0,0,3,3,1,0,65,9.2,636,10:36,0.6
373,Jan Hlavac,26,LW,TOT,61,10,16,26,-10,28,4,6,0,1,12,4,0,123,8.1,991,16:14,2.0
374,Jan Hlavac,26,LW,CAR,52,9,15,24,-9,22,3,6,0,1,11,4,0,116,7.8,893,17:10,1.9
375,Jan Hlavac,26,LW,VAN,9,1,1,2,-1,6,1,0,0,0,1,0,0,7,14.3,98,10:51,0.1
376,Shane Hnidy,27,D,OTT,67,0,8,8,-1,130,0,0,0,0,8,0,0,58,0.0,932,13:55,1.7
377,Jonas Hoglund,30,LW,TOR,79,13,19,32,2,12,11,2,0,3,10,8,1,157,8.3,1010,12:47,3.1
378,Josh Holden,25,C,TOR,5,1,0,1,-2,2,1,0,0,0,0,0,0,6,16.7,40,8:06,0.1
379,Bobby Holik,32,C,NYR,64,16,19,35,-1,52,13,3,0,2,16,3,0,213,7.5,1159,18:07,3.5
380,Jason Holland,26,D,LAK,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,27,13:31,0.2
381,Tomas Holmstrom,30,RW,DET,74,20,20,40,11,62,8,12,0,2,11,9,0,109,18.3,922,12:28,5.1
382,Brian Holzinger,30,C,TOT,14,1,3,4,-5,8,1,0,0,0,1,2,0,23,4.3,193,13:48,0.0
383,Brian Holzinger,30,C,PIT,9,1,2,3,-6,6,1,0,0,0,0,2,0,20,5.0,148,16:24,0.0
384,Brian Holzinger,30,C,TBL,5,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,46,9:08,0.1
385,Shawn Horcoff,24,LW,EDM,78,12,21,33,10,55,10,2,0,3,20,0,1,98,12.2,1053,13:30,3.3
386,Darcy Hordichuk,22,LW,TOT,28,0,0,0,-2,97,0,0,0,0,0,0,0,7,0.0,149,5:19,-0.3
387,Darcy Hordichuk,22,LW,PHX,25,0,0,0,-1,82,0,0,0,0,0,0,0,5,0.0,119,4:47,-0.3
388,Darcy Hordichuk,22,LW,FLA,3,0,0,0,-1,15,0,0,0,0,0,0,0,2,0.0,29,9:45,-0.1
389,Marcel Hossa,21,LW,MTL,34,6,7,13,3,14,4,2,0,1,7,0,0,51,11.8,475,13:58,1.3
390,Marian Hossa,24,RW,OTT,80,45,35,80,8,34,31,14,0,10,16,19,0,229,19.7,1481,18:31,11.1
391,Doug Houda,36,D,BUF,1,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,13,12:39,-0.1
392,Bill Houlder,35,D,NSH,82,2,4,6,-2,46,2,0,0,1,4,0,0,51,3.9,1567,19:07,3.2
393,Phil Housley,38,D,TOT,58,6,23,29,6,26,4,2,0,2,14,9,0,137,4.4,1121,19:20,5.4
394,Phil Housley,38,D,CHI,57,6,23,29,7,24,4,2,0,2,14,9,0,134,4.5,1105,19:23,5.5
395,Phil Housley,38,D,TOR,1,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,16,16:04,-0.1
396,Jan Hrdina,26,LW,TOT,61,14,29,43,4,42,3,11,0,4,20,8,1,86,16.3,1199,19:39,4.5
397,Jan Hrdina,26,LW,PIT,57,14,25,39,1,34,3,11,0,4,16,8,1,84,16.7,1126,19:45,4.1
398,Jan Hrdina,26,LW,PHX,4,0,4,4,3,8,0,0,0,0,4,0,0,2,0.0,73,18:12,0.4
399,Tony Hrkac,36,C,ATL,80,9,17,26,-16,14,7,2,0,2,12,5,0,86,10.5,1288,16:06,0.9
400,Brett Hull,38,RW,DET,82,37,39,76,11,22,24,12,1,4,24,14,1,262,14.1,1486,18:07,9.7
401,Jody Hull,33,RW,OTT,70,3,8,11,-3,14,3,0,0,1,7,0,1,42,7.1,737,10:32,0.1
402,Cale Hulse,29,D,NSH,80,2,6,8,-11,121,2,0,0,1,6,0,0,82,2.4,1527,19:05,2.7
403,Ivan Huml,21,LW,BOS,41,6,11,17,3,30,6,0,0,2,7,4,0,75,8.0,523,12:46,1.6
404,Trent Hunter,22,RW,NYI,8,0,4,4,5,4,0,0,0,0,4,0,0,19,0.0,98,12:13,0.5
405,Kristian Huselius,24,LW,FLA,78,20,23,43,-6,20,17,3,0,3,12,10,1,187,10.7,1352,17:20,4.6
406,Hannes Hyvonen,27,RW,CBJ,36,4,5,9,-11,22,4,0,0,0,4,1,0,48,8.3,361,10:02,0.4
407,Jarome Iginla,25,RW,CGY,75,35,32,67,-10,49,21,11,3,6,23,9,0,316,11.1,1607,21:26,8.2
408,Brad Isbister,25,LW,TOT,66,13,15,28,-9,43,11,2,0,3,12,3,0,119,10.9,909,13:46,2.4
409,Brad Isbister,25,LW,NYI,53,10,13,23,-9,34,8,2,0,2,11,2,0,90,11.1,737,13:54,1.8
410,Brad Isbister,25,LW,EDM,13,3,2,5,0,9,3,0,0,1,1,1,0,29,10.3,172,13:14,0.5
411,Barret Jackman,21,D,STL,82,3,16,19,23,190,3,0,0,0,16,0,0,66,4.5,1644,20:03,5.4
412,Ric Jackman,24,D,TOR,42,0,2,2,-10,41,0,0,0,0,0,2,0,35,0.0,587,13:59,-0.1
413,Jaromir Jagr,30,RW,WSH,75,36,41,77,5,38,21,13,2,9,24,17,0,290,12.4,1598,21:18,9.1
414,John Jakopin,27,D,SJS,12,0,0,0,0,11,0,0,0,0,0,0,0,3,0.0,98,8:11,0.1
415,Doug Janik,22,D,BUF,6,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,46,7:42,0.2
416,Jason Jaspers,21,C,PHX,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,15,7:17,-0.1
417,Jeff Jillson,22,D,SJS,26,0,6,6,-7,9,0,0,0,0,1,5,0,22,0.0,358,13:45,0.5
418,Andreas Johansson,29,LW,NSH,56,20,17,37,-4,22,10,10,0,0,10,7,0,124,16.1,939,16:46,4.7
419,Calle Johansson,35,D,WSH,82,3,12,15,9,22,2,1,0,0,9,2,1,77,3.9,1784,21:45,3.8
420,Mathias Johansson,28,C,TOT,58,5,10,15,-14,16,3,2,0,0,8,2,0,70,7.1,787,13:34,0.4
421,Mathias Johansson,28,C,CGY,46,4,5,9,-15,12,3,1,0,0,3,2,0,54,7.4,582,12:39,-0.1
422,Mathias Johansson,28,C,PIT,12,1,5,6,1,4,0,1,0,0,5,0,0,16,6.3,205,17:04,0.5
423,Craig Johnson,30,LW,LAK,70,3,6,9,-13,22,3,0,0,0,6,0,0,87,3.4,986,14:05,-0.8
424,Greg Johnson,31,C,NSH,38,8,9,17,7,22,8,0,0,0,9,0,0,55,14.5,653,17:11,2.1
425,Matt Johnson,27,LW,MIN,60,3,5,8,-8,201,3,0,0,1,5,0,0,24,12.5,444,7:24,0.2
426,Mike Johnson,28,RW,PHX,82,23,40,63,9,47,15,8,0,3,31,9,0,178,12.9,1611,19:39,6.6
427,Ryan Johnson,26,C,TOT,75,2,5,7,-13,38,2,0,0,0,5,0,0,67,3.0,798,10:38,-0.8
428,Ryan Johnson,26,C,FLA,58,2,5,7,-13,26,2,0,0,0,5,0,0,54,3.7,619,10:40,-0.5
429,Ryan Johnson,26,C,STL,17,0,0,0,0,12,0,0,0,0,0,0,0,13,0.0,180,10:34,-0.3
430,Kim Johnsson,26,D,PHI,82,10,29,39,11,38,5,5,0,2,15,13,1,159,6.3,1975,24:05,8.9
431,Mikko Jokela,22,D,VAN,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5,5:09,0.0
432,Olli Jokinen,24,C,FLA,81,36,29,65,-17,79,20,13,3,6,18,11,0,240,15.0,1784,22:02,7.6
433,Hans Jonsson,29,D,PIT,63,1,4,5,-23,36,1,0,0,0,3,1,0,40,2.5,1075,17:04,0.5
434,Kenny Jonsson,28,D,NYI,71,8,18,26,-8,24,4,3,1,0,10,7,1,108,7.4,1647,23:12,4.4
435,Ed Jovanovski,26,D,VAN,67,6,40,46,19,113,4,2,0,1,17,22,1,145,4.1,1625,24:15,8.4
436,Joe Juneau,35,C,MTL,72,6,16,22,-10,20,6,0,0,2,16,0,0,88,6.8,1208,16:46,0.5
437,Frantisek Kaberle,29,D,ATL,79,7,19,26,-19,32,3,3,1,2,12,7,0,105,6.7,1734,21:57,3.5
438,Tomas Kaberle,24,D,TOR,82,11,36,47,20,30,6,4,1,2,20,15,1,119,9.2,2037,24:50,9.7
439,Dmitri Kalinin,22,D,BUF,65,8,13,21,-7,57,4,3,1,0,11,1,1,83,9.6,1409,21:41,4.7
440,Tomi Kallio,26,RW,TOT,24,2,4,6,-10,14,2,0,0,0,4,0,0,28,7.1,309,12:52,0.0
441,Tomi Kallio,26,RW,CBJ,12,1,2,3,-7,8,1,0,0,0,2,0,0,20,5.0,178,14:52,-0.1
442,Tomi Kallio,26,RW,PHI,7,1,0,1,-1,2,1,0,0,0,0,0,0,5,20.0,66,9:29,0.1
443,Tomi Kallio,26,RW,ATL,5,0,2,2,-2,4,0,0,0,0,2,0,0,3,0.0,64,12:47,0.0
444,Niko Kapanen,24,C,DAL,82,5,29,34,25,44,4,0,1,1,29,0,0,80,6.3,1201,14:39,3.1
445,Sami Kapanen,29,RW,TOT,71,10,21,31,-18,18,5,5,0,2,9,11,1,189,5.3,1342,18:54,1.7
446,Sami Kapanen,29,RW,CAR,43,6,12,18,-17,12,3,3,0,1,4,8,0,108,5.6,800,18:37,0.8
447,Sami Kapanen,29,RW,PHI,28,4,9,13,-1,6,2,2,0,1,5,3,1,81,4.9,542,19:21,1.0
448,Paul Kariya,28,LW,MDA,82,25,56,81,-3,48,13,11,1,2,32,24,0,257,9.7,1664,20:17,8.8
