,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
572,Brendan Mikkelson,25,D,TBL,4,0,1,1,1,6,0,0,0,0,1,0,0,0,,39,9:46,5,3,0,0,,0.2
573,Drew Miller,28,LW,DET,44,4,4,8,-8,2,3,1,0,2,4,0,0,54,7.4,608,13:49,41,81,1,3,25.0,0.0
574,J.T. Miller,19,C,NYR,26,2,2,4,-7,8,1,1,0,0,1,1,0,43,4.7,352,13:31,12,47,63,55,53.4,-0.2
575,John Mitchell,28,C,COL,47,10,10,20,5,18,9,1,0,1,8,2,0,72,13.9,787,16:45,43,99,171,173,49.7,2.2
576,Torrey Mitchell,28,C,MIN,45,4,4,8,-8,21,4,0,0,1,4,0,0,39,10.3,472,10:30,22,47,21,21,50.0,0.2
577,Travis Moen,30,LW,MTL,45,2,4,6,-4,32,2,0,0,0,4,0,0,32,6.3,524,11:39,22,82,4,6,40.0,-0.3
578,John Moore,22,D,TOT,30,1,6,7,4,7,1,0,0,0,6,0,0,29,3.4,400,13:20,32,38,0,0,,1.7
579,John Moore,22,D,CBJ,17,0,1,1,-5,2,0,0,0,0,1,0,0,14,0.0,247,14:31,14,18,0,0,,0.0
580,John Moore,22,D,NYR,13,1,5,6,9,5,1,0,0,0,5,0,0,15,6.7,153,11:46,18,20,0,0,,1.7
581,Jeremy Morin,21,LW,CHI,3,1,1,2,1,0,1,0,0,0,1,0,0,7,14.3,39,13:01,1,3,0,4,0.0,0.3
582,Derek Morris,34,D,PHX,39,0,11,11,-6,36,0,0,0,0,8,3,0,68,0.0,834,21:24,69,92,0,0,,1.3
583,Brenden Morrow,34,LW,TOT,44,12,13,25,-3,37,10,2,0,2,11,2,0,55,21.8,654,14:52,20,85,13,11,54.2,2.8
584,Brenden Morrow,34,LW,DAL,29,6,5,11,-8,18,5,1,0,1,4,1,0,31,19.4,433,14:55,12,48,13,10,56.5,0.8
585,Brenden Morrow,34,LW,PIT,15,6,8,14,5,19,5,1,0,1,7,1,0,24,25.0,221,14:44,8,37,0,1,0.0,2.0
586,Dave Moss,31,LW,PHX,45,5,15,20,3,21,3,1,1,0,14,1,0,82,6.1,700,15:33,34,73,9,22,29.0,1.6
587,Matt Moulson,29,LW,NYI,47,15,29,44,-3,4,7,8,0,0,22,7,0,154,9.7,900,19:09,28,24,1,0,100.0,4.9
588,Chris Mueller,26,C,NSH,18,2,3,5,-4,6,2,0,0,1,3,0,0,22,9.1,193,10:42,15,14,92,93,49.7,0.3
589,Peter Mueller,24,C,FLA,43,8,9,17,-11,18,6,2,0,0,7,2,0,131,6.1,699,16:16,10,29,46,58,44.2,1.3
590,Ryan Murphy,19,D,CAR,4,0,0,0,-4,2,0,0,0,0,0,0,0,7,0.0,84,21:04,9,2,0,0,,-0.3
591,Andrew Murray,31,C,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,8,7:49,0,1,0,0,,0.0
592,Douglas Murray,32,D,TOT,43,1,5,6,-9,35,1,0,0,0,5,0,0,27,3.7,756,17:35,98,89,0,0,,0.8
593,Douglas Murray,32,D,SJS,29,0,3,3,-8,26,0,0,0,0,3,0,0,13,0.0,497,17:09,64,56,0,0,,0.4
594,Douglas Murray,32,D,PIT,14,1,2,3,-1,9,1,0,0,0,2,0,0,14,7.1,259,18:30,34,33,0,0,,0.4
595,Jan Mursak,25,LW,DET,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,11,5:39,0,0,1,1,50.0,0.0
596,Jake Muzzin,23,D,LAK,45,7,9,16,16,35,4,3,0,1,5,4,0,77,9.1,805,17:54,29,70,0,0,,4.8
597,Tyler Myers,22,D,BUF,39,3,5,8,-8,32,2,1,0,2,3,2,0,48,6.3,831,21:19,56,58,0,0,,1.1
598,Rick Nash,28,LW,NYR,44,21,21,42,16,26,17,3,1,3,15,6,0,176,11.9,879,19:58,25,46,5,7,41.7,6.4
599,Riley Nash,23,C,CAR,32,4,5,9,-4,8,4,0,0,0,5,0,0,36,11.1,410,12:48,10,36,128,161,44.3,0.5
600,James Neal,25,LW,PIT,40,21,15,36,5,26,12,9,0,6,8,7,0,136,15.4,699,17:28,17,56,1,5,16.7,5.2
601,Chris Neil,33,RW,OTT,48,4,8,12,0,144,4,0,0,3,5,3,0,87,4.6,665,13:52,10,206,3,3,50.0,0.8
602,Kris Newbury,30,C,NYR,6,0,1,1,1,9,0,0,0,0,1,0,0,4,0.0,47,7:53,0,9,16,16,50.0,0.1
603,Scott Nichol,38,C,STL,30,1,0,1,-2,25,1,0,0,1,0,0,0,13,7.7,293,9:47,13,27,132,86,60.6,-0.3
604,Frans Nielsen,28,C,NYI,48,6,23,29,-3,12,3,2,1,1,15,8,0,93,6.5,865,18:01,47,23,268,290,48.0,2.3
605,Nikita Nikitin,26,D,CBJ,38,3,6,9,2,17,2,1,0,0,5,1,0,60,5.0,806,21:12,56,31,0,0,,2.4
606,Matt Niskanen,26,D,PIT,40,4,10,14,4,12,4,0,0,2,8,2,0,67,6.0,814,20:21,47,49,0,0,,2.5
607,Andreas Nodl,25,RW,CAR,8,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,68,8:28,3,13,1,2,33.3,-0.1
608,Jordan Nolan,23,C,LAK,44,2,4,6,-5,46,2,0,0,0,4,0,0,23,8.7,373,8:28,5,72,0,8,0.0,0.1
609,Ryan Nugent-Hopkins,19,C,EDM,40,4,20,24,3,8,2,2,0,0,11,9,0,78,5.1,755,18:52,27,27,226,325,41.0,2.0
610,Gustav Nyquist,23,LW,DET,22,3,3,6,0,6,3,0,0,0,1,2,0,46,6.5,287,13:02,3,2,1,3,25.0,0.5
611,Eric Nystrom,29,LW,DAL,48,7,4,11,-3,61,6,0,1,3,4,0,0,49,14.3,689,14:21,26,122,15,11,57.7,0.6
612,Jim O'Brien,24,C,OTT,29,5,1,6,-2,8,4,1,0,0,1,0,0,38,13.2,331,11:25,13,30,100,119,45.7,0.6
613,Shane O'Brien,29,D,COL,28,0,4,4,0,60,0,0,0,0,4,0,0,28,0.0,434,15:30,36,42,0,0,,0.8
614,Ryan O'Byrne,28,D,TOT,42,2,4,6,-4,60,2,0,0,0,4,0,0,26,7.7,778,18:32,69,104,0,0,,1.2
615,Ryan O'Byrne,28,D,COL,34,1,3,4,-8,54,1,0,0,0,3,0,0,21,4.8,641,18:51,49,76,0,0,,0.4
616,Ryan O'Byrne,28,D,TOR,8,1,1,2,4,6,1,0,0,0,1,0,0,5,20.0,137,17:11,20,28,0,0,,0.8
617,Ryan O'Reilly,21,C,COL,29,6,14,20,-3,4,3,3,0,0,11,3,0,66,9.1,537,18:30,14,7,241,215,52.9,1.9
618,Johnny Oduya,31,D,CHI,48,3,9,12,12,10,3,0,0,0,7,1,1,52,5.8,985,20:31,79,24,0,0,,3.3
619,Kyle Okposo,24,RW,NYI,48,4,20,24,-2,38,4,0,0,0,17,3,0,101,4.0,814,16:57,21,48,104,82,55.9,1.6
620,Jamie Oleksiak,20,D,DAL,16,0,2,2,-5,14,0,0,0,0,2,0,0,11,0.0,237,14:50,18,32,0,0,,0.0
621,Steven Oleksy,26,D,WSH,28,1,8,9,9,33,1,0,0,0,8,0,0,25,4.0,484,17:16,52,58,0,0,,2.1
622,Mark Olver,25,C,COL,32,4,2,6,-5,6,4,0,0,0,2,0,0,33,12.1,289,9:03,17,28,59,83,41.5,0.4
623,Dmitry Orlov,21,D,WSH,5,0,1,1,5,0,0,0,0,0,1,0,0,1,0.0,75,14:57,4,2,0,0,,0.6
624,Brooks Orpik,32,D,PIT,46,0,8,8,17,32,0,0,0,0,8,0,0,32,0.0,1025,22:17,114,119,0,0,,2.5
625,Colton Orr,30,RW,TOR,44,1,3,4,4,155,1,0,0,0,3,0,0,13,7.7,281,6:23,17,78,0,1,0.0,0.2
626,T.J. Oshie,26,C,STL,30,7,13,20,-5,15,4,2,1,1,4,8,1,65,10.8,573,19:06,24,33,5,8,38.5,2.0
627,Steve Ott,30,C,BUF,48,9,15,24,3,93,7,2,0,3,12,1,2,73,12.3,891,18:33,21,187,298,237,55.7,2.2
628,Alex Ovechkin,27,RW,WSH,48,32,24,56,2,36,16,16,0,4,13,11,0,220,14.5,1002,20:53,18,120,0,1,0.0,8.0
629,Magnus Paajarvi,21,LW,EDM,42,9,7,16,-1,14,6,2,1,2,7,0,0,75,12.0,593,14:08,23,24,4,8,33.3,1.7
630,Max Pacioretty,24,LW,MTL,44,15,24,39,8,28,11,4,0,0,16,8,0,163,9.2,726,16:31,16,59,2,5,28.6,4.9
631,Jean-Gabriel Pageau,20,C,OTT,9,2,2,4,3,0,2,0,0,2,2,0,0,14,14.3,103,11:30,3,11,40,42,48.8,0.6
632,Daniel Paille,28,LW,BOS,46,10,7,17,3,8,8,0,2,1,6,1,0,70,14.3,583,12:41,15,45,2,8,20.0,2.2
633,Ondrej Palat,21,LW,TBL,14,2,2,4,5,0,2,0,0,1,2,0,0,16,12.5,164,11:44,1,28,0,6,0.0,0.5
634,Kyle Palmieri,21,C,ANA,42,10,11,21,2,9,8,2,0,5,10,1,0,92,10.9,518,12:20,10,48,1,11,8.3,2.6
635,Aaron Palushaj,23,RW,COL,25,2,7,9,-2,8,2,0,0,0,7,0,0,29,6.9,283,11:19,13,32,2,6,25.0,0.7
636,Jay Pandolfo,38,LW,BOS,18,0,0,0,-2,2,0,0,0,0,0,0,0,11,0.0,163,9:04,8,25,2,3,40.0,-0.4
637,Richard Panik,21,RW,TBL,25,5,4,9,-2,4,4,1,0,1,3,1,0,34,14.7,283,11:20,13,38,1,2,33.3,0.9
638,Adam Pardy,28,D,BUF,17,0,4,4,4,14,0,0,0,0,4,0,0,6,0.0,281,16:30,16,24,0,0,,1.0
639,P.A. Parenteau,29,LW,COL,48,18,25,43,-11,38,12,6,0,1,18,7,0,105,17.1,919,19:09,14,50,1,12,7.7,4.8
640,Zach Parise,28,C,MIN,48,18,20,38,2,16,11,7,0,4,14,6,0,182,9.9,992,20:40,41,59,3,6,33.3,4.8
641,George Parros,33,RW,FLA,39,1,1,2,-15,57,1,0,0,0,1,0,0,16,6.3,258,6:37,13,53,0,0,,-0.7
642,Greg Pateryn,22,D,MTL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,9:36,1,2,0,0,,0.0
643,Joe Pavelski,28,C,SJS,48,16,15,31,2,10,11,5,0,5,8,6,1,130,12.3,908,18:55,44,48,342,318,51.8,4.2
644,Theo Peckham,25,D,EDM,4,0,0,0,-1,6,0,0,0,0,0,0,0,2,0.0,71,17:38,5,14,0,0,,0.0
645,Matt Pelech,25,D,SJS,2,0,0,0,0,7,0,0,0,0,0,0,0,0,,18,9:03,0,6,0,0,,0.0
646,Anthony Peluso,23,RW,WPG,5,0,2,2,1,14,0,0,0,0,2,0,0,4,0.0,25,5:00,0,7,0,0,,0.2
647,Dustin Penner,30,RW,LAK,33,2,12,14,-2,18,2,0,0,0,11,1,0,61,3.3,419,12:42,7,59,2,3,40.0,1.0
648,Mathieu Perreault,25,C,WSH,39,6,11,17,7,20,4,2,0,1,10,1,0,47,12.8,455,11:40,8,28,168,157,51.7,2.0
649,David Perron,24,LW,STL,48,10,15,25,0,44,8,2,0,2,11,4,0,84,11.9,864,18:00,11,48,8,14,36.4,2.6
650,Corey Perry,27,RW,ANA,44,15,21,36,10,72,10,5,0,5,15,5,1,128,11.7,839,19:04,18,49,6,23,20.7,4.6
651,Harri Pesonen,24,C,NJD,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,37,9:11,0,4,0,0,,-0.1
652,Toby Petersen,34,C,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:40,0,1,1,1,50.0,0.0
653,Nicholas Petrecki,23,D,SJS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:58,2,1,0,0,,0.0
654,Lennart Petrell,28,C,EDM,35,3,6,9,-4,4,2,0,1,0,5,0,1,23,13.0,404,11:32,22,63,3,10,23.1,0.5
655,Alexander Petrovic,20,D,FLA,6,0,0,0,-8,25,0,0,0,0,0,0,0,5,0.0,113,18:47,4,10,0,0,,-0.5
656,Jeff Petry,25,D,EDM,48,3,9,12,1,29,2,0,1,0,9,0,0,66,4.5,1052,21:55,86,112,0,1,0.0,2.9
657,Rich Peverley,30,C,BOS,47,6,12,18,-9,16,4,2,0,0,6,4,2,95,6.3,717,15:15,21,23,211,150,58.4,1.1
658,Dion Phaneuf,27,D,TOR,48,9,19,28,-4,65,6,3,0,1,6,13,0,88,10.2,1209,25:11,91,131,0,0,,4.6
659,Chris Phillips,34,D,OTT,48,5,9,14,-5,43,4,1,0,0,9,0,0,89,5.6,1010,21:03,78,93,0,0,,3.2
660,Alex Pietrangelo,23,D,STL,47,5,19,24,0,10,3,2,0,0,14,4,1,93,5.4,1180,25:07,101,24,0,0,,4.9
661,Steve Pinizzotto,28,C,VAN,12,0,0,0,-6,29,0,0,0,0,0,0,0,9,0.0,120,10:00,4,29,0,0,,-0.5
662,Brandon Pirri,21,C,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,17:55,1,1,6,8,42.9,0.0
663,Joni Pitkanen,29,D,CAR,22,1,8,9,2,12,1,0,0,0,6,2,0,34,2.9,502,22:49,34,16,0,0,,1.6
664,Tomas Plekanec,30,C,MTL,47,14,19,33,3,24,10,4,0,2,8,11,0,133,10.5,903,19:13,17,25,485,475,50.5,3.6
665,Roman Polak,26,D,STL,48,1,5,6,-2,48,1,0,0,1,5,0,0,39,2.6,884,18:25,78,110,0,0,,1.9
666,Jason Pominville,30,RW,TOT,47,14,20,34,1,8,11,2,1,2,13,7,0,118,11.9,948,20:11,35,21,51,54,48.6,3.7
667,Jason Pominville,30,RW,BUF,37,10,15,25,1,8,8,1,1,1,10,5,0,94,10.6,773,20:54,27,17,40,46,46.5,2.6
668,Jason Pominville,30,RW,MIN,10,4,5,9,0,0,3,1,0,1,3,2,0,24,16.7,175,17:31,8,4,11,8,57.9,1.2
669,Alexei Ponikarovsky,32,LW,TOT,42,4,5,9,-1,14,4,0,0,1,5,0,0,51,7.8,553,13:10,15,81,2,5,28.6,0.6
670,Alexei Ponikarovsky,32,LW,NJD,30,2,5,7,1,8,2,0,0,0,5,0,0,41,4.9,410,13:40,10,67,2,3,40.0,0.5
671,Alexei Ponikarovsky,32,LW,WPG,12,2,0,2,-2,6,2,0,0,1,0,0,0,10,20.0,142,11:52,5,14,0,2,0.0,0.1
672,Chris Porter,28,C,STL,29,2,6,8,5,0,2,0,0,2,6,0,0,46,4.3,337,11:38,5,65,25,33,43.1,0.8
673,Kevin Porter,26,RW,BUF,31,4,5,9,-1,10,3,0,1,0,4,0,1,37,10.8,472,15:14,18,56,109,162,40.2,0.6
674,Paul Postma,23,D,WPG,34,4,5,9,-5,6,2,2,0,0,3,2,0,32,12.5,511,15:02,27,17,0,0,,1.4
675,Tom Poti,35,D,WSH,16,0,2,2,-2,2,0,0,0,0,1,1,0,8,0.0,244,15:13,15,5,0,0,,0.2
676,Corey Potter,29,D,EDM,33,3,1,4,8,6,3,0,0,0,0,1,0,36,8.3,576,17:27,36,50,0,0,,2.1
677,Benoit Pouliot,26,LW,TBL,34,8,12,20,8,15,8,0,0,1,9,3,0,60,13.3,450,13:14,6,35,10,21,32.3,2.5
678,Darroll Powe,27,C,TOT,42,0,0,0,-1,27,0,0,0,0,0,0,0,23,0.0,378,9:00,22,82,56,48,53.8,-0.7
679,Darroll Powe,27,C,NYR,34,0,0,0,-2,18,0,0,0,0,0,0,0,18,0.0,296,8:43,17,74,53,47,53.0,-0.6
680,Darroll Powe,27,C,MIN,8,0,0,0,1,9,0,0,0,0,0,0,0,5,0.0,82,10:13,5,8,3,1,75.0,-0.1
681,Vinny Prospal,37,C,CBJ,48,12,18,30,3,32,8,4,0,2,15,3,0,85,14.1,793,16:32,18,37,4,5,44.4,3.5
682,Nate Prosser,26,D,MIN,17,0,0,0,4,4,0,0,0,0,0,0,0,5,0.0,191,11:15,22,17,0,0,,0.6
683,Dalton Prout,22,D,CBJ,28,1,6,7,15,25,1,0,0,0,5,1,0,16,6.3,519,18:32,40,51,0,0,,2.8
684,Brandon Prust,28,LW,MTL,38,5,9,14,11,110,5,0,0,1,9,0,0,39,12.8,518,13:38,26,87,25,30,45.5,1.6
685,Teddy Purcell,27,RW,TBL,48,11,25,36,-1,12,8,3,0,2,15,10,0,94,11.7,804,16:45,7,11,2,4,33.3,3.5
686,Taylor Pyatt,31,LW,NYR,48,6,5,11,5,6,5,1,0,0,4,1,0,56,10.7,629,13:06,28,85,4,6,40.0,1.1
687,Tom Pyatt,25,C,TBL,43,8,8,16,5,12,8,0,0,1,8,0,0,60,13.3,584,13:35,36,22,145,145,50.0,1.6
688,Mark Pysyk,21,D,BUF,19,1,4,5,-7,0,0,1,0,0,4,0,0,21,4.8,309,16:17,9,6,0,0,,0.3
689,Kyle Quincey,27,D,DET,36,1,2,3,7,18,1,0,0,0,1,1,0,36,2.8,692,19:13,46,29,0,0,,1.9
690,Rickard Rakell,19,RW,ANA,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,36,8:57,0,4,10,11,47.6,-0.2
691,Greg Rallo,31,C,FLA,10,1,0,1,-5,2,0,1,0,0,0,0,0,10,10.0,96,9:33,1,20,1,2,33.3,-0.1
692,Joonas Rask,22,C,NSH,2,0,1,1,-1,0,0,0,0,0,1,0,0,0,,16,8:01,0,0,0,0,,0.0
693,Mason Raymond,27,LW,VAN,46,10,12,22,2,16,6,4,0,1,10,2,0,79,12.7,728,15:49,8,18,17,33,34.0,2.5
694,Matt Read,26,RW,PHI,42,11,13,24,1,2,10,1,0,2,11,2,0,72,15.3,757,18:01,32,49,14,34,29.2,2.8
695,Marty Reasoner,35,C,NYI,31,0,5,5,-3,4,0,0,0,0,5,0,0,34,0.0,348,11:14,14,21,157,142,52.5,-0.2
696,Ryan Reaves,26,RW,STL,43,4,2,6,3,79,4,0,0,1,2,0,0,24,16.7,320,7:27,7,135,3,0,100.0,0.8
697,Wade Redden,35,D,TOT,29,3,4,7,-2,11,3,0,0,0,3,1,0,28,10.7,437,15:04,30,16,0,0,,1.5
698,Wade Redden,35,D,STL,23,2,3,5,-2,11,2,0,0,0,3,0,0,23,8.7,345,14:59,24,12,0,0,,1.1
699,Wade Redden,35,D,BOS,6,1,1,2,0,0,1,0,0,0,0,1,0,5,20.0,92,15:24,6,4,0,0,,0.4
700,Zach Redmond,24,D,WPG,8,1,3,4,0,12,0,0,1,0,2,1,0,13,7.7,157,19:35,8,12,0,0,,0.7
701,Dylan Reese,28,D,PIT,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,46,15:16,4,0,0,0,,0.0
702,Robyn Regehr,32,D,TOT,41,0,4,4,-4,23,0,0,0,0,4,0,0,27,0.0,796,19:25,69,100,0,0,,0.7
703,Robyn Regehr,32,D,BUF,29,0,2,2,-4,21,0,0,0,0,2,0,0,15,0.0,541,18:39,50,65,0,0,,0.2
704,Robyn Regehr,32,D,LAK,12,0,2,2,0,2,0,0,0,0,2,0,0,12,0.0,255,21:16,19,35,0,0,,0.5
705,Peter Regin,26,C,OTT,27,0,3,3,-4,8,0,0,0,0,3,0,0,37,0.0,311,11:31,8,12,92,118,43.8,-0.3
706,Max Reinhart,20,C,CGY,11,1,2,3,-3,4,1,0,0,0,1,1,0,26,3.8,159,14:25,2,8,34,57,37.4,0.1
707,Jon Rheault,26,RW,FLA,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,53,10:34,4,12,0,1,0.0,-0.1
708,Mike Ribeiro,32,C,WSH,48,13,36,49,-4,53,7,6,0,1,15,21,0,63,20.6,856,17:50,29,55,226,279,44.8,5.1
709,Brad Richards,32,C,NYR,46,11,23,34,8,14,8,3,0,1,17,6,0,110,10.0,865,18:49,43,25,391,382,50.6,4.0
710,Mike Richards,27,C,LAK,48,12,20,32,-8,42,6,6,0,3,11,9,0,82,14.6,785,16:21,19,58,216,225,49.0,3.3
711,Brad Richardson,27,RW,LAK,16,1,5,6,2,10,1,0,0,0,5,0,0,27,3.7,174,10:54,3,22,27,29,48.2,0.6
712,Zac Rinaldo,22,C,PHI,32,3,2,5,-7,85,3,0,0,0,2,0,0,15,20.0,268,8:23,12,143,1,1,50.0,0.2
713,Colby Robak,22,D,FLA,16,0,1,1,-1,17,0,0,0,0,1,0,0,15,0.0,243,15:11,13,4,0,0,,0.3
714,Stephane Robidas,35,D,DAL,48,1,12,13,2,56,1,0,0,0,8,4,0,46,2.2,1067,22:14,93,136,0,0,,2.5
715,Aaron Rome,29,D,DAL,27,0,5,5,-2,18,0,0,0,0,5,0,0,15,0.0,414,15:20,32,43,0,0,,0.7
716,Jay Rosehill,27,D,PHI,11,1,0,1,-4,64,1,0,0,1,0,0,0,7,14.3,75,6:48,5,18,0,0,,0.0
717,Antoine Roussel,23,C,DAL,39,7,7,14,3,85,7,0,0,0,7,0,0,46,15.2,367,9:24,16,75,30,25,54.5,1.8
718,Derek Roy,29,C,TOT,42,7,21,28,4,6,5,2,0,1,14,6,1,85,8.2,781,18:36,30,15,295,352,45.6,2.7
719,Derek Roy,29,C,DAL,30,4,18,22,3,4,3,1,0,1,12,5,1,65,6.2,569,18:58,26,15,243,277,46.7,2.0
720,Derek Roy,29,C,VAN,12,3,3,6,1,2,2,1,0,0,2,1,0,20,15.0,212,17:39,4,0,52,75,40.9,0.7
721,Mathieu Roy,29,D,TBL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,14:07,0,0,0,0,,-0.1
722,Michal Rozsival,34,D,CHI,27,0,12,12,18,14,0,0,0,0,11,0,1,13,0.0,489,18:07,28,44,0,2,0.0,3.2
723,Chad Ruhwedel,22,D,BUF,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,99,14:12,8,7,0,0,,0.1
724,David Rundblad,22,D,PHX,8,0,1,1,-5,0,0,0,0,0,1,0,0,9,0.0,110,13:44,9,7,0,0,,-0.2
725,Mike Rupp,33,C,TOT,40,1,3,4,-2,79,1,0,0,0,3,0,0,29,3.4,334,8:21,9,48,16,11,59.3,-0.1
726,Mike Rupp,33,C,MIN,32,1,3,4,1,67,1,0,0,0,3,0,0,27,3.7,284,8:53,9,41,12,7,63.2,0.2
727,Mike Rupp,33,C,NYR,8,0,0,0,-3,12,0,0,0,0,0,0,0,2,0.0,50,6:15,0,7,4,4,50.0,-0.2
728,Kris Russell,25,D,STL,33,1,6,7,6,9,0,1,0,0,5,1,0,41,2.4,530,16:03,57,26,0,0,,2.2
729,Tuomo Ruutu,29,C,CAR,17,4,5,9,-6,8,4,0,0,0,5,0,0,30,13.3,259,15:14,7,51,1,7,12.5,0.7
730,Bobby Ryan,25,RW,ANA,46,11,19,30,3,17,9,2,0,1,15,4,0,101,10.9,763,16:35,29,80,25,56,30.9,3.3
731,Michael Ryder,32,RW,TOT,46,16,19,35,2,16,8,8,0,5,10,9,0,101,15.8,738,16:03,16,35,3,6,33.3,4.4
732,Michael Ryder,32,RW,MTL,27,10,11,21,-2,8,4,6,0,3,6,5,0,59,16.9,427,15:49,10,16,1,2,33.3,2.5
733,Michael Ryder,32,RW,DAL,19,6,8,14,4,8,4,2,0,2,4,4,0,42,14.3,311,16:22,6,19,2,4,33.3,1.8
734,Brandon Saad,20,LW,CHI,46,10,17,27,17,12,9,0,1,2,14,3,0,98,10.2,757,16:28,12,41,17,29,37.0,3.5
735,Sami Salo,38,D,TBL,46,2,15,17,5,16,1,1,0,0,9,6,0,48,4.2,965,20:59,65,40,0,0,,2.8
736,Bryce Salvador,36,D,NJD,39,0,2,2,-12,22,0,0,0,0,2,0,0,29,0.0,832,21:20,79,36,0,0,,0.3
737,Mikael Samuelsson,36,RW,DET,4,0,1,1,-3,0,0,0,0,0,1,0,0,4,0.0,51,12:52,1,6,0,0,,-0.1
738,Bobby Sanguinetti,24,D,CAR,37,2,4,6,-6,4,2,0,0,1,3,1,0,48,4.2,546,14:45,40,50,0,1,0.0,0.7
739,Mike Santorelli,27,C,TOT,34,2,2,4,-12,2,2,0,0,0,2,0,0,35,5.7,403,11:52,3,12,56,38,59.6,-0.5
740,Mike Santorelli,27,C,FLA,24,2,1,3,-7,2,2,0,0,0,1,0,0,21,9.5,266,11:06,3,7,30,22,57.7,-0.1
741,Mike Santorelli,27,C,WPG,10,0,1,1,-5,0,0,0,0,0,1,0,0,14,0.0,137,13:43,0,5,26,16,61.9,-0.4
742,Cory Sarich,34,D,CGY,28,0,2,2,-8,16,0,0,0,0,2,0,0,14,0.0,416,14:52,33,43,0,0,,-0.1
743,David Savard,22,D,CBJ,4,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,53,13:12,2,4,0,0,,-0.2
744,Luca Sbisa,23,D,ANA,41,1,7,8,0,23,1,0,0,1,4,3,0,39,2.6,813,19:50,57,99,0,0,,1.6
745,Marco Scandella,22,D,MIN,6,1,0,1,-1,4,1,0,0,0,0,0,0,7,14.3,87,14:26,4,8,0,0,,0.3
746,Colton Sceviour,23,C,DAL,1,0,1,1,-1,0,0,0,0,0,1,0,0,0,,5,4:51,1,1,1,2,33.3,0.1
747,Mark Scheifele,19,C,WPG,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,46,11:32,0,4,10,4,71.4,-0.1
748,Brayden Schenn,21,C,PHI,47,8,18,26,-8,24,6,2,0,0,10,8,0,79,10.1,730,15:32,22,109,206,247,45.5,2.3
749,Luke Schenn,23,D,PHI,47,3,8,11,3,34,3,0,0,0,8,0,0,81,3.7,1028,21:52,102,187,0,0,,3.0
750,Cameron Schilling,24,D,WSH,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,12,11:58,1,0,0,0,,-0.1
751,David Schlemko,25,D,PHX,30,1,5,6,8,12,1,0,0,0,5,0,0,35,2.9,517,17:13,57,38,0,0,,1.8
752,Jordan Schroeder,22,C,VAN,31,3,6,9,0,4,2,1,0,2,6,0,0,28,10.7,425,13:43,11,10,140,181,43.6,0.7
753,Jeff Schultz,26,D,WSH,26,0,3,3,-6,12,0,0,0,0,3,0,0,12,0.0,371,14:15,25,17,0,0,,0.0
754,Justin Schultz,22,D,EDM,48,8,19,27,-17,8,4,4,0,3,8,11,0,85,9.4,1030,21:27,35,15,0,1,0.0,3.5
755,Nick Schultz,30,D,EDM,48,1,8,9,-13,24,1,0,0,0,8,0,0,33,3.0,894,18:38,107,52,0,2,0.0,1.0
756,Jaden Schwartz,20,C,STL,45,7,6,13,-4,4,7,0,0,1,6,0,0,50,14.0,561,12:28,18,34,15,12,55.6,1.2
757,John Scott,30,D,BUF,34,0,0,0,-1,69,0,0,0,0,0,0,0,15,0.0,185,5:27,5,38,0,0,,0.0
758,Rob Scuderi,34,D,LAK,48,1,11,12,-6,4,1,0,0,0,10,0,1,33,3.0,1046,21:47,66,30,0,1,0.0,2.1
759,Brent Seabrook,27,D,CHI,47,8,12,20,12,23,5,3,0,1,8,4,0,65,12.3,1034,22:00,103,106,0,0,,4.8
760,Daniel Sedin,32,LW,VAN,47,12,28,40,12,18,9,3,0,3,19,9,0,138,8.7,894,19:01,7,15,3,4,42.9,4.9
761,Henrik Sedin,32,C,VAN,48,11,34,45,19,24,9,1,1,1,22,12,0,70,15.7,929,19:21,9,22,440,451,49.4,5.6
762,Brandon Segal,29,RW,NYR,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,5,5:21,1,0,0,0,,0.0
763,Tyler Seguin,21,C,BOS,48,16,16,32,23,16,12,4,0,2,14,2,0,161,9.9,817,17:01,6,25,22,23,48.9,5.0
