,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
569,Maksim Mayorov,20,LW,CBJ,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,31,7:40,1,10,0,0,
570,Dean McAmmond,36,LW,NJD,62,8,9,17,-1,40,1.4,6,1,1,2,8,1,0,87,9.2,797,12:51,21,14,253,303,45.5
571,Kenndal McArdle,23,LW,FLA,19,1,2,3,-4,29,0.0,1,0,0,0,2,0,0,10,10.0,169,8:54,11,40,0,0,
572,Jamie McBain,21,D,CAR,14,3,7,10,6,0,2.2,2,1,0,1,4,3,0,29,10.3,361,25:47,34,6,0,0,
573,Bryan McCabe,34,D,FLA,82,8,35,43,-4,83,7.1,5,3,0,1,19,16,0,169,4.7,1913,23:20,106,113,0,0,
574,John McCarthy,23,LW,SJS,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,3,0.0,37,9:08,1,4,0,0,
575,Jay McClement,26,C,STL,82,11,18,29,0,22,2.1,11,0,0,3,16,0,2,109,10.1,1372,16:44,52,66,701,711,49.6
576,Andy McDonald,32,C,STL,79,24,33,57,-9,18,6.1,18,6,0,3,17,16,0,191,12.6,1432,18:08,28,46,241,206,53.9
577,Colin McDonald,25,C,EDM,2,1,0,1,1,0,0.2,1,0,0,0,0,0,0,3,33.3,13,6:42,1,1,0,0,
578,Jamie McGinn,21,LW,SJS,59,10,3,13,-3,38,1.2,10,0,0,2,3,0,0,76,13.2,590,10:00,18,89,7,9,43.8
579,Brian McGrattan,28,RW,CGY,34,1,3,4,3,86,0.5,1,0,0,0,3,0,0,19,5.3,117,3:26,2,16,0,0,
580,Jay McKee,32,D,PIT,62,1,9,10,6,54,2.4,1,0,0,0,7,0,2,42,2.4,957,15:26,136,59,0,1,0.0
581,Frazer McLaren,22,LW,SJS,23,1,5,6,6,54,0.7,1,0,0,0,5,0,0,13,7.7,139,6:02,2,27,0,0,
582,Cody McLeod,25,LW,COL,74,7,11,18,-13,138,0.3,7,0,0,1,10,0,1,117,6.0,957,12:56,28,197,4,9,30.8
583,Adam McQuaid,23,D,BOS,19,1,0,1,-5,21,0.1,1,0,0,1,0,0,0,10,10.0,204,10:44,17,28,0,0,
584,Derek Meech,25,D,DET,49,2,4,6,-12,19,0.6,1,1,0,2,4,0,0,57,3.5,584,11:55,25,36,0,0,
585,Justin Mercier,22,LW,COL,9,1,1,2,2,0,0.3,1,0,0,0,1,0,0,5,20.0,65,7:11,1,15,1,0,100.0
586,Andrej Meszaros,24,D,TBL,81,6,11,17,-14,50,3.0,4,2,0,1,6,5,0,145,4.1,1635,20:11,107,111,0,0,
587,Marc Methot,24,D,CBJ,60,2,6,8,-8,51,1.6,2,0,0,0,5,0,1,42,4.8,1171,19:31,71,150,0,0,
588,Glen Metropolit,35,C,MTL,69,16,13,29,-1,24,3.4,6,10,0,1,10,3,0,115,13.9,936,13:34,29,32,327,334,49.5
589,Freddy Meyer,29,D,NYI,64,4,11,15,-2,40,2.7,4,0,0,0,11,0,0,56,7.1,1073,16:46,87,178,0,0,
590,Milan Michalek,25,RW,OTT,66,22,12,34,-12,18,3.6,12,8,2,3,8,4,0,163,13.5,1205,18:15,30,77,4,4,50.0
591,Zbynek Michalek,27,D,PHX,72,3,14,17,5,30,4.5,1,2,0,1,10,4,0,104,2.9,1631,22:39,155,80,0,0,
592,Antti Miettinen,29,RW,MIN,79,20,22,42,-2,44,4.4,15,5,0,4,15,6,1,175,11.4,1426,18:03,30,87,35,48,42.2
593,Vladimir Mihalik,23,D,TBL,4,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,1,0.0,46,11:32,2,3,0,0,
594,Brendan Mikkelson,22,D,ANA,28,0,2,2,-5,14,0.1,0,0,0,0,2,0,0,21,0.0,420,15:00,14,28,0,0,
595,Drew Miller,25,LW,TOT,80,10,9,19,2,12,1.6,8,1,1,3,6,3,0,103,9.7,1010,12:37,51,104,13,29,31.0
596,Drew Miller,25,LW,DET,66,10,9,19,5,10,2.0,8,1,1,3,6,3,0,93,10.8,839,12:42,46,97,13,27,32.5
597,Drew Miller,25,LW,TBL,14,0,0,0,-3,2,-0.4,0,0,0,0,0,0,0,10,0.0,171,12:14,5,7,0,2,0.0
598,Chris Minard,28,LW,EDM,5,0,1,1,-3,0,-0.1,0,0,0,0,0,1,0,4,0.0,49,9:44,1,3,0,0,
599,John Mitchell,25,C,TOR,60,6,17,23,-7,31,1.0,5,1,0,1,13,2,2,90,6.7,949,15:49,40,87,244,233,51.2
600,Torrey Mitchell,25,C,SJS,56,2,9,11,6,27,0.4,2,0,0,0,9,0,0,59,3.4,640,11:26,19,59,89,116,43.4
601,Willie Mitchell,32,D,VAN,48,4,8,12,13,48,3.3,4,0,0,1,7,0,1,47,8.5,1085,22:37,79,32,0,0,
602,Mike Modano,39,C,DAL,59,14,16,30,-6,22,3.0,11,3,0,2,9,7,0,115,12.2,844,14:18,11,22,427,420,50.4
603,Fredrik Modin,35,LW,TOT,44,5,6,11,-8,26,0.2,3,2,0,2,4,2,0,67,7.5,650,14:47,29,28,18,10,64.3
604,Fredrik Modin,35,LW,CBJ,24,2,4,6,-6,12,0.0,2,0,0,2,2,2,0,35,5.7,352,14:41,23,17,7,5,58.3
605,Fredrik Modin,35,LW,LAK,20,3,2,5,-2,14,0.2,1,2,0,0,2,0,0,32,9.4,298,14:55,6,11,11,5,68.8
606,Travis Moen,27,LW,MTL,81,8,11,19,-2,57,0.9,5,1,2,0,11,0,0,107,7.5,1214,15:00,51,161,3,9,25.0
607,Oscar Moller,21,C,LAK,34,4,3,7,-6,4,0.4,3,1,0,0,2,1,0,42,9.5,292,8:35,7,35,31,70,30.7
608,Steve Montador,30,D,BUF,78,5,18,23,0,75,4.6,5,0,0,2,17,1,0,134,3.7,1333,17:06,81,54,0,1,0.0
609,Dominic Moore,29,C,TOT,69,10,18,28,-3,43,2.2,6,2,2,0,18,0,0,119,8.4,1024,14:50,34,57,365,298,55.1
610,Dominic Moore,29,C,FLA,48,8,9,17,-7,35,1.2,5,2,1,0,9,0,0,81,9.9,716,14:55,26,39,258,204,55.8
611,Dominic Moore,29,C,MTL,21,2,9,11,4,8,1.1,1,0,1,0,9,0,0,38,5.3,308,14:40,8,18,107,94,53.2
612,Greg Moore,25,RW,CBJ,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,24,5:54,0,2,4,4,50.0
613,Ethan Moreau,34,LW,EDM,76,9,9,18,-18,62,0.3,6,0,3,2,7,1,1,143,6.3,1095,14:24,42,96,7,10,41.2
614,Derek Morris,31,D,TOT,76,4,25,29,2,37,6.1,2,2,0,0,14,11,0,120,3.3,1630,21:27,110,64,0,1,0.0
615,Derek Morris,31,D,BOS,58,3,22,25,-2,26,4.9,1,2,0,0,12,10,0,95,3.2,1276,22:00,82,49,0,1,0.0
616,Derek Morris,31,D,PHX,18,1,3,4,4,11,1.3,1,0,0,0,2,1,0,25,4.0,354,19:39,28,15,0,0,
617,Brendan Morrison,34,C,WSH,74,12,30,42,23,40,4.0,9,3,0,3,25,5,0,105,11.4,1164,15:44,31,33,499,471,51.4
618,Shaone Morrisonn,27,D,WSH,68,1,11,12,8,68,1.6,1,0,0,1,11,0,0,32,3.1,1195,17:34,103,161,0,0,
619,Brenden Morrow,31,LW,DAL,76,20,26,46,-3,69,4.3,10,9,1,2,16,10,0,155,12.9,1457,19:10,48,230,9,22,29.0
620,Dave Moss,28,LW,CGY,64,8,9,17,-9,20,0.9,5,3,0,2,8,1,0,133,6.0,878,13:43,31,79,15,28,34.9
621,Johan Motin,20,D,EDM,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,14,14:08,0,2,0,0,
622,Mike Mottau,31,D,NJD,79,2,16,18,4,41,4.9,2,0,0,0,14,2,0,74,2.7,1759,22:16,108,75,0,0,
623,Matt Moulson,26,LW,NYI,82,30,18,48,-1,16,5.9,22,8,0,5,11,7,0,208,14.4,1364,16:38,52,113,3,1,75.0
624,Peter Mueller,21,C,TOT,69,13,24,37,-1,16,3.7,9,4,0,2,17,7,0,124,10.5,965,13:59,12,39,18,25,41.9
625,Peter Mueller,21,C,PHX,54,4,13,17,-5,8,0.9,3,1,0,1,12,1,0,89,4.5,698,12:55,10,24,18,23,43.9
626,Peter Mueller,21,C,COL,15,9,11,20,4,8,2.8,6,3,0,1,5,6,0,35,25.7,268,17:50,2,15,0,2,0.0
627,Cory Murphy,31,D,NJD,12,2,1,3,-2,2,0.6,2,0,0,0,0,1,0,9,22.2,149,12:26,16,3,0,0,
628,Andrew Murray,28,C,CBJ,46,5,2,7,-6,6,0.2,5,0,0,0,1,0,1,73,6.8,477,10:22,11,75,49,69,41.5
629,Douglas Murray,29,D,SJS,79,4,13,17,3,66,3.7,3,1,0,1,13,0,0,85,4.7,1607,20:20,99,233,0,0,
630,Tyler Myers,19,D,BUF,82,11,37,48,13,32,9.8,8,3,0,1,23,13,1,104,10.6,1947,23:44,133,89,0,0,
631,Rick Nash,25,LW,CBJ,76,33,34,67,-2,58,7.8,21,10,2,6,20,12,2,254,13.0,1591,20:56,25,121,11,11,50.0
632,James Neal,22,LW,DAL,78,27,28,55,-5,64,6.1,24,2,1,4,19,8,1,200,13.5,1419,18:12,32,174,19,41,31.7
633,Chris Neil,30,RW,OTT,68,10,12,22,-1,175,2.1,9,1,0,2,12,0,0,100,10.0,815,11:59,8,242,2,2,50.0
634,Kris Newbury,27,C,DET,4,1,0,1,1,4,0.2,1,0,0,0,0,0,0,3,33.3,35,8:41,2,10,7,11,38.9
635,Scott Nichol,35,C,SJS,79,4,15,19,0,72,0.5,3,0,1,0,13,1,1,93,4.3,1032,13:04,36,226,504,328,60.6
636,Rob Niedermayer,35,C,NJD,71,10,12,22,3,45,1.7,9,0,1,0,10,1,1,93,10.8,1194,16:49,24,83,478,467,50.6
637,Scott Niedermayer,36,D,ANA,80,10,38,48,-9,38,7.2,5,5,0,2,15,22,1,168,6.0,2120,26:30,80,58,0,1,0.0
638,Frans Nielsen,25,C,NYI,76,12,26,38,4,6,3.2,11,0,1,1,17,8,1,136,8.8,1308,17:13,41,39,583,582,50.0
639,Robert Nilsson,25,C,EDM,60,11,16,27,-17,12,1.9,8,3,0,1,11,5,0,104,10.6,885,14:45,34,30,1,2,33.3
640,Matt Niskanen,23,D,DAL,74,3,12,15,-15,18,1.7,3,0,0,2,6,6,0,110,2.7,1351,18:16,70,113,0,0,
641,Andreas Nodl,22,RW,PHI,10,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,2,0.0,89,8:55,1,8,0,0,
642,Petteri Nokelainen,24,C,TOT,67,5,8,13,-9,27,0.1,5,0,0,0,5,2,1,88,5.7,823,12:17,33,80,200,244,45.0
643,Petteri Nokelainen,24,C,ANA,50,4,7,11,-7,21,0.1,4,0,0,0,5,1,1,70,5.7,646,12:56,32,57,154,200,43.5
644,Petteri Nokelainen,24,C,PHX,17,1,1,2,-2,6,-0.1,1,0,0,0,0,1,0,18,5.6,177,10:24,1,23,46,44,51.1
645,Owen Nolan,37,RW,MIN,73,16,17,33,-12,40,2.9,11,4,1,3,12,5,0,151,10.6,1212,16:36,20,51,184,206,47.2
646,Maxim Noreau,22,D,MIN,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,7:01,,0,,,
647,Eric Nystrom,26,LW,CGY,82,11,8,19,0,54,1.5,11,0,0,2,8,0,0,91,12.1,1080,13:11,51,116,127,150,45.8
648,Shane O'Brien,26,D,VAN,65,2,6,8,15,79,2.9,2,0,0,0,5,0,1,37,5.4,1106,17:01,52,112,0,0,
649,Ryan O'Byrne,25,D,MTL,55,1,3,4,-3,74,1.3,1,0,0,1,2,0,1,27,3.7,839,15:16,111,119,0,0,
650,Sean O'Donnell,38,D,LAK,78,3,12,15,14,70,4.6,3,0,0,1,12,0,0,44,6.8,1462,18:44,98,87,0,1,0.0
651,Ryan O'Marra,22,C,EDM,3,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,20,6:37,0,5,7,5,58.3
652,Wes O'Neill,23,D,COL,2,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0.0,19,9:43,2,1,0,0,
653,Cal O'Reilly,23,C,NSH,31,2,9,11,1,4,0.7,1,1,0,0,8,1,0,23,8.7,423,13:38,7,2,133,148,47.3
654,Ryan O'Reilly,18,C,COL,81,8,18,26,4,18,1.2,6,0,2,2,18,0,0,135,5.9,1358,16:46,53,37,485,529,47.8
655,Patrick O'Sullivan,24,C,EDM,73,11,23,34,-35,32,1.2,7,3,1,3,14,9,0,191,5.8,1279,17:31,51,32,71,124,36.4
656,Evan Oberg,21,D,VAN,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,13,6:17,1,0,0,0,
657,Johnny Oduya,28,D,TOT,67,3,10,13,8,30,4.0,3,0,0,0,9,1,0,68,4.4,1424,21:16,124,62,0,0,
658,Johnny Oduya,28,D,NJD,40,2,2,4,2,18,2.0,2,0,0,0,2,0,0,44,4.5,847,21:11,66,33,0,0,
659,Johnny Oduya,28,D,ATL,27,1,8,9,6,12,2.0,1,0,0,0,7,1,0,24,4.2,577,21:22,58,29,0,0,
660,Mattias Ohlund,33,D,TBL,67,0,13,13,-8,59,2.3,0,0,0,0,12,1,0,71,0.0,1529,22:49,114,106,0,0,
661,Kyle Okposo,21,RW,NYI,80,19,33,52,-22,34,3.7,15,4,0,4,14,18,1,249,7.6,1643,20:32,44,62,33,36,47.8
662,Rostislav Olesz,24,C,FLA,78,14,15,29,-4,28,2.4,11,3,0,3,12,3,0,178,7.9,1201,15:24,34,81,2,7,22.2
663,Peter Olvecky,24,LW,NSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,7:53,0,0,0,0,
664,Victor Oreskovich,23,D,FLA,50,2,4,6,-8,26,0.6,2,0,0,0,4,0,0,55,3.6,444,8:53,21,99,1,2,33.3
665,Brooks Orpik,29,D,PIT,73,2,23,25,6,64,4.5,2,0,0,0,21,1,1,61,3.3,1467,20:06,112,254,0,0,
666,Colton Orr,27,RW,TOR,82,4,2,6,-4,239,-0.2,4,0,0,1,2,0,0,43,9.3,563,6:52,26,119,1,1,50.0
667,Jed Ortmeyer,31,RW,SJS,76,8,11,19,4,37,1.4,8,0,0,1,9,1,1,131,6.1,875,11:31,31,117,5,13,27.8
668,Oskar Osala,22,LW,CAR,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,7,6:46,0,1,0,0,
669,T.J. Oshie,23,C,STL,76,18,30,48,-1,36,4.9,16,1,1,3,16,14,0,158,11.4,1392,18:19,65,149,64,89,41.8
670,Steve Ott,27,C,DAL,73,22,14,36,-14,153,3.5,13,8,1,2,10,3,1,146,15.1,1202,16:28,19,251,200,152,56.8
671,Alex Ovechkin,24,LW,WSH,72,50,59,109,45,89,15.6,37,13,0,7,36,23,0,368,13.6,1569,21:48,20,181,10,12,45.5
672,Nathan Oystrick,27,D,ANA,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,32,10:35,1,5,0,0,
673,Max Pacioretty,21,LW,MTL,52,3,11,14,-5,20,0.6,3,0,0,0,8,3,0,74,4.1,661,12:43,25,68,1,6,14.3
674,Nathan Paetsch,26,D,TOT,21,1,1,2,-3,12,0.3,1,0,0,0,1,0,0,17,5.9,219,10:25,10,7,0,0,
675,Nathan Paetsch,26,D,BUF,11,1,1,2,2,6,0.6,1,0,0,0,1,0,0,9,11.1,106,9:39,3,4,0,0,
676,Nathan Paetsch,26,D,CBJ,10,0,0,0,-5,6,-0.3,0,0,0,0,0,0,0,8,0.0,112,11:14,7,3,0,0,
677,Samuel Pahlsson,32,C,CBJ,79,3,13,16,-9,32,-0.6,3,0,0,0,10,1,2,93,3.2,1286,16:17,35,151,673,600,52.9
678,Daniel Paille,25,LW,TOT,76,10,10,20,-3,12,1.5,9,0,1,0,9,0,1,120,8.3,1043,13:43,24,79,4,8,33.3
679,Daniel Paille,25,LW,BOS,74,10,9,19,-4,12,1.4,9,0,1,0,8,0,1,118,8.5,1022,13:49,23,78,4,8,33.3
680,Daniel Paille,25,LW,BUF,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,0.0,21,10:22,1,1,0,0,
681,Nick Palmieri,20,RW,NJD,6,0,1,1,0,0,0.0,0,0,0,0,1,0,0,10,0.0,71,11:45,0,8,1,1,50.0
682,Jay Pandolfo,35,LW,NJD,52,4,5,9,-10,6,-0.1,4,0,0,3,5,0,0,71,5.6,724,13:55,27,32,5,7,41.7
683,Adam Pardy,25,D,CGY,57,2,7,9,-3,48,2.1,2,0,0,0,7,0,0,40,5.0,904,15:51,60,53,0,0,
684,Ryan Parent,22,D,PHI,48,1,2,3,-14,20,0.1,1,0,0,0,2,0,0,27,3.7,709,14:46,42,46,0,0,
685,P.A. Parenteau,26,LW,NYR,22,3,5,8,-2,4,0.6,2,1,0,0,3,2,0,38,7.9,301,13:42,4,15,4,8,33.3
686,Zach Parise,25,C,NJD,81,38,44,82,24,32,11.5,28,9,1,5,27,17,0,347,11.0,1602,19:46,34,108,18,30,37.5
687,Richard Park,33,C,NYI,81,9,22,31,-9,28,1.6,8,0,1,4,21,1,0,146,6.2,1276,15:45,56,39,536,504,51.5
688,Mark Parrish,32,RW,TBL,16,0,2,2,-5,4,-0.4,0,0,0,0,2,0,0,10,0.0,243,15:10,13,11,4,6,40.0
689,George Parros,30,RW,ANA,57,4,0,4,4,136,0.4,4,0,0,0,0,0,0,25,16.0,342,6:00,14,71,1,6,14.3
690,Scott Parse,25,C,LAK,59,11,13,24,13,22,3.2,11,0,0,1,13,0,0,78,14.1,621,10:32,28,50,6,5,54.5
691,Joe Pavelski,25,C,SJS,67,25,26,51,1,26,5.8,21,3,1,5,15,10,1,228,11.0,1305,19:29,60,58,478,343,58.2
692,Theo Peckham,22,D,EDM,15,0,1,1,-8,43,-0.3,0,0,0,0,1,0,0,9,0.0,241,16:04,23,48,0,0,
693,Rod Pelley,25,C,NJD,63,2,8,10,-4,40,0.4,2,0,0,0,7,1,0,74,2.7,496,7:52,11,95,98,100,49.5
694,Derek Peltier,24,D,COL,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,27,9:00,4,1,0,0,
695,Dustin Penner,27,RW,EDM,82,32,31,63,6,38,8.0,23,9,0,1,23,8,0,203,15.8,1507,18:23,43,53,199,219,47.6
696,Jeff Penner,22,D,BOS,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,28,14:01,4,4,0,0,
697,Joel Perrault,26,C,PHX,2,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,7,14.3,20,9:55,0,1,5,9,35.7
698,Mathieu Perreault,22,C,WSH,21,4,5,9,4,6,1.0,3,1,0,0,5,0,0,27,14.8,238,11:21,6,7,95,115,45.2
699,David Perron,21,LW,STL,82,20,27,47,-10,60,4.7,14,5,1,2,18,8,1,166,12.0,1325,16:09,12,78,8,13,38.1
700,Corey Perry,24,RW,ANA,82,27,49,76,0,111,8.1,20,6,1,2,31,17,1,270,10.0,1727,21:04,34,93,6,22,21.4
701,Andrew Peters,29,LW,NJD,29,0,0,0,-5,93,-0.4,0,0,0,0,0,0,0,15,0.0,151,5:12,3,29,2,2,50.0
702,Warren Peters,27,LW,DAL,11,1,0,1,1,2,0.1,1,0,0,0,0,0,0,8,12.5,79,7:13,4,27,39,41,48.8
703,Toby Petersen,31,C,DAL,78,9,6,15,3,6,1.1,8,0,1,0,6,0,0,110,8.2,852,10:55,43,93,76,95,44.4
704,Matt Pettinger,29,LW,VAN,9,1,2,3,3,6,0.4,1,0,0,0,2,0,0,8,12.5,97,10:45,5,14,3,10,23.1
705,Rich Peverley,27,C,ATL,82,22,33,55,-14,36,4.7,13,7,2,7,21,9,3,166,13.3,1530,18:40,34,23,647,546,54.2
706,Dion Phaneuf,24,D,TOT,81,12,20,32,1,83,7.0,7,5,0,3,9,11,0,225,5.3,1964,24:14,100,194,0,0,
707,Dion Phaneuf,24,D,CGY,55,10,12,22,3,49,5.4,5,5,0,2,6,6,0,138,7.2,1278,23:14,60,125,0,0,
708,Dion Phaneuf,24,D,TOR,26,2,8,10,-2,34,1.7,2,0,0,1,3,5,0,87,2.3,685,26:22,40,69,0,0,
709,Chris Phillips,31,D,OTT,82,8,16,24,8,45,6.2,6,1,1,2,12,3,1,82,9.8,1833,22:21,142,97,0,0,
710,Alexandre Picard,24,D,TOT,54,4,11,15,0,26,3.1,3,1,0,1,7,4,0,71,5.6,993,18:23,77,70,0,0,
711,Alexandre Picard,24,D,OTT,45,4,11,15,-2,20,2.8,3,1,0,1,7,4,0,64,6.3,857,19:03,62,55,0,0,
712,Alexandre Picard,24,D,CAR,9,0,0,0,2,6,0.3,0,0,0,0,0,0,0,7,0.0,136,15:04,15,15,0,0,
713,Alexandre Picard,24,LW,CBJ,9,0,0,0,-3,10,-0.2,0,0,0,0,0,0,0,12,0.0,65,7:13,2,18,0,0,
714,Alex Pietrangelo,20,D,STL,9,1,1,2,-9,6,-0.2,1,0,0,0,0,1,0,7,14.3,149,16:34,7,4,0,0,
715,Ilkka Pikkarainen,28,RW,NJD,31,1,3,4,-3,10,0.0,1,0,0,0,3,0,0,26,3.8,252,8:09,1,50,1,5,16.7
716,Fernando Pisani,33,RW,EDM,40,4,4,8,-16,10,-0.4,4,0,0,0,3,0,1,54,7.4,583,14:35,24,57,3,13,18.8
717,Joni Pitkanen,26,D,CAR,71,6,40,46,-11,72,6.6,5,1,0,1,22,18,0,161,3.7,1944,27:23,122,66,0,0,
718,Alex Plante,20,D,EDM,4,0,1,1,1,2,0.2,0,0,0,0,1,0,0,4,0.0,54,13:36,2,7,0,0,
719,Tomas Plekanec,27,C,MTL,82,25,45,70,5,50,7.9,21,3,1,4,24,21,0,216,11.6,1637,19:58,63,51,791,824,49.0
720,Roman Polak,23,D,STL,78,4,17,21,7,59,5.1,4,0,0,1,17,0,0,73,5.5,1558,19:59,124,138,0,0,
721,Jason Pominville,27,RW,BUF,82,24,38,62,13,22,7.1,16,8,0,2,26,12,0,252,9.5,1537,18:45,41,45,42,78,35.0
722,Alexei Ponikarovsky,29,LW,TOT,77,21,29,50,-1,61,5.2,16,5,0,1,22,7,0,184,11.4,1268,16:28,43,146,12,26,31.6
723,Alexei Ponikarovsky,29,LW,TOR,61,19,22,41,5,44,4.8,15,4,0,1,18,4,0,147,12.9,1026,16:50,41,114,12,25,32.4
724,Alexei Ponikarovsky,29,LW,PIT,16,2,7,9,-6,17,0.5,1,1,0,0,4,3,0,37,5.4,241,15:05,2,32,0,1,0.0
725,Mark Popovic,27,D,ATL,37,2,2,4,0,10,1.0,2,0,0,0,2,0,0,24,8.3,547,14:48,61,60,0,0,
726,Kevin Porter,23,RW,TOT,20,2,1,3,-3,0,0.0,1,0,1,0,1,0,0,21,9.5,241,12:03,10,14,18,24,42.9
727,Kevin Porter,23,RW,COL,16,2,1,3,-4,0,0.0,1,0,1,0,1,0,0,18,11.1,211,13:13,8,12,13,14,48.1
728,Kevin Porter,23,RW,PHX,4,0,0,0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,29,7:22,2,2,5,10,33.3
729,Brian Pothier,32,D,TOT,61,5,10,15,4,21,2.6,4,1,0,2,7,3,0,81,6.2,1160,19:01,107,85,0,0,
730,Brian Pothier,32,D,WSH,41,4,7,11,12,10,2.4,3,1,0,1,6,1,0,57,7.0,740,18:03,58,50,0,0,
731,Brian Pothier,32,D,CAR,20,1,3,4,-8,11,0.3,1,0,0,1,1,2,0,24,4.2,420,21:01,49,35,0,0,
732,Tom Poti,32,D,WSH,70,4,20,24,26,42,4.7,2,2,0,0,16,4,0,69,5.8,1498,21:24,121,19,0,0,
733,Corey Potter,26,D,NYR,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,36,12:07,0,2,0,0,
734,Ryan Potulny,25,C,EDM,64,15,17,32,-21,28,2.4,7,7,1,2,13,3,1,152,9.9,1042,16:17,67,39,379,423,47.3
735,Benoit Pouliot,23,LW,TOT,53,17,11,28,8,43,3.9,13,4,0,3,9,2,0,111,15.3,820,15:28,19,61,5,6,45.5
736,Benoit Pouliot,23,LW,MTL,39,15,9,24,8,31,3.5,11,4,0,3,7,2,0,92,16.3,653,16:44,19,46,1,2,33.3
737,Benoit Pouliot,23,LW,MIN,14,2,2,4,0,12,0.4,2,0,0,0,2,0,0,19,10.5,167,11:56,0,15,4,4,50.0
738,Marc Pouliot,24,C,EDM,35,7,7,14,-4,21,1.3,6,1,0,1,7,0,0,60,11.7,448,12:48,3,31,97,124,43.9
739,Darroll Powe,24,C,PHI,63,9,6,15,0,54,1.4,9,0,0,0,6,0,0,103,8.7,761,12:05,40,183,95,115,45.2
740,Tom Preissing,31,D,COL,4,0,1,1,-6,0,-0.4,0,0,0,0,1,0,0,6,0.0,52,13:05,3,3,0,0,
741,Wayne Primeau,33,C,TOR,59,3,5,8,-1,35,-0.1,3,0,0,0,5,0,0,47,6.4,652,11:03,29,58,283,229,55.3
742,Chris Pronger,35,D,PHI,82,10,45,55,22,79,11.4,5,5,0,2,23,21,1,175,5.7,2126,25:56,189,104,0,0,
743,Vinny Prospal,34,C,NYR,75,20,38,58,8,32,6.4,13,6,1,4,25,13,0,180,11.1,1508,20:06,29,95,327,312,51.2
744,Nate Prosser,23,D,MIN,3,0,1,1,2,8,0.3,0,0,0,0,1,0,0,4,0.0,59,19:37,5,2,0,0,
745,Petr Prucha,27,C,PHX,79,13,9,22,-2,23,1.9,9,4,0,2,7,2,0,128,10.2,1109,14:02,16,73,68,82,45.3
746,Brandon Prust,25,LW,TOT,69,5,9,14,9,163,1.6,5,0,0,3,9,0,0,44,11.4,524,7:36,15,71,13,18,41.9
747,Brandon Prust,25,LW,CGY,43,1,4,5,6,98,0.4,1,0,0,1,4,0,0,23,4.3,282,6:33,7,29,11,18,37.9
748,Brandon Prust,25,LW,NYR,26,4,5,9,3,65,1.2,4,0,0,2,5,0,0,21,19.0,243,9:20,8,42,2,0,100.0
749,Teddy Purcell,24,RW,TOT,60,6,9,15,-9,10,0.5,4,2,0,1,8,1,0,101,5.9,772,12:52,8,39,2,2,50.0
750,Teddy Purcell,24,RW,LAK,41,3,3,6,-1,4,0.1,2,1,0,1,3,0,0,55,5.5,466,11:22,3,28,1,2,33.3
751,Teddy Purcell,24,RW,TBL,19,3,6,9,-8,6,0.4,2,1,0,0,5,1,0,46,6.5,306,16:05,5,11,1,0,100.0
752,Taylor Pyatt,28,LW,PHX,74,12,11,23,13,39,2.7,11,1,0,3,10,1,0,121,9.9,996,13:27,29,113,0,1,0.0
753,Tom Pyatt,22,C,MTL,40,2,3,5,-5,10,-0.2,2,0,0,0,3,0,0,48,4.2,443,11:04,23,27,21,29,42.0
754,Mika Pyorala,28,C,PHI,36,2,2,4,-3,10,-0.3,2,0,0,0,2,0,0,41,4.9,489,13:36,14,12,95,112,45.9
755,Kyle Quincey,24,D,COL,79,6,23,29,9,76,5.8,5,1,0,0,12,10,1,139,4.3,1865,23:37,143,115,0,1,0.0
756,Brian Rafalski,36,D,DET,78,8,34,42,23,26,9.7,3,5,0,1,20,14,0,134,6.0,1890,24:14,101,39,0,0,
757,Paul Ranger,25,D,TBL,8,1,1,2,-2,6,0.3,1,0,0,0,1,0,0,11,9.1,163,20:19,11,5,0,0,
758,Mason Raymond,24,LW,VAN,82,25,28,53,0,48,5.6,17,8,0,4,18,10,0,217,11.5,1421,17:20,19,64,8,15,34.8
