,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,PS
672,Ville Nieminen,23,LW,COL,50,14,8,22,8,38,12,2,0,3,5,3,0,68,20.6,622,12:26,2.9
673,Joe Nieuwendyk,34,C,DAL,69,29,23,52,5,30,17,12,0,4,15,8,0,166,17.5,1116,16:11,6.8
674,Janne Niinimaa,25,D,EDM,82,12,34,46,6,90,4,8,0,1,18,15,1,122,9.8,2078,25:20,8.1
675,Andrei Nikolishin,27,C,WSH,81,13,25,38,9,34,9,4,0,2,19,3,3,145,9.0,1259,15:32,3.5
676,Marcus Nilson,22,RW,FLA,78,12,24,36,-3,74,12,0,0,2,18,6,0,141,8.5,1230,15:46,2.8
677,Owen Nolan,28,RW,SJS,57,24,25,49,0,75,13,10,1,4,14,11,0,191,12.6,1244,21:49,5.5
678,Mattias Norstrom,29,D,LAK,82,0,18,18,10,60,0,0,0,0,18,0,0,59,0.0,1790,21:50,3.9
679,Jeff Norton,35,D,TOT,42,2,11,13,12,28,1,1,0,1,11,0,0,22,9.1,785,18:41,2.7
680,Jeff Norton,35,D,PIT,32,2,10,12,8,20,1,1,0,1,10,0,0,17,11.8,592,18:30,2.1
681,Jeff Norton,35,D,SJS,10,0,1,1,4,8,0,0,0,0,1,0,0,5,0.0,193,19:18,0.6
682,Ivan Novoseltsev,22,RW,FLA,38,3,6,9,-5,16,3,0,0,0,5,1,0,34,8.8,408,10:44,0.4
683,Petteri Nummelin,28,D,CBJ,61,4,12,16,-11,10,2,2,0,0,4,8,0,99,4.0,1051,17:14,2.6
684,Teppo Numminen,32,D,PHX,72,5,26,31,9,36,4,1,0,2,5,21,0,109,4.6,1762,24:28,6.3
685,Kai Nurminen,31,LW,MIN,2,1,0,1,-1,2,1,0,0,0,0,0,0,1,100.0,31,15:34,0.1
686,Michael Nylander,28,C,CHI,82,25,39,64,7,32,21,4,0,5,26,11,2,176,14.2,1547,18:52,7.1
687,Sean O'Donnell,29,D,TOT,80,4,13,17,0,161,3,1,0,2,11,1,1,67,6.0,1729,21:37,4.7
688,Sean O'Donnell,29,D,MIN,63,4,12,16,-2,128,3,1,0,2,10,1,1,58,6.9,1449,23:00,4.4
689,Sean O'Donnell,29,D,NJD,17,0,1,1,2,33,0,0,0,0,1,0,0,9,0.0,280,16:27,0.4
690,Jeff O'Neill,24,RW,CAR,82,41,26,67,-18,106,24,17,0,5,14,12,0,242,16.9,1504,18:20,8.3
691,Adam Oates,38,C,WSH,81,13,69,82,-9,28,8,5,0,4,30,37,2,72,18.1,1701,21:00,6.5
692,Jaroslav Obsut,24,D,STL,4,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,74,18:31,0.2
693,Lyle Odelein,32,D,CBJ,81,3,14,17,-16,118,2,1,0,0,8,6,0,104,2.9,1743,21:31,3.1
694,Jeff Odgers,31,RW,ATL,82,6,7,13,-8,226,6,0,0,1,7,0,0,67,9.0,709,8:39,0.3
695,Gino Odjick,30,LW,TOT,30,2,3,5,0,72,2,0,0,0,3,0,0,32,6.3,237,7:55,0.3
696,Gino Odjick,30,LW,PHI,17,1,3,4,0,28,1,0,0,0,3,0,0,21,4.8,145,8:33,0.3
697,Gino Odjick,30,LW,MTL,13,1,0,1,0,44,1,0,0,0,0,0,0,11,9.1,92,7:04,0.1
698,Mattias Ohlund,24,D,VAN,65,8,20,28,-16,46,6,1,1,4,9,8,3,136,5.9,1625,25:00,3.8
699,David Oliver,29,RW,OTT,7,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,39,5:37,-0.1
700,Krzysztof Oliwa,27,LW,TOT,36,1,4,5,-3,165,1,0,0,0,4,0,0,22,4.5,182,5:03,0.1
701,Krzysztof Oliwa,27,LW,PIT,26,1,2,3,-4,131,1,0,0,0,2,0,0,17,5.9,129,4:58,0.0
702,Krzysztof Oliwa,27,LW,CBJ,10,0,2,2,1,34,0,0,0,0,2,0,0,5,0.0,53,5:17,0.2
703,Sandis Ozolinsh,28,D,CAR,72,12,32,44,-25,71,6,4,2,2,16,15,1,145,8.3,1598,22:12,6.5
704,Samuel Pahlsson,23,C,TOT,76,4,5,9,-14,20,2,1,1,1,5,0,0,59,6.8,1083,14:15,-0.8
705,Samuel Pahlsson,23,C,MDA,59,3,4,7,-9,14,1,1,1,1,4,0,0,46,6.5,839,14:14,-0.5
706,Samuel Pahlsson,23,C,BOS,17,1,1,2,-5,6,1,0,0,0,1,0,0,13,7.7,243,14:19,-0.3
707,Ziggy Palffy,28,RW,LAK,73,38,51,89,22,20,22,12,4,8,23,28,0,217,17.5,1443,19:46,11.1
708,Jay Pandolfo,26,LW,NJD,63,4,12,16,3,16,4,0,0,0,12,0,0,57,7.0,887,14:05,0.4
709,Scott Parker,23,RW,COL,69,2,3,5,-2,155,2,0,0,1,3,0,0,35,5.7,394,5:42,-0.1
710,Mark Parrish,23,RW,NYI,70,17,13,30,-27,28,11,6,0,3,9,4,0,123,13.8,1082,15:27,2.1
711,Pavel Patera,29,C,MIN,20,1,3,4,-8,4,1,0,0,0,2,1,0,14,7.1,289,14:27,-0.2
712,James Patrick,37,D,BUF,54,4,9,13,9,12,3,1,0,0,4,5,0,48,8.3,932,17:16,3.9
713,Serge Payer,21,C,FLA,43,5,1,6,0,21,4,0,1,0,1,0,0,34,14.7,320,7:27,0.6
714,Denis Pederson,25,RW,VAN,61,4,8,12,0,65,3,0,1,3,7,1,0,70,5.7,713,11:42,0.4
715,Scott Pellerin,31,RW,TOT,77,11,33,44,2,51,7,2,2,2,23,9,1,138,8.0,1353,17:34,3.9
716,Scott Pellerin,31,RW,MIN,58,11,28,39,6,45,7,2,2,2,18,9,1,117,9.4,1082,18:40,3.9
717,Scott Pellerin,31,RW,CAR,19,0,5,5,-4,6,0,0,0,0,5,0,0,21,0.0,270,14:14,0.0
718,Ville Peltonen,27,LW,NSH,23,3,1,4,-7,2,3,0,0,0,1,0,0,38,7.9,268,11:40,0.1
719,Yanic Perreault,29,C,TOR,76,24,28,52,0,52,19,5,0,2,15,13,0,134,17.9,1066,14:01,5.9
720,Ricard Persson,31,D,OTT,33,1,8,9,8,35,1,0,0,1,6,2,0,43,2.3,564,17:06,2.0
721,Toby Petersen,22,C,PIT,12,2,6,8,3,4,2,0,0,1,6,0,0,25,8.0,160,13:22,0.8
722,Oleg Petrov,29,RW,MTL,81,17,30,47,-11,24,11,4,2,1,21,9,0,158,10.8,1503,18:33,4.0
723,Robert Petrovicky,27,C,NYI,11,0,0,0,-1,4,0,0,0,0,0,0,0,3,0.0,38,3:26,-0.1
724,Ronald Petrovicky,23,RW,CGY,30,4,5,9,0,54,3,1,0,1,4,1,0,30,13.3,346,11:33,0.8
725,Matt Pettinger,20,LW,WSH,10,0,0,0,-1,2,0,0,0,0,0,0,0,6,0.0,78,7:47,-0.2
726,Chris Phillips,22,D,OTT,73,2,12,14,8,31,0,2,0,0,8,4,0,77,2.6,1567,21:28,3.3
727,Michel Picard,31,LW,PHI,7,1,4,5,6,0,0,1,0,0,3,1,0,12,8.3,100,14:14,0.7
728,Rich Pilon,32,D,NYR,69,2,9,11,-2,175,2,0,0,0,9,0,0,24,8.3,1164,16:52,1.4
729,Lance Pitlick,33,D,FLA,68,1,2,3,-5,42,1,0,0,0,2,0,0,24,4.2,924,13:35,1.1
730,Domenic Pittis,26,C,EDM,47,4,5,9,-5,49,4,0,0,2,5,0,0,42,9.5,506,10:46,0.2
731,Derek Plante,30,C,PHI,12,1,2,3,0,4,1,0,0,0,2,0,0,20,5.0,198,16:30,0.1
732,Steve Poapst,32,D,CHI,36,2,3,5,3,12,2,0,0,0,1,1,1,27,7.4,614,17:03,1.6
733,Shjon Podein,32,RW,COL,82,15,17,32,7,68,15,0,0,3,17,0,0,137,10.9,1180,14:23,2.9
734,Andrej Podkonicky,22,LW,FLA,6,1,0,1,0,2,1,0,0,0,0,0,0,5,20.0,36,6:04,0.1
735,Alexei Ponikarovsky,20,RW,TOR,22,1,3,4,-1,14,1,0,0,0,3,0,0,21,4.8,188,8:32,0.1
736,Peter Popovic,32,D,BOS,60,1,6,7,-5,48,1,0,0,0,6,0,0,34,2.9,1121,18:41,1.6
737,Marek Posmyk,22,D,TBL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,13:27,-0.1
738,Brian Pothier,23,D,ATL,3,0,0,0,4,2,0,0,0,0,0,0,0,0,,62,20:38,0.4
739,Tom Poti,23,D,EDM,81,12,20,32,-4,60,6,6,0,3,7,12,1,161,7.5,1842,22:44,5.7
740,Patrick Poulin,27,LW,MTL,52,9,11,20,1,13,9,0,0,4,8,2,1,65,13.8,690,13:16,2.0
741,Nolan Pratt,25,D,COL,46,1,2,3,2,40,1,0,0,1,2,0,0,26,3.8,452,9:50,0.9
742,Keith Primeau,29,C,PHI,71,34,39,73,17,76,23,11,0,4,27,11,1,165,20.6,1418,19:58,9.3
743,Wayne Primeau,24,C,TOT,75,3,19,22,-17,131,3,0,0,0,16,3,0,77,3.9,1024,13:39,0.0
744,Wayne Primeau,24,C,TBL,47,2,13,15,-17,77,2,0,0,0,11,2,0,47,4.3,667,14:11,0.0
745,Wayne Primeau,24,C,PIT,28,1,6,7,0,54,1,0,0,0,5,1,0,30,3.3,357,12:45,0.0
746,Bob Probert,35,LW,CHI,79,7,12,19,-13,103,6,1,0,0,12,0,0,45,15.6,856,10:50,0.8
747,Chris Pronger,26,D,STL,51,8,39,47,21,75,4,4,0,0,14,23,2,121,6.6,1415,27:45,9.0
748,Vinny Prospal,25,C,TOT,74,5,24,29,-1,22,4,1,0,0,16,8,0,136,3.7,1082,14:38,1.6
749,Vinny Prospal,25,C,OTT,40,1,12,13,1,12,1,0,0,0,8,4,0,68,1.5,518,12:57,0.5
750,Vinny Prospal,25,C,FLA,34,4,12,16,-2,10,3,1,0,0,8,4,0,68,5.9,564,16:36,1.1
751,Joel Prpic,26,C,COL,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,29,9:47,-0.1
752,Dale Purinton,24,D,NYR,42,0,2,2,5,180,0,0,0,0,2,0,0,13,0.0,401,9:33,0.7
753,Jamie Pushor,27,D,CBJ,75,3,10,13,7,94,2,0,1,0,9,0,1,64,4.7,1561,20:48,4.2
754,Taylor Pyatt,19,LW,NYI,78,4,14,18,-17,39,3,1,0,2,12,2,0,86,4.7,954,12:14,0.1
755,Deron Quint,24,D,CBJ,57,7,16,23,-19,16,4,3,0,0,8,8,0,148,4.7,1373,24:06,3.5
756,Stephane Quintal,32,D,CHI,72,1,18,19,-9,60,1,0,0,0,16,2,0,109,0.9,1620,22:30,3.1
757,Karel Rachunek,21,D,OTT,71,3,30,33,17,60,0,3,0,0,15,14,1,77,3.9,1483,20:54,6.0
758,Brian Rafalski,27,D,NJD,78,9,43,52,36,26,3,6,0,1,27,16,0,142,6.3,1691,21:41,9.7
759,Marcus Ragnarsson,29,D,SJS,68,3,12,15,2,44,2,1,0,0,7,4,1,74,4.1,1605,23:36,3.9
760,Brad Ralph,20,LW,PHX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:16,0.0
761,Paul Ranheim,35,LW,PHI,80,10,7,17,2,14,8,0,2,0,5,0,2,123,8.1,1036,12:57,1.0
762,Erik Rasmussen,23,LW,BUF,82,12,19,31,0,51,11,1,0,3,18,1,0,95,12.6,1130,13:47,2.7
763,Peter Ratchuk,23,D,FLA,8,0,0,0,-1,0,0,0,0,0,0,0,0,11,0.0,105,13:09,0.0
764,Mike Rathje,26,D,SJS,81,0,11,11,7,48,0,0,0,0,8,3,0,89,0.0,1809,22:20,3.8
765,Rob Ray,32,RW,BUF,63,4,6,10,2,210,4,0,0,1,6,0,0,33,12.1,355,5:38,1.0
766,Marty Reasoner,23,C,STL,41,4,9,13,-5,14,4,0,0,0,2,6,1,65,6.2,574,14:00,0.6
767,Mark Recchi,32,RW,PHI,69,27,50,77,15,33,19,7,1,8,32,17,1,191,14.1,1495,21:40,8.7
768,Wade Redden,23,D,OTT,78,10,37,47,22,49,6,4,0,0,19,18,0,159,6.3,1972,25:17,8.9
769,Joe Reekie,35,D,WSH,74,2,9,11,14,77,2,0,0,1,8,1,0,59,3.4,1392,18:49,4.0
770,Robyn Regehr,20,D,CGY,71,1,3,4,-7,70,1,0,0,0,2,1,0,62,1.6,1400,19:43,1.9
771,Dave Reid,36,RW,COL,73,1,9,10,1,21,1,0,0,0,8,0,1,66,1.5,721,9:53,-0.1
772,Steve Reinprecht,24,C,TOT,80,15,21,36,10,14,10,3,2,3,17,1,3,100,15.0,1075,13:26,3.6
773,Steve Reinprecht,24,C,LAK,59,12,17,29,11,12,7,3,2,3,14,1,2,72,16.7,747,12:39,3.2
774,Steve Reinprecht,24,C,COL,21,3,4,7,-1,2,3,0,0,0,3,0,1,28,10.7,328,15:38,0.4
775,Todd Reirden,29,D,STL,38,2,4,6,-2,43,1,1,0,0,2,2,0,58,3.4,640,16:50,1.4
776,Pascal Rheaume,27,LW,STL,8,2,0,2,-1,5,0,2,0,0,0,0,0,16,12.5,95,11:56,0.2
777,Mike Ribeiro,20,C,MTL,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,21,10:38,0.0
778,Mike Ricci,29,C,SJS,81,22,22,44,3,60,11,9,2,4,11,9,2,141,15.6,1457,18:00,4.5
779,Brad Richards,20,C,TBL,82,21,41,62,-10,14,14,7,0,3,22,19,0,179,11.7,1386,16:54,5.9
780,Luke Richardson,31,D,PHI,82,2,6,8,23,131,1,0,1,0,6,0,0,75,2.7,1698,20:42,4.3
781,Barry Richter,30,D,MTL,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,21,10:44,0.0
782,Michel Riesen,21,RW,EDM,12,0,1,1,2,4,0,0,0,0,1,0,0,16,0.0,119,9:54,0.0
783,Jamie Rivers,25,D,OTT,45,2,4,6,6,44,2,0,0,0,2,2,0,41,4.9,631,14:01,1.7
784,Craig Rivet,26,D,MTL,26,1,2,3,-8,36,1,0,0,0,2,0,0,22,4.5,496,19:04,0.5
785,Gary Roberts,34,LW,TOR,82,29,24,53,16,109,19,8,2,3,20,4,0,138,21.0,1405,17:08,6.5
786,Bert Robertsson,26,D,NYR,2,0,0,0,-1,4,0,0,0,0,0,0,0,0,,11,5:37,-0.1
787,Stephane Robidas,23,D,MTL,65,6,6,12,0,14,5,1,0,0,5,1,0,77,7.8,1348,20:44,3.9
788,Luc Robitaille,34,LW,LAK,82,37,51,88,10,66,20,16,1,4,22,29,0,235,15.7,1534,18:42,10.3
789,Randy Robitaille,25,C,NSH,62,9,17,26,-11,12,4,5,0,0,11,6,0,121,7.4,879,14:10,2.0
790,Travis Roche,22,D,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,15:22,0.0
791,Jeremy Roenick,31,C,PHX,80,30,46,76,-1,114,17,13,0,7,33,13,0,192,15.6,1680,21:00,8.0
792,Stacy Roest,26,C,MIN,76,7,20,27,3,20,6,1,0,1,16,4,0,125,5.6,1065,14:01,2.2
793,Brian Rolston,27,LW,BOS,77,19,39,58,6,28,14,5,0,4,17,18,4,286,6.6,1488,19:19,5.6
794,Cliff Ronning,35,C,NSH,80,19,43,62,4,28,13,6,0,4,18,25,0,237,8.0,1390,17:23,6.6
795,Jonas Ronnqvist,27,RW,MDA,38,0,4,4,-7,14,0,0,0,0,3,1,0,30,0.0,404,10:37,-0.4
796,Andre Roy,25,LW,OTT,64,3,5,8,1,169,3,0,0,0,5,0,0,33,9.1,294,4:36,0.6
797,Michal Rozsival,22,D,PIT,30,1,4,5,3,26,1,0,0,0,3,1,0,17,5.9,513,17:06,0.9
798,Steve Rucchin,29,C,MDA,16,3,5,8,-5,0,1,2,0,0,2,2,1,19,15.8,301,18:47,0.5
799,Mike Rucinski,25,D,CAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,27,13:18,0.0
800,Martin Rucinsky,29,LW,MTL,57,16,22,38,-5,66,10,5,1,4,13,9,0,141,11.3,1093,19:11,3.8
801,Darren Rumble,32,D,STL,12,0,4,4,7,27,0,0,0,0,1,1,2,11,0.0,219,18:13,1.2
802,Jarkko Ruutu,25,LW,VAN,21,3,3,6,1,32,2,0,1,0,3,0,0,23,13.0,224,10:39,0.6
803,Joe Sacco,31,RW,WSH,69,7,7,14,4,48,7,0,0,0,7,0,0,81,8.6,770,11:10,1.0
804,Joe Sakic,31,C,COL,82,54,64,118,45,30,32,19,3,12,34,27,3,332,16.3,1887,23:01,15.9
805,Ruslan Salei,26,D,MDA,50,1,5,6,-14,70,1,0,0,0,5,0,0,73,1.4,1033,20:40,1.2
806,Sami Salo,26,D,OTT,31,2,16,18,9,10,1,1,0,0,5,11,0,61,3.3,612,19:44,3.2
807,Bryce Salvador,24,D,STL,75,2,8,10,-4,69,2,0,0,1,8,0,0,60,3.3,1247,16:38,2.3
808,Sergei Samsonov,22,LW,BOS,82,29,46,75,6,18,26,3,0,3,30,15,1,215,13.5,1590,19:23,8.2
809,Mikael Samuelsson,24,RW,SJS,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19,4:41,0.0
810,Geoff Sanderson,28,LW,CBJ,68,30,26,56,4,46,21,9,0,7,16,10,0,199,15.1,1130,16:37,7.5
811,Oleg Saprykin,19,RW,CGY,59,9,14,23,4,43,7,2,0,0,11,3,0,95,9.5,718,12:10,2.3
812,Yves Sarault,28,LW,ATL,20,5,4,9,-9,26,3,2,0,0,4,0,0,44,11.4,263,13:08,0.6
813,Cory Sarich,22,D,TBL,73,1,8,9,-25,106,1,0,0,1,7,0,1,66,1.5,1368,18:44,0.6
814,Miroslav Satan,26,RW,BUF,82,29,33,62,5,36,19,8,2,4,18,12,3,206,14.1,1635,19:56,7.1
815,Andre Savage,25,C,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5,4:38,0.0
816,Brian Savage,29,LW,MTL,62,21,24,45,-13,26,9,12,0,1,16,8,0,172,12.2,1168,18:50,4.6
817,Marc Savard,23,C,CGY,77,23,42,65,-12,46,12,10,1,5,26,15,1,197,11.7,1480,19:13,6.2
818,Kevin Sawyer,26,LW,MDA,9,0,1,1,-1,27,0,0,0,0,1,0,0,6,0.0,59,6:31,0.0
819,Dave Scatchard,24,C,NYI,81,21,24,45,-9,114,17,4,0,5,16,7,1,176,11.9,1363,16:50,4.4
820,Peter Schaefer,23,LW,VAN,82,16,20,36,4,22,9,3,4,2,13,6,1,163,9.8,1337,16:18,3.2
821,Petr Schastlivy,21,LW,OTT,17,3,2,5,-1,6,3,0,0,0,2,0,0,32,9.4,193,11:20,0.4
822,Mathieu Schneider,31,D,LAK,73,16,35,51,0,56,8,7,1,2,14,20,1,183,8.7,1684,23:04,8.0
823,Ray Schultz,24,D,NYI,13,0,2,2,-1,40,0,0,0,0,2,0,0,3,0.0,141,10:50,0.3
824,Daniel Sedin,20,C,VAN,75,20,14,34,-3,24,10,10,0,3,10,4,0,127,15.7,975,13:00,3.8
825,Henrik Sedin,20,LW,VAN,82,9,20,29,-2,38,7,2,0,1,13,7,0,98,9.2,1109,13:31,1.9
826,Lubomir Sekeras,32,D,MIN,80,11,23,34,-8,52,7,4,0,2,14,8,1,102,10.8,1697,21:13,6.9
827,Teemu Selanne,30,RW,TOT,73,33,39,72,-7,36,21,12,0,7,20,19,0,233,14.2,1552,21:15,8.2
828,Teemu Selanne,30,RW,MDA,61,26,33,59,-8,36,16,10,0,5,16,17,0,202,12.9,1333,21:51,6.5
829,Teemu Selanne,30,RW,SJS,12,7,6,13,1,0,5,2,0,2,4,2,0,31,22.6,219,18:14,1.7
830,Alex Selivanov,29,RW,CBJ,59,8,11,19,-11,38,3,5,0,2,9,2,0,104,7.7,832,14:06,1.2
831,Sean Selmser,26,LW,CBJ,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,11,11:03,0.0
832,Brendan Shanahan,32,LW,DET,81,31,45,76,9,81,15,15,1,7,24,21,0,278,11.2,1488,18:22,8.9
833,Darryl Shannon,32,D,MTL,7,0,1,1,-4,6,0,0,0,0,1,0,0,6,0.0,126,18:03,0.0
834,Jeff Shantz,27,C,CGY,73,5,15,20,-7,58,5,0,0,0,12,3,0,88,5.7,1084,14:51,0.6
835,Rob Shearer,24,C,COL,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,14,6:45,-0.1
836,Jody Shelley,24,LW,CBJ,1,0,0,0,0,10,0,0,0,0,0,0,0,0,,2,1:33,0.0
837,Denis Shvidki,20,RW,FLA,43,6,10,16,6,16,6,0,0,1,7,3,0,28,21.4,445,10:21,1.8
838,Mike Sillinger,29,C,TOT,68,16,25,41,-11,48,15,1,0,2,12,12,1,119,13.4,1227,18:02,3.4
839,Mike Sillinger,29,C,FLA,55,13,21,34,-12,44,12,1,0,2,9,11,1,100,13.0,1038,18:52,2.7
840,Mike Sillinger,29,C,OTT,13,3,4,7,1,4,3,0,0,0,3,1,0,19,15.8,189,14:31,0.7
841,Jon Sim,23,LW,DAL,15,0,3,3,-2,6,0,0,0,0,2,1,0,18,0.0,132,8:47,0.0
842,Roman Simicek,29,C,TOT,57,5,10,15,-9,51,2,3,0,1,4,6,0,33,15.2,629,11:02,0.6
843,Roman Simicek,29,C,PIT,29,3,6,9,-5,30,2,1,0,1,2,4,0,19,15.8,275,9:28,0.4
844,Roman Simicek,29,C,MIN,28,2,4,6,-4,21,0,2,0,0,2,2,0,14,14.3,355,12:40,0.2
845,Chris Simon,29,LW,WSH,60,10,10,20,-12,109,6,4,0,2,7,3,0,123,8.1,874,14:34,1.2
846,Reid Simpson,31,LW,STL,38,2,1,3,-3,96,2,0,0,1,1,0,0,23,8.7,264,6:57,0.0
847,Todd Simpson,27,D,TOT,38,1,4,5,-4,86,1,0,0,1,4,0,0,35,2.9,593,15:37,1.0
848,Todd Simpson,27,D,FLA,25,1,3,4,0,74,1,0,0,1,3,0,0,26,3.8,412,16:29,1.0
849,Todd Simpson,27,D,PHX,13,0,1,1,-4,12,0,0,0,0,1,0,0,9,0.0,181,13:56,0.0
850,Jarrod Skalde,29,C,ATL,19,1,2,3,-8,20,1,0,0,0,2,0,0,24,4.2,265,13:57,-0.4
851,Andrei Skopintsev,29,D,ATL,17,1,3,4,-7,16,1,0,0,1,0,2,1,10,10.0,310,18:13,0.2
852,Martin Skoula,21,D,COL,82,8,17,25,8,38,5,3,0,2,11,6,0,108,7.4,1697,20:41,5.2
853,Karlis Skrastins,26,D,NSH,82,1,11,12,-12,30,1,0,0,1,9,1,1,66,1.5,1574,19:12,3.1
854,Pavel Skrbek,22,D,NSH,5,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,59,11:44,0.2
855,Jiri Slegr,29,D,TOT,75,8,26,34,-10,96,5,2,1,1,14,12,0,145,5.5,1452,19:21,4.0
856,Jiri Slegr,29,D,PIT,42,5,10,15,-9,60,4,0,1,1,7,3,0,67,7.5,740,17:37,1.3
857,Jiri Slegr,29,D,ATL,33,3,16,19,-1,36,1,2,0,0,7,9,0,78,3.8,712,21:34,2.7
858,Blake Sloan,25,RW,TOT,47,3,2,5,-4,17,3,0,0,1,2,0,0,45,6.7,514,10:56,-0.1
859,Blake Sloan,25,RW,DAL,33,2,2,4,-2,4,2,0,0,1,2,0,0,29,6.9,328,9:56,0.0
860,Blake Sloan,25,RW,CBJ,14,1,0,1,-2,13,1,0,0,0,0,0,0,16,6.3,186,13:19,-0.2
861,Richard Smehlik,31,D,BUF,56,3,12,15,6,4,3,0,0,1,8,2,2,40,7.5,1087,19:25,4.0
862,Brandon Smith,27,D,BOS,3,1,0,1,-1,0,0,1,0,0,0,0,0,2,50.0,20,6:46,0.1
863,Jason Smith,27,D,EDM,82,5,15,20,14,120,3,1,1,0,15,0,0,140,3.6,1776,21:40,5.1
864,Mark Smith,23,C,SJS,42,2,2,4,2,51,2,0,0,0,2,0,0,39,5.1,370,8:48,0.1
865,Steve Smith,37,D,CGY,13,0,2,2,-2,17,0,0,0,0,2,0,0,3,0.0,247,19:00,0.4
866,Wyatt Smith,23,C,PHX,42,3,7,10,7,13,2,0,1,0,6,0,1,40,7.5,518,12:20,0.7
867,Bryan Smolinski,29,LW,LAK,78,27,32,59,10,40,19,5,3,5,15,16,1,183,14.8,1445,18:32,6.4
868,Peter Smrek,21,D,TOT,20,2,3,5,2,14,2,0,0,1,1,1,1,14,14.3,313,15:39,1.0
869,Peter Smrek,21,D,NYR,14,0,3,3,1,12,0,0,0,0,1,1,1,9,0.0,235,16:47,0.4
870,Peter Smrek,21,D,STL,6,2,0,2,1,2,2,0,0,1,0,0,0,5,40.0,78,13:01,0.6
871,Brad Smyth,27,RW,NYR,4,1,0,1,0,4,1,0,0,0,0,0,0,10,10.0,56,13:57,0.1
872,Ryan Smyth,24,RW,EDM,82,31,39,70,10,58,20,11,0,6,23,14,2,245,12.7,1637,19:58,7.8
873,Dan Snyder,22,C,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,6:55,0.0
874,Brent Sopel,24,D,VAN,52,4,10,14,4,10,4,0,0,1,7,3,0,57,7.0,833,16:01,2.8
875,Sheldon Souray,24,D,MTL,52,3,8,11,-11,95,3,0,0,2,6,1,1,103,2.9,1072,20:36,2.2
876,Jaroslav Spacek,26,D,TOT,62,7,19,26,3,28,4,3,0,1,9,7,3,106,6.6,1306,21:04,5.1
877,Jaroslav Spacek,26,D,CHI,50,5,18,23,7,20,3,2,0,1,9,7,2,85,5.9,1076,21:31,4.6
878,Jaroslav Spacek,26,D,FLA,12,2,1,3,-4,8,1,1,0,0,0,0,1,21,9.5,230,19:12,0.5
879,Martin Spanhel,23,LW,CBJ,6,1,0,1,-1,2,1,0,0,0,0,0,0,8,12.5,75,12:29,0.1
880,Martin St. Louis,25,LW,TBL,78,18,22,40,-4,12,12,3,3,4,17,4,1,141,12.8,1189,15:14,3.9
881,Steve Staios,27,D,ATL,70,9,13,22,-23,137,5,4,0,0,6,7,0,156,5.8,1522,21:45,2.4
882,Mike Stapleton,34,C,TOT,52,2,6,8,-11,10,1,1,0,0,5,1,0,31,6.5,491,9:26,-0.2
883,Mike Stapleton,34,C,NYI,34,1,4,5,-5,2,1,0,0,0,3,1,0,22,4.5,311,9:09,-0.1
884,Mike Stapleton,34,C,VAN,18,1,2,3,-6,8,0,1,0,0,2,0,0,9,11.1,179,9:58,-0.1
885,Patrik Stefan,20,C,ATL,66,10,21,31,-3,22,10,0,0,1,13,6,2,93,10.8,932,14:07,2.4
886,Kevin Stevens,35,LW,TOT,55,10,22,32,-6,73,8,2,0,0,18,4,0,107,9.3,877,15:56,2.3
887,Kevin Stevens,35,LW,PIT,32,8,15,23,-4,55,6,2,0,0,11,4,0,76,10.5,584,18:15,1.7
888,Kevin Stevens,35,LW,PHI,23,2,7,9,-2,18,2,0,0,0,7,0,0,31,6.5,293,12:43,0.5
889,Scott Stevens,36,D,NJD,81,9,22,31,40,71,6,3,0,2,14,7,1,171,5.3,1994,24:37,8.1
890,Jeremy Stevenson,26,LW,NSH,8,1,0,1,-1,39,1,0,0,0,0,0,0,6,16.7,51,6:24,0.1
891,Turner Stevenson,28,RW,NJD,69,8,18,26,11,97,6,2,0,1,11,7,0,92,8.7,759,11:00,2.4
892,Cam Stewart,29,LW,MIN,54,4,9,13,-3,18,3,0,1,0,8,1,0,61,6.6,713,13:12,0.7
893,Cory Stillman,27,LW,TOT,78,24,28,52,-8,51,14,10,0,4,20,8,0,174,13.8,1467,18:48,5.1
894,Cory Stillman,27,LW,CGY,66,21,24,45,-6,45,14,7,0,4,17,7,0,148,14.2,1243,18:50,4.5
895,Cory Stillman,27,LW,STL,12,3,4,7,-2,6,0,3,0,0,3,1,0,26,11.5,223,18:37,0.6
