,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
379,Dan Jancevski,26,D,TOT,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,23,5:51,3,0,0,0,
380,Dan Jancevski,26,D,TBL,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,5,2:23,2,0,0,0,
381,Dan Jancevski,26,D,DAL,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,19,9:19,1,0,0,0,
382,Doug Janik,27,D,TBL,61,1,3,4,-3,45,0.9,1,0,0,0,3,0,0,23,4.3,569,9:20,44,33,0,0,
383,Cam Janssen,23,RW,STL,12,0,1,1,-1,18,-0.1,0,0,0,0,1,0,0,9,0.0,85,7:07,1,26,0,0,
384,Joe Jensen,24,C,CAR,6,1,0,1,1,2,0.2,1,0,0,1,0,0,0,6,16.7,39,6:30,1,3,6,8,42.9
385,Magnus Johansson,34,D,TOT,45,0,14,14,-5,18,1.7,0,0,0,0,11,3,0,37,0.0,709,15:45,37,23,0,0,
386,Magnus Johansson,34,D,FLA,27,0,10,10,0,14,1.5,0,0,0,0,7,3,0,22,0.0,445,16:29,27,19,0,0,
387,Magnus Johansson,34,D,CHI,18,0,4,4,-5,4,0.2,0,0,0,0,4,0,0,15,0.0,264,14:39,10,4,0,0,
388,Aaron Johnson,24,D,NYI,30,0,2,2,2,30,0.9,0,0,0,0,1,1,0,16,0.0,416,13:52,28,41,0,0,
389,Erik Johnson,19,D,STL,69,5,28,33,-9,28,4.8,1,4,0,3,14,14,0,105,4.8,1255,18:11,64,87,0,1,0.0
390,Jack Johnson,21,D,LAK,74,3,8,11,-19,76,1.4,3,0,0,0,8,0,0,81,3.7,1605,21:42,136,84,3,2,60.0
391,Mike Johnson,33,RW,STL,21,2,3,5,-4,8,0.1,2,0,0,0,3,0,0,21,9.5,273,13:01,3,13,2,6,25.0
392,Ryan Johnson,31,C,STL,79,5,13,18,-2,22,0.5,4,0,1,1,11,0,2,85,5.9,1135,14:22,105,74,438,365,54.5
393,Kim Johnsson,31,D,MIN,80,4,23,27,-4,42,5.3,2,2,0,0,15,8,0,87,4.6,1876,23:27,121,42,0,0,
394,Jussi Jokinen,24,LW,TOT,72,16,26,42,-14,18,4.0,10,6,0,2,18,8,0,131,12.2,1041,14:27,21,16,178,163,52.2
395,Jussi Jokinen,24,LW,DAL,52,14,14,28,2,14,3.6,9,5,0,2,11,3,0,93,15.1,662,12:44,15,10,157,138,53.2
396,Jussi Jokinen,24,LW,TBL,20,2,12,14,-16,4,0.5,1,1,0,0,7,5,0,38,5.3,379,18:57,6,6,21,25,45.7
397,Olli Jokinen,29,C,FLA,82,34,37,71,-19,67,7.9,16,18,0,5,22,15,0,341,10.0,1632,19:54,25,78,404,534,43.1
398,Blair Jones,21,C,TBL,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,8,1:55,0,1,1,7,12.5
399,David Jones,23,RW,COL,27,2,4,6,-5,8,0.1,1,1,0,0,3,1,0,37,5.4,307,11:22,9,40,3,5,37.5
400,Matt Jones,24,D,PHX,45,0,2,2,-13,10,-0.1,0,0,0,0,2,0,0,25,0.0,655,14:34,53,80,0,0,
401,Randy Jones,26,D,PHI,71,5,26,31,8,58,5.9,4,1,0,0,15,11,0,103,4.9,1377,19:24,82,35,0,0,
402,Ed Jovanovski,31,D,PHX,80,12,39,51,-13,73,7.9,4,8,0,2,19,19,1,240,5.0,1804,22:33,63,114,0,0,
403,Milan Jurcina,24,D,WSH,75,1,8,9,4,30,2.3,0,1,0,0,8,0,0,58,1.7,1248,16:38,107,151,0,0,
404,Frantisek Kaberle,34,D,CAR,80,0,22,22,-4,30,2.8,0,0,0,0,12,10,0,89,0.0,1372,17:09,82,28,0,0,
405,Tomas Kaberle,29,D,TOR,82,8,45,53,-8,22,7.3,2,6,0,1,21,24,0,155,5.2,2039,24:52,99,41,1,1,50.0
406,Patrick Kaleta,21,RW,BUF,40,3,2,5,1,41,0.4,3,0,0,0,2,0,0,26,11.5,253,6:19,12,110,1,5,16.7
407,Dmitri Kalinin,27,D,BUF,46,1,7,8,-7,32,0.8,0,1,0,0,5,2,0,60,1.7,798,17:20,52,24,0,0,
408,Patrick Kane,19,RW,CHI,82,21,51,72,-5,52,7.2,14,7,0,4,30,21,0,191,11.0,1506,18:22,7,16,16,10,61.5
409,Niko Kapanen,29,C,PHX,79,10,18,28,-1,34,2.3,5,5,0,5,8,10,0,85,11.8,1091,13:49,26,23,420,386,52.1
410,Sami Kapanen,34,RW,PHI,74,5,3,8,-12,16,-0.8,4,0,1,1,3,0,0,76,6.6,986,13:19,44,51,13,18,41.9
411,Paul Kariya,33,LW,STL,82,16,49,65,-10,50,5.8,11,5,0,1,33,16,0,223,7.2,1536,18:44,21,18,0,6,0.0
412,Andreas Karlsson,32,C,TBL,58,2,2,4,-7,10,-0.6,2,0,0,1,2,0,0,31,6.5,560,9:39,30,34,182,151,54.7
413,Lukas Kaspar,22,LW,SJS,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0.0,37,12:15,1,3,0,1,0.0
414,Duncan Keith,24,D,CHI,82,12,20,32,30,56,8.7,10,1,1,0,13,5,2,148,8.1,2096,25:34,115,67,0,0,
415,Matt Keith,24,RW,NYI,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,32,10:41,2,2,0,0,
416,Chris Kelly,27,C,OTT,75,11,19,30,3,30,2.0,10,0,1,1,16,1,2,124,8.9,1245,16:36,35,64,86,76,53.1
417,Steve Kelly,31,C,MIN,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,7,3:44,0,0,2,1,66.7
418,Tyler Kennedy,21,C,PIT,55,10,9,19,2,35,1.9,9,1,0,4,6,3,0,104,9.6,672,12:13,10,48,2,6,25.0
419,Ryan Kesler,23,C,VAN,80,21,16,37,1,79,3.9,15,4,2,2,12,4,0,177,11.9,1524,19:03,71,78,720,636,53.1
420,Phil Kessel,20,RW,BOS,82,19,18,37,-6,28,3.6,14,5,0,3,16,2,0,213,8.9,1249,15:14,17,11,137,187,42.3
421,Chad Kilger,31,LW,TOR,53,10,7,17,1,18,1.8,10,0,0,0,7,0,0,74,13.5,617,11:38,22,137,34,36,48.6
422,D.J. King,23,LW,STL,61,3,3,6,-4,100,0.2,3,0,0,1,3,0,0,36,8.3,342,5:36,3,75,2,5,28.6
423,Jason King,26,RW,ANA,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,2,0.0,44,10:57,0,1,1,0,100.0
424,Ken Klee,36,D,ATL,72,1,9,10,-5,60,1.9,1,0,0,0,8,0,1,56,1.8,1443,20:03,134,78,0,0,
425,Kevin Klein,23,D,NSH,13,0,2,2,-3,6,0.1,0,0,0,0,2,0,0,14,0.0,187,14:24,15,7,0,0,
426,Jon Klemm,38,D,LAK,22,0,0,0,-5,10,-0.2,0,0,0,0,0,0,0,6,0.0,241,10:57,22,34,2,0,100.0
427,Rostislav Klesla,25,D,CBJ,82,6,12,18,7,60,5.7,3,3,0,1,9,3,0,130,4.6,1903,23:13,110,107,4,1,80.0
428,Mike Knuble,35,RW,PHI,82,29,26,55,-3,72,6.4,13,15,1,3,11,15,0,177,16.4,1551,18:55,47,58,10,15,40.0
429,Chuck Kobasew,25,RW,BOS,73,22,17,39,6,29,4.6,13,6,3,3,12,5,0,147,15.0,1290,17:41,29,86,28,42,40.0
430,David Koci,26,LW,CHI,18,0,0,0,-4,68,-0.3,0,0,0,0,0,0,0,2,0.0,65,3:38,2,17,0,0,
431,Ville Koistinen,25,D,NSH,48,4,13,17,13,18,4.1,2,2,0,1,4,9,0,60,6.7,806,16:48,30,37,0,0,
432,Mikko Koivu,24,C,MIN,57,11,31,42,13,42,4.2,9,2,0,2,20,10,1,144,7.6,1191,20:53,21,40,542,490,52.5
433,Saku Koivu,33,C,MTL,77,16,40,56,-4,93,5.1,8,8,0,3,19,19,2,150,10.7,1395,18:07,29,41,701,640,52.3
434,Mike Komisarek,26,D,MTL,75,4,13,17,9,101,4.4,4,0,0,1,12,0,1,75,5.3,1587,21:09,227,266,0,1,0.0
435,Maxim Kondratiev,25,D,ANA,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,30,7:31,1,3,0,0,
436,Zenon Konopka,27,C,CBJ,3,0,0,0,0,15,0.0,0,0,0,0,0,0,0,4,0.0,24,7:54,2,5,11,10,52.4
437,Petri Kontiola,23,C,CHI,12,0,5,5,5,6,0.4,0,0,0,0,5,0,0,13,0.0,175,14:33,0,13,31,14,68.9
438,Tomas Kopecky,25,RW,DET,77,5,7,12,2,43,0.6,5,0,0,1,7,0,0,87,5.7,740,9:37,17,111,44,65,40.4
439,Anze Kopitar,20,C,LAK,82,32,45,77,-15,22,8.3,18,12,2,3,21,22,2,201,15.9,1696,20:41,40,47,566,584,49.2
440,Andrei Kostitsyn,22,LW,MTL,78,26,27,53,15,29,7.0,14,12,0,5,23,4,0,156,16.7,1224,15:41,22,102,4,2,66.7
441,Sergei Kostitsyn,20,LW,MTL,52,9,18,27,9,51,2.9,5,3,1,0,16,2,0,49,18.4,746,14:21,23,54,8,15,34.8
442,Tom Kostopoulos,29,RW,MTL,67,7,6,13,-3,113,0.6,4,0,3,1,6,0,0,98,7.1,755,11:16,34,128,8,20,28.6
443,Ales Kotalik,29,RW,BUF,79,23,20,43,-5,58,4.5,11,12,0,1,8,12,0,207,11.1,1212,15:21,18,137,98,123,44.3
444,Ilya Kovalchuk,24,LW,ATL,79,52,35,87,-12,52,12.0,34,16,2,4,21,14,0,283,18.4,1699,21:30,25,39,13,16,44.8
445,Alex Kovalev,34,RW,MTL,82,35,49,84,18,70,10.8,18,17,0,5,17,30,2,230,15.2,1603,19:33,39,88,32,26,55.2
446,Viktor Kozlov,32,C,WSH,81,16,38,54,28,18,6.2,14,2,0,2,29,9,0,219,7.3,1424,17:35,32,51,203,239,45.9
447,Vyacheslav Kozlov,35,LW,ATL,82,17,24,41,-10,26,3.7,12,5,0,4,15,9,0,161,10.6,1307,15:56,16,27,31,37,45.6
448,Lukas Krajicek,24,D,VAN,39,2,9,11,-3,36,2.0,1,1,0,0,5,4,0,28,7.1,709,18:10,54,27,0,0,
449,David Krejci,21,C,BOS,56,6,21,27,-3,20,2.0,4,1,1,0,11,9,1,73,8.2,835,14:55,27,47,302,322,48.4
450,Kamil Kreps,23,C,FLA,76,8,17,25,10,29,2.3,7,1,0,2,14,3,0,99,8.1,986,12:59,30,45,411,352,53.9
451,Niklas Kronwall,27,D,DET,65,7,28,35,25,44,8.3,7,0,0,0,20,8,0,108,6.5,1372,21:06,79,93,0,0,
452,Staffan Kronwall,25,D,TOR,18,0,0,0,-2,7,0.0,0,0,0,0,0,0,0,9,0.0,200,11:07,14,14,0,0,
453,Filip Kuba,31,D,TBL,75,6,25,31,-8,40,5.4,4,2,0,0,15,9,1,113,5.3,1872,24:57,129,69,0,2,0.0
454,Pavel Kubina,30,D,TOR,72,11,29,40,5,116,7.1,5,6,0,4,16,12,1,136,8.1,1722,23:55,166,121,0,1,0.0
455,Lasse Kukkonen,26,D,PHI,53,1,4,5,3,38,1.6,1,0,0,0,2,2,0,31,3.2,834,15:44,111,40,0,0,
456,Chris Kunitz,28,LW,ANA,82,21,29,50,8,80,5.8,13,7,1,6,22,6,1,196,10.7,1386,16:54,19,159,16,33,32.7
457,Joel Kwiatkowski,30,D,ATL,18,0,5,5,-5,20,0.4,0,0,0,0,4,1,0,24,0.0,301,16:44,18,9,0,0,
458,Andrew Ladd,22,LW,TOT,63,14,16,30,13,35,3.8,13,1,0,1,12,4,0,131,10.7,804,12:46,14,138,4,4,50.0
459,Andrew Ladd,22,LW,CAR,43,9,9,18,9,31,2.3,9,0,0,1,7,2,0,76,11.8,505,11:45,10,96,3,2,60.0
460,Andrew Ladd,22,LW,CHI,20,5,7,12,4,4,1.5,4,1,0,0,5,2,0,55,9.1,299,14:58,4,42,1,2,33.3
461,Brooks Laich,24,C,WSH,82,21,16,37,-3,35,4.1,11,8,2,4,14,2,0,122,17.2,1152,14:03,56,83,281,315,47.1
462,Quintin Laing,28,LW,WSH,39,1,5,6,4,10,0.1,1,0,0,1,5,0,0,48,2.1,451,11:33,52,49,2,4,33.3
463,Robert Lang,37,C,CHI,76,21,33,54,9,50,6.0,14,7,0,3,23,10,0,172,12.2,1400,18:25,22,25,591,524,53.0
464,Jamie Langenbrunner,32,RW,NJD,64,13,28,41,-1,30,4.0,7,5,1,2,16,11,1,152,8.6,1171,18:18,15,58,10,8,55.6
465,Josh Langfeld,30,RW,NSH,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,20,9:48,0,2,0,0,
466,Daymond Langkow,31,C,CGY,80,30,35,65,16,19,8.4,15,14,1,4,25,9,1,201,14.9,1506,18:50,37,75,357,460,43.7
467,Ian Laperriere,34,RW,COL,70,4,15,19,-5,140,0.5,4,0,0,1,15,0,0,68,5.9,956,13:39,49,101,64,77,45.4
468,Maxim Lapierre,22,C,MTL,53,7,11,18,5,60,1.6,7,0,0,0,10,0,1,68,10.3,698,13:10,35,101,259,268,49.1
469,Martin Lapointe,34,RW,TOT,70,6,7,13,-5,70,0.6,5,1,0,0,6,1,0,63,9.5,658,9:24,12,79,9,14,39.1
470,Martin Lapointe,34,RW,CHI,52,3,4,7,-3,47,0.1,3,0,0,0,3,1,0,39,7.7,449,8:38,8,43,9,14,39.1
471,Martin Lapointe,34,RW,OTT,18,3,3,6,-2,23,0.5,2,1,0,0,3,0,0,24,12.5,209,11:37,4,36,0,0,
472,Georges Laraque,31,RW,PIT,71,4,9,13,0,141,0.8,4,0,0,2,9,0,0,29,13.8,547,7:42,9,87,0,1,0.0
473,Drew Larman,22,C,FLA,6,0,1,1,1,2,0.1,0,0,0,0,1,0,0,1,0.0,36,6:00,1,5,10,16,38.5
474,Chad Larose,25,LW,CAR,58,11,12,23,6,46,2.3,10,0,1,2,10,1,1,117,9.4,815,14:03,15,73,6,13,31.6
475,Brad Larsen,30,LW,ATL,62,1,3,4,-17,12,-1.2,1,0,0,0,3,0,0,35,2.9,560,9:02,10,43,34,47,42.0
476,Matt Lashoff,21,D,BOS,18,1,4,5,-2,0,0.7,0,1,0,0,2,2,0,11,9.1,244,13:35,12,4,0,0,
477,Guillaume Latendresse,20,RW,MTL,73,16,11,27,-2,41,3.0,14,2,0,3,9,2,0,116,13.8,895,12:15,27,134,2,6,25.0
478,Jay Leach,28,D,TBL,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,4:37,2,1,0,0,
479,Brett Lebda,26,D,DET,78,3,11,14,-1,48,3.3,3,0,0,1,8,3,0,110,2.7,1285,16:29,38,46,0,1,0.0
480,Vincent Lecavalier,27,C,TBL,81,40,52,92,-17,89,10.7,29,10,1,7,30,19,3,318,12.6,1859,22:57,21,108,810,848,48.9
481,Brian Lee,20,D,OTT,6,0,1,1,1,4,0.2,0,0,0,0,0,0,1,6,0.0,101,16:49,7,3,0,0,
482,David Legwand,27,C,NSH,65,15,29,44,-4,38,4.1,11,4,0,1,19,9,1,144,10.4,1171,18:01,21,7,305,395,43.6
483,Jere Lehtinen,34,RW,DAL,48,15,22,37,9,14,4.5,6,9,0,1,10,10,2,118,12.7,908,18:55,31,19,1,10,9.1
484,Jordan Leopold,27,D,COL,43,5,8,13,5,20,3.0,3,2,0,1,8,0,0,35,14.3,687,15:59,40,26,0,0,
485,Sami Lepisto,23,D,WSH,7,0,1,1,-1,12,0.1,0,0,0,0,1,0,0,8,0.0,93,13:17,3,6,0,0,
486,Junior Lessard,27,RW,TOT,21,1,1,2,-6,11,-0.3,1,0,0,0,1,0,0,21,4.8,207,9:52,1,40,0,0,
487,Junior Lessard,27,RW,TBL,19,1,1,2,-5,9,-0.2,1,0,0,0,1,0,0,18,5.6,183,9:38,1,37,0,0,
488,Junior Lessard,27,RW,DAL,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,24,12:05,0,3,0,0,
489,Kris Letang,20,D,PIT,63,6,11,17,-1,23,3.4,5,1,0,3,3,8,0,68,8.8,1144,18:10,75,79,0,0,
490,Trevor Letowski,30,RW,CAR,75,9,9,18,-10,30,1.0,8,0,1,1,8,1,0,67,13.4,770,10:16,37,26,269,333,44.7
491,Nicklas Lidstrom,37,D,DET,76,10,60,70,40,40,14.4,5,5,0,4,30,29,1,188,5.3,2031,26:43,70,23,0,0,
492,John-Michael Liles,27,D,COL,81,6,26,32,2,26,5.7,1,5,0,1,11,15,0,163,3.7,1593,19:40,121,59,0,0,
493,Andreas Lilja,32,D,DET,79,2,10,12,-2,93,3.1,2,0,0,2,10,0,0,72,2.8,1440,18:14,114,133,0,1,0.0
494,Trevor Linden,37,C,VAN,59,7,5,12,0,15,1.0,5,0,2,1,5,0,0,45,15.6,667,11:19,16,48,158,158,50.0
495,Joakim Lindstrom,24,C,CBJ,25,3,4,7,0,14,0.7,1,2,0,1,2,2,0,25,12.0,236,9:26,1,9,2,5,28.6
496,Enver Lisin,21,RW,PHX,13,4,1,5,-5,6,0.5,3,1,0,0,0,1,0,27,14.8,188,14:27,1,8,1,1,50.0
497,Bryan Little,20,C,ATL,48,6,10,16,-2,18,1.0,4,2,0,1,10,0,0,76,7.9,749,15:37,8,15,224,271,45.3
498,Corey Locke,23,C,MTL,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,6,5:59,0,0,2,3,40.0
499,Martin Lojek,22,D,FLA,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,12,6:08,0,1,0,0,
500,Matthew Lombardi,25,C,CGY,82,14,22,36,-6,67,2.6,10,2,2,4,18,3,1,181,7.7,1420,17:19,53,72,455,500,47.6
501,Milan Lucic,19,LW,BOS,77,8,19,27,-2,89,2.1,7,1,0,4,17,2,0,88,9.1,933,12:07,28,179,4,4,50.0
502,Brad Lukowich,31,D,TBL,59,1,6,7,-15,20,0.7,1,0,0,0,5,0,1,28,3.6,980,16:36,105,151,0,0,
503,Mike Lundin,23,D,TBL,81,0,6,6,3,16,2.1,0,0,0,0,5,0,1,33,0.0,1117,13:48,65,18,0,0,
504,Joel Lundqvist,25,C,DAL,55,3,11,14,-3,22,0.7,3,0,0,0,10,1,0,48,6.3,598,10:52,9,88,107,117,47.8
505,Joffrey Lupul,24,RW,PHI,56,20,26,46,2,35,5.6,13,7,0,3,12,14,0,176,11.4,1020,18:13,20,79,3,1,75.0
506,Toni Lydman,30,D,BUF,82,4,22,26,1,74,4.3,1,3,0,0,21,0,1,86,4.7,1776,21:40,144,155,0,1,0.0
507,Clarke MacArthur,22,LW,BUF,37,8,7,15,3,20,1.5,8,0,0,1,7,0,0,51,15.7,539,14:34,11,36,4,10,28.6
508,Craig MacDonald,30,C,TBL,65,2,9,11,-10,16,-0.2,2,0,0,0,9,0,0,84,2.4,707,10:52,33,53,200,202,49.8
509,Derek MacKenzie,26,C,CBJ,17,2,0,2,-2,8,0.2,2,0,0,0,0,0,0,19,10.5,132,7:47,4,12,25,48,34.2
510,John Madden,34,C,NJD,80,20,23,43,1,26,4.5,14,3,3,3,22,0,1,185,10.8,1556,19:27,50,49,786,677,53.7
511,Adam Mair,28,C,BUF,72,5,12,17,-2,66,1.0,5,0,0,2,12,0,0,62,8.1,638,8:52,15,110,161,192,45.6
512,Manny Malhotra,27,C,CBJ,71,11,18,29,-3,34,2.5,9,2,0,2,16,1,1,112,9.8,1169,16:28,40,64,683,475,59.0
513,Marek Malik,32,D,NYR,42,2,8,10,7,48,3.1,2,0,0,0,8,0,0,34,5.9,808,19:14,45,40,0,0,
514,Evgeni Malkin,21,C,PIT,82,47,59,106,16,78,13.9,30,17,0,5,36,23,0,272,17.3,1748,21:19,40,49,350,540,39.3
515,Olli Malmivaara,25,D,NJD,2,0,0,0,2,0,0.2,0,0,0,0,0,0,0,0,,18,8:48,1,1,0,0,
516,Ryan Malone,28,LW,PIT,77,27,24,51,14,103,6.2,14,11,2,6,18,5,1,159,17.0,1469,19:05,34,138,12,26,31.6
517,Kirk Maltby,35,LW,DET,61,6,4,10,-8,32,0.1,6,0,0,1,4,0,0,70,8.6,736,12:04,17,92,3,4,42.9
518,Paul Mara,28,D,NYR,61,1,16,17,1,52,3.6,1,0,0,0,10,6,0,80,1.3,1091,17:53,74,74,0,1,0.0
519,Todd Marchant,34,C,ANA,75,9,7,16,-3,48,0.8,9,0,0,0,5,1,1,93,9.7,1112,14:49,52,82,331,342,49.2
520,Andrei Markov,29,D,MTL,82,16,42,58,1,63,9.9,5,10,1,2,18,22,2,145,11.0,2048,24:58,127,59,0,0,
521,Patrick Marleau,28,C,SJS,78,19,29,48,-19,33,4.5,12,7,0,2,10,19,0,185,10.3,1422,18:14,10,83,317,288,52.4
522,Paul Martin,26,D,NJD,73,5,27,32,20,22,8.1,3,2,0,2,14,12,1,93,5.4,1743,23:53,76,52,0,0,
523,Radek Martinek,31,D,NYI,69,0,15,15,-9,40,2.8,0,0,0,0,11,0,4,98,0.0,1578,22:52,134,80,0,0,
524,Shawn Matthias,19,C,FLA,4,2,0,2,-2,2,0.3,1,1,0,0,0,0,0,5,40.0,53,13:08,1,1,17,21,44.7
525,Brad May,36,LW,ANA,61,3,1,4,2,53,0.2,3,0,0,2,1,0,0,34,8.8,404,6:37,3,39,0,3,0.0
526,Jamal Mayers,33,RW,STL,80,12,15,27,-19,91,1.3,11,0,1,3,14,0,1,153,7.8,1275,15:56,38,101,384,299,56.2
527,Dean McAmmond,34,LW,OTT,68,9,13,22,1,12,1.8,6,0,3,1,11,0,2,67,13.4,785,11:32,18,43,112,147,43.2
528,Bryan McCabe,32,D,TOR,54,5,18,23,-2,81,3.8,1,4,0,2,6,12,0,107,4.7,1400,25:55,96,109,0,0,
529,Steve McCarthy,26,D,ATL,55,1,6,7,-23,48,-0.4,1,0,0,0,5,1,0,41,2.4,869,15:47,69,99,0,0,
530,Darren McCarty,35,RW,DET,3,0,1,1,2,2,0.2,0,0,0,0,1,0,0,3,0.0,23,7:47,1,4,0,0,
531,Jay McClement,24,C,STL,81,9,13,22,-17,26,0.8,9,0,0,2,13,0,0,110,8.2,1128,13:55,41,62,366,334,52.3
532,Cody McCormick,24,C,COL,40,2,2,4,5,50,0.0,2,0,0,1,2,0,0,45,4.4,439,10:58,9,81,6,11,35.3
533,Andy McDonald,30,C,TOT,82,18,34,52,-21,62,4.3,15,3,0,1,20,14,0,182,9.9,1465,17:52,20,46,527,421,55.6
534,Andy McDonald,30,C,STL,49,14,22,36,-17,32,3.2,11,3,0,1,11,11,0,103,13.6,915,18:40,16,36,310,246,55.8
535,Andy McDonald,30,C,ANA,33,4,12,16,-4,30,1.1,4,0,0,0,9,3,0,79,5.1,551,16:41,4,10,217,175,55.4
536,Brian McGrattan,26,RW,OTT,38,0,3,3,0,46,0.1,0,0,0,0,3,0,0,11,0.0,109,2:52,2,18,0,0,
537,Nathan McIver,23,D,VAN,17,0,0,0,-8,52,-0.5,0,0,0,0,0,0,0,9,0.0,178,10:28,20,19,0,0,
538,Jay McKee,30,D,STL,66,2,7,9,2,42,2.7,2,0,0,2,7,0,0,42,4.8,1181,17:54,164,73,0,0,
539,Kyle McLaren,30,D,SJS,61,3,8,11,3,84,3.8,3,0,0,0,7,1,0,39,7.7,1120,18:21,75,127,0,0,
540,Brett McLean,29,C,FLA,67,14,23,37,-5,34,3.5,10,3,1,1,13,10,0,140,10.0,1088,16:14,30,22,296,328,47.4
541,Cody McLeod,23,LW,COL,49,4,5,9,-6,120,0.2,4,0,0,0,5,0,0,60,6.7,496,10:07,7,98,0,3,0.0
542,Derek Meech,23,D,DET,32,0,3,3,-5,6,0.4,0,0,0,0,0,3,0,44,0.0,388,12:08,18,22,0,0,
543,Andrej Meszaros,22,D,OTT,82,9,27,36,5,50,5.7,2,6,1,1,17,10,0,160,5.6,1725,21:02,100,101,0,1,0.0
544,Marc Methot,22,D,CBJ,9,0,0,0,-1,8,0.1,0,0,0,0,0,0,0,9,0.0,128,14:14,2,16,0,0,
545,Glen Metropolit,33,C,BOS,82,11,22,33,-3,36,2.2,10,1,0,5,19,2,1,141,7.8,1347,16:26,34,65,604,622,49.3
546,Freddy Meyer,27,D,TOT,57,3,9,12,2,22,3.1,3,0,0,2,7,2,0,51,5.9,1069,18:45,72,88,0,0,
547,Freddy Meyer,27,D,NYI,52,3,9,12,6,22,3.4,3,0,0,2,7,2,0,49,6.1,1035,19:54,72,87,0,0,
548,Freddy Meyer,27,D,PHX,5,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,2,0.0,34,6:43,0,1,0,0,
549,Stefan Meyer,22,LW,FLA,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,10,2:26,0,6,3,3,50.0
550,Branislav Mezei,27,D,FLA,57,2,2,4,-13,64,0.4,2,0,0,0,2,0,0,38,5.3,824,14:28,56,115,0,0,
551,Milan Michalek,23,LW,SJS,79,24,31,55,19,47,7.4,18,5,1,8,20,11,0,233,10.3,1428,18:05,31,70,6,4,60.0
552,Zbynek Michalek,25,D,PHX,75,4,13,17,9,34,4.9,4,0,0,2,12,0,1,92,4.3,1620,21:36,124,53,0,0,
553,Antti Miettinen,27,RW,DAL,69,15,19,34,4,34,3.9,10,5,0,3,16,3,0,136,11.0,965,13:59,8,65,14,9,60.9
554,Aaron Miller,36,D,VAN,57,1,8,9,-1,32,2.2,1,0,0,1,8,0,0,27,3.7,988,17:20,80,37,0,0,
555,Drew Miller,23,LW,ANA,26,2,3,5,-1,6,0.2,2,0,0,0,3,0,0,30,6.7,291,11:11,11,12,3,6,33.3
556,Chris Minard,26,LW,PIT,15,1,1,2,-1,10,0.2,1,0,0,0,0,1,0,9,11.1,58,3:53,0,16,0,0,
557,Torrey Mitchell,23,C,SJS,82,10,10,20,-3,50,1.5,7,1,2,0,9,0,1,110,9.1,1174,14:19,66,113,342,350,49.4
558,Willie Mitchell,30,D,VAN,72,2,10,12,6,81,4.0,2,0,0,1,9,1,0,65,3.1,1670,23:12,109,49,0,0,
559,Mike Modano,37,C,DAL,82,21,36,57,-11,48,5.4,15,5,1,4,17,18,1,200,10.5,1578,19:14,28,10,563,582,49.2
560,Fredrik Modin,33,LW,CBJ,23,6,6,12,1,20,1.4,4,2,0,1,5,1,0,41,14.6,387,16:51,11,16,46,57,44.7
561,Jaroslav Modry,36,D,TOT,80,1,8,9,-9,50,1.7,1,0,0,0,6,2,0,56,1.8,1525,19:04,134,45,0,1,0.0
562,Jaroslav Modry,36,D,LAK,61,1,5,6,2,42,2.0,1,0,0,0,4,1,0,39,2.6,1133,18:35,97,37,0,1,0.0
563,Jaroslav Modry,36,D,PHI,19,0,3,3,-11,8,-0.2,0,0,0,0,2,1,0,17,0.0,392,20:38,37,8,0,0,
564,Travis Moen,25,LW,ANA,77,3,5,8,-10,81,-1.2,2,0,1,1,5,0,0,98,3.1,1219,15:50,28,154,8,17,32.0
565,Steve Montador,28,D,FLA,73,8,15,23,1,73,4.3,6,2,0,0,10,5,0,96,8.3,850,11:39,21,95,0,0,
566,Dominic Moore,27,C,TOT,68,5,12,17,-4,24,0.5,4,1,0,0,12,0,0,100,5.0,904,13:18,29,40,362,342,51.4
567,Dominic Moore,27,C,TOR,38,4,10,14,7,14,1.2,3,1,0,0,10,0,0,72,5.6,546,14:21,13,24,199,194,50.6
568,Dominic Moore,27,C,MIN,30,1,2,3,-11,10,-0.6,1,0,0,0,2,0,0,28,3.6,359,11:57,16,16,163,148,52.4
