,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
378,Seth Helgeson,26,D,NJD,9,1,0,1,2,15,0.6,1,0,0,0,0,0,0,3,33.3,121,13:28,11,16,0,0,
379,Darren Helm,30,C,DET,50,8,9,17,-6,20,1.4,6,2,0,1,6,2,1,98,8.2,768,15:22,18,71,216,204,51.4
380,Ales Hemsky,33,RW,DAL,15,4,3,7,-1,0,0.8,3,1,0,0,2,1,0,30,13.3,216,14:25,4,1,0,0,
381,Matt Hendricks,35,LW,EDM,42,4,3,7,-3,29,0.3,4,0,0,1,3,0,0,42,9.5,451,10:45,39,79,132,100,56.9
382,Samuel Henley,23,C,COL,1,1,0,1,1,2,0.3,1,0,0,0,0,0,0,1,100.0,5,5:18,0,2,0,1,0.0
383,Adam Henrique,26,C,NJD,82,20,20,40,-20,38,3.9,12,6,2,2,15,4,1,142,14.1,1490,18:10,67,87,585,628,48.2
384,Tomas Hertl,23,C,SJS,49,10,12,22,-8,14,1.9,9,1,0,4,11,1,0,100,10.0,844,17:13,42,76,245,229,51.7
385,Thomas Hickey,27,D,NYI,76,4,16,20,-1,35,3.2,4,0,0,2,13,3,0,87,4.6,1331,17:31,103,89,0,0,
386,Vinnie Hinostroza,22,LW,CHI,49,6,8,14,-1,17,1.1,6,0,0,2,8,0,0,76,7.9,587,11:59,19,31,68,103,39.8
387,Niklas Hjalmarsson,29,D,CHI,73,5,13,18,12,20,4.4,5,0,0,0,12,0,1,61,8.2,1569,21:30,181,23,0,0,
388,Joshua Ho-Sang,21,RW,NYI,21,4,6,10,1,12,1.0,3,1,0,0,5,1,0,22,18.2,346,16:27,2,4,0,2,0.0
389,Mike Hoffman,27,LW,OTT,74,26,35,61,17,51,8.3,13,13,0,8,22,13,0,224,11.6,1302,17:36,21,41,12,9,57.1
390,Nick Holden,29,D,NYR,80,11,23,34,13,35,6.8,8,3,0,2,21,1,1,84,13.1,1649,20:37,88,164,0,1,0.0
391,Peter Holland,26,C,TOT,48,5,7,12,-16,22,0.2,4,1,0,0,7,0,0,79,6.3,612,12:45,9,37,228,274,45.4
392,Peter Holland,26,C,ARI,40,5,6,11,-14,18,0.3,4,1,0,0,6,0,0,66,7.6,526,13:09,8,34,202,244,45.3
393,Peter Holland,26,C,TOR,8,0,1,1,-2,4,-0.1,0,0,0,0,1,0,0,13,0.0,86,10:43,1,3,26,30,46.4
394,Korbinian Holzer,28,D,ANA,32,2,5,7,0,23,1.5,2,0,0,0,5,0,0,14,14.3,432,13:31,34,71,0,0,
395,Julius Honka,21,D,DAL,16,1,4,5,-4,4,0.5,1,0,0,1,3,1,0,34,2.9,270,16:52,15,9,0,0,
396,Patric Hornqvist,30,RW,PIT,70,21,23,44,16,28,5.5,11,10,0,6,16,7,0,223,9.4,1117,15:57,62,227,3,8,27.3
397,Bo Horvat,21,C,VAN,81,20,32,52,-7,27,5.7,15,3,2,1,25,7,0,158,12.7,1461,18:02,41,65,756,742,50.5
398,Marian Hossa,38,RW,CHI,73,26,19,45,7,8,5.8,20,5,1,7,13,6,0,167,15.6,1231,16:51,36,32,5,9,35.7
399,Quinton Howden,25,C,WPG,5,0,0,0,1,0,0.0,0,0,0,0,0,0,0,5,0.0,43,8:39,0,4,0,2,0.0
400,Marek Hrivik,25,LW,NYR,16,0,2,2,-3,2,-0.2,0,0,0,0,1,1,0,15,0.0,167,10:25,5,19,32,48,40.0
401,Jonathan Huberdeau,23,LW,FLA,31,10,16,26,-2,13,3.1,7,3,0,2,12,4,0,86,11.6,556,17:55,7,18,4,5,44.4
402,Jiri Hudler,33,RW,DAL,32,3,8,11,-3,4,0.7,2,1,0,1,8,0,0,27,11.1,379,11:51,3,9,3,2,60.0
403,Charles Hudon,22,LW,MTL,3,0,2,2,1,2,0.2,0,0,0,0,2,0,0,3,0.0,36,11:56,0,11,0,0,
404,Brad Hunt,28,D,TOT,12,1,5,6,-1,2,0.9,0,1,0,0,4,1,0,14,7.1,174,14:30,3,0,0,0,
405,Brad Hunt,28,D,STL,9,1,4,5,-2,2,0.6,0,1,0,0,3,1,0,12,8.3,122,13:36,1,0,0,0,
406,Brad Hunt,28,D,NSH,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,2,0.0,52,17:13,2,0,0,0,
407,Matt Hunwick,31,D,TOR,72,1,18,19,8,18,3.6,1,0,0,0,18,0,0,73,1.4,1294,17:59,90,91,0,0,
408,Ben Hutton,23,D,VAN,71,5,14,19,-22,31,2.9,3,2,0,1,5,9,0,130,3.8,1455,20:30,106,46,0,0,
409,Zach Hyman,24,C,TOR,82,10,18,28,2,30,1.8,6,0,4,3,18,0,0,156,6.4,1369,16:42,43,109,11,18,37.9
410,Jarome Iginla,39,RW,TOT,80,14,13,27,-30,70,1.6,7,7,0,4,9,4,0,153,9.2,1210,15:08,21,116,16,14,53.3
411,Jarome Iginla,39,RW,COL,61,8,10,18,-21,54,0.7,4,4,0,0,6,4,0,120,6.7,900,14:45,17,79,12,7,63.2
412,Jarome Iginla,39,RW,LAK,19,6,3,9,-9,16,0.9,3,3,0,4,3,0,0,33,18.2,310,16:20,4,37,4,7,36.4
413,Matt Irwin,29,D,NSH,74,3,11,14,15,26,4.0,3,0,0,1,9,0,2,98,3.1,1204,16:16,121,115,0,0,
414,Jaromir Jagr,44,RW,FLA,82,16,30,46,2,56,4.9,8,8,0,2,25,5,0,181,8.8,1394,17:00,4,21,1,1,50.0
415,Mark Jankowski,22,C,CGY,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,10,10:18,0,1,5,3,62.5
416,Calle Jarnkrok,25,C,NSH,81,15,16,31,-1,25,2.9,12,2,1,1,12,2,2,134,11.2,1274,15:44,29,49,452,463,49.4
417,Dmitrij Jaskin,23,RW,STL,51,1,10,11,5,18,0.6,1,0,0,0,10,0,0,55,1.8,589,11:33,19,98,5,5,50.0
418,Boone Jenner,23,C,CBJ,82,18,16,34,14,52,4.1,16,0,2,4,15,1,0,211,8.5,1317,16:04,80,216,92,92,50.0
419,Nick Jensen,26,D,DET,49,4,9,13,-7,12,2.3,4,0,0,0,8,0,1,59,6.8,870,17:45,56,55,0,0,
420,Nicklas Jensen,23,RW,NYR,7,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,8,0.0,65,9:13,2,7,0,0,
421,Ryan Johansen,24,C,NSH,82,14,47,61,1,60,5.8,9,4,1,3,28,19,0,154,9.1,1545,18:50,28,77,803,669,54.6
422,Marcus Johansson,26,LW,WSH,82,24,34,58,25,10,7.5,19,5,0,5,20,14,0,129,18.6,1394,17:00,22,32,13,15,46.4
423,Stephen Johns,24,D,DAL,61,4,6,10,-10,36,1.3,4,0,0,1,5,1,0,91,4.4,1114,18:15,130,159,0,0,
424,Erik Johnson,28,D,COL,46,2,15,17,-6,9,2.9,2,0,0,1,9,6,0,96,2.1,1016,22:05,98,87,0,0,
425,Jack Johnson,30,D,CBJ,82,5,18,23,23,32,6.3,4,1,0,1,16,1,1,116,4.3,1789,21:49,134,94,1,0,100.0
426,Tyler Johnson,26,C,TBL,66,19,26,45,-5,28,4.8,13,6,0,3,15,11,0,130,14.6,1242,18:49,30,46,583,539,52.0
427,Ryan Johnston,24,D,MTL,7,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,3,0.0,69,9:52,2,1,0,0,
428,Jussi Jokinen,33,LW,FLA,69,11,17,28,-15,39,1.9,6,4,1,2,11,6,0,118,9.3,1201,17:25,33,28,75,69,52.1
429,Jyrki Jokipakka,25,D,TOT,41,1,5,6,-4,12,1.1,1,0,0,0,5,0,0,29,3.4,592,14:26,32,31,0,0,
430,Jyrki Jokipakka,25,D,CGY,38,1,5,6,-3,12,1.1,1,0,0,0,5,0,0,29,3.4,548,14:26,30,25,0,0,
431,Jyrki Jokipakka,25,D,OTT,3,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,43,14:28,2,6,0,0,
432,Connor Jones,26,C,NYI,4,0,0,0,1,2,0.0,0,0,0,0,0,0,0,2,0.0,47,11:51,3,13,8,5,61.5
433,Seth Jones,22,D,CBJ,75,12,30,42,6,24,7.8,11,1,0,3,24,6,0,152,7.9,1755,23:24,118,61,0,0,
434,Josh Jooris,26,RW,TOT,54,4,8,12,-2,16,0.6,4,0,0,0,7,0,1,75,5.3,659,12:12,30,49,222,228,49.3
435,Josh Jooris,26,RW,ARI,42,3,7,10,-3,10,0.4,3,0,0,0,6,0,1,64,4.7,555,13:13,24,28,192,199,49.1
436,Josh Jooris,26,RW,NYR,12,1,1,2,1,6,0.2,1,0,0,0,1,0,0,11,9.1,103,8:36,6,21,30,29,50.8
437,Jacob Josefson,25,C,NJD,38,1,9,10,-1,16,0.6,1,0,0,1,8,1,0,44,2.3,465,12:15,12,31,162,151,51.8
438,Roman Josi,26,D,NSH,72,12,37,49,7,18,8.7,5,7,0,1,25,11,1,217,5.5,1805,25:04,119,54,0,0,
439,Tyson Jost,18,C,COL,6,1,0,1,-5,0,-0.1,1,0,0,0,0,0,0,9,11.1,94,15:41,3,3,28,42,40.0
440,Tomas Jurco,24,LW/RW,TOT,29,1,0,1,-12,4,-0.8,1,0,0,0,0,0,0,35,2.9,308,10:38,9,21,0,1,0.0
441,Tomas Jurco,24,RW,DET,16,0,0,0,-8,2,-0.6,0,0,0,0,0,0,0,12,0.0,161,10:02,3,6,0,1,0.0
442,Tomas Jurco,24,LW,CHI,13,1,0,1,-4,2,-0.2,1,0,0,0,0,0,0,23,4.3,148,11:22,6,15,0,0,
443,Nazem Kadri,26,C,TOR,82,32,29,61,-7,95,7.6,20,12,0,6,24,5,0,236,13.6,1360,16:35,31,124,543,587,48.1
444,Sergey Kalinin,25,C,NJD,43,2,2,4,-14,15,-0.7,2,0,0,0,2,0,0,38,5.3,550,12:48,20,53,72,102,41.4
445,Vladislav Kamenev,20,LW,NSH,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,20,10:04,1,1,6,7,46.2
446,Steven Kampfer,28,D,TOT,11,1,1,2,-2,6,0.2,1,0,0,0,1,0,0,10,10.0,146,13:15,10,24,0,0,
447,Steven Kampfer,28,D,NYR,10,1,1,2,-1,2,0.3,1,0,0,0,1,0,0,10,10.0,129,12:54,9,23,0,0,
448,Steven Kampfer,28,D,FLA,1,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,0,,17,16:48,1,1,0,0,
449,Evander Kane,25,LW,BUF,70,28,15,43,-17,113,5.1,25,3,0,5,10,5,0,260,10.8,1344,19:12,29,109,55,67,45.1
450,Patrick Kane,28,RW,CHI,82,34,55,89,11,32,10.8,27,7,0,5,39,16,0,292,11.6,1754,21:24,15,28,7,44,13.7
451,Kasperi Kapanen,20,RW,TOR,8,1,0,1,-2,0,0.0,1,0,0,0,0,0,0,11,9.1,86,10:42,2,6,0,0,
452,Michael Kapla,22,D,NJD,5,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,4,0.0,87,17:26,5,5,0,0,
453,Erik Karlsson,26,D,OTT,77,17,54,71,10,28,12.9,13,4,0,5,29,23,2,218,7.8,2066,26:50,201,67,0,0,
454,Melker Karlsson,26,C,SJS,67,11,11,22,7,22,2.6,9,0,2,1,11,0,0,73,15.1,858,12:48,59,67,1,5,16.7
455,William Karlsson,24,C,CBJ,81,6,19,25,10,10,2.0,5,1,0,3,17,0,2,96,6.3,1084,13:23,24,35,435,525,45.3
456,Ondrej Kase,21,RW,ANA,53,5,10,15,-1,18,1.2,5,0,0,2,10,0,0,77,6.5,625,11:47,14,42,1,6,14.3
457,Zack Kassian,26,RW,EDM,79,7,17,24,4,101,2.0,7,0,0,0,17,0,0,110,6.4,972,12:18,16,201,4,7,36.4
458,Bracken Kearns,35,C,NYI,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,22,11:12,2,5,10,7,58.8
459,Duncan Keith,33,D,CHI,80,6,47,53,22,16,9.5,4,2,0,2,34,13,0,183,3.3,2049,25:37,107,24,0,0,
460,Clayton Keller,18,LW,ARI,3,0,2,2,-3,0,0.0,0,0,0,0,1,1,0,0,,38,12:40,0,0,0,0,
461,Chris Kelly,36,C,OTT,82,5,7,12,-17,23,-0.4,4,0,1,2,7,0,0,85,5.9,979,11:56,48,71,223,278,44.5
462,Adrian Kempe,20,LW,LAK,25,2,4,6,-3,6,0.4,2,0,0,1,1,2,1,32,6.3,306,12:14,7,23,67,86,43.8
463,Michal Kempny,26,D,CHI,50,2,6,8,1,22,1.6,2,0,0,0,6,0,0,67,3.0,748,14:58,59,76,0,0,
464,Nicolas Kerdiles,23,LW,ANA,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,,11,11:08,2,0,1,0,100.0
465,Tanner Kero,24,RW,CHI,47,6,10,16,15,8,1.9,6,0,0,0,10,0,0,60,10.0,634,13:29,51,41,209,262,44.4
466,Ryan Kesler,32,C,ANA,82,22,36,58,8,83,6.5,14,8,0,2,24,12,0,186,11.8,1747,21:18,75,146,1029,764,57.4
467,Phil Kessel,29,RW,PIT,82,23,47,70,3,20,7.3,15,8,0,4,25,22,0,229,10.0,1471,17:56,15,12,5,10,33.3
468,Jujhar Khaira,22,LW,EDM,10,1,0,1,1,2,0.1,1,0,0,1,0,0,0,10,10.0,93,9:15,5,20,7,12,36.8
469,Alex Killorn,27,LW,TBL,81,19,17,36,-9,66,3.3,14,4,1,4,10,6,1,176,10.8,1458,18:00,25,99,4,8,33.3
470,Jakub Kindl,29,D,FLA,39,0,4,4,-11,28,0.2,0,0,0,0,4,0,0,41,0.0,573,14:41,37,49,0,0,
471,Dwight King,27,LW,TOT,80,9,7,16,-2,12,1.1,9,0,0,1,7,0,0,110,8.2,1153,14:24,28,120,4,12,25.0
472,Dwight King,27,LW,LAK,63,8,7,15,0,10,1.3,8,0,0,1,7,0,0,89,9.0,945,15:00,21,96,4,9,30.8
473,Dwight King,27,LW,MTL,17,1,0,1,-2,2,-0.2,1,0,0,0,0,0,0,21,4.8,208,12:14,7,24,0,3,0.0
474,Oscar Klefbom,23,D,EDM,82,12,26,38,7,6,7.6,9,3,0,3,12,13,1,201,6.0,1834,22:22,146,43,0,0,
475,Kevin Klein,32,D,NYR,60,3,11,14,5,31,2.8,3,0,0,0,9,1,1,54,5.6,1058,17:38,123,135,0,0,
476,John Klingberg,24,D,DAL,80,13,36,49,2,34,8.1,9,4,0,3,23,13,0,124,10.5,1868,23:21,117,42,1,0,100.0
477,Slater Koekkoek,22,D,TBL,29,0,4,4,-4,8,0.5,0,0,0,0,4,0,0,27,0.0,377,12:59,27,25,0,0,
478,Mikko Koivu,33,C,MIN,80,18,40,58,27,34,6.6,16,2,0,4,20,18,2,139,12.9,1529,19:07,65,32,938,761,55.2
479,Leo Komarov,30,C,TOR,82,14,18,32,6,31,2.8,9,4,1,1,11,6,1,114,12.3,1400,17:04,50,232,91,111,45.0
480,Travis Konecny,19,C,PHI,70,11,17,28,-2,49,2.7,8,3,0,0,16,1,0,133,8.3,986,14:05,26,92,0,5,0.0
481,Anze Kopitar,29,C,LAK,76,12,40,52,-10,28,4.6,7,5,0,0,25,14,1,150,8.0,1578,20:46,59,78,892,801,52.7
482,Lauri Korpikoski,30,LW,TOT,69,8,12,20,5,10,1.8,8,0,0,0,11,0,1,108,7.4,856,12:24,36,37,0,7,0.0
483,Lauri Korpikoski,30,LW,DAL,60,8,12,20,5,10,1.9,8,0,0,0,11,0,1,104,7.7,782,13:02,32,34,0,7,0.0
484,Lauri Korpikoski,30,LW,CBJ,9,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,74,8:15,4,3,0,0,
485,Kalle Kossila,23,LW,ANA,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,7,6:54,0,1,3,4,42.9
486,Chris Kreider,25,LW,NYR,75,28,25,53,6,58,6.8,22,6,0,4,18,7,0,186,15.1,1275,17:00,30,132,5,4,55.6
487,David Krejci,30,C,BOS,82,23,31,54,-12,26,6.0,15,8,0,3,25,6,0,158,14.6,1498,18:16,51,40,657,620,51.4
488,Niklas Kronwall,36,D,DET,57,2,11,13,-7,32,2.3,2,0,0,0,5,6,0,67,3.0,1109,19:27,81,77,0,0,
489,Torey Krug,25,D,BOS,81,8,43,51,-10,37,7.9,2,6,0,1,24,19,0,208,3.8,1750,21:36,82,59,0,1,0.0
490,Marcus Kruger,26,C,CHI,70,5,12,17,7,34,0.9,5,0,0,0,12,0,0,83,6.0,981,14:01,62,31,357,370,49.1
491,Nikita Kucherov,23,RW,TBL,74,40,45,85,13,38,12.0,23,17,0,7,30,15,0,246,16.3,1438,19:26,20,30,0,0,
492,Tom Kuhnhackl,25,RW,PIT,57,4,12,16,8,18,1.3,3,0,1,0,11,0,1,49,8.2,607,10:39,42,112,2,2,50.0
493,Brett Kulak,23,D,CGY,21,0,3,3,-3,12,0.4,0,0,0,0,3,0,0,19,0.0,299,14:15,13,14,0,0,
494,Nikolai Kulemin,30,LW,NYI,72,12,11,23,3,18,2.2,10,1,1,4,9,1,1,74,16.2,995,13:49,45,78,14,13,51.9
495,Dmitry Kulikov,26,D,BUF,47,2,3,5,-26,26,-0.1,1,1,0,0,1,2,0,42,4.8,1029,21:54,72,60,0,0,
496,Chris Kunitz,37,LW,PIT,71,9,20,29,0,36,1.9,9,0,0,3,15,5,0,134,6.7,1101,15:31,28,216,3,10,23.1
497,Sean Kuraly,24,C,BOS,8,0,1,1,-1,2,0.0,0,0,0,0,1,0,0,11,0.0,74,9:12,1,9,1,2,33.3
498,Evgeny Kuznetsov,24,C,WSH,82,19,40,59,18,46,6.7,16,3,0,4,29,11,0,170,11.2,1390,16:57,18,57,456,581,44.0
499,Kevin Labanc,21,RW,SJS,55,8,12,20,9,22,2.3,8,0,0,2,10,2,0,70,11.4,752,13:41,14,19,2,2,50.0
500,Joseph Labate,23,C,VAN,13,0,0,0,-2,21,-0.2,0,0,0,0,0,0,0,5,0.0,88,6:46,2,23,1,0,100.0
501,Andrew Ladd,31,LW,NYI,78,23,8,31,-14,45,3.1,19,3,1,4,6,2,0,142,16.2,1262,16:11,54,112,4,6,40.0
502,Paul Ladue,24,D,LAK,22,0,8,8,-5,4,1.0,0,0,0,0,4,4,0,27,0.0,339,15:24,13,17,0,0,
503,Patrik Laine,18,RW,WPG,73,36,28,64,7,26,8.9,27,9,0,5,23,5,0,204,17.6,1308,17:55,33,80,0,3,0.0
504,Anton Lander,25,C,EDM,22,1,3,4,2,6,0.3,1,0,0,0,3,0,0,12,8.3,215,9:46,7,28,79,62,56.0
505,Gabriel Landeskog,24,LW,COL,72,18,15,33,-25,62,2.7,12,5,1,2,14,1,0,169,10.7,1352,18:47,41,143,62,63,49.6
506,Nick Lappin,24,RW,NJD,43,4,3,7,-17,17,-0.2,4,0,0,0,3,0,0,57,7.0,504,11:43,10,35,2,5,28.6
507,Dylan Larkin,20,C,DET,80,17,15,32,-28,37,2.3,11,5,1,1,13,2,0,178,9.6,1292,16:09,22,67,196,236,45.4
508,Philip Larsen,27,D,VAN,26,1,5,6,-8,4,0.7,1,0,0,0,3,2,0,32,3.1,428,16:28,22,12,0,0,
509,Adam Larsson,24,D,EDM,79,4,15,19,21,55,5.5,4,0,0,0,15,0,0,85,4.7,1592,20:09,160,253,0,0,
510,Jacob Larsson,19,D,ANA,4,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,2,0.0,66,16:26,1,1,0,0,
511,Johan Larsson,24,C,BUF,36,6,5,11,-7,20,0.7,5,1,0,2,5,0,0,49,12.2,607,16:51,23,33,261,271,49.1
512,Brian Lashoff,26,D,DET,5,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0.0,63,12:31,4,8,0,0,
513,Scott Laughton,22,C,PHI,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,20,10:15,0,3,11,9,55.0
514,Curtis Lazar,21,RW,TOT,37,1,3,4,-8,4,-0.3,1,0,0,0,3,0,0,26,3.8,338,9:08,17,66,39,60,39.4
515,Curtis Lazar,21,RW,OTT,33,0,1,1,-10,4,-0.8,0,0,0,0,1,0,0,24,0.0,291,8:49,16,57,28,47,37.3
516,Curtis Lazar,21,RW,CGY,4,1,2,3,2,0,0.4,1,0,0,0,2,0,0,2,50.0,47,11:47,1,9,11,13,45.8
517,Nick Leddy,25,D,NYI,81,11,35,46,-3,12,7.0,8,3,0,1,23,12,0,137,8.0,1840,22:43,109,77,0,0,
518,Anders Lee,26,LW,NYI,81,34,18,52,9,56,7.7,25,9,0,6,13,5,0,191,17.8,1263,15:35,34,172,7,11,38.9
519,Artturi Lehkonen,21,LW,MTL,73,18,10,28,-1,8,3.4,15,2,1,3,8,2,0,158,11.4,1012,13:52,25,72,2,2,50.0
520,Jori Lehtera,29,C,STL,64,7,15,22,-6,34,1.4,7,0,0,1,12,3,0,67,10.4,971,15:11,29,64,409,423,49.2
521,Taylor Leier,22,LW,PHI,10,1,1,2,-1,4,0.1,1,0,0,0,1,0,0,7,14.3,91,9:04,0,7,0,1,0.0
522,Josh Leivo,23,LW,TOR,13,2,8,10,2,4,1.1,1,1,0,0,6,2,0,27,7.4,163,12:34,4,5,1,1,50.0
523,Brett Lernout,21,D,MTL,2,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,3,0.0,38,19:00,3,8,0,0,
524,Kris Letang,29,D,PIT,41,5,29,34,2,32,4.5,3,2,0,2,16,12,1,122,4.1,1046,25:31,70,70,0,0,
525,Mark Letestu,31,C,EDM,78,16,19,35,-2,17,3.7,3,11,2,6,15,3,1,120,13.3,1111,14:14,34,71,452,444,50.4
526,Trevor Lewis,30,C,LAK,82,12,12,24,-6,30,2.2,11,1,0,3,11,1,0,145,8.3,1170,14:16,30,174,44,66,40.0
527,Mike Liambas,27,LW,NSH,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,5,4:42,0,1,0,0,
528,John-Michael Liles,36,D,BOS,36,0,5,5,1,4,1.3,0,0,0,0,2,3,0,36,0.0,583,16:12,41,25,2,0,100.0
529,Oscar Lindberg,25,C,NYR,65,8,12,20,2,32,1.8,8,0,0,1,11,1,0,86,9.3,704,10:50,36,94,299,276,52.0
530,Petteri Lindbohm,23,D,STL,7,0,0,0,-4,4,-0.2,0,0,0,0,0,0,0,10,0.0,91,12:59,5,10,0,0,
531,Esa Lindell,22,D,DAL,73,6,12,18,8,22,4.2,6,0,0,2,10,2,0,99,6.1,1597,21:52,119,93,0,1,0.0
532,Anton Lindholm,22,D,COL,12,0,0,0,-8,2,-0.4,0,0,0,0,0,0,0,7,0.0,177,14:45,12,38,0,0,
533,Elias Lindholm,22,C,CAR,72,11,34,45,-2,16,4.1,8,2,1,0,21,9,4,151,7.3,1309,18:11,43,99,353,282,55.6
534,Hampus Lindholm,23,D,ANA,66,6,14,20,13,36,5.6,5,1,0,2,10,4,0,94,6.4,1482,22:27,94,98,2,0,100.0
535,Bryan Little,29,C,WPG,59,21,26,47,-7,18,5.3,15,6,0,3,20,6,0,119,17.6,1036,17:33,23,35,610,487,55.6
536,Matthew Lorito,26,LW,DET,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,6,0.0,29,14:26,0,0,0,0,
537,Ben Lovejoy,32,D,NJD,82,1,6,7,-7,39,2.5,1,0,0,1,6,0,0,84,1.2,1703,20:46,149,82,0,0,
538,Adam Lowry,23,C,WPG,82,15,14,29,1,52,2.4,10,5,0,1,9,4,1,122,12.3,1316,16:03,56,217,658,637,50.8
539,Milan Lucic,28,LW,EDM,82,23,27,50,-3,50,5.7,11,12,0,3,14,13,0,175,13.1,1407,17:10,20,202,4,3,57.1
540,Roman Lyubimov,25,LW,PHI,47,4,2,6,-2,8,0.3,4,0,0,1,2,0,0,41,9.8,450,9:35,16,28,1,6,14.3
541,Olli Maatta,22,D,PIT,55,1,6,7,17,12,2.3,1,0,0,0,6,0,0,66,1.5,994,18:04,102,72,0,0,
542,Clarke MacArthur,31,LW,OTT,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0.0,54,13:29,1,4,0,1,0.0
543,Andrew MacDonald,30,D,PHI,73,2,16,18,-5,26,3.7,2,0,0,0,15,0,1,65,3.1,1468,20:06,151,39,0,0,
544,Derek MacKenzie,35,C,FLA,82,6,10,16,-7,50,0.6,4,0,2,1,7,0,3,91,6.6,1030,12:34,45,192,386,386,50.0
545,Nathan MacKinnon,21,C,COL,82,16,37,53,-14,16,4.8,12,2,2,4,25,12,0,251,6.4,1635,19:57,30,56,768,752,50.5
546,Denis Malgin,20,C,FLA,47,6,4,10,-5,8,0.8,4,2,0,1,4,0,0,67,9.0,528,11:14,15,34,67,117,36.4
547,Evgeni Malkin,30,C,PIT,62,33,39,72,18,77,9.9,22,11,0,6,27,12,0,191,17.3,1154,18:37,25,40,365,481,43.1
548,Sean Malone,21,C,BUF,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,12,12:12,1,0,5,3,62.5
549,Brandon Manning,26,D,PHI,65,3,9,12,-12,83,2.1,2,0,1,1,9,0,0,84,3.6,1174,18:03,79,121,0,1,0.0
550,Josh Manson,25,D,ANA,82,5,12,17,14,82,5.3,4,0,1,1,11,0,1,88,5.7,1527,18:38,79,227,0,0,
551,Anthony Mantha,22,RW,DET,60,17,19,36,10,53,4.9,16,1,0,3,17,2,0,133,12.8,954,15:54,33,46,5,6,45.5
552,Brad Marchand,28,LW,BOS,80,39,46,85,18,81,12.6,27,9,3,8,29,15,2,226,17.3,1555,19:26,35,51,13,23,36.1
553,Alexey Marchenko,25,D,TOT,41,1,7,8,7,12,2.3,1,0,0,0,6,0,1,36,2.8,695,16:57,59,22,0,0,
554,Alexey Marchenko,25,D,DET,30,0,6,6,6,12,1.8,0,0,0,0,5,0,1,27,0.0,539,17:59,44,8,0,0,
555,Alexey Marchenko,25,D,TOR,11,1,1,2,1,0,0.5,1,0,0,0,1,0,0,9,11.1,156,14:09,15,14,0,0,
556,Jon Marchessault,26,C,FLA,75,30,21,51,-21,38,6.2,22,8,0,6,11,10,0,193,15.5,1268,16:55,17,105,122,148,45.2
557,Martin Marincin,24,D,TOR,25,1,6,7,3,16,1.4,1,0,0,0,5,0,1,22,4.5,451,18:03,27,25,0,0,
558,Andrei Markov,38,D,MTL,62,6,30,36,18,16,7.5,5,1,0,1,18,11,1,98,6.1,1354,21:50,73,39,0,0,
559,Patrick Marleau,37,LW,SJS,82,27,19,46,4,28,6.0,20,7,0,6,10,9,0,190,14.2,1407,17:09,32,82,115,99,53.7
560,Mitch Marner,19,C,TOR,77,19,42,61,0,38,6.6,15,4,0,5,25,17,0,176,10.8,1294,16:49,39,41,14,23,37.8
561,Patrick Maroon,28,LW,EDM,81,27,15,42,13,95,6.0,24,3,0,5,12,3,0,178,15.2,1356,16:44,23,189,6,9,40.0
562,Matt Martin,27,LW,TOR,82,5,4,9,0,123,0.2,5,0,0,0,4,0,0,66,7.6,730,8:54,26,300,0,11,0.0
563,Paul Martin,35,D,SJS,81,4,22,26,10,20,5.8,4,0,0,1,22,0,0,57,7.0,1557,19:14,124,41,0,0,
564,Alec Martinez,29,D,LAK,82,9,30,39,-17,24,6.8,6,2,1,3,17,13,0,144,6.3,1775,21:38,167,137,0,1,0.0
565,Jordan Martinook,24,LW,ARI,77,11,14,25,-8,40,1.7,9,1,1,2,11,1,2,109,10.1,1207,15:41,68,50,460,577,44.4
566,Andreas Martinsen,26,LW,TOT,64,3,4,7,-14,32,-0.4,3,0,0,0,3,0,1,73,4.1,637,9:57,28,173,3,1,75.0
567,Andreas Martinsen,26,LW,COL,55,3,4,7,-10,32,-0.1,3,0,0,0,3,0,1,59,5.1,530,9:38,25,146,3,0,100.0
