,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
410,John Jakopin,26,D,PIT,19,0,4,4,2,42,0.8,0,0,0,0,4,0,0,3,0.0,157,8:16,,,,,
411,Ryan Jardine,21,LW,FLA,8,0,2,2,0,2,0.1,0,0,0,0,2,0,0,6,0.0,71,8:55,,,,,
412,Martti Jarventie,25,D,MTL,1,0,0,0,2,0,0.2,0,0,0,0,0,0,0,0,,13,12:57,,,,,
413,Jason Jaspers,20,C,PHX,4,0,1,1,-1,4,0.0,0,0,0,0,1,0,0,1,0.0,32,8:07,,,,,
414,Jeff Jillson,21,D,SJS,48,5,13,18,2,29,3.1,2,3,0,2,1,12,0,47,10.6,701,14:36,,,,,
415,Andreas Johansson,28,LW,NYR,70,14,10,24,6,46,2.0,11,3,0,1,8,1,1,108,13.0,1142,16:19,,,,,
416,Calle Johansson,34,D,WSH,11,2,0,2,-4,8,0.3,2,0,0,1,0,0,0,18,11.1,233,21:14,,,,,
417,Craig Johnson,29,LW,LAK,72,13,14,27,14,24,3.4,8,4,1,3,11,2,1,102,12.7,1026,14:15,,,,,
418,Greg Johnson,30,C,NSH,82,18,26,44,-14,38,3.7,15,3,0,2,16,8,2,145,12.4,1605,19:34,,,,,
419,Matt Johnson,26,LW,MIN,60,4,0,4,-13,183,-0.4,4,0,0,1,0,0,0,23,17.4,443,7:23,,,,,
420,Mike Johnson,27,RW,PHX,57,5,22,27,14,28,2.4,2,1,2,0,21,0,1,73,6.8,901,15:49,,,,,
421,Ryan Johnson,25,C,FLA,29,1,3,4,-5,10,-0.3,1,0,0,0,3,0,0,24,4.2,377,13:00,,,,,
422,Kim Johnsson,25,D,PHI,82,11,30,41,12,42,8.2,6,5,0,1,16,14,0,150,7.3,1889,23:02,,,,,
423,Olli Jokinen,23,C,FLA,80,9,20,29,-16,98,1.1,5,3,1,0,15,4,1,153,5.9,1447,18:05,,,,,
424,Hans Jonsson,28,D,PIT,53,2,5,7,-12,22,1.1,0,2,0,0,3,1,1,37,5.4,964,18:12,,,,,
425,Kenny Jonsson,27,D,NYI,76,10,22,32,15,26,7.1,7,2,1,0,13,8,1,107,9.3,1943,25:34,,,,,
426,Ed Jovanovski,25,D,VAN,82,17,31,48,-7,101,7.9,9,7,1,3,13,18,0,202,8.4,2065,25:11,,,,,
427,Joe Juneau,34,C,MTL,70,8,28,36,-3,10,2.5,7,1,0,1,21,5,2,96,8.3,1303,18:37,,,,,
428,Frantisek Kaberle,28,D,ATL,61,5,20,25,-11,24,3.6,4,1,0,0,11,9,0,82,6.1,1316,21:35,,,,,
429,Tomas Kaberle,23,D,TOR,69,10,29,39,5,2,6.8,5,5,0,3,12,15,2,85,11.8,1725,25:00,,,,,
430,Dmitri Kalinin,21,D,BUF,58,2,11,13,-6,26,2.5,2,0,0,0,6,5,0,67,3.0,1047,18:03,,,,,
431,Tomi Kallio,25,RW,ATL,60,8,14,22,-8,12,1.5,7,1,0,0,13,1,0,102,7.8,885,14:45,,,,,
432,Valeri Kamensky,35,LW,TOT,54,7,14,21,1,20,2.1,7,0,0,1,12,2,0,72,9.7,618,11:27,,,,,
433,Valeri Kamensky,35,LW,NJD,30,4,8,12,-2,18,1.1,4,0,0,0,8,0,0,40,10.0,387,12:54,,,,,
434,Valeri Kamensky,35,LW,DAL,24,3,6,9,3,2,1.0,3,0,0,1,4,2,0,32,9.4,231,9:38,,,,,
435,Niko Kapanen,23,C,DAL,9,0,1,1,-1,2,-0.1,0,0,0,0,0,1,0,3,0.0,88,9:44,,,,,
436,Sami Kapanen,28,RW,CAR,77,27,42,69,9,23,8.2,16,11,0,4,21,21,0,248,10.9,1589,20:38,,,,,
437,Jere Karalahti,26,D,TOT,45,0,2,2,-6,41,0.9,0,0,0,0,1,1,0,27,0.0,762,16:56,,,,,
438,Jere Karalahti,26,D,LAK,30,0,1,1,-5,29,0.5,0,0,0,0,0,1,0,19,0.0,481,16:02,,,,,
439,Jere Karalahti,26,D,NSH,15,0,1,1,-1,12,0.4,0,0,0,0,1,0,0,8,0.0,281,18:45,,,,,
440,Paul Kariya,27,RW,MDA,82,32,25,57,-15,28,6.5,21,11,0,8,11,14,0,289,11.1,1822,22:13,,,,,
441,Steve Kariya,24,LW,VAN,3,0,1,1,-2,2,0.0,0,0,0,0,1,0,0,0,,37,12:17,,,,,
442,Andreas Karlsson,26,C,ATL,42,1,7,8,-8,20,-0.2,1,0,0,0,7,0,0,41,2.4,525,12:30,,,,,
443,Dave Karpa,30,D,NYR,75,1,10,11,-9,131,0.9,1,0,0,1,9,0,1,53,1.9,1267,16:54,,,,,
444,Alexander Karpovtsev,31,D,CHI,65,1,9,10,10,40,3.3,0,0,1,0,9,0,0,40,2.5,1343,20:40,,,,,
445,Darius Kasparaitis,29,D,TOT,80,2,12,14,0,142,3.7,2,0,0,0,11,0,1,81,2.5,1634,20:25,,,,,
446,Darius Kasparaitis,29,D,PIT,69,2,12,14,-1,123,3.3,2,0,0,0,11,0,1,75,2.7,1417,20:32,,,,,
447,Darius Kasparaitis,29,D,COL,11,0,0,0,1,19,0.4,0,0,0,0,0,0,0,6,0.0,217,19:44,,,,,
448,Mike Keane,34,RW,TOT,78,6,11,17,-4,38,0.5,5,1,0,0,9,1,1,73,8.2,1174,15:03,,,,,
449,Mike Keane,34,RW,STL,56,4,6,10,-2,22,0.1,3,1,0,0,6,0,0,47,8.5,801,14:19,,,,,
450,Mike Keane,34,RW,COL,22,2,5,7,-2,16,0.4,2,0,0,0,3,1,1,26,7.7,372,16:55,,,,,
451,Sheldon Keefe,21,RW,TBL,39,6,7,13,-11,16,0.9,6,0,0,1,6,1,0,52,11.5,507,13:00,,,,,
452,Chris Kelleher,26,D,BOS,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,6:07,,,,,
453,Steve Kelly,25,C,LAK,8,0,1,1,-1,2,0.0,0,0,0,0,1,0,0,0,,55,6:52,,,,,
454,Alexander Kharitonov,25,LW,NYI,5,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,5,0.0,20,3:57,,,,,
455,Alexander Khavanov,30,D,STL,81,3,21,24,9,55,5.3,3,0,0,0,10,11,0,87,3.4,1395,17:13,,,,,
456,Dmitri Khristich,32,C,WSH,61,9,12,21,2,12,1.8,6,3,0,2,10,2,0,54,16.7,854,14:00,,,,,
457,Chad Kilger,25,RW,MTL,75,8,15,23,-7,27,1.4,7,0,1,2,13,2,0,87,9.2,993,13:14,,,,,
458,Marko Kiprusoff,29,D,NYI,27,0,6,6,0,4,0.9,0,0,0,0,5,1,0,17,0.0,378,14:01,,,,,
459,Patric Kjellberg,32,LW,TOT,77,8,11,19,-12,16,0.6,4,4,0,0,7,3,1,88,9.1,1314,17:04,,,,,
460,Patric Kjellberg,32,LW,MDA,65,7,8,15,-9,10,0.5,3,4,0,0,7,0,1,69,10.1,1112,17:07,,,,,
461,Patric Kjellberg,32,LW,NSH,12,1,3,4,-3,6,0.1,1,0,0,0,0,3,0,19,5.3,202,16:51,,,,,
462,Trent Klatt,31,RW,VAN,34,8,7,15,9,10,1.9,5,2,1,3,6,1,0,67,11.9,525,15:27,,,,,
463,Ken Klee,30,D,WSH,68,8,8,16,4,38,3.9,6,2,0,3,8,0,0,85,9.4,1319,19:24,,,,,
464,Jon Klemm,32,D,CHI,82,4,16,20,-3,42,4.1,2,2,0,1,11,5,0,111,3.6,1955,23:50,,,,,
465,Rostislav Klesla,19,D,CBJ,75,8,8,16,-6,74,4.7,7,1,0,0,6,2,0,102,7.8,1415,18:52,,,,,
466,Tomas Kloucek,21,D,NYR,52,1,3,4,-2,137,0.5,1,0,0,0,2,0,1,21,4.8,623,11:58,,,,,
467,Mike Knuble,29,RW,BOS,54,8,6,14,9,42,1.8,8,0,0,2,5,1,0,77,10.4,527,9:45,,,,,
468,Espen Knutsen,30,RW,CBJ,77,11,31,42,-28,47,2.6,4,5,2,1,15,15,1,102,10.8,1559,20:15,,,,,
469,Ladislav Kohn,26,RW,DET,4,0,0,0,0,4,0.0,0,0,0,0,0,0,0,2,0.0,21,5:13,,,,,
470,Saku Koivu,27,C,MTL,3,0,2,2,0,0,0.1,0,0,0,0,2,0,0,2,0.0,42,13:57,,,,,
471,Krys Kolanos,20,C,PHX,57,11,11,22,6,48,2.5,11,0,0,5,10,1,0,81,13.6,745,13:05,,,,,
472,Pavel Kolarik,29,D,BOS,13,0,0,0,0,6,0.1,0,0,0,0,0,0,0,6,0.0,88,6:45,,,,,
473,Juraj Kolnik,21,RW,NYI,7,2,0,2,-2,0,0.3,1,1,0,0,0,0,0,10,20.0,56,7:57,,,,,
474,Steve Konowalchuk,29,LW,WSH,28,2,12,14,-2,23,0.8,2,0,0,0,12,0,0,36,5.6,461,16:29,,,,,
475,Evgeny Korolev,23,D,NYI,17,0,2,2,0,6,0.3,0,0,0,0,2,0,0,9,0.0,176,10:22,,,,,
476,Igor Korolev,31,C,CHI,82,9,20,29,-5,20,1.4,8,0,1,1,16,3,1,78,11.5,1380,16:49,,,,,
477,Alexander Korolyuk,26,LW,SJS,32,3,7,10,2,14,0.7,3,0,0,1,6,1,0,49,6.1,393,12:16,,,,,
478,Tom Kostopoulos,23,RW,PIT,11,1,2,3,-1,9,0.2,1,0,0,0,2,0,0,8,12.5,132,12:03,,,,,
479,Ales Kotalik,23,RW,BUF,13,1,3,4,-1,2,0.3,1,0,0,0,3,0,0,21,4.8,164,12:35,,,,,
480,Ilya Kovalchuk,18,LW,ATL,65,29,22,51,-19,28,6.1,22,7,0,4,14,8,0,184,15.8,1205,18:32,,,,,
481,Alex Kovalev,28,RW,PIT,67,32,44,76,2,80,9.1,23,8,1,3,30,14,0,266,12.0,1611,24:03,,,,,
482,Viktor Kozlov,26,C,FLA,50,9,18,27,-16,20,1.7,3,6,0,1,10,8,0,143,6.3,995,19:54,,,,,
483,Vyacheslav Kozlov,29,LW,BUF,38,9,13,22,0,16,2.5,6,3,0,1,11,2,0,68,13.2,628,16:31,,,,,
484,Milan Kraft,22,C,PIT,68,8,8,16,-9,16,0.8,7,1,0,2,7,1,0,103,7.8,849,12:29,,,,,
485,Lukas Krajicek,18,D,FLA,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,3,0.0,67,13:23,,,,,
486,Igor Kravchuk,35,D,CGY,78,4,22,26,3,19,5.2,3,1,0,1,7,15,0,135,3.0,1446,18:32,,,,,
487,Jordan Krestanovich,20,LW,COL,8,0,2,2,1,0,0.2,0,0,0,0,1,1,0,6,0.0,69,8:34,,,,,
488,Sergei Krivokrasov,27,RW,TOT,26,2,3,5,-2,36,0.2,2,0,0,1,2,1,0,51,3.9,315,12:08,,,,,
489,Sergei Krivokrasov,27,RW,MDA,17,1,2,3,-1,19,0.1,1,0,0,0,2,0,0,38,2.6,205,12:05,,,,,
490,Sergei Krivokrasov,27,RW,MIN,9,1,1,2,-1,17,0.1,1,0,0,1,0,1,0,13,7.7,110,12:13,,,,,
491,Jason Krog,26,C,NYI,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,13,6:40,,,,,
492,Robert Kron,34,C,CBJ,59,4,11,15,-14,4,0.2,3,1,0,0,7,3,1,92,4.3,943,15:59,,,,,
493,Uwe Krupp,36,D,DET,8,0,1,1,-1,8,0.2,0,0,0,0,1,0,0,9,0.0,136,17:03,,,,,
494,Filip Kuba,25,D,MIN,62,5,19,24,-6,32,4.7,2,3,0,1,12,6,1,101,5.0,1581,25:30,,,,,
495,Pavel Kubina,24,D,TBL,82,11,23,34,-22,106,6.3,4,5,2,3,10,13,0,189,5.8,1940,23:39,,,,,
496,Frantisek Kucera,33,D,WSH,56,1,13,14,7,12,3.1,1,0,0,0,10,2,1,67,1.5,1157,20:39,,,,,
497,Kristian Kudroc,20,D,TBL,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,16,7:49,,,,,
498,Jarno Kultanen,29,D,BOS,38,0,3,3,-1,33,0.6,0,0,0,0,3,0,0,31,0.0,493,12:58,,,,,
499,Justin Kurtz,25,D,VAN,27,3,5,8,-4,14,1.2,1,2,0,0,1,4,0,30,10.0,431,15:58,,,,,
500,Maxim Kuznetsov,24,D,DET,39,1,2,3,0,40,0.9,1,0,0,0,2,0,0,27,3.7,462,11:51,,,,,
501,Oleg Kvasha,23,LW,NYI,71,13,25,38,-4,80,3.6,11,2,0,3,17,7,1,119,10.9,1008,14:12,,,,,
502,Joel Kwiatkowski,24,D,OTT,11,0,0,0,5,12,0.5,0,0,0,0,0,0,0,9,0.0,150,13:41,,,,,
503,Antti Laaksonen,28,LW,MIN,82,16,17,33,-5,22,3.0,16,0,0,1,17,0,0,104,15.4,1339,16:20,,,,,
504,Scott Lachance,29,D,VAN,81,1,10,11,15,50,3.7,1,0,0,0,9,1,0,48,2.1,1623,20:02,,,,,
505,Dan LaCouture,24,LW,PIT,82,6,11,17,-19,71,-0.1,5,0,1,0,10,1,0,77,7.8,1088,13:16,,,,,
506,Christian Laflamme,25,D,STL,8,0,1,1,3,4,0.5,0,0,0,0,1,0,0,6,0.0,111,13:54,,,,,
507,Denny Lambert,32,LW,MDA,73,2,5,7,1,213,0.3,2,0,0,0,5,0,0,51,3.9,510,7:00,,,,,
508,Eric Landry,27,C,MTL,2,0,1,1,2,0,0.2,0,0,0,0,1,0,0,0,,15,7:34,,,,,
509,Robert Lang,31,C,PIT,62,18,32,50,9,16,5.4,12,5,1,3,21,11,0,175,10.3,1422,22:56,,,,,
510,Darren Langdon,31,LW,CAR,58,2,1,3,2,106,0.2,2,0,0,1,1,0,0,12,16.7,242,4:11,,,,,
511,Jamie Langenbrunner,26,RW,TOT,82,13,19,32,-9,77,2.4,12,0,1,4,17,1,1,163,8.0,1288,15:42,,,,,
512,Jamie Langenbrunner,26,RW,DAL,68,10,16,26,-11,54,1.6,9,0,1,2,14,1,1,132,7.6,1071,15:45,,,,,
513,Jamie Langenbrunner,26,RW,NJD,14,3,3,6,2,23,0.7,3,0,0,2,3,0,0,31,9.7,216,15:27,,,,,
514,Josh Langfeld,24,RW,OTT,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,5,0.0,8,8:15,,,,,
515,Daymond Langkow,25,C,PHX,80,27,35,62,18,36,7.6,18,6,3,2,21,12,2,171,15.8,1534,19:11,,,,,
516,Ian Laperriere,28,C,LAK,81,8,14,22,5,125,1.8,8,0,0,3,14,0,0,89,9.0,1113,13:45,,,,,
517,Claude Lapointe,33,C,NYI,80,9,12,21,-9,60,1.0,6,0,3,0,10,0,2,74,12.2,1047,13:05,,,,,
518,Martin Lapointe,28,RW,BOS,68,17,23,40,12,101,4.6,13,4,0,2,19,4,0,141,12.1,1180,17:22,,,,,
519,Georges Laraque,25,RW,EDM,80,5,14,19,6,157,1.6,4,1,0,1,14,0,0,95,5.3,784,9:48,,,,,
520,Igor Larionov,41,C,DET,70,11,32,43,-5,50,3.8,7,4,0,1,15,17,0,50,22.0,1012,14:28,,,,,
521,Brad Larsen,24,LW,COL,50,2,7,9,4,47,0.8,1,1,0,0,6,0,1,38,5.3,406,8:07,,,,,
522,Janne Laukkanen,31,D,PIT,47,6,7,13,-18,28,1.5,3,3,0,1,2,4,1,66,9.1,839,17:51,,,,,
523,Paul Laus,31,D,FLA,45,4,3,7,1,157,2.0,3,0,1,0,3,0,0,39,10.3,638,14:10,,,,,
524,Vincent Lecavalier,21,C,TBL,76,20,17,37,-18,61,3.6,15,5,0,3,8,9,0,164,12.2,1303,17:09,,,,,
525,John LeClair,32,LW,PHI,82,25,26,51,5,30,5.9,21,4,0,6,22,4,0,220,11.4,1435,17:30,,,,,
526,Mike Leclerc,25,LW,MDA,82,20,24,44,-12,107,4.5,12,8,0,4,18,6,0,178,11.2,1425,17:23,,,,,
527,Grant Ledyard,40,D,TBL,53,1,3,4,-5,12,1.4,1,0,0,0,1,2,0,27,3.7,773,14:36,,,,,
528,Brad Leeb,22,RW,VAN,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,19,9:35,,,,,
529,Brian Leetch,33,D,NYR,82,10,45,55,14,28,8.7,9,1,0,3,18,25,2,202,5.0,2121,25:52,,,,,
530,Guillaume Lefebvre,20,LW,PHI,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,18,5:55,,,,,
531,Sylvain Lefebvre,34,D,NYR,41,0,5,5,-3,23,0.5,0,0,0,0,4,0,1,20,0.0,682,16:38,,,,,
532,David Legwand,21,C,NSH,63,11,19,30,1,54,2.9,9,1,1,1,16,3,0,121,9.1,1034,16:25,,,,,
533,Jere Lehtinen,28,RW,DAL,73,25,24,49,27,14,6.7,17,7,1,4,18,5,1,198,12.6,1448,19:50,,,,,
534,Claude Lemieux,36,RW,PHX,82,16,25,41,-5,70,3.4,11,4,1,3,15,9,1,174,9.2,1411,17:12,,,,,
535,Mario Lemieux,36,C,PIT,24,6,25,31,0,14,3.1,4,2,0,0,13,12,0,75,8.0,534,22:16,,,,,
536,Curtis Leschyshyn,32,D,OTT,79,1,9,10,-5,44,2.0,1,0,0,0,6,3,0,59,1.7,1459,18:28,,,,,
537,Francis Lessard,22,D,ATL,5,0,0,0,0,26,0.1,0,0,0,0,0,0,0,2,0.0,64,12:45,,,,,
538,Alan Letang,26,D,CGY,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,22,11:06,,,,,
539,Trevor Letowski,24,RW,TOT,75,9,16,25,4,19,1.9,8,1,0,0,14,1,1,108,8.3,1014,13:31,,,,,
540,Trevor Letowski,24,RW,VAN,42,7,10,17,2,15,1.7,6,1,0,0,8,1,1,65,10.8,537,12:47,,,,,
541,Trevor Letowski,24,RW,PHX,33,2,6,8,2,4,0.3,2,0,0,0,6,0,0,43,4.7,477,14:27,,,,,
542,Nicklas Lidstrom,31,D,DET,78,9,50,59,13,20,10.5,3,6,0,0,26,24,0,215,4.2,2247,28:49,,,,,
543,Andreas Lilja,26,D,LAK,26,1,4,5,3,22,1.4,0,1,0,0,3,1,0,12,8.3,298,11:27,,,,,
544,Trevor Linden,31,C,TOT,80,13,24,37,-5,71,2.4,10,3,0,2,18,6,0,141,9.2,1498,18:43,,,,,
545,Trevor Linden,31,C,VAN,64,12,22,34,-3,65,2.5,10,2,0,2,17,5,0,122,9.8,1240,19:23,,,,,
546,Trevor Linden,31,C,WSH,16,1,2,3,-2,6,-0.1,0,1,0,0,1,1,0,19,5.3,258,16:06,,,,,
547,Mats Lindgren,27,LW,NYI,59,3,12,15,0,16,1.1,3,0,0,1,12,0,0,35,8.6,493,8:21,,,,,
548,Eric Lindros,28,C,NYR,72,37,36,73,19,138,9.5,24,12,1,4,33,3,0,196,18.9,1516,21:03,,,,,
549,Bill Lindsay,30,LW,TOT,76,5,10,15,-11,140,0.5,5,0,0,1,10,0,0,77,6.5,742,9:45,,,,,
550,Bill Lindsay,30,LW,FLA,63,4,7,11,-11,117,0.2,4,0,0,1,7,0,0,63,6.3,609,9:40,,,,,
551,Bill Lindsay,30,LW,MTL,13,1,3,4,0,23,0.3,1,0,0,0,3,0,0,14,7.1,132,10:10,,,,,
552,David Ling,27,RW,CBJ,5,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,5,0.0,49,9:47,,,,,
553,Reed Low,25,RW,STL,58,0,5,5,-3,160,-0.1,0,0,0,0,5,0,0,25,0.0,311,5:22,,,,,
554,Dave Lowry,36,LW,CGY,62,7,6,13,-20,51,-0.1,4,2,1,1,6,0,0,74,9.5,928,14:58,,,,,
555,Brad Lukowich,25,D,DAL,66,1,6,7,-1,40,1.8,1,0,0,0,5,1,0,56,1.8,873,13:14,,,,,
556,Jyrki Lumme,35,D,TOT,66,4,9,13,8,22,3.4,1,1,2,1,7,2,0,73,5.5,1222,18:31,,,,,
557,Jyrki Lumme,35,D,TOR,51,4,8,12,13,18,3.4,1,1,2,1,6,2,0,61,6.6,1017,19:57,,,,,
558,Jyrki Lumme,35,D,DAL,15,0,1,1,-5,4,-0.1,0,0,0,0,1,0,0,12,0.0,205,13:40,,,,,
559,Roman Lyashenko,22,C,TOT,19,2,0,2,-2,0,0.1,2,0,0,0,0,0,0,16,12.5,148,7:48,,,,,
560,Roman Lyashenko,22,C,NYR,15,2,0,2,0,0,0.2,2,0,0,0,0,0,0,13,15.4,117,7:50,,,,,
561,Roman Lyashenko,22,C,DAL,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,31,7:42,,,,,
562,Toni Lydman,24,D,CGY,79,6,22,28,-8,52,5.0,5,1,0,0,13,9,0,126,4.8,1672,21:10,,,,,
563,Craig MacDonald,24,C,CAR,12,1,1,2,-1,0,0.1,1,0,0,0,1,0,0,15,6.7,122,10:11,,,,,
564,Al MacInnis,38,D,STL,71,11,35,46,3,52,8.6,5,6,0,4,19,16,0,231,4.8,1912,26:56,,,,,
565,Derek MacKenzie,20,C,ATL,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,14,13:51,,,,,
566,John MacLean,37,RW,DAL,20,3,3,6,-1,17,0.5,3,0,0,1,2,1,0,40,7.5,251,12:34,,,,,
567,John Madden,28,C,NJD,82,15,8,23,6,25,2.4,15,0,0,2,7,0,1,170,8.8,1280,15:36,,,,,
568,Adam Mair,22,C,LAK,18,1,1,2,1,57,0.2,1,0,0,0,1,0,0,10,10.0,129,7:11,,,,,
569,Vladimir Malakhov,33,D,NYR,81,6,22,28,10,83,5.0,5,1,0,0,12,9,1,145,4.1,1847,22:48,,,,,
570,Manny Malhotra,21,C,TOT,72,8,6,14,-4,47,0.7,7,0,1,1,6,0,0,60,13.3,743,10:19,,,,,
571,Manny Malhotra,21,C,NYR,56,7,6,13,-1,42,0.9,6,0,1,1,6,0,0,41,17.1,573,10:14,,,,,
572,Manny Malhotra,21,C,DAL,16,1,0,1,-3,5,-0.2,1,0,0,0,0,0,0,19,5.3,170,10:37,,,,,
573,Marek Malik,26,D,CAR,82,4,19,23,8,88,5.5,4,0,0,0,15,3,1,91,4.4,1679,20:29,,,,,
574,Kirk Maltby,29,LW,DET,82,9,15,24,15,40,2.2,8,0,1,5,15,0,0,108,8.3,1097,13:23,,,,,
575,Kent Manderville,30,C,TOT,38,3,5,8,3,12,0.7,3,0,0,0,4,0,1,43,7.0,352,9:15,,,,,
576,Kent Manderville,30,C,PHI,34,2,5,7,2,8,0.5,2,0,0,0,4,0,1,39,5.1,301,8:51,,,,,
577,Kent Manderville,30,C,PIT,4,1,0,1,1,4,0.2,1,0,0,0,0,0,0,4,25.0,51,12:43,,,,,
578,Eric Manlow,26,C,BOS,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,18,6:05,,,,,
579,Dave Manson,35,D,TOT,47,0,2,2,2,33,0.9,0,0,0,0,2,0,0,36,0.0,604,12:51,,,,,
580,Dave Manson,35,D,DAL,34,0,1,1,-1,23,0.4,0,0,0,0,1,0,0,24,0.0,376,11:03,,,,,
581,Dave Manson,35,D,TOR,13,0,1,1,3,10,0.5,0,0,0,0,1,0,0,12,0.0,228,17:34,,,,,
582,Paul Mara,22,D,PHX,75,7,17,24,-6,58,4.1,5,2,0,0,12,5,0,112,6.3,1618,21:34,,,,,
583,Todd Marchant,28,C,EDM,82,12,22,34,7,41,3.1,9,0,3,1,17,1,4,124,9.7,1392,16:58,,,,,
584,Bryan Marchment,32,D,SJS,72,2,20,22,22,178,5.3,2,0,0,0,20,0,0,68,2.9,1353,18:47,,,,,
585,Andrei Markov,23,D,MTL,56,5,19,24,-1,24,4.2,3,2,0,1,12,7,0,73,6.8,966,17:15,,,,,
586,Danny Markov,25,D,PHX,72,6,30,36,-7,67,5.2,2,4,0,1,14,15,1,103,5.8,1650,22:55,,,,,
587,Patrick Marleau,22,C,SJS,79,21,23,44,9,40,5.3,18,3,0,5,18,5,0,121,17.4,1111,14:04,,,,,
588,Grant Marshall,28,RW,CBJ,81,15,18,33,-20,86,2.7,9,6,0,4,15,3,0,152,9.9,1252,15:27,,,,,
589,Jason Marshall,30,D,MIN,80,5,6,11,-8,148,2.8,4,1,0,0,4,1,1,73,6.8,1304,16:18,,,,,
590,Radek Martinek,25,D,NYI,23,1,4,5,5,16,1.4,1,0,0,1,3,1,0,25,4.0,486,21:07,,,,,
591,Steve Martins,29,C,OTT,14,1,0,1,1,4,0.0,1,0,0,0,0,0,0,11,9.1,134,9:33,,,,,
592,Stephane Matteau,32,LW,SJS,55,7,4,11,4,15,1.2,5,1,1,0,3,0,1,43,16.3,503,9:09,,,,,
593,Mike Matteucci,30,D,MIN,3,0,0,0,1,2,0.1,0,0,0,0,0,0,0,0,,30,10:06,,,,,
594,Richard Matvichuk,28,D,DAL,82,9,12,21,11,52,6.3,5,4,0,2,10,1,1,109,8.3,1951,23:47,,,,,
595,Brad May,30,LW,PHX,72,10,12,22,11,95,2.3,9,1,0,3,11,1,0,105,9.5,869,12:04,,,,,
596,Jamal Mayers,27,C,STL,77,9,8,17,9,99,1.7,8,0,1,0,8,0,0,105,8.6,893,11:36,,,,,
597,Chris McAllister,26,D,PHI,42,0,5,5,-7,113,0.3,0,0,0,0,5,0,0,26,0.0,386,9:12,,,,,
598,Chris McAlpine,30,D,CHI,40,0,3,3,8,36,1.6,0,0,0,0,3,0,0,40,0.0,614,15:22,,,,,
599,Dean McAmmond,28,LW,CGY,73,21,30,51,2,60,5.7,14,7,0,4,19,10,1,152,13.8,1382,18:56,,,,,
600,Bryan McCabe,26,D,TOR,82,17,26,43,16,129,9.1,9,8,0,1,12,14,0,157,10.8,2015,24:34,,,,,
601,Sandy McCarthy,29,RW,NYR,82,10,13,23,-8,171,1.8,9,1,0,3,13,0,0,90,11.1,696,8:29,,,,,
602,Steve McCarthy,20,D,CHI,3,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,2,0.0,35,11:48,,,,,
603,Darren McCarty,29,RW,DET,62,5,7,12,2,98,0.6,5,0,0,1,7,0,0,74,6.8,731,11:47,,,,,
604,Alyn McCauley,24,C,TOR,82,6,10,16,10,18,1.0,5,0,1,1,10,0,0,95,6.3,935,11:24,,,,,
605,Andy McDonald,24,C,MDA,53,7,21,28,2,10,2.7,5,2,0,3,17,4,0,79,8.9,847,15:59,,,,,
606,Shawn McEachern,32,LW,OTT,80,15,31,46,9,52,4.6,10,5,0,3,25,6,0,196,7.7,1413,17:40,,,,,
607,Dan McGillis,29,D,PHI,75,5,14,19,17,46,5.3,3,2,0,1,8,6,0,147,3.4,1580,21:04,,,,,
608,Marty McInnis,31,RW,TOT,79,11,17,28,-15,33,1.7,9,2,0,1,12,5,0,157,7.0,1255,15:53,,,,,
609,Marty McInnis,31,RW,MDA,60,9,14,23,-14,25,1.6,7,2,0,0,11,3,0,131,6.9,918,15:18,,,,,
610,Marty McInnis,31,RW,BOS,19,2,3,5,-1,8,0.1,2,0,0,1,1,2,0,26,7.7,336,17:42,,,,,
611,Randy McKay,35,RW,TOT,69,7,11,18,4,72,1.5,4,3,0,1,10,1,0,73,9.6,898,13:01,,,,,
612,Randy McKay,35,RW,NJD,55,6,7,13,2,65,1.0,3,3,0,1,6,1,0,63,9.5,729,13:15,,,,,
613,Randy McKay,35,RW,DAL,14,1,4,5,2,7,0.4,1,0,0,0,4,0,0,10,10.0,169,12:02,,,,,
614,Jay McKee,24,D,BUF,81,2,11,13,18,43,5.2,2,0,0,1,9,1,1,50,4.0,1574,19:26,,,,,
615,Steve McKenna,28,LW,NYR,54,2,1,3,0,144,0.1,1,1,0,1,1,0,0,17,11.8,215,3:59,,,,,
616,Jim McKenzie,32,LW,NJD,67,3,5,8,0,123,0.4,2,1,0,0,3,2,0,33,9.1,490,7:19,,,,,
