,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
380,Cam Janssen,24,RW,STL,56,1,3,4,-5,131,1,0,0,0,3,0,0,22,4.5,281,5:01,2,66,0,2,0.0,-0.1
381,Dustin Jeffrey,20,C,PIT,14,1,2,3,4,0,1,0,0,0,2,0,0,18,5.6,151,10:47,3,8,43,60,41.7,0.3
382,Jesse Joensuu,21,LW,NYI,7,1,2,3,-1,4,1,0,0,0,1,1,0,9,11.1,85,12:06,2,7,0,0,,0.2
383,Aaron Johnson,25,D,CHI,38,3,5,8,19,33,3,0,0,1,5,0,0,27,11.1,537,14:09,34,40,0,0,,3.0
384,Jack Johnson,22,D,LAK,41,6,5,11,-18,46,3,3,0,0,2,3,0,50,12.0,831,20:17,51,68,0,0,,1.7
385,Ryan Johnson,32,C,VAN,62,2,7,9,1,12,2,0,0,1,7,0,0,22,9.1,683,11:01,83,33,265,286,48.1,-0.1
386,Kim Johnsson,32,D,MIN,81,2,22,24,-3,44,1,1,0,0,15,5,2,93,2.2,1987,24:32,142,36,0,0,,6.1
387,Jussi Jokinen,25,LW,TOT,71,7,20,27,-10,28,5,2,0,1,13,7,0,101,6.9,1087,15:19,43,31,361,312,53.6,1.2
388,Jussi Jokinen,25,LW,TBL,46,6,10,16,-8,16,4,2,0,0,6,4,0,64,9.4,719,15:38,32,17,266,244,52.2,0.6
389,Jussi Jokinen,25,LW,CAR,25,1,10,11,-2,12,1,0,0,1,7,3,0,37,2.7,368,14:43,11,14,95,68,58.3,0.6
390,Olli Jokinen,30,C,TOT,76,29,28,57,-12,67,18,9,2,3,17,11,0,236,12.3,1435,18:53,23,72,413,539,43.4,6.0
391,Olli Jokinen,30,C,PHX,57,21,21,42,-5,49,13,6,2,2,11,10,0,169,12.4,1035,18:10,14,48,311,426,42.2,4.7
392,Olli Jokinen,30,C,CGY,19,8,7,15,-7,18,5,3,0,1,6,1,0,67,11.9,400,21:03,9,24,102,113,47.4,1.4
393,David Jones,24,RW,COL,40,8,5,13,-8,8,7,1,0,1,4,1,0,47,17.0,509,12:44,13,54,4,4,50.0,1.1
394,Randy Jones,27,D,PHI,47,4,4,8,8,22,3,1,0,2,4,0,0,45,8.9,898,19:07,66,20,0,0,,2.5
395,Ryan Jones,24,LW,NSH,46,7,10,17,1,22,5,2,0,1,6,4,0,63,11.1,526,11:26,16,63,1,9,10.0,1.7
396,Derek Joslin,21,D,SJS,12,0,0,0,-3,6,0,0,0,0,0,0,0,9,0.0,136,11:22,8,11,0,0,,-0.1
397,Ed Jovanovski,32,D,PHX,82,9,27,36,-15,106,3,6,0,3,15,12,0,194,4.6,1817,22:10,109,130,0,1,0.0,5.6
398,Jonas Junland,21,D,STL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,12,12:28,1,0,0,0,,0.0
399,Milan Jurcina,25,D,WSH,79,3,11,14,1,68,3,0,0,1,10,1,0,95,3.2,1276,16:09,131,157,0,0,,2.5
400,Frantisek Kaberle,35,D,CAR,30,1,7,8,-4,8,0,1,0,0,5,2,0,28,3.6,422,14:03,34,16,0,0,,1.1
401,Tomas Kaberle,30,D,TOR,57,4,27,31,-8,8,1,3,0,1,11,16,0,93,4.3,1337,23:28,78,29,0,0,,3.6
402,Patrick Kaleta,22,RW,BUF,51,4,5,9,1,89,4,0,0,0,5,0,0,35,11.4,455,8:55,27,137,1,4,20.0,0.6
403,Dmitri Kalinin,28,D,TOT,73,2,15,17,-9,32,1,1,0,0,13,2,0,67,3.0,1290,17:40,73,79,0,0,,3.2
404,Dmitri Kalinin,28,D,NYR,58,1,12,13,-7,26,1,0,0,0,12,0,0,51,2.0,987,17:01,59,61,0,0,,2.5
405,Dmitri Kalinin,28,D,PHX,15,1,3,4,-2,6,0,1,0,0,1,2,0,16,6.3,303,20:12,14,18,0,0,,0.7
406,Jon Kalinski,21,C,PHI,12,1,2,3,-2,0,1,0,0,1,2,0,0,7,14.3,91,7:37,7,12,21,25,45.7,0.2
407,Boyd Kane,30,LW,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:12,1,2,0,0,,0.0
408,Patrick Kane,20,RW,CHI,80,25,45,70,-2,42,12,13,0,4,23,22,0,254,9.8,1493,18:40,9,19,13,18,41.9,6.9
409,Paul Kariya,34,LW,STL,11,2,13,15,1,2,2,0,0,0,4,9,0,31,6.5,199,18:06,6,7,0,0,,1.5
410,Martins Karsums,22,RW,TOT,24,1,5,6,-8,6,1,0,0,0,4,1,0,28,3.6,269,11:11,11,47,2,1,66.7,-0.1
411,Martins Karsums,22,RW,TBL,18,1,4,5,-5,6,1,0,0,0,3,1,0,22,4.5,210,11:40,10,36,2,0,100.0,0.0
412,Martins Karsums,22,RW,BOS,6,0,1,1,-3,0,0,0,0,0,1,0,0,6,0.0,58,9:45,1,11,0,1,0.0,-0.1
413,Lukas Kaspar,23,LW,SJS,13,2,2,4,0,8,2,0,0,1,1,1,0,14,14.3,119,9:08,2,18,0,4,0.0,0.4
414,Duncan Keith,25,D,CHI,77,8,36,44,33,60,5,2,1,1,27,9,0,173,4.6,1969,25:34,92,40,0,0,,9.4
415,Chris Kelly,28,C,OTT,82,12,11,23,-10,38,11,0,1,1,9,0,2,118,10.2,1279,15:36,59,97,234,260,47.4,1.3
416,Tim Kennedy,22,LW,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,11:04,0,1,0,1,0.0,0.0
417,Tyler Kennedy,22,C,PIT,67,15,20,35,15,30,15,0,0,3,18,2,0,171,8.8,923,13:46,10,47,42,36,53.8,4.0
418,Ryan Kesler,24,C,VAN,82,26,33,59,8,61,14,10,2,2,23,8,2,179,14.5,1596,19:28,70,70,524,445,54.1,6.2
419,Phil Kessel,21,RW,BOS,70,36,24,60,23,16,28,8,0,6,17,7,0,232,15.5,1159,16:34,16,6,42,45,48.3,8.8
420,D.J. King,24,LW,STL,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,8,8:20,0,3,0,0,,0.1
421,Geoff Kinrade,23,D,TBL,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,17:32,2,1,0,0,,-0.1
422,Ken Klee,37,D,TOT,71,1,10,11,9,28,1,0,0,0,10,0,0,51,2.0,1096,15:26,104,102,0,0,,3.2
423,Ken Klee,37,D,PHX,68,1,10,11,9,24,1,0,0,0,10,0,0,47,2.1,1045,15:22,98,97,0,0,,3.2
424,Ken Klee,37,D,ANA,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0.0,51,16:57,6,5,0,0,,0.0
425,Kevin Klein,24,D,NSH,63,4,8,12,-2,19,3,1,0,0,8,0,0,41,9.8,798,12:40,47,57,0,0,,2.5
426,Rostislav Klesla,26,D,CBJ,34,1,8,9,2,38,1,0,0,0,6,2,0,30,3.3,713,20:59,49,59,0,1,0.0,1.9
427,Mike Knuble,36,RW,PHI,82,27,20,47,5,62,16,11,0,6,10,9,1,173,15.6,1490,18:10,48,89,18,33,35.3,5.3
428,Chuck Kobasew,26,RW,BOS,68,21,21,42,5,56,15,6,0,3,18,3,0,129,16.3,999,14:41,27,100,5,20,20.0,4.9
429,David Koci,27,LW,TOT,37,1,1,2,1,141,1,0,0,0,1,0,0,13,7.7,220,5:57,5,39,0,0,,0.0
430,David Koci,27,LW,TBL,33,1,1,2,3,132,1,0,0,0,1,0,0,8,12.5,206,6:14,5,30,0,0,,0.1
431,David Koci,27,LW,STL,4,0,0,0,-2,9,0,0,0,0,0,0,0,5,0.0,14,3:37,0,9,0,0,,-0.1
432,Ville Koistinen,26,D,NSH,38,3,8,11,0,14,2,1,0,2,4,4,0,42,7.1,559,14:42,23,45,0,1,0.0,2.2
433,Mikko Koivu,25,C,MIN,79,20,47,67,2,66,11,5,4,3,24,21,2,236,8.5,1697,21:29,36,45,857,768,52.7,6.9
434,Saku Koivu,34,C,MTL,65,16,34,50,4,44,11,5,0,5,20,12,2,123,13.0,1108,17:03,21,43,607,515,54.1,5.2
435,Krys Kolanos,27,C,MIN,21,3,3,6,3,16,2,1,0,0,2,1,0,30,10.0,223,10:36,3,37,59,56,51.3,0.8
436,Mike Komisarek,27,D,MTL,66,2,9,11,0,121,2,0,0,0,7,0,2,56,3.6,1361,20:37,207,191,0,0,,2.6
437,Zenon Konopka,28,C,TBL,7,0,1,1,-1,29,0,0,0,0,1,0,0,6,0.0,49,7:01,2,6,17,8,68.0,0.0
438,Tomas Kopecky,26,RW,DET,79,6,13,19,-7,46,4,1,1,2,11,2,0,110,5.5,823,10:25,13,107,36,43,45.6,0.6
439,Anze Kopitar,21,C,LAK,82,27,39,66,-17,32,19,7,1,3,23,16,0,234,11.5,1677,20:27,56,85,671,684,49.5,6.9
440,Lauri Korpikoski,22,LW,NYR,68,6,8,14,-10,14,6,0,0,1,8,0,0,63,9.5,742,10:55,15,96,88,132,40.0,0.6
441,Andrei Kostitsyn,23,LW,MTL,74,23,18,41,-7,50,17,6,0,2,9,9,0,169,13.6,1154,15:35,23,124,3,3,50.0,4.5
442,Sergei Kostitsyn,21,LW,MTL,56,8,15,23,-3,64,3,5,0,1,10,5,0,74,10.8,792,14:08,21,49,3,6,33.3,1.8
443,Tom Kostopoulos,30,RW,MTL,78,8,14,22,-1,106,7,0,1,0,13,0,1,121,6.6,1103,14:09,42,167,5,11,31.3,1.2
444,Ales Kotalik,30,RW,TOT,75,20,23,43,-5,34,11,9,0,1,11,12,0,208,9.6,1159,15:27,22,121,36,49,42.4,4.3
445,Ales Kotalik,30,RW,BUF,56,13,19,32,-7,28,5,8,0,1,9,10,0,153,8.5,853,15:14,13,93,30,47,39.0,3.0
446,Ales Kotalik,30,RW,EDM,19,7,4,11,2,6,6,1,0,0,2,2,0,55,12.7,306,16:06,9,28,6,2,75.0,1.4
447,Ilya Kovalchuk,25,LW,ATL,79,43,48,91,-12,50,31,12,0,6,23,24,1,275,15.6,1723,21:48,15,43,5,9,35.7,10.3
448,Alex Kovalev,35,RW,MTL,78,26,39,65,-5,74,14,11,1,4,17,21,1,209,12.4,1515,19:26,20,56,16,34,32.0,6.8
449,Viktor Kozlov,33,C,WSH,67,13,28,41,-9,16,11,2,0,0,15,13,0,153,8.5,1050,15:40,18,39,10,23,30.3,3.3
450,Vyacheslav Kozlov,36,LW,ATL,82,26,50,76,-14,44,14,12,0,3,19,31,0,165,15.8,1413,17:14,17,37,3,5,37.5,7.4
451,Lukas Krajicek,25,D,TBL,71,2,17,19,-8,48,2,0,0,0,14,2,1,66,3.0,1393,19:37,90,54,0,0,,2.6
452,David Krejci,22,C,BOS,82,22,51,73,37,26,15,5,2,6,35,14,2,146,15.1,1382,16:52,46,74,526,517,50.4,8.8
453,Kamil Kreps,24,C,FLA,66,4,15,19,2,18,3,0,1,1,15,0,0,77,5.2,922,13:58,33,43,439,431,50.5,0.8
454,Jason Krog,33,C,VAN,4,1,0,1,0,2,0,1,0,0,0,0,0,5,20.0,41,10:14,1,3,14,10,58.3,0.1
455,Niklas Kronwall,28,D,DET,80,6,45,51,2,50,2,4,0,1,26,18,1,121,5.0,1832,22:54,106,94,1,0,100.0,7.0
456,Staffan Kronwall,26,D,WSH,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,40,13:13,3,11,0,0,,-0.1
457,Filip Kuba,32,D,OTT,71,3,37,40,4,28,1,2,0,0,13,24,0,111,2.7,1653,23:17,111,44,0,0,,7.1
458,Pavel Kubina,31,D,TOR,82,14,26,40,-15,94,5,9,0,4,13,13,0,184,7.6,1808,22:03,133,89,0,0,,5.2
459,Lasse Kukkonen,27,D,PHI,22,0,2,2,-2,10,0,0,0,0,2,0,0,10,0.0,236,10:43,24,15,0,1,0.0,0.2
460,Nikolai Kulemin,22,LW,TOR,73,15,16,31,-8,18,13,2,0,1,9,7,0,129,11.6,1008,13:48,42,71,35,31,53.0,2.4
461,Chris Kunitz,29,LW,TOT,82,23,30,53,12,71,17,6,0,3,23,6,1,178,12.9,1348,16:26,25,207,13,14,48.1,5.9
462,Chris Kunitz,29,LW,ANA,62,16,19,35,9,55,13,3,0,2,15,3,1,139,11.5,1022,16:29,15,148,10,12,45.5,3.8
463,Chris Kunitz,29,LW,PIT,20,7,11,18,3,16,4,3,0,1,8,3,0,39,17.9,326,16:17,10,59,3,2,60.0,2.1
464,Dan LaCouture,31,LW,CAR,11,2,0,2,-1,10,2,0,0,1,0,0,0,4,50.0,47,4:16,3,9,4,6,40.0,0.3
465,Andrew Ladd,23,LW,CHI,82,15,34,49,26,28,15,0,0,2,32,1,1,195,7.7,1180,14:24,22,117,10,32,23.8,5.4
466,Brooks Laich,25,C,WSH,82,23,30,53,-1,31,13,9,1,3,14,15,1,185,12.4,1417,17:17,42,99,261,250,51.1,5.3
467,Quintin Laing,29,LW,WSH,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,10,10:19,1,2,0,0,,0.0
468,Robert Lang,38,C,MTL,50,18,21,39,6,36,9,8,1,3,11,9,1,101,17.8,844,16:53,24,17,375,393,48.8,4.8
469,Jamie Langenbrunner,33,RW,NJD,81,29,40,69,25,56,20,6,3,7,29,11,0,229,12.7,1466,18:06,28,88,10,15,40.0,8.5
470,Daymond Langkow,32,C,CGY,73,21,28,49,1,20,17,4,0,3,16,12,0,161,13.0,1255,17:11,30,41,344,385,47.2,5.0
471,Ian Laperriere,35,RW,COL,74,7,12,19,0,163,7,0,0,0,11,0,1,61,11.5,1024,13:50,69,103,196,250,43.9,1.2
472,Maxim Lapierre,23,C,MTL,79,15,13,28,9,76,12,1,2,2,13,0,0,165,9.1,1169,14:48,52,130,525,462,53.2,2.9
473,Georges Laraque,32,RW,MTL,33,0,2,2,-6,61,0,0,0,0,2,0,0,15,0.0,252,7:39,5,42,0,1,0.0,-0.5
474,Chad Larose,26,LW,CAR,81,19,12,31,6,35,17,0,2,4,9,1,2,171,11.1,1226,15:08,43,121,5,13,27.8,3.4
475,Matt Lashoff,22,D,TOT,28,0,8,8,-6,20,0,0,0,0,4,4,0,25,0.0,495,17:41,21,15,0,0,,0.7
476,Matt Lashoff,22,D,BOS,16,0,1,1,1,10,0,0,0,0,0,1,0,6,0.0,210,13:07,6,7,0,0,,0.3
477,Matt Lashoff,22,D,TBL,12,0,7,7,-7,10,0,0,0,0,4,3,0,19,0.0,285,23:46,15,8,0,0,,0.4
478,Guillaume Latendresse,21,RW,MTL,56,14,12,26,4,45,13,1,0,2,9,3,0,117,12.0,762,13:37,12,140,1,1,50.0,3.1
479,Jay Leach,29,D,NJD,24,0,1,1,0,21,0,0,0,0,1,0,0,5,0.0,356,14:50,25,7,0,0,,0.4
480,Brett Lebda,27,D,DET,65,6,10,16,9,48,6,0,0,1,10,0,0,69,8.7,887,13:39,15,30,1,0,100.0,3.4
481,Vincent Lecavalier,28,C,TBL,77,29,38,67,-9,54,18,10,1,6,23,14,1,291,10.0,1559,20:15,29,110,710,684,50.9,6.7
482,Per Ledin,30,LW,COL,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,30,9:56,0,3,0,0,,-0.1
483,Brian Lee,21,D,OTT,53,2,11,13,-2,33,1,1,0,1,9,2,0,51,3.9,1001,18:53,67,58,0,0,,2.8
484,David Legwand,28,C,NSH,73,20,22,42,-3,32,16,1,3,1,15,6,1,175,11.4,1419,19:27,23,25,509,514,49.8,4.1
485,Scott Lehman,23,D,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3:03,0,0,0,0,,0.0
486,Jere Lehtinen,35,RW,DAL,48,8,16,24,1,8,6,2,0,1,11,5,0,119,6.7,912,19:00,25,25,2,5,28.6,1.7
487,Mikko Lehtonen,21,RW,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,16:14,0,0,0,0,,0.0
488,Ville Leino,25,LW,DET,13,5,4,9,5,6,5,0,0,1,4,0,0,17,29.4,165,12:42,1,3,7,5,58.3,1.3
489,Claude Lemieux,43,RW,SJS,18,0,1,1,-5,21,0,0,0,0,1,0,0,17,0.0,138,7:40,3,34,3,11,21.4,-0.3
490,Jordan Leopold,28,D,TOT,83,7,17,24,-15,24,6,1,0,1,13,3,1,107,6.5,1561,18:48,100,65,0,0,,4.1
491,Jordan Leopold,28,D,COL,64,6,14,20,-10,18,5,1,0,1,10,3,1,82,7.3,1162,18:10,80,45,0,0,,3.6
492,Jordan Leopold,28,D,CGY,19,1,3,4,-5,6,1,0,0,0,3,0,0,25,4.0,398,20:58,20,20,0,0,,0.4
493,Sami Lepisto,24,D,WSH,7,0,4,4,-3,6,0,0,0,0,1,3,0,7,0.0,137,19:36,4,9,0,0,,0.3
494,Kris Letang,21,D,PIT,74,10,23,33,-7,24,5,4,1,3,16,7,0,138,7.2,1565,21:09,127,111,0,1,0.0,4.8
495,Pierre-Luc Letourneau-Leblond,23,RW,NJD,8,0,1,1,3,22,0,0,0,0,1,0,0,3,0.0,39,4:51,1,12,0,0,,0.2
496,Grant Lewis,24,D,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,15:29,0,0,0,0,,0.0
497,Trevor Lewis,22,C,LAK,6,1,2,3,0,0,1,0,0,0,2,0,0,10,10.0,70,11:36,4,4,1,3,25.0,0.3
498,Nicklas Lidstrom,38,D,DET,78,16,43,59,31,30,6,10,0,4,19,23,1,180,8.9,1936,24:49,66,43,0,0,,11.2
499,John-Michael Liles,28,D,COL,75,12,27,39,-19,31,6,6,0,1,12,15,0,146,8.2,1616,21:33,106,58,0,0,,6.2
500,Andreas Lilja,33,D,DET,60,2,11,13,13,66,2,0,0,0,11,0,0,60,3.3,1020,17:00,90,93,0,1,0.0,3.1
501,Joakim Lindstrom,25,C,PHX,44,9,11,20,-6,28,6,3,0,2,5,6,0,77,11.7,654,14:52,15,35,5,9,35.7,1.7
502,Enver Lisin,22,RW,PHX,48,13,8,21,-13,24,12,1,0,2,7,1,0,105,12.4,712,14:50,14,56,2,4,33.3,1.9
503,Bryan Little,21,RW,ATL,79,31,20,51,-5,24,19,12,0,4,12,8,0,172,18.0,1337,16:55,17,40,93,121,43.5,5.8
504,Matthew Lombardi,26,C,TOT,69,14,32,46,13,44,12,1,1,2,25,7,0,177,7.9,1220,17:41,38,43,432,391,52.5,4.6
505,Matthew Lombardi,26,C,CGY,50,9,21,30,11,30,8,0,1,2,16,5,0,119,7.6,823,16:27,24,19,244,211,53.6,3.0
506,Matthew Lombardi,26,C,PHX,19,5,11,16,2,14,4,1,0,0,9,2,0,58,8.6,397,20:54,14,24,188,180,51.1,1.6
507,Ben Lovejoy,24,D,PIT,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,11:53,1,1,0,0,,0.0
508,Milan Lucic,20,LW,BOS,72,17,25,42,17,136,15,2,0,3,19,6,0,97,17.5,1076,14:57,32,259,5,4,55.6,4.8
509,Brad Lukowich,32,D,SJS,58,0,8,8,5,12,0,0,0,0,8,0,0,43,0.0,940,16:13,82,117,0,0,,2.5
510,Mike Lundin,24,D,TBL,25,0,2,2,-4,4,0,0,0,0,2,0,0,8,0.0,416,16:39,43,6,0,1,0.0,0.2
511,Jamie Lundmark,28,C,CGY,27,8,8,16,2,17,8,0,0,0,5,3,0,50,16.0,378,13:59,7,14,62,58,51.7,1.9
512,Joel Lundqvist,26,C,DAL,43,1,5,6,-9,20,1,0,0,1,5,0,0,32,3.1,465,10:49,14,116,29,47,38.2,-0.5
513,Joffrey Lupul,25,RW,PHI,79,25,25,50,1,58,19,6,0,4,16,9,0,194,12.9,1239,15:41,38,79,10,11,47.6,5.7
514,Toni Lydman,31,D,BUF,80,3,20,23,0,70,3,0,0,0,14,5,1,99,3.0,1742,21:47,166,165,0,0,,4.5
515,Clarke MacArthur,23,LW,BUF,71,17,14,31,-4,56,12,5,0,0,9,5,0,108,15.7,982,13:50,33,80,76,142,34.9,3.2
516,Andrew MacDonald,22,D,NYI,3,0,0,0,2,2,0,0,0,0,0,0,0,1,0.0,31,10:10,3,0,0,0,,0.2
517,Craig MacDonald,31,C,CBJ,8,1,1,2,1,0,1,0,0,1,1,0,0,6,16.7,85,10:39,1,7,4,7,36.4,0.2
518,Spencer Machacek,20,RW,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,8:12,0,7,0,0,,0.0
519,Ray Macias,22,D,COL,6,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,108,17:59,8,2,0,0,,0.3
520,Steve MacIntyre,28,LW,EDM,22,2,0,2,-2,40,2,0,0,1,0,0,0,6,33.3,86,3:55,2,22,0,0,,0.2
521,Aaron MacKenzie,27,D,COL,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,73,14:38,8,6,0,0,,0.2
522,Derek MacKenzie,27,C,CBJ,1,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,7,7:15,0,1,2,2,50.0,-0.1
523,John Madden,35,C,NJD,76,7,16,23,-7,26,6,0,1,2,14,0,2,132,5.3,1248,16:25,49,64,599,561,51.6,0.6
524,Adam Mair,29,C,BUF,75,8,11,19,4,95,8,0,0,1,11,0,0,75,10.7,793,10:35,20,107,200,214,48.3,1.6
525,Manny Malhotra,28,C,CBJ,77,11,24,35,9,28,11,0,0,3,17,6,1,116,9.5,1387,18:01,52,74,801,578,58.1,2.7
526,Marek Malik,33,D,TBL,42,0,5,5,-3,36,0,0,0,0,5,0,0,22,0.0,805,19:10,43,14,0,0,,0.9
527,Evgeni Malkin,22,C,PIT,82,35,78,113,17,80,19,14,2,4,51,27,0,290,12.1,1846,22:31,39,80,283,385,42.4,12.6
528,Ryan Malone,29,LW,TBL,70,26,19,45,4,98,19,7,0,3,15,4,0,124,21.0,1243,17:45,23,173,14,33,29.8,5.2
529,Kirk Maltby,36,LW,DET,78,5,6,11,-9,28,5,0,0,1,6,0,0,58,8.6,713,9:08,23,64,4,6,40.0,-0.2
530,Mark Mancari,23,RW,BUF,7,1,1,2,-4,4,1,0,0,0,0,1,0,21,4.8,93,13:16,1,8,4,3,57.1,0.0
531,Paul Mara,29,D,NYR,76,5,16,21,2,94,4,1,0,0,5,10,1,102,4.9,1441,18:58,86,123,1,1,50.0,5.2
532,Todd Marchant,35,C,ANA,72,5,13,18,-2,34,3,0,2,0,11,1,1,101,5.0,1046,14:32,40,76,298,295,50.3,0.4
533,Andrei Markov,30,D,MTL,78,12,52,64,-2,36,5,7,0,3,19,32,1,165,7.3,1921,24:38,111,61,0,0,,9.7
534,Patrick Marleau,29,LW,SJS,76,38,33,71,16,18,22,11,5,10,24,7,2,251,15.1,1623,21:21,23,98,310,281,52.5,9.2
535,Paul Martin,27,D,NJD,73,5,28,33,21,36,3,2,0,1,11,16,1,107,4.7,1779,24:22,79,40,0,0,,7.0
536,Radek Martinek,32,D,NYI,51,6,4,10,-16,28,5,1,0,1,4,0,0,54,11.1,1099,21:34,108,83,0,0,,1.7
537,Shawn Matthias,20,C,FLA,16,0,2,2,-3,2,0,0,0,0,2,0,0,11,0.0,147,9:10,2,8,46,45,50.5,-0.2
538,Ben Maxwell,20,C,MTL,7,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,69,9:55,1,2,20,33,37.7,-0.2
539,Brad May,37,LW,TOT,58,1,6,7,0,89,1,0,0,0,6,0,0,32,3.1,421,7:16,6,53,1,3,25.0,0.0
540,Brad May,37,LW,TOR,38,1,1,2,-5,61,1,0,0,0,1,0,0,27,3.7,294,7:44,5,34,0,1,0.0,-0.5
541,Brad May,37,LW,ANA,20,0,5,5,5,28,0,0,0,0,5,0,0,5,0.0,127,6:22,1,19,1,2,33.3,0.5
542,Jamal Mayers,34,RW,TOR,71,7,9,16,-7,82,7,0,0,1,8,1,0,72,9.7,749,10:33,30,66,246,180,57.7,0.6
543,Maksim Mayorov,19,RW,CBJ,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,5:44,0,1,0,0,,0.0
544,Dean McAmmond,35,LW,TOT,62,5,11,16,7,24,4,0,1,2,11,0,0,59,8.5,698,11:16,17,32,242,301,44.6,1.4
545,Dean McAmmond,35,LW,OTT,44,3,4,7,2,16,2,0,1,2,4,0,0,40,7.5,426,9:40,7,22,116,160,42.0,0.5
546,Dean McAmmond,35,LW,NYI,18,2,7,9,5,8,2,0,0,0,7,0,0,19,10.5,273,15:09,10,10,126,141,47.2,0.9
547,Kenndal McArdle,22,LW,FLA,3,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,23,7:30,1,3,0,0,,-0.1
548,Bryan McCabe,33,D,FLA,69,15,24,39,-1,41,7,8,0,3,13,11,0,153,9.8,1596,23:08,92,72,0,0,,7.0
549,Darren McCarty,36,RW,DET,13,1,0,1,-2,25,1,0,0,0,0,0,0,6,16.7,69,5:17,2,4,2,3,40.0,0.0
550,Jay McClement,25,C,STL,82,12,14,26,-10,29,9,0,3,3,14,0,0,137,8.8,1361,16:36,57,38,756,695,52.1,1.5
551,Cody McCormick,25,C,COL,55,1,11,12,-5,92,1,0,0,0,10,0,1,66,1.5,528,9:36,20,115,38,69,35.5,0.4
552,Andy McDonald,31,C,STL,46,15,29,44,-13,24,8,6,1,1,16,13,0,128,11.7,877,19:05,18,24,213,154,58.0,4.4
553,Jamie McGinn,20,LW,SJS,35,4,2,6,-6,2,3,1,0,1,2,0,0,27,14.8,312,8:55,7,50,6,1,85.7,0.3
554,Brian McGrattan,27,RW,PHX,5,0,0,0,-2,22,0,0,0,0,0,0,0,2,0.0,28,5:31,0,2,0,0,,-0.1
555,Nathan McIver,24,D,ANA,18,0,1,1,2,36,0,0,0,0,1,0,0,5,0.0,169,9:24,7,37,0,0,,0.4
556,Jay McKee,31,D,STL,69,1,7,8,11,44,1,0,0,1,6,0,1,43,2.3,1195,17:19,185,68,0,2,0.0,3.4
557,Brett McLean,30,C,FLA,80,7,12,19,-12,29,7,0,0,2,11,1,0,114,6.1,994,12:26,16,30,197,259,43.2,0.4
558,Kurtis McLean,28,RW,NYI,4,1,0,1,1,0,1,0,0,1,0,0,0,5,20.0,42,10:34,0,7,0,1,0.0,0.2
559,Cody McLeod,24,LW,COL,79,15,5,20,-11,162,15,0,0,3,5,0,0,118,12.7,915,11:35,32,194,2,3,40.0,1.9
560,Derek Meech,24,D,DET,41,2,5,7,-12,12,2,0,0,0,4,1,0,44,4.5,412,10:03,19,36,0,2,0.0,0.2
561,Josef Melichar,30,D,TOT,39,0,9,9,0,37,0,0,0,0,9,0,0,19,0.0,537,13:46,54,39,0,0,,1.4
562,Josef Melichar,30,D,TBL,24,0,5,5,1,29,0,0,0,0,5,0,0,16,0.0,407,16:58,34,27,0,0,,0.9
563,Josef Melichar,30,D,CAR,15,0,4,4,-1,8,0,0,0,0,4,0,0,3,0.0,130,8:40,20,12,0,0,,0.5
564,Andrej Meszaros,23,D,TBL,52,2,14,16,-4,36,1,1,0,1,10,4,0,87,2.3,1257,24:11,98,68,0,1,0.0,2.5
565,Marc Methot,23,D,CBJ,66,4,13,17,7,55,4,0,0,0,13,0,0,58,6.9,1185,17:57,54,135,0,0,,3.9
566,Glen Metropolit,34,C,TOT,76,6,11,17,-5,28,5,1,0,0,10,0,1,82,7.3,958,12:36,36,51,382,395,49.2,0.4
567,Glen Metropolit,34,C,PHI,55,4,10,14,-1,15,3,1,0,0,9,0,1,63,6.3,714,12:59,25,39,282,280,50.2,0.5
568,Glen Metropolit,34,C,MTL,21,2,1,3,-4,13,2,0,0,0,1,0,0,19,10.5,244,11:37,11,12,100,115,46.5,-0.1
569,Freddy Meyer,28,D,NYI,27,4,5,9,-19,14,4,0,0,1,4,0,1,36,11.1,567,21:00,57,71,0,0,,0.5
