,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
621,Dmitri Mironov,34,D,WSH,73,3,19,22,7,28,4.6,2,1,0,0,10,9,0,99,3.0,1487,20:22,,,,,
622,Willie Mitchell,22,D,NJD,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,32,16:04,,,,,
623,Mike Modano,29,C,DAL,77,38,43,81,0,48,9.7,26,11,1,8,23,16,4,188,20.2,1764,22:55,,,,,
624,Fredrik Modin,25,LW,TBL,80,22,26,48,-26,18,4.1,19,3,0,5,17,9,0,167,13.2,1243,15:32,,,,,
625,Jaroslav Modry,28,D,LAK,26,5,4,9,-2,18,1.6,0,5,0,1,3,1,0,32,15.6,500,19:13,,,,,
626,Alexander Mogilny,30,RW,TOT,59,24,20,44,3,20,5.2,18,5,1,1,17,3,0,161,14.9,1125,19:04,,,,,
627,Alexander Mogilny,30,RW,VAN,47,21,17,38,7,16,4.8,17,3,1,1,14,3,0,126,16.7,920,19:34,,,,,
628,Alexander Mogilny,30,RW,NJD,12,3,3,6,-4,4,0.4,1,2,0,0,3,0,0,35,8.6,205,17:04,,,,,
629,Barrie Moore,24,LW,WSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,10,9:50,,,,,
630,Ian Moran,27,D,PIT,73,4,8,12,-10,28,1.5,4,0,0,0,8,0,0,58,6.9,829,11:21,,,,,
631,David Moravec,26,RW,BUF,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,15,15:15,,,,,
632,Ethan Moreau,24,LW,EDM,73,17,10,27,8,62,3.0,16,1,0,3,9,0,1,106,16.0,1103,15:07,,,,,
633,Dave Morissette,28,LW,MTL,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,,4,3:50,,,,,
634,Marc Moro,22,D,NSH,8,0,0,0,-3,40,-0.1,0,0,0,0,0,0,0,3,0.0,87,10:55,,,,,
635,Aleksey Morozov,22,RW,PIT,68,12,19,31,12,14,3.1,11,0,1,0,18,1,0,101,11.9,942,13:51,,,,,
636,Derek Morris,21,D,CGY,78,9,29,38,2,80,6.9,6,3,0,2,18,11,0,193,4.7,1938,24:51,,,,,
637,Brendan Morrison,24,C,TOT,56,7,28,35,12,18,3.2,5,2,0,1,19,9,0,96,7.3,887,15:50,,,,,
638,Brendan Morrison,24,C,NJD,44,5,21,26,8,8,2.3,3,2,0,1,14,7,0,79,6.3,710,16:09,,,,,
639,Brendan Morrison,24,C,VAN,12,2,7,9,4,10,1.0,2,0,0,0,5,2,0,17,11.8,176,14:41,,,,,
640,Brenden Morrow,21,LW,DAL,64,14,19,33,8,81,3.7,11,3,0,3,14,5,0,113,12.4,1014,15:51,,,,,
641,Mark Mowers,25,RW,NSH,41,4,5,9,0,10,0.7,4,0,0,0,5,0,0,50,8.0,449,10:58,,,,,
642,Bill Muckalt,25,RW,TOT,45,8,11,19,11,21,2.1,7,1,0,1,10,1,0,79,10.1,629,13:59,,,,,
643,Bill Muckalt,25,RW,VAN,33,4,8,12,6,17,1.0,3,1,0,1,7,1,0,53,7.5,481,14:34,,,,,
644,Bill Muckalt,25,RW,NYI,12,4,3,7,5,4,1.1,4,0,0,0,3,0,0,26,15.4,149,12:23,,,,,
645,Bryan Muir,26,D,TOT,41,3,4,7,-9,45,1.0,2,0,1,0,2,2,0,51,5.9,781,19:03,,,,,
646,Bryan Muir,26,D,TBL,30,1,1,2,-8,32,0.2,1,0,0,0,1,0,0,32,3.1,584,19:29,,,,,
647,Bryan Muir,26,D,CHI,11,2,3,5,-1,13,0.8,1,0,1,0,1,2,0,19,10.5,197,17:54,,,,,
648,Kirk Muller,33,C,DAL,47,7,15,22,-3,24,1.8,4,3,0,2,9,5,1,57,12.3,770,16:24,,,,,
649,Gord Murphy,32,D,ATL,58,1,10,11,-26,38,0.9,1,0,0,0,6,3,1,74,1.4,1315,22:41,,,,,
650,Joe Murphy,32,RW,TOT,55,12,15,27,1,94,2.8,8,4,0,2,12,3,0,118,10.2,815,14:49,,,,,
651,Joe Murphy,32,RW,WSH,29,5,8,13,8,53,1.5,4,1,0,2,8,0,0,50,10.0,419,14:27,,,,,
652,Joe Murphy,32,RW,BOS,26,7,7,14,-7,41,1.3,4,3,0,0,4,3,0,68,10.3,396,15:13,,,,,
653,Larry Murphy,38,D,DET,81,10,30,40,4,45,6.9,3,7,0,0,21,9,0,146,6.8,1769,21:50,,,,,
654,Chris Murray,25,RW,DAL,32,2,1,3,-7,62,0.0,2,0,0,0,1,0,0,25,8.0,170,5:19,,,,,
655,Glen Murray,27,RW,LAK,78,29,33,62,13,60,7.1,18,10,1,2,25,8,0,202,14.4,1443,18:30,,,,,
656,Rem Murray,27,C,EDM,44,9,5,14,-2,8,1.2,7,2,0,3,4,1,0,65,13.8,628,14:16,,,,,
657,Brantt Myhres,25,RW,SJS,13,0,1,1,0,97,0.0,0,0,0,0,1,0,0,2,0.0,40,3:03,,,,,
658,Dmitri Nabokov,23,LW,NYI,26,4,7,11,-8,16,0.7,4,0,0,0,5,2,0,40,10.0,352,13:33,,,,,
659,Ladislav Nagy,20,RW,STL,11,2,4,6,2,2,0.7,1,1,0,0,3,1,0,15,13.3,136,12:19,,,,,
660,John Namestnikov,28,D,NSH,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,3,0.0,32,15:48,,,,,
661,Tyson Nash,24,LW,STL,66,4,9,13,6,150,1.1,3,0,1,1,8,1,0,68,5.9,567,8:35,,,,,
662,Markus Naslund,26,LW,VAN,82,27,38,65,-5,64,6.4,19,6,2,3,18,19,1,271,10.0,1657,20:13,,,,,
663,Andrei Nazarov,25,RW,CGY,76,10,22,32,3,78,2.9,9,1,0,1,20,2,0,110,9.1,892,11:44,,,,,
664,Rumun Ndur,24,D,ATL,27,1,0,1,-17,71,-0.7,1,0,0,0,0,0,0,6,16.7,356,13:12,,,,,
665,Stan Neckar,24,D,PHX,66,2,8,10,1,36,2.1,2,0,0,0,8,0,0,34,5.9,954,14:27,,,,,
666,Petr Nedved,28,C,NYR,76,24,44,68,2,40,7.0,16,6,2,4,28,15,1,201,11.9,1513,19:54,,,,,
667,Sergei Nemchinov,36,C,NJD,53,10,16,26,1,18,2.5,9,0,1,1,13,2,1,55,18.2,726,13:42,,,,,
668,Jan Nemecek,23,D,LAK,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,10,9:36,,,,,
669,Eric Nickulas,24,RW,BOS,20,5,6,11,-1,12,1.3,4,1,0,0,5,1,0,28,17.9,224,11:13,,,,,
670,Rob Niedermayer,25,C,FLA,81,10,23,33,-5,46,1.5,9,1,0,4,15,8,0,135,7.4,1545,19:04,,,,,
671,Scott Niedermayer,26,D,NJD,71,7,31,38,19,48,7.7,6,1,0,0,23,8,0,109,6.4,1729,24:21,,,,,
672,Jeff Nielsen,28,RW,MDA,79,8,10,18,4,14,1.2,7,1,0,0,10,0,0,113,7.1,946,11:59,,,,,
673,Ville Nieminen,22,LW,COL,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,10,10:12,,,,,
674,Joe Nieuwendyk,33,C,DAL,48,15,19,34,-1,26,3.9,8,7,0,2,12,7,0,110,13.6,780,16:15,,,,,
675,Janne Niinimaa,24,D,EDM,81,8,25,33,14,89,7.4,4,2,2,0,13,12,0,133,6.0,1982,24:28,,,,,
676,Andrei Nikolishin,26,C,WSH,76,11,14,25,6,28,1.9,9,0,2,2,12,2,0,98,11.2,1195,15:44,,,,,
677,Marcus Nilson,21,RW,FLA,9,0,2,2,2,2,0.2,0,0,0,0,2,0,0,6,0.0,71,7:56,,,,,
678,Owen Nolan,27,RW,SJS,78,44,40,84,-1,110,10.5,22,18,4,6,21,15,4,261,16.9,1647,21:07,,,,,
679,Mattias Norstrom,28,D,LAK,82,1,13,14,22,66,4.4,1,0,0,0,13,0,0,62,1.6,1789,21:49,,,,,
680,Jeff Norton,34,D,SJS,62,0,20,20,-2,49,3.2,0,0,0,0,17,2,1,45,0.0,1212,19:32,,,,,
681,Ivan Novoseltsev,21,RW,FLA,14,2,1,3,-3,8,0.1,0,2,0,0,1,0,0,8,25.0,147,10:29,,,,,
682,Teppo Numminen,31,D,PHX,79,8,34,42,21,16,8.4,6,2,0,2,20,11,3,126,6.3,1866,23:37,,,,,
683,Michael Nylander,27,RW,TOT,77,24,30,54,6,30,6.2,19,5,0,2,22,8,0,122,19.7,1214,15:46,,,,,
684,Michael Nylander,27,RW,CHI,66,23,28,51,9,26,6.1,19,4,0,2,21,7,0,112,20.5,1099,16:39,,,,,
685,Michael Nylander,27,RW,TBL,11,1,2,3,-3,4,0.1,0,1,0,0,1,1,0,10,10.0,116,10:32,,,,,
686,Sean O'Donnell,28,D,LAK,80,2,12,14,4,114,2.8,2,0,0,1,10,1,1,51,3.9,1415,17:41,,,,,
687,Jeff O'Neill,23,C,CAR,80,25,38,63,-9,72,6.5,21,4,0,7,23,15,0,189,13.2,1546,19:20,,,,,
688,Chris O'Sullivan,25,D,VAN,11,0,5,5,2,2,0.8,0,0,0,0,3,2,0,16,0.0,196,17:47,,,,,
689,Adam Oates,37,C,WSH,82,15,56,71,13,14,6.3,10,5,0,6,40,16,0,93,16.1,1832,22:20,,,,,
690,Lyle Odelein,31,D,TOT,73,2,22,24,-9,123,3.2,1,1,0,1,17,4,1,89,2.2,1300,17:48,,,,,
691,Lyle Odelein,31,D,NJD,57,1,15,16,-10,104,1.9,1,0,0,1,13,2,0,59,1.7,952,16:42,,,,,
692,Lyle Odelein,31,D,PHX,16,1,7,8,1,19,1.3,0,1,0,0,4,2,1,30,3.3,348,21:45,,,,,
693,Jeff Odgers,30,RW,COL,62,1,2,3,-7,162,-0.4,1,0,0,1,2,0,0,29,3.4,334,5:23,,,,,
694,Gino Odjick,29,LW,TOT,59,8,11,19,-5,100,1.5,8,0,0,4,10,1,0,115,7.0,678,11:29,,,,,
695,Gino Odjick,29,LW,NYI,46,5,10,15,-7,90,0.9,5,0,0,3,9,1,0,91,5.5,560,12:10,,,,,
696,Gino Odjick,29,LW,PHI,13,3,1,4,2,10,0.6,3,0,0,1,1,0,0,24,12.5,118,9:03,,,,,
697,Mattias Ohlund,23,D,VAN,42,4,16,20,6,24,3.8,1,2,1,1,7,9,0,63,6.3,1163,27:41,,,,,
698,Fredrik Olausson,33,D,MDA,70,15,19,34,-13,28,5.6,7,8,0,1,5,14,0,120,12.5,1401,20:01,,,,,
699,Ed Olczyk,33,RW,CHI,33,2,2,4,-8,12,-0.2,2,0,0,0,2,0,0,33,6.1,307,9:18,,,,,
700,David Oliver,28,RW,PHX,9,1,0,1,0,2,0.1,0,1,0,0,0,0,0,6,16.7,69,7:38,,,,,
701,Krzysztof Oliwa,26,RW,NJD,69,6,10,16,-2,184,1.4,5,1,0,2,10,0,0,61,9.8,466,6:45,,,,,
702,Vladimir Orszagh,22,RW,NYI,11,2,1,3,1,4,0.3,2,0,0,0,1,0,0,16,12.5,131,11:55,,,,,
703,Sandis Ozolinsh,27,D,COL,82,16,36,52,17,46,10.4,10,6,0,1,19,17,0,210,7.6,1861,22:41,,,,,
704,Ziggy Palffy,27,RW,LAK,64,27,39,66,18,32,7.9,23,4,0,3,22,17,0,186,14.5,1258,19:39,,,,,
705,Jay Pandolfo,25,LW,NJD,71,7,8,15,0,4,0.6,7,0,0,0,8,0,0,86,8.1,953,13:25,,,,,
706,Mark Parrish,22,RW,FLA,81,26,18,44,1,39,5.3,20,6,0,3,15,3,0,152,17.1,1139,14:04,,,,,
707,Pavel Patera,28,C,DAL,12,1,4,5,-1,4,0.3,1,0,0,0,4,0,0,18,5.6,169,14:04,,,,,
708,James Patrick,36,D,BUF,66,5,8,13,8,22,3.6,5,0,0,3,8,0,0,40,12.5,1055,15:59,,,,,
709,Scott Pearson,30,LW,NYI,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,5,0.0,26,13:15,,,,,
710,Michael Peca,25,C,BUF,73,20,21,41,6,67,4.2,18,2,0,3,13,5,3,144,13.9,1456,19:57,,,,,
711,Denis Pederson,24,C,TOT,47,6,5,11,-6,18,0.6,6,0,0,1,4,0,1,56,10.7,527,11:13,,,,,
712,Denis Pederson,24,C,NJD,35,3,3,6,-7,16,0.0,3,0,0,0,2,0,1,41,7.3,375,10:42,,,,,
713,Denis Pederson,24,C,VAN,12,3,2,5,1,2,0.6,3,0,0,1,2,0,0,15,20.0,152,12:41,,,,,
714,Scott Pellerin,30,LW,STL,80,8,15,23,9,48,1.7,6,0,2,2,14,0,1,120,6.7,1183,14:47,,,,,
715,Ville Peltonen,26,LW,NSH,79,6,22,28,-1,22,1.7,4,2,0,2,19,3,0,125,4.8,1159,14:41,,,,,
716,Yanic Perreault,28,C,TOR,58,18,27,45,3,22,5.1,13,5,0,4,17,10,0,114,15.8,887,15:18,,,,,
717,Ricard Persson,30,D,STL,41,0,8,8,-2,38,1.3,0,0,0,0,7,1,0,30,0.0,508,12:24,,,,,
718,Oleg Petrov,28,RW,MTL,44,2,24,26,10,8,2.4,1,1,0,0,18,6,0,96,2.1,697,15:51,,,,,
719,Robert Petrovicky,26,LW,TBL,43,7,10,17,2,14,1.8,6,1,0,0,8,2,0,50,14.0,434,10:05,,,,,
720,Chris Phillips,21,D,OTT,65,5,14,19,12,39,4.6,5,0,0,1,11,2,1,96,5.2,1094,16:50,,,,,
721,Michel Picard,30,LW,EDM,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,20,9:56,,,,,
722,Rich Pilon,31,D,TOT,54,0,6,6,-2,70,1.5,0,0,0,0,6,0,0,16,0.0,889,16:28,,,,,
723,Rich Pilon,31,D,NYR,45,0,4,4,0,36,1.3,0,0,0,0,4,0,0,16,0.0,742,16:29,,,,,
724,Rich Pilon,31,D,NYI,9,0,2,2,-2,34,0.2,0,0,0,0,2,0,0,0,,147,16:21,,,,,
725,Lance Pitlick,32,D,FLA,62,3,5,8,7,44,2.6,3,0,0,1,5,0,0,26,11.5,1027,16:33,,,,,
726,Domenic Pittis,25,C,BUF,7,1,0,1,1,6,0.1,1,0,0,0,0,0,0,6,16.7,80,11:27,,,,,
727,Derek Plante,29,C,TOT,33,2,2,4,-5,4,0.0,1,1,0,0,2,0,0,31,6.5,294,8:55,,,,,
728,Derek Plante,29,C,CHI,17,1,1,2,-1,2,0.0,1,0,0,0,1,0,0,14,7.1,133,7:48,,,,,
729,Derek Plante,29,C,DAL,16,1,1,2,-4,2,-0.1,0,1,0,0,1,0,0,17,5.9,161,10:05,,,,,
730,Shjon Podein,31,LW,COL,75,11,8,19,12,29,1.9,10,0,1,3,8,0,0,104,10.6,1014,13:31,,,,,
731,Jason Podollan,23,RW,LAK,1,0,1,1,0,2,0.1,0,0,0,0,0,1,0,2,0.0,16,16:13,,,,,
732,Rudy Poeschek,33,D,STL,12,0,0,0,-3,24,-0.1,0,0,0,0,0,0,0,8,0.0,135,11:15,,,,,
733,Peter Popovic,31,D,PIT,54,1,5,6,-8,30,0.7,1,0,0,0,4,1,0,23,4.3,875,16:12,,,,,
734,Marek Posmyk,21,D,TBL,18,1,2,3,1,20,0.7,1,0,0,0,2,0,0,22,4.5,237,13:12,,,,,
735,Tom Poti,22,D,EDM,76,9,26,35,8,65,7.1,6,2,1,1,15,11,0,125,7.2,1836,24:10,,,,,
736,Patrick Poulin,26,C,MTL,82,10,5,15,-15,17,0.7,9,0,1,2,4,0,1,82,12.2,1030,12:34,,,,,
737,Nolan Pratt,24,D,CAR,64,3,1,4,-22,90,0.8,3,0,0,1,1,0,0,47,6.4,1227,19:10,,,,,
738,Keith Primeau,28,C,PHI,23,7,10,17,10,31,2.3,6,1,0,1,9,0,1,51,13.7,406,17:38,,,,,
739,Wayne Primeau,23,C,TOT,58,7,10,17,-12,63,0.8,5,2,0,1,8,1,1,75,9.3,697,12:01,,,,,
740,Wayne Primeau,23,C,BUF,41,5,7,12,-8,38,0.7,3,2,0,1,6,1,0,40,12.5,453,11:03,,,,,
741,Wayne Primeau,23,C,TBL,17,2,3,5,-4,25,0.1,2,0,0,0,2,0,1,35,5.7,244,14:21,,,,,
742,Bob Probert,34,LW,CHI,69,4,11,15,10,114,1.0,4,0,0,0,11,0,0,38,10.5,722,10:28,,,,,
743,Martin Prochazka,27,RW,ATL,3,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,5,0.0,50,16:37,,,,,
744,Chris Pronger,25,D,STL,79,14,48,62,52,92,14.8,6,8,0,3,27,18,3,192,7.3,2389,30:14,,,,,
745,Sean Pronger,27,C,BOS,11,0,1,1,-4,13,-0.2,0,0,0,0,1,0,0,7,0.0,119,10:47,,,,,
746,Vinny Prospal,24,C,OTT,79,22,33,55,-2,40,5.9,17,5,0,4,20,12,1,204,10.8,1299,16:26,,,,,
747,Joel Prpic,25,C,BOS,14,0,3,3,-6,0,-0.1,0,0,0,0,3,0,0,13,0.0,95,6:47,,,,,
748,Dale Purinton,23,D,NYR,1,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,1,0.0,13,12:45,,,,,
749,Jamie Pushor,26,D,DAL,62,0,8,8,0,53,2.0,0,0,0,0,8,0,0,27,0.0,719,11:36,,,,,
750,Deron Quint,23,D,TOT,54,4,7,11,-2,24,2.2,4,0,0,1,5,2,0,94,4.3,898,16:38,,,,,
751,Deron Quint,23,D,PHX,50,3,7,10,0,22,2.1,3,0,0,1,5,2,0,88,3.4,832,16:39,,,,,
752,Deron Quint,23,D,NJD,4,1,0,1,-2,2,0.1,1,0,0,0,0,0,0,6,16.7,66,16:26,,,,,
753,Stephane Quintal,31,D,NYR,75,2,14,16,-10,77,2.8,2,0,0,1,10,3,1,102,2.0,1430,19:04,,,,,
754,Karel Rachunek,20,D,OTT,6,0,0,0,0,2,0.1,0,0,0,0,0,0,0,3,0.0,48,8:03,,,,,
755,Brian Rafalski,26,D,NJD,75,5,27,32,21,28,6.8,4,1,0,1,21,6,0,128,3.9,1414,18:51,,,,,
756,Marcus Ragnarsson,28,D,SJS,63,3,13,16,13,38,4.5,3,0,0,0,8,3,2,60,5.0,1440,22:52,,,,,
757,Paul Ranheim,34,LW,CAR,79,9,13,22,-14,6,1.4,9,0,0,2,11,2,0,98,9.2,894,11:19,,,,,
758,Erik Rasmussen,22,C,BUF,67,8,6,14,1,43,1.0,8,0,0,2,5,1,0,76,10.5,767,11:27,,,,,
759,Mike Rathje,25,D,SJS,66,2,14,16,-2,31,3.2,2,0,0,0,9,5,0,46,4.3,1464,22:11,,,,,
760,Rob Ray,31,LW,BUF,69,1,3,4,0,158,0.0,1,0,0,0,3,0,0,17,5.9,290,4:13,,,,,
761,Marty Reasoner,22,C,STL,32,10,14,24,9,20,3.1,7,3,0,0,9,5,0,51,19.6,491,15:20,,,,,
762,Mark Recchi,31,RW,PHI,82,28,63,91,20,50,10.7,20,7,1,5,30,32,1,223,12.6,1781,21:43,,,,,
763,Wade Redden,22,D,OTT,81,10,26,36,-1,49,6.8,7,3,0,2,13,13,0,163,6.1,1921,23:43,,,,,
764,Joe Reekie,34,D,WSH,59,0,7,7,21,50,3.4,0,0,0,0,7,0,0,32,0.0,1034,17:32,,,,,
765,Robyn Regehr,19,D,CGY,57,5,7,12,-2,46,2.6,3,2,0,0,6,1,0,64,7.8,1049,18:24,,,,,
766,Dave Reid,35,LW,COL,65,11,7,18,12,28,1.8,11,0,0,3,7,0,0,86,12.8,971,14:57,,,,,
767,Steve Reinprecht,23,C,LAK,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,6,6:01,,,,,
768,Todd Reirden,28,D,STL,56,4,21,25,18,32,5.7,4,0,0,1,16,5,0,77,5.2,1025,18:18,,,,,
769,Mikael Renberg,27,RW,TOT,72,10,25,35,-1,32,3.2,7,3,0,1,18,7,0,122,8.2,989,13:44,,,,,
770,Mikael Renberg,27,RW,PHI,62,8,21,29,-1,30,2.7,5,3,0,1,15,6,0,106,7.5,834,13:27,,,,,
771,Mikael Renberg,27,RW,PHX,10,2,4,6,0,2,0.5,2,0,0,0,3,1,0,16,12.5,155,15:31,,,,,
772,Pascal Rheaume,26,C,STL,7,1,1,2,-2,6,0.1,1,0,0,0,1,0,0,5,20.0,71,10:08,,,,,
773,Mike Ribeiro,19,C,MTL,19,1,1,2,-6,2,-0.2,0,1,0,0,0,1,0,18,5.6,203,10:40,,,,,
774,Mike Ricci,28,C,SJS,82,20,24,44,14,60,4.9,10,10,0,5,18,4,2,134,14.9,1384,16:52,,,,,
775,Luke Richardson,30,D,PHI,74,2,5,7,14,140,3.8,2,0,0,1,4,0,1,50,4.0,1197,16:11,,,,,
776,Stephane Richer,33,RW,TOT,56,15,22,37,9,18,4.4,10,5,0,1,15,7,0,110,13.6,775,13:50,,,,,
777,Stephane Richer,33,RW,STL,36,8,17,25,7,14,2.9,4,4,0,1,12,5,0,63,12.7,484,13:27,,,,,
778,Stephane Richer,33,RW,TBL,20,7,5,12,2,4,1.5,6,1,0,0,3,2,0,47,14.9,290,14:31,,,,,
779,Barry Richter,29,D,MTL,23,0,2,2,-5,8,0.3,0,0,0,0,1,1,0,13,0.0,282,12:15,,,,,
780,Byron Ritchie,22,C,CAR,26,0,2,2,-10,17,-0.5,0,0,0,0,1,1,0,13,0.0,193,7:24,,,,,
781,Jamie Rivers,24,D,NYI,75,1,16,17,-4,84,3.0,0,1,0,0,12,4,0,95,1.1,1474,19:39,,,,,
782,Craig Rivet,25,D,MTL,61,3,14,17,11,76,4.9,3,0,0,1,13,1,0,71,4.2,1162,19:03,,,,,
783,Gary Roberts,33,LW,CAR,69,23,30,53,-10,62,5.6,11,12,0,1,26,4,0,150,15.3,1278,18:31,,,,,
784,Bert Robertsson,25,D,EDM,52,0,4,4,-3,34,0.8,0,0,0,0,3,0,1,31,0.0,562,10:49,,,,,
785,Stephane Robidas,22,D,MTL,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,16,15:54,,,,,
786,Luc Robitaille,33,LW,LAK,71,36,38,74,11,68,9.2,23,13,0,7,25,13,0,221,16.3,1318,18:34,,,,,
787,Randy Robitaille,24,C,NSH,69,11,14,25,-13,10,1.9,9,2,0,1,5,9,0,113,9.7,888,12:52,,,,,
788,Dave Roche,24,LW,CGY,2,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,3,0.0,17,8:33,,,,,
789,Marc Rodgers,27,RW,DET,21,1,1,2,-3,10,-0.1,1,0,0,0,1,0,0,17,5.9,166,7:55,,,,,
790,Jeremy Roenick,30,C,PHX,75,34,44,78,11,102,9.1,25,6,3,12,30,13,1,192,17.7,1564,20:51,,,,,
791,Stacy Roest,25,C,DET,49,7,9,16,-1,12,1.4,6,1,0,1,9,0,0,56,12.5,487,9:56,,,,,
792,Brian Rolston,26,LW,TOT,77,16,15,31,-12,18,2.1,11,5,0,6,10,5,0,206,7.8,1381,17:56,,,,,
793,Brian Rolston,26,LW,COL,50,8,10,18,-6,12,1.1,7,1,0,3,7,3,0,107,7.5,815,16:18,,,,,
794,Brian Rolston,26,LW,BOS,16,5,4,9,-4,6,0.7,2,3,0,1,3,1,0,66,7.6,355,22:13,,,,,
795,Brian Rolston,26,LW,NJD,11,3,1,4,-2,0,0.3,2,1,0,2,0,1,0,33,9.1,211,19:09,,,,,
796,Dale Rominski,24,RW,TBL,3,0,1,1,1,2,0.1,0,0,0,0,1,0,0,0,,25,8:23,,,,,
797,Cliff Ronning,34,C,NSH,82,26,36,62,-13,34,6.4,19,7,0,2,19,17,0,248,10.5,1490,18:11,,,,,
798,Pavel Rosa,22,RW,LAK,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,34,11:21,,,,,
799,Bob Rouse,35,D,SJS,26,0,1,1,-3,19,0.3,0,0,0,0,0,0,1,20,0.0,388,14:56,,,,,
800,Andre Roy,24,LW,OTT,73,4,3,7,3,145,0.5,4,0,0,1,3,0,0,39,10.3,474,6:29,,,,,
801,Michal Rozsival,21,D,PIT,75,4,17,21,11,48,4.4,3,1,0,1,17,0,0,73,5.5,1426,19:01,,,,,
802,Steve Rucchin,28,C,MDA,71,19,38,57,9,16,5.5,9,10,0,2,32,6,0,131,14.5,1576,22:12,,,,,
803,Martin Rucinsky,28,LW,MTL,80,25,24,49,1,70,5.8,17,7,1,4,11,13,0,242,10.3,1512,18:54,,,,,
804,Jarkko Ruutu,24,LW,VAN,8,0,1,1,-1,6,-0.1,0,0,0,0,1,0,0,4,0.0,70,8:47,,,,,
805,Joe Sacco,30,LW,WSH,79,7,16,23,7,50,1.8,7,0,0,1,14,0,2,117,6.0,936,11:51,,,,,
806,Joe Sakic,30,C,COL,60,28,53,81,30,28,10.1,22,5,1,5,36,17,0,242,11.6,1396,23:16,,,,,
807,Ruslan Salei,25,D,MDA,71,5,5,10,3,94,3.4,4,1,0,0,3,2,0,116,4.3,1444,20:21,,,,,
808,Sami Salo,25,D,OTT,37,6,8,14,6,2,3.4,3,3,0,1,6,2,0,85,7.1,751,20:18,,,,,
809,Sergei Samsonov,21,LW,BOS,77,19,26,45,-6,4,4.4,13,6,0,3,18,8,0,145,13.1,1273,16:32,,,,,
810,Ulf Samuelsson,35,D,PHI,49,1,2,3,8,58,2.2,1,0,0,1,2,0,0,17,5.9,768,15:40,,,,,
811,Geoff Sanderson,27,LW,BUF,67,13,13,26,4,22,2.8,9,4,0,3,12,1,0,136,9.6,865,12:54,,,,,
812,Oleg Saprykin,18,C/LW,CGY,4,0,1,1,-4,2,-0.1,0,0,0,0,0,1,0,2,0.0,50,12:35,,,,,
813,Yves Sarault,27,LW,OTT,11,0,2,2,-3,7,-0.1,0,0,0,0,2,0,0,13,0.0,100,9:03,,,,,
814,Cory Sarich,21,D,TOT,59,0,6,6,-6,77,1.2,0,0,0,0,4,1,1,69,0.0,1095,18:34,,,,,
815,Cory Sarich,21,D,BUF,42,0,4,4,2,35,1.3,0,0,0,0,3,1,0,49,0.0,743,17:42,,,,,
816,Cory Sarich,21,D,TBL,17,0,2,2,-8,42,-0.1,0,0,0,0,1,0,1,20,0.0,352,20:42,,,,,
817,Miroslav Satan,25,RW,BUF,81,33,34,67,16,32,8.3,25,5,3,5,26,7,1,265,12.5,1667,20:35,,,,,
818,Andre Savage,24,C,BOS,43,7,13,20,-8,10,1.5,5,2,0,1,10,3,0,70,10.0,631,14:40,,,,,
819,Brian Savage,28,RW,MTL,38,17,12,29,-4,19,3.7,10,6,1,5,12,0,0,107,15.9,682,17:56,,,,,
820,Marc Savard,22,C,CGY,78,22,31,53,-2,56,5.4,18,4,0,3,22,9,0,184,12.0,1294,16:36,,,,,
821,Kevin Sawyer,25,RW,PHX,3,0,0,0,1,12,0.0,0,0,0,0,0,0,0,0,,7,2:20,,,,,
822,Dave Scatchard,23,C,TOT,65,12,18,30,-3,117,2.9,11,0,1,1,18,0,0,128,9.4,817,12:34,,,,,
823,Dave Scatchard,23,C,NYI,44,12,14,26,0,93,3.0,11,0,1,1,14,0,0,103,11.7,603,13:42,,,,,
824,Dave Scatchard,23,C,VAN,21,0,4,4,-3,24,-0.1,0,0,0,0,4,0,0,25,0.0,214,10:12,,,,,
825,Peter Schaefer,22,LW,VAN,71,16,15,31,0,20,2.9,12,2,2,4,5,7,3,101,15.8,1098,15:28,,,,,
826,Petr Schastlivy,20,LW,OTT,13,2,5,7,4,2,0.8,1,1,0,1,4,1,0,22,9.1,160,12:18,,,,,
827,Mathieu Schneider,30,D,NYR,80,10,20,30,-6,78,5.8,7,3,0,1,9,11,0,228,4.4,1801,22:31,,,,,
828,Ray Schultz,23,D,NYI,9,0,1,1,1,30,0.3,0,0,0,0,1,0,0,2,0.0,129,14:18,,,,,
