,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
379,Jay Harrison,29,D,CAR,72,9,14,23,-10,60,7,2,0,2,11,3,0,128,7.0,1480,20:33,153,117,0,0,,4.5
380,Peter Harrold,28,D,NJD,11,0,2,2,0,0,0,0,0,0,1,1,0,11,0.0,161,14:36,11,3,0,0,,0.4
381,Teemu Hartikainen,21,LW,EDM,17,2,3,5,1,6,2,0,0,1,3,0,0,24,8.3,221,13:01,11,36,4,8,33.3,0.5
382,Scott Hartnell,29,RW,PHI,82,37,30,67,19,136,21,16,0,6,23,7,0,232,15.9,1458,17:47,37,188,20,43,31.7,9.6
383,Martin Havlat,30,LW,SJS,39,7,20,27,10,22,3,4,0,1,15,4,1,96,7.3,687,17:37,14,6,0,7,0.0,3.0
384,Jimmy Hayes,22,RW,CHI,31,5,4,9,-3,16,4,1,0,0,3,1,0,41,12.2,318,10:15,6,50,5,5,50.0,0.8
385,Dany Heatley,31,RW,MIN,82,24,29,53,2,28,16,8,0,3,18,11,0,238,10.1,1717,20:57,45,70,36,31,53.7,6.3
386,Jochen Hecht,34,C,BUF,22,4,4,8,1,6,3,0,1,0,4,0,0,40,10.0,370,16:50,9,14,136,164,45.3,0.7
387,Victor Hedman,21,D,TBL,61,5,18,23,-9,65,5,0,0,0,13,4,1,82,6.1,1409,23:06,127,96,0,0,,2.9
388,Jan Hejda,33,D,COL,81,5,14,19,-17,24,5,0,0,1,14,0,0,78,6.4,1675,20:41,134,142,1,0,100.0,3.3
389,Milan Hejduk,35,RW,COL,81,14,23,37,-12,14,8,6,0,1,15,8,0,170,8.2,1378,17:01,29,35,2,6,25.0,3.1
390,Darren Helm,25,C,DET,68,9,17,26,5,12,9,0,0,2,17,0,0,124,7.3,987,14:31,27,97,403,374,51.9,2.2
391,Ales Hemsky,28,RW,EDM,69,10,26,36,-13,43,9,1,0,1,18,8,0,137,7.3,1214,17:36,21,22,2,4,33.3,2.6
392,Matt Hendricks,30,C,WSH,78,4,5,9,-6,95,4,0,0,0,4,0,1,97,4.1,946,12:07,52,219,142,123,53.6,-0.4
393,Josh Hennessy,26,C,BOS,3,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,20,6:46,0,2,8,5,61.5,0.0
394,Adam Henrique,21,C,NJD,74,16,35,51,8,7,12,0,4,3,24,8,3,130,12.3,1344,18:10,57,83,501,525,48.8,6.0
395,Chris Higgins,28,C,VAN,71,18,25,43,11,16,16,1,1,4,18,7,0,165,10.9,1158,16:19,29,61,12,18,40.0,5.1
396,Jack Hillen,26,D,NSH,55,2,4,6,6,20,2,0,0,0,4,0,0,51,3.9,773,14:04,65,42,0,0,,2.2
397,Niklas Hjalmarsson,24,D,CHI,69,1,14,15,9,14,1,0,0,0,13,0,1,65,1.5,1392,20:11,142,42,0,0,,3.2
398,Cody Hodgson,21,C,TOT,83,19,22,41,1,10,12,7,0,3,15,7,0,154,12.3,1147,13:49,29,37,329,381,46.3,4.7
399,Cody Hodgson,21,C,VAN,63,16,17,33,8,8,11,5,0,2,12,5,0,103,15.5,802,12:44,21,25,177,237,42.8,4.3
400,Cody Hodgson,21,C,BUF,20,3,5,8,-7,2,1,2,0,1,3,2,0,51,5.9,345,17:16,8,12,152,144,51.4,0.3
401,Mike Hoffman,22,C,OTT,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,9,9:01,0,2,0,0,,-0.1
402,Peter Holland,21,C,ANA,4,1,0,1,0,2,1,0,0,1,0,0,0,1,100.0,31,7:42,1,4,7,11,38.9,0.2
403,Ben Holmstrom,24,C,PHI,5,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,34,6:43,4,8,15,15,50.0,-0.1
404,Tomas Holmstrom,39,LW,DET,74,11,13,24,-9,40,1,10,0,3,8,5,0,97,11.3,879,11:52,6,56,1,0,100.0,1.8
405,Roman Horak,20,C,CGY,61,3,8,11,3,14,3,0,0,1,8,0,0,53,5.7,622,10:12,20,28,183,258,41.5,0.8
406,Shawn Horcoff,33,C,EDM,81,13,21,34,-23,24,8,5,0,0,13,8,0,123,10.6,1586,19:35,47,62,728,747,49.4,1.7
407,Darcy Hordichuk,31,LW,EDM,43,1,2,3,-3,64,1,0,0,0,2,0,0,27,3.7,187,4:21,2,67,0,1,0.0,0.0
408,Patric Hornqvist,25,RW,NSH,76,27,16,43,9,28,19,8,0,3,14,2,0,230,11.7,1165,15:20,28,62,6,3,66.7,6.2
409,Nathan Horton,26,C,BOS,46,17,15,32,0,54,11,6,0,3,13,2,0,90,18.9,733,15:56,11,32,2,1,66.7,4.1
410,Marian Hossa,33,RW,CHI,81,29,48,77,18,20,18,9,2,4,36,11,1,248,11.7,1617,19:58,40,73,3,6,33.3,9.4
411,Jiri Hudler,28,C,DET,81,25,25,50,10,42,23,2,0,2,17,8,0,127,19.7,1269,15:40,15,48,2,5,28.6,6.4
412,Trent Hunter,31,RW,LAK,38,2,5,7,-4,8,2,0,0,1,4,1,0,51,3.9,384,10:06,6,70,3,20,13.0,0.3
413,Matt Hunwick,26,D,COL,33,3,3,6,-3,8,3,0,0,0,3,0,0,40,7.5,596,18:04,30,24,0,1,0.0,1.5
414,Kristian Huselius,33,LW,CBJ,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,32,16:12,0,0,0,0,,-0.1
415,Kent Huskins,32,D,STL,25,2,5,7,9,10,2,0,0,0,5,0,0,16,12.5,387,15:28,35,6,0,0,,2.3
416,Jarome Iginla,34,RW,CGY,82,32,35,67,-10,43,24,8,0,5,24,11,0,251,12.7,1690,20:36,43,124,214,212,50.2,8.3
417,Raitis Ivanans,33,LW,CGY,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,11:05,1,3,0,0,,-0.1
418,Barret Jackman,30,D,STL,81,1,12,13,20,57,1,0,0,0,12,0,0,82,1.2,1675,20:41,153,106,0,0,,5.5
419,Tim Jackman,30,RW,CGY,75,1,6,7,-21,94,1,0,0,0,6,0,0,103,1.0,684,9:07,16,160,15,19,44.1,-1.1
420,Jean-Francois Jacques,26,LW,ANA,6,0,0,0,2,12,0,0,0,0,0,0,0,7,0.0,40,6:37,0,6,0,0,,0.0
421,Jason Jaffray,30,RW,WPG,13,0,1,1,-1,7,0,0,0,0,1,0,0,10,0.0,85,6:30,2,16,8,7,53.3,-0.1
422,Jaromir Jagr,39,RW,PHI,73,19,35,54,5,30,11,8,0,2,23,12,0,170,11.2,1193,16:20,12,14,0,1,0.0,6.0
423,Doug Janik,31,D,DET,9,0,1,1,2,6,0,0,0,0,1,0,0,6,0.0,131,14:30,6,7,0,0,,0.4
424,Cam Janssen,27,RW,NJD,48,0,1,1,-8,75,0,0,0,0,1,0,0,17,0.0,225,4:41,3,74,2,3,40.0,-0.6
425,Dustin Jeffrey,23,C,PIT,26,4,2,6,-4,2,3,0,1,0,2,0,0,33,12.1,315,12:06,8,19,109,116,48.4,0.4
426,Ryan Johansen,19,C,CBJ,67,9,12,21,-2,24,6,3,0,3,11,1,0,99,9.1,853,12:44,24,68,97,118,45.1,1.9
427,Marcus Johansson,21,C,WSH,80,14,32,46,-5,8,13,1,0,3,25,7,0,90,15.6,1344,16:48,28,61,307,403,43.2,4.3
428,Aaron Johnson,28,D,CBJ,56,3,13,16,-12,26,2,1,0,0,12,1,0,63,4.8,924,16:30,72,99,0,0,,2.1
429,Erik Johnson,23,D,COL,73,4,22,26,-7,26,3,1,0,1,11,11,0,155,2.6,1521,20:50,94,123,0,0,,4.6
430,Jack Johnson,25,D,TOT,82,12,26,38,-7,39,7,5,0,5,14,12,0,176,6.8,1949,23:46,129,103,0,0,,8.0
431,Jack Johnson,25,D,LAK,61,8,16,24,-12,24,3,5,0,4,7,9,0,120,6.7,1373,22:31,84,68,0,0,,4.9
432,Jack Johnson,25,D,CBJ,21,4,10,14,5,15,4,0,0,1,7,3,0,56,7.1,576,27:25,45,35,0,0,,3.1
433,Nick Johnson,26,RW,MIN,77,8,18,26,-6,45,8,0,0,1,17,1,0,146,5.5,1113,14:27,21,59,3,10,23.1,2.0
434,Jussi Jokinen,28,LW,CAR,79,12,34,46,-2,54,7,3,2,3,19,15,0,118,10.2,1396,17:40,48,41,459,373,55.2,4.3
435,Olli Jokinen,33,C,CGY,82,23,38,61,-12,54,14,9,0,5,23,15,0,223,10.3,1555,18:58,31,53,620,713,46.5,6.7
436,Blair Jones,25,C,TOT,43,3,5,8,-1,18,3,0,0,1,4,1,0,58,5.2,488,11:22,29,49,128,174,42.4,0.4
437,Blair Jones,25,C,TBL,22,2,2,4,-3,10,2,0,0,0,2,0,0,21,9.5,186,8:26,5,24,27,40,40.3,0.2
438,Blair Jones,25,C,CGY,21,1,3,4,2,8,1,0,0,1,2,1,0,37,2.7,303,14:25,24,25,101,134,43.0,0.2
439,David Jones,27,RW,COL,72,20,17,37,-8,32,16,3,1,5,14,3,0,136,14.7,1134,15:45,24,85,16,18,47.1,4.3
440,Randy Jones,30,D,WPG,39,1,1,2,4,8,1,0,0,0,1,0,0,24,4.2,578,14:49,40,23,0,0,,1.0
441,Ryan Jones,27,LW,EDM,79,17,16,33,-7,42,12,3,2,2,12,3,1,137,12.4,1219,15:26,61,119,3,12,20.0,3.3
442,Jacob Josefson,20,C,NJD,41,2,7,9,10,6,2,0,0,0,7,0,0,37,5.4,496,12:06,13,16,181,173,51.1,1.0
443,Roman Josi,21,D,NSH,52,5,11,16,1,14,4,1,0,0,8,3,0,64,7.8,956,18:23,98,33,0,0,,3.4
444,Derek Joslin,24,D,CAR,44,2,2,4,-15,35,2,0,0,0,1,1,0,36,5.6,466,10:35,30,47,1,0,100.0,-0.1
445,Andrew Joudrey,27,C,CBJ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9,9:16,2,0,1,0,100.0,0.0
446,Ed Jovanovski,35,D,FLA,66,3,10,13,-11,31,2,1,0,0,7,3,0,58,5.2,1102,16:42,73,71,0,0,,2.2
447,Milan Jurcina,28,D,NYI,65,3,8,11,-34,30,1,2,0,0,7,1,0,127,2.4,1221,18:47,116,173,0,0,,0.3
448,Tomas Kaberle,33,D,TOT,72,3,28,31,-18,12,2,1,0,0,13,15,0,87,3.4,1276,17:43,80,21,0,0,,3.8
449,Tomas Kaberle,33,D,MTL,43,3,19,22,-6,10,2,1,0,0,8,11,0,49,6.1,718,16:41,53,12,0,0,,3.2
450,Tomas Kaberle,33,D,CAR,29,0,9,9,-12,2,0,0,0,0,5,4,0,38,0.0,558,19:15,27,9,0,0,,0.6
451,Nazem Kadri,21,C,TOR,21,5,2,7,2,8,4,1,0,1,2,0,0,28,17.9,297,14:10,5,25,4,11,26.7,0.9
452,Patrick Kaleta,25,RW,BUF,63,5,5,10,-5,116,5,0,0,1,5,0,0,69,7.2,829,13:09,46,139,10,9,52.6,0.0
453,Steven Kampfer,23,D,TOT,23,2,3,5,-1,6,2,0,0,0,3,0,0,20,10.0,343,14:54,31,19,0,0,,1.1
454,Steven Kampfer,23,D,MIN,13,2,1,3,-7,2,2,0,0,0,1,0,0,12,16.7,238,18:17,23,12,0,0,,0.3
455,Steven Kampfer,23,D,BOS,10,0,2,2,6,4,0,0,0,0,2,0,0,8,0.0,105,10:30,8,7,0,0,,0.8
456,Evander Kane,20,C,WPG,74,30,27,57,11,53,24,6,0,4,24,3,0,287,10.5,1296,17:31,31,173,15,29,34.1,7.8
457,Patrick Kane,23,RW,CHI,82,23,43,66,7,40,19,4,0,5,35,8,0,253,9.1,1656,20:12,27,19,240,329,42.2,6.9
458,Erik Karlsson,21,D,OTT,81,19,59,78,16,42,16,3,0,5,34,25,0,261,7.3,2051,25:19,65,60,0,1,0.0,13.1
459,Matt Kassian,25,LW,MIN,24,2,0,2,-2,55,2,0,0,0,0,0,0,13,15.4,133,5:33,5,32,0,0,,0.2
460,Zack Kassian,21,RW,TOT,44,4,6,10,-2,51,4,0,0,0,5,1,0,54,7.4,497,11:18,2,79,11,12,47.8,0.6
461,Zack Kassian,21,RW,BUF,27,3,4,7,-1,20,3,0,0,0,3,1,0,36,8.3,322,11:56,1,39,7,7,50.0,0.5
462,Zack Kassian,21,RW,VAN,17,1,2,3,-1,31,1,0,0,0,2,0,0,18,5.6,175,10:17,1,40,4,5,44.4,0.1
463,Bracken Kearns,30,C,FLA,5,0,0,0,0,10,0,0,0,0,0,0,0,0,,36,7:14,1,6,1,1,50.0,-0.1
464,Duncan Keith,28,D,CHI,74,4,36,40,15,42,3,1,0,1,22,12,2,162,2.5,1990,26:54,121,45,0,0,,7.1
465,Chris Kelly,31,C,BOS,82,20,19,39,33,41,17,1,2,6,19,0,0,122,16.4,1208,14:44,56,79,419,390,51.8,5.7
466,Tim Kennedy,25,LW,FLA,27,1,1,2,-11,4,1,0,0,1,1,0,0,22,4.5,301,11:08,11,48,64,77,45.4,-0.6
467,Tyler Kennedy,25,C,PIT,60,11,22,33,10,29,11,0,0,1,19,3,0,195,5.6,862,14:22,10,70,42,47,47.2,3.8
468,Ryan Kesler,27,C,VAN,77,22,27,49,11,56,13,8,1,1,15,11,1,222,9.9,1547,20:06,59,108,724,627,53.6,5.5
469,Phil Kessel,24,RW,TOR,82,37,45,82,-10,20,27,10,0,6,32,13,0,295,12.5,1645,20:03,21,12,9,19,32.1,9.9
470,Jakub Kindl,24,D,DET,55,1,12,13,7,25,1,0,0,0,11,1,0,69,1.4,773,14:03,32,61,0,0,,2.7
471,D.J. King,27,LW,WSH,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,6:58,0,2,0,0,,0.0
472,Dwight King,22,LW,LAK,27,5,9,14,3,10,5,0,0,1,7,2,0,42,11.9,395,14:38,5,37,2,1,66.7,1.7
473,Kevin Klein,27,D,NSH,66,4,17,21,-8,4,4,0,0,2,15,1,1,91,4.4,1316,19:56,151,84,0,0,,3.4
474,Rostislav Klesla,29,D,PHX,65,3,10,13,13,54,3,0,0,0,10,0,0,87,3.4,1258,19:22,150,112,1,1,50.0,4.1
475,Carl Klingberg,21,LW,WPG,6,0,0,0,-1,4,0,0,0,0,0,0,0,7,0.0,33,5:30,0,1,0,0,,-0.1
476,Rob Klinkhammer,25,LW,OTT,15,0,2,2,0,2,0,0,0,0,2,0,0,26,0.0,172,11:27,3,47,2,1,66.7,-0.1
477,Mike Knuble,39,RW,WSH,72,6,12,18,-15,32,6,0,0,0,8,4,0,91,6.6,1004,13:57,45,86,14,13,51.9,0.3
478,Chuck Kobasew,29,RW,COL,58,7,7,14,-10,51,6,0,1,2,6,1,0,65,10.8,687,11:51,20,62,7,15,31.8,0.9
479,Mikko Koivu,28,C,MIN,55,12,32,44,10,28,9,2,1,2,16,13,3,129,9.3,1174,21:21,21,62,587,536,52.3,5.1
480,Saku Koivu,37,C,ANA,74,11,27,38,7,50,11,0,0,1,21,6,0,107,10.3,1341,18:08,24,54,635,579,52.3,3.6
481,Krys Kolanos,30,C,CGY,13,0,1,1,-1,2,0,0,0,0,1,0,0,29,0.0,128,9:51,0,13,17,13,56.7,-0.1
482,Mike Komisarek,30,D,TOR,45,1,4,5,-13,41,1,0,0,0,4,0,0,34,2.9,750,16:39,80,104,0,0,,0.1
483,Zenon Konopka,31,C,OTT,55,3,2,5,-4,193,2,1,0,1,2,0,0,34,8.8,431,7:51,18,54,232,162,58.9,-0.2
484,Tomas Kopecky,29,RW,FLA,80,10,22,32,-8,32,8,2,0,2,16,6,0,143,7.0,1382,17:16,35,45,140,126,52.6,2.1
485,Anze Kopitar,24,C,LAK,82,25,51,76,12,20,15,8,2,2,31,18,2,230,10.9,1750,21:20,53,72,754,646,53.9,9.5
486,Lauri Korpikoski,25,LW,PHX,82,17,20,37,3,14,14,0,3,3,18,2,0,146,11.6,1405,17:08,43,91,23,64,26.4,3.7
487,Andrei Kostitsyn,26,LW,TOT,72,16,20,36,-1,26,11,5,0,5,19,1,0,122,13.1,1088,15:07,9,112,3,14,17.6,4.1
488,Andrei Kostitsyn,26,LW,MTL,53,12,12,24,-8,16,9,3,0,3,11,1,0,93,12.9,805,15:11,8,81,3,13,18.8,2.5
489,Andrei Kostitsyn,26,LW,NSH,19,4,8,12,7,10,2,2,0,2,8,0,0,29,13.8,284,14:56,1,31,0,1,0.0,1.6
490,Sergei Kostitsyn,24,LW,NSH,75,17,26,43,8,34,15,1,1,3,18,8,0,97,17.5,1235,16:28,27,44,0,6,0.0,4.9
491,Tom Kostopoulos,33,RW,CGY,81,4,8,12,-15,57,2,1,1,1,8,0,0,91,4.4,998,12:19,48,124,25,59,29.8,-0.4
492,Ilya Kovalchuk,28,LW,NJD,77,37,46,83,-9,33,24,10,3,5,25,19,2,310,11.9,1882,24:26,18,27,13,24,35.1,10.5
493,David Krejci,25,C,BOS,79,23,39,62,-5,36,21,2,0,2,30,9,0,145,15.9,1455,18:25,46,69,544,501,52.1,6.6
494,Niklas Kronwall,31,D,DET,82,15,21,36,-2,38,8,7,0,4,13,7,1,141,10.6,1875,22:52,177,133,0,0,,6.7
495,Torey Krug,20,D,BOS,2,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,34,17:08,4,0,0,0,,0.1
496,Marcus Kruger,21,C,CHI,71,9,17,26,11,22,9,0,0,1,14,3,0,89,10.1,1093,15:24,36,26,284,335,45.9,2.2
497,Filip Kuba,35,D,OTT,73,6,26,32,26,26,3,3,0,2,16,8,2,78,7.7,1724,23:37,149,53,0,0,,7.1
498,Tomas Kubalik,21,RW,CBJ,8,1,1,2,-3,6,1,0,0,0,1,0,0,8,12.5,106,13:18,5,6,0,0,,0.0
499,Pavel Kubina,34,D,TOT,69,3,12,15,-2,74,3,0,0,1,12,0,0,75,4.0,1330,19:16,119,130,0,0,,2.3
500,Pavel Kubina,34,D,TBL,52,3,8,11,1,59,3,0,0,1,8,0,0,56,5.4,1035,19:55,100,95,0,0,,2.0
501,Pavel Kubina,34,D,PHI,17,0,4,4,-3,15,0,0,0,0,4,0,0,19,0.0,294,17:19,19,35,0,0,,0.3
502,Arturs Kulda,23,D,WPG,9,0,0,0,3,4,0,0,0,0,0,0,0,8,0.0,98,10:52,8,13,0,0,,0.3
503,Nikolai Kulemin,25,LW,TOR,70,7,21,28,2,6,6,1,0,1,16,4,1,107,6.5,1066,15:13,43,97,32,46,41.0,2.0
504,Dmitry Kulikov,21,D,FLA,58,4,24,28,-5,36,2,2,0,1,16,8,0,104,3.8,1268,21:51,74,104,0,0,,4.8
505,Tomas Kundratek,22,D,WSH,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,49,9:45,4,3,0,0,,0.0
506,Chris Kunitz,32,LW,PIT,82,26,35,61,16,49,20,6,0,3,23,12,0,230,11.3,1502,18:19,28,180,20,18,52.6,7.6
507,Milan Kytnar,22,C,EDM,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,5:31,0,0,0,1,0.0,0.0
508,Teemu Laakso,24,D,NSH,9,0,0,0,-1,8,0,0,0,0,0,0,0,4,0.0,104,11:35,7,7,0,0,,0.0
509,Pierre-Cedric Labrie,25,LW,TBL,14,0,2,2,-2,15,0,0,0,0,2,0,0,5,0.0,83,5:54,5,36,3,2,60.0,0.0
510,Andrew Ladd,26,LW,WPG,82,28,22,50,-8,64,24,4,0,6,14,8,0,265,10.6,1604,19:34,25,76,32,27,54.2,5.4
511,Brooks Laich,28,C,WSH,82,16,25,41,-8,34,10,5,1,5,21,4,0,191,8.4,1517,18:30,92,120,664,730,47.6,3.5
512,Anton Lander,20,C,EDM,56,2,4,6,-8,12,1,0,1,0,4,0,0,54,3.7,594,10:37,12,32,149,195,43.3,-0.4
513,Gabriel Landeskog,19,LW,COL,82,22,30,52,20,51,16,6,0,5,22,6,2,270,8.1,1526,18:37,58,219,8,28,22.2,6.8
514,Jamie Langenbrunner,36,RW,STL,70,6,18,24,7,32,6,0,0,3,18,0,0,127,4.7,1023,14:37,19,70,10,17,37.0,2.1
515,Daymond Langkow,35,C,PHX,73,11,19,30,-4,14,10,1,0,1,16,2,1,112,9.8,1150,15:45,50,87,441,551,44.5,2.4
516,Maxim Lapierre,26,C,VAN,82,9,10,19,-3,130,9,0,0,0,10,0,0,103,8.7,921,11:14,24,244,251,231,52.1,1.3
517,Chad Larose,29,RW,CAR,67,19,13,32,-15,48,15,3,1,5,9,4,0,199,9.5,1123,16:46,15,131,18,25,41.9,3.4
518,Philip Larsen,22,D,DAL,55,3,8,11,11,16,2,1,0,0,8,0,0,69,4.3,988,17:57,73,89,0,0,,3.3
519,Adam Larsson,19,D,NJD,65,2,16,18,-7,20,2,0,0,0,11,4,1,68,2.9,1340,20:37,67,94,0,0,,3.4
520,Guillaume Latendresse,24,RW,MIN,16,5,4,9,6,20,4,1,0,1,4,0,0,36,13.9,243,15:11,3,37,2,2,50.0,1.5
521,Brett Lebda,30,D,CBJ,30,1,3,4,-1,14,1,0,0,0,3,0,0,36,2.8,494,16:29,21,21,0,0,,1.0
522,Louis Leblanc,21,C,MTL,42,5,5,10,3,28,5,0,0,0,5,0,0,58,8.6,470,11:12,18,68,28,36,43.8,1.1
523,Vincent Lecavalier,31,C,TBL,64,22,27,49,-2,50,17,5,0,5,21,6,0,182,12.1,1212,18:56,31,103,556,606,47.8,5.6
524,Nick Leddy,20,D,CHI,82,3,34,37,-12,10,3,0,0,0,23,11,0,94,3.2,1811,22:05,78,67,0,0,,4.3
525,Brian Lee,24,D,TOT,55,1,15,16,-8,35,1,0,0,0,15,0,0,32,3.1,854,15:32,62,127,0,0,,1.5
526,Brian Lee,24,D,OTT,35,1,7,8,-2,27,1,0,0,0,7,0,0,15,6.7,513,14:39,41,73,0,0,,1.0
527,Brian Lee,24,D,TBL,20,0,8,8,-6,8,0,0,0,0,8,0,0,17,0.0,342,17:05,21,54,0,0,,0.5
528,David Legwand,31,C,NSH,78,19,34,53,3,26,14,5,0,2,19,14,1,140,13.6,1445,18:31,29,31,512,597,46.2,5.7
529,Ville Leino,28,LW,BUF,71,8,17,25,-2,16,7,1,0,1,17,0,0,78,10.3,1131,15:55,28,41,95,135,41.3,1.6
530,Jordan Leopold,31,D,BUF,79,10,14,24,4,28,9,1,0,0,10,4,0,110,9.1,1767,22:22,128,54,0,0,,6.0
531,Sami Lepisto,27,D,CHI,26,1,2,3,3,4,1,0,0,0,2,0,0,19,5.3,275,10:34,9,24,0,0,,0.8
532,Kris Letang,24,D,PIT,51,10,32,42,21,34,5,4,1,3,20,11,1,142,7.0,1267,24:50,86,83,0,0,,8.1
533,Mark Letestu,26,C,TOT,62,11,14,25,-9,8,7,4,0,0,10,4,0,114,9.6,970,15:39,19,60,375,347,51.9,2.0
534,Mark Letestu,26,C,CBJ,51,11,13,24,-3,6,7,4,0,0,9,4,0,105,10.5,829,16:15,18,53,302,288,51.2,2.4
535,Mark Letestu,26,C,PIT,11,0,1,1,-6,2,0,0,0,0,1,0,0,9,0.0,141,12:50,1,7,73,59,55.3,-0.4
536,Pierre-Luc Letourneau-Leblond,26,RW,CGY,3,0,0,0,1,10,0,0,0,0,0,0,0,3,0.0,15,4:51,0,2,0,0,,0.0
537,Trevor Lewis,25,C,LAK,72,3,4,7,-3,26,3,0,0,1,4,0,0,103,2.9,953,13:14,25,114,87,111,43.9,-0.3
538,Nicklas Lidstrom,41,D,DET,70,11,23,34,21,28,7,4,0,0,10,13,0,148,7.4,1664,23:46,79,41,0,0,,7.9
539,John-Michael Liles,31,D,TOR,66,7,20,27,-14,20,3,4,0,0,11,9,0,106,6.6,1409,21:21,111,68,0,0,,3.7
540,Andreas Lilja,36,D,PHI,46,0,6,6,9,34,0,0,0,0,6,0,0,35,0.0,630,13:41,72,61,0,0,,1.7
541,Joakim Lindstrom,28,LW,COL,16,2,3,5,-9,0,1,1,0,0,3,0,0,22,9.1,223,13:55,6,1,2,3,40.0,0.1
542,Bryan Little,24,C,WPG,74,24,22,46,-11,26,18,6,0,6,14,7,1,162,14.8,1496,20:13,13,44,733,746,49.6,4.6
543,Andrei Loktionov,21,C,LAK,39,3,4,7,-4,2,2,1,0,0,4,0,0,60,5.0,489,12:32,6,6,64,85,43.0,0.3
544,Matthew Lombardi,29,C,TOR,62,8,10,18,-19,10,7,0,1,2,10,0,0,101,7.9,841,13:34,34,58,151,155,49.3,0.5
545,Ben Lovejoy,27,D,PIT,34,1,4,5,3,13,1,0,0,0,4,0,0,48,2.1,451,13:15,37,30,0,0,,1.1
546,Milan Lucic,23,LW,BOS,81,26,35,61,7,135,19,7,0,1,31,4,0,149,17.4,1379,17:02,26,201,14,16,46.7,7.5
547,Mike Lundin,27,D,MIN,17,0,2,2,-1,4,0,0,0,0,2,0,0,9,0.0,344,20:12,35,3,0,0,,0.7
548,Joffrey Lupul,28,C,TOR,66,25,42,67,1,48,17,8,0,3,29,13,0,191,13.1,1228,18:37,25,110,21,37,36.2,8.1
549,Toni Lydman,34,D,ANA,74,0,13,13,0,46,0,0,0,0,12,0,1,46,0.0,1399,18:54,152,134,0,0,,3.0
550,Clarke MacArthur,26,LW,TOR,73,20,23,43,3,37,17,3,0,4,17,6,0,148,13.5,1157,15:51,21,60,5,6,45.5,5.1
551,Lane MacDermid,22,D,BOS,5,0,0,0,-2,5,0,0,0,0,0,0,0,6,0.0,45,8:54,3,10,0,0,,-0.2
552,Andrew MacDonald,25,D,NYI,75,5,14,19,-5,26,4,1,0,0,13,1,0,71,7.0,1753,23:22,185,48,0,0,,4.6
553,Maxime Macenauer,23,C,ANA,29,1,3,4,-4,18,1,0,0,1,3,0,0,14,7.1,314,10:49,4,17,110,111,49.8,-0.1
554,Spencer Machacek,23,RW,WPG,13,2,7,9,8,7,2,0,0,0,7,0,0,12,16.7,98,7:30,1,24,1,0,100.0,1.4
555,Steve MacIntyre,31,LW,PIT,12,0,0,0,0,6,0,0,0,0,0,0,0,0,,38,3:11,0,5,0,0,,-0.1
556,Derek MacKenzie,30,C,CBJ,66,7,7,14,4,40,4,1,2,2,6,0,1,61,11.5,693,10:30,19,189,234,195,54.5,1.4
557,Brett Maclean,23,LW,WPG,5,0,2,2,1,2,0,0,0,0,1,1,0,6,0.0,42,8:29,1,3,0,0,,0.2
558,John Madden,38,C,FLA,31,3,0,3,-4,4,3,0,0,1,0,0,0,33,9.1,371,11:59,12,23,155,158,49.5,-0.1
559,Manny Malhotra,31,C,VAN,78,7,11,18,-11,14,7,0,0,2,11,0,0,60,11.7,963,12:21,45,44,536,380,58.5,0.5
560,Evgeni Malkin,25,C,PIT,75,50,59,109,18,70,38,12,0,9,37,22,0,339,14.7,1577,21:01,41,29,575,635,47.5,15.7
561,Brad Malone,22,C,COL,9,0,2,2,1,0,0,0,0,0,2,0,0,6,0.0,90,10:03,1,13,1,7,12.5,0.1
562,Ryan Malone,32,LW,TBL,68,20,28,48,-11,82,14,5,1,2,18,10,0,144,13.9,1203,17:41,36,142,29,50,36.7,4.9
563,Mark Mancari,26,RW,VAN,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,50,8:19,0,5,0,2,0.0,-0.1
564,Brandon Manning,21,D,PHI,4,0,0,0,1,0,0,0,0,0,0,0,0,6,0.0,55,13:44,2,6,0,0,,0.1
565,Brad Marchand,23,C,BOS,76,28,27,55,31,87,22,5,1,3,24,1,2,167,16.8,1339,17:37,21,72,5,4,55.6,8.1
566,Andrei Markov,33,D,MTL,13,0,3,3,-4,4,0,0,0,0,1,2,0,17,0.0,234,18:00,7,7,0,0,,0.3
567,Patrick Marleau,32,C,SJS,82,30,34,64,10,26,20,10,0,8,19,15,0,251,12.0,1679,20:29,33,84,243,224,52.0,8.0
568,Patrick Maroon,23,LW,ANA,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,25,12:33,1,4,0,0,,0.0
