,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
379,Kevin Hayes,23,RW,NYR,79,14,22,36,4,30,11,3,0,3,19,3,0,133,10.5,1079,13:40,23,59,137,244,36.0,3.9
380,Victor Hedman,25,D,TBL,78,10,37,47,21,46,9,1,0,0,26,10,1,180,5.6,1799,23:04,132,62,0,0,,10.1
381,Seth Helgeson,25,D,NJD,19,0,1,1,-5,17,0,0,0,0,1,0,0,9,0.0,265,13:57,23,46,0,0,,0.1
382,Darren Helm,29,C,DET,77,13,13,26,-2,32,13,0,0,3,13,0,0,165,7.9,1160,15:04,26,115,39,38,50.6,2.4
383,Ales Hemsky,32,RW,DAL,75,13,26,39,3,20,12,1,0,0,22,4,0,155,8.4,983,13:06,26,25,2,4,33.3,4.2
384,Matt Hendricks,34,LW,EDM,68,5,7,12,2,82,4,0,1,0,6,0,1,62,8.1,900,13:14,68,175,251,202,55.4,0.6
385,Adam Henrique,25,C,NJD,80,30,20,50,10,23,21,7,2,8,14,5,1,149,20.1,1586,19:50,56,66,617,764,44.7,7.6
386,Tomas Hertl,22,C,SJS,81,21,25,46,16,26,18,3,0,3,21,4,0,202,10.4,1294,15:58,60,90,256,201,56.0,6.1
387,Thomas Hickey,26,D,NYI,62,6,12,18,9,30,6,0,0,2,11,0,0,55,10.9,1079,17:24,90,65,0,0,,4.4
388,Chris Higgins,32,LW,VAN,33,3,1,4,-14,4,2,0,1,0,1,0,0,51,5.9,455,13:47,18,15,1,2,33.3,-0.5
389,Vinnie Hinostroza,21,C,CHI,7,0,0,0,-1,6,0,0,0,0,0,0,0,6,0.0,61,8:41,2,2,13,19,40.6,-0.1
390,Niklas Hjalmarsson,28,D,CHI,81,2,22,24,13,32,2,0,0,0,17,2,3,77,2.6,1813,22:23,151,32,0,0,,5.6
391,Cody Hodgson,25,C,NSH,39,3,5,8,2,6,3,0,0,2,4,1,0,65,4.6,419,10:44,6,25,46,52,46.9,0.6
392,Mike Hoffman,26,LW,OTT,78,29,30,59,1,18,20,9,0,3,26,4,0,242,12.0,1368,17:33,29,22,8,10,44.4,7.6
393,Nick Holden,28,D,COL,82,6,16,22,-1,24,6,0,0,0,15,1,0,98,6.1,1794,21:53,118,217,0,0,,4.7
394,Peter Holland,25,C,TOR,65,9,18,27,-16,28,4,5,0,1,12,6,0,138,6.5,953,14:40,19,78,216,249,46.5,1.8
395,Bud Holloway,27,C,MTL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,7:19,0,0,0,1,0.0,0.0
396,Korbinian Holzer,27,D,ANA,29,0,3,3,-3,10,0,0,0,0,3,0,0,17,0.0,428,14:45,32,57,0,0,,0.7
397,Shawn Horcoff,37,C,ANA,59,6,9,15,1,34,5,0,1,2,8,0,1,73,8.2,784,13:17,24,58,320,306,51.1,1.3
398,Patric Hornqvist,29,RW,PIT,82,22,29,51,15,36,13,9,0,3,23,6,0,257,8.6,1382,16:51,54,160,5,3,62.5,6.4
399,Bo Horvat,20,C,VAN,82,16,24,40,-30,18,12,4,0,4,16,8,0,155,10.3,1405,17:08,53,69,760,733,50.9,2.9
400,Marian Hossa,37,RW,CHI,64,13,20,33,10,24,8,2,3,2,12,7,1,191,6.8,1105,17:16,33,37,0,2,0.0,3.7
401,Quinton Howden,24,C,FLA,58,6,5,11,-1,18,6,0,0,0,5,0,0,54,11.1,602,10:22,10,116,3,3,50.0,0.8
402,Marek Hrivik,24,LW,NYR,5,0,1,1,3,0,0,0,0,0,1,0,0,3,0.0,54,10:43,1,6,3,2,60.0,0.1
403,Jonathan Huberdeau,22,LW,FLA,76,20,39,59,17,43,15,4,1,2,30,9,0,174,11.5,1379,18:09,36,53,7,11,38.9,7.3
404,Jiri Hudler,32,C,TOT,72,16,30,46,-1,27,13,3,0,1,23,7,0,109,14.7,1135,15:46,7,28,11,15,42.3,4.8
405,Jiri Hudler,32,C,CGY,53,10,25,35,-1,17,9,1,0,0,18,7,0,80,12.5,882,16:39,4,14,9,11,45.0,3.3
406,Jiri Hudler,32,C,FLA,19,6,5,11,0,10,4,2,0,1,5,0,0,29,20.7,253,13:18,3,14,2,4,33.3,1.5
407,Charles Hudon,21,LW,MTL,3,0,2,2,2,0,0,0,0,0,2,0,0,3,0.0,32,10:42,1,7,0,1,0.0,0.3
408,Brad Hunt,27,D,EDM,7,0,0,0,-1,2,0,0,0,0,0,0,0,12,0.0,99,14:11,7,7,0,0,,0.0
409,Matt Hunwick,30,D,TOR,60,2,8,10,-17,32,2,0,0,1,6,2,0,74,2.7,1354,22:34,98,126,0,0,,1.3
410,Ben Hutton,22,D,VAN,75,1,24,25,-21,14,1,0,0,0,17,7,0,104,1.0,1491,19:52,100,42,0,0,,3.0
411,Zach Hyman,23,C,TOR,16,4,2,6,0,18,4,0,0,0,2,0,0,37,10.8,251,15:41,8,31,1,2,33.3,0.7
412,Jarome Iginla,38,RW,COL,82,22,25,47,-22,41,9,13,0,3,19,6,0,182,12.1,1301,15:52,45,70,61,54,53.0,4.6
413,Matt Irwin,28,D,BOS,2,0,0,0,-5,0,0,0,0,0,0,0,0,3,0.0,30,14:56,0,1,0,0,,-0.4
414,Barret Jackman,34,D,NSH,73,1,4,5,1,76,1,0,0,1,4,0,0,64,1.6,1012,13:51,86,100,0,0,,1.8
415,Tim Jackman,34,RW,ANA,2,0,0,0,-2,4,0,0,0,0,0,0,0,1,0.0,11,5:44,0,2,0,0,,-0.1
416,Jaromir Jagr,43,RW,FLA,79,27,39,66,23,48,22,5,0,4,33,6,0,143,18.9,1349,17:05,16,31,0,1,0.0,9.2
417,Mattias Janmark,23,C,DAL,73,15,14,29,12,16,14,0,1,3,13,1,0,108,13.9,1035,14:10,21,4,94,166,36.2,3.6
418,Calle Jarnkrok,24,C,NSH,81,16,14,30,1,14,12,3,1,4,13,1,0,125,12.8,1307,16:08,24,35,366,433,45.8,3.1
419,Dmitrij Jaskin,22,RW,STL,65,4,9,13,3,26,4,0,0,1,9,0,0,92,4.3,771,11:52,16,126,8,20,28.6,0.8
420,Dustin Jeffrey,27,C,ARI,7,1,1,2,2,2,1,0,0,0,1,0,0,5,20.0,80,11:24,1,2,35,23,60.3,0.3
421,Boone Jenner,22,C,CBJ,82,30,19,49,-15,77,20,9,1,3,14,5,0,225,13.3,1346,16:25,71,213,156,138,53.1,6.0
422,Ryan Johansen,23,C,TOT,80,14,46,60,6,61,10,4,0,2,28,18,0,185,7.6,1405,17:34,30,115,652,594,52.3,6.3
423,Ryan Johansen,23,C,NSH,42,8,26,34,10,36,5,3,0,2,18,8,0,97,8.2,746,17:46,18,57,330,300,52.4,4.0
424,Ryan Johansen,23,C,CBJ,38,6,20,26,-4,25,5,1,0,0,10,10,0,88,6.8,659,17:21,12,58,322,294,52.3,2.3
425,Marcus Johansson,25,LW,WSH,74,17,29,46,12,16,11,6,0,7,21,8,0,132,12.9,1231,16:38,24,38,128,150,46.0,5.4
426,Stephen Johns,23,D,DAL,14,1,2,3,-6,6,1,0,0,0,2,0,0,13,7.7,250,17:50,21,55,0,0,,0.0
427,Erik Johnson,27,D,COL,73,11,16,27,-19,50,6,3,2,0,12,3,1,175,6.3,1711,23:27,197,126,0,1,0.0,4.2
428,Jack Johnson,29,D,CBJ,60,6,8,14,-16,25,3,3,0,2,5,3,0,86,7.0,1451,24:11,102,98,0,1,0.0,2.0
429,Tyler Johnson,25,C,TBL,69,14,24,38,4,20,11,3,0,7,14,10,0,167,8.4,1183,17:08,25,46,479,507,48.6,4.2
430,Ross Johnston,21,LW,NYI,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,16,16:17,0,6,0,0,,0.0
431,Ryan Johnston,23,D,MTL,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,49,16:17,2,2,0,0,,0.1
432,Jussi Jokinen,32,LW,FLA,81,18,42,60,25,42,12,5,1,1,34,7,1,153,11.8,1482,18:17,50,43,135,127,51.5,7.3
433,Jyrki Jokipakka,24,D,TOT,58,2,10,12,4,14,2,0,0,1,10,0,0,45,4.4,902,15:34,66,69,0,0,,2.3
434,Jyrki Jokipakka,24,D,DAL,40,2,4,6,1,6,2,0,0,1,4,0,0,26,7.7,580,14:30,43,47,0,0,,1.2
435,Jyrki Jokipakka,24,D,CGY,18,0,6,6,3,8,0,0,0,0,6,0,0,19,0.0,322,17:54,23,22,0,0,,1.1
436,David Jones,31,RW,TOT,75,11,7,18,-7,10,10,1,0,2,7,0,0,84,13.1,933,12:26,33,147,17,17,50.0,1.3
437,David Jones,31,RW,CGY,59,9,6,15,-8,10,8,1,0,2,6,0,0,67,13.4,755,12:47,28,115,16,16,50.0,0.9
438,David Jones,31,RW,MIN,16,2,1,3,1,0,2,0,0,0,1,0,0,17,11.8,178,11:09,5,32,1,1,50.0,0.3
439,Seth Jones,21,D,TOT,81,3,28,31,-14,22,2,1,0,0,15,12,1,157,1.9,1788,22:05,118,86,0,0,,4.2
440,Seth Jones,21,D,CBJ,41,2,18,20,-9,12,1,1,0,0,9,8,1,83,2.4,1003,24:27,76,53,0,0,,2.5
441,Seth Jones,21,D,NSH,40,1,10,11,-5,10,1,0,0,0,6,4,0,74,1.4,786,19:39,42,33,0,0,,1.7
442,Josh Jooris,25,C,CGY,59,4,9,13,-1,39,4,0,0,0,7,0,2,80,5.0,725,12:17,33,62,114,143,44.4,0.5
443,Michal Jordan,25,D,CAR,36,1,0,1,-5,12,1,0,0,0,0,0,0,36,2.8,546,15:10,34,24,0,0,,0.6
444,Jacob Josefson,24,C,NJD,58,4,10,14,-21,20,1,3,0,1,1,8,1,86,4.7,900,15:31,40,67,323,344,48.4,0.0
445,Roman Josi,25,D,NSH,81,14,47,61,-3,43,7,6,1,3,28,18,1,198,7.1,2064,25:29,185,59,0,0,,10.4
446,Tomas Jurco,23,RW,DET,44,4,2,6,-6,16,4,0,0,0,2,0,0,43,9.3,404,9:11,4,50,1,0,100.0,0.2
447,Nazem Kadri,25,C,TOR,76,17,28,45,-15,73,13,4,0,2,18,10,0,260,6.5,1389,18:16,43,148,641,663,49.2,4.0
448,Sergey Kalinin,24,C,NJD,78,8,7,15,-9,33,5,3,0,2,7,0,0,70,11.4,1039,13:20,30,146,134,188,41.6,0.9
449,Steven Kampfer,27,D,FLA,47,0,4,4,5,26,0,0,0,0,3,1,0,54,0.0,709,15:06,70,70,1,1,50.0,1.2
450,Evander Kane,24,LW,BUF,65,20,15,35,-14,91,17,2,1,3,11,4,0,271,7.4,1367,21:02,23,171,62,62,50.0,3.8
451,Patrick Kane,27,RW,CHI,82,46,60,106,17,30,29,17,0,9,40,20,0,287,16.0,1674,20:25,21,37,11,40,21.6,15.0
452,Kasperi Kapanen,19,RW,TOR,9,0,0,0,-3,2,0,0,0,0,0,0,0,14,0.0,133,14:47,1,10,0,0,,-0.3
453,Erik Karlsson,25,D,OTT,82,16,66,82,-2,50,15,1,0,3,41,25,0,248,6.5,2375,28:58,175,84,0,1,0.0,11.7
454,Melker Karlsson,25,C,SJS,65,10,9,19,5,16,10,0,0,1,9,0,0,96,10.4,879,13:31,48,76,11,12,47.8,2.1
455,William Karlsson,23,C,CBJ,81,9,11,20,-9,6,9,0,0,1,11,0,0,108,8.3,1172,14:28,48,40,416,495,45.7,0.9
456,Zack Kassian,25,RW,EDM,36,3,5,8,-7,114,3,0,0,0,5,0,0,42,7.1,448,12:27,6,95,1,3,25.0,0.2
457,Bracken Kearns,34,C,NYI,2,0,1,1,1,4,0,0,0,0,0,0,1,0,,32,15:54,2,5,8,4,66.7,0.1
458,Duncan Keith,32,D,CHI,67,9,34,43,13,26,5,4,0,4,19,14,1,130,6.9,1691,25:14,116,16,0,1,0.0,8.4
459,Chris Kelly,35,C,BOS,11,2,0,2,3,0,1,0,1,0,0,0,0,8,25.0,144,13:05,13,13,22,30,42.3,0.3
460,Joonas Kemppainen,27,C,BOS,44,2,3,5,-6,4,1,0,1,0,3,0,0,35,5.7,552,12:32,18,36,227,232,49.5,-0.4
461,Ronalds Kenins,24,LW,VAN,8,0,0,0,-1,6,0,0,0,0,0,0,0,6,0.0,91,11:25,2,19,1,2,33.3,-0.2
462,Tyler Kennedy,29,C,NJD,50,3,13,16,-14,14,2,1,0,0,8,5,0,72,4.2,671,13:26,9,35,23,35,39.7,0.7
463,Michael Keränen,26,C,MIN,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,6,6:09,0,1,0,0,,-0.1
464,Tanner Kero,23,RW,CHI,17,1,2,3,-2,2,1,0,0,0,2,0,0,26,3.8,209,12:18,10,19,55,68,44.7,0.0
465,Ryan Kesler,31,C,ANA,79,21,32,53,5,78,15,5,1,4,22,10,0,164,12.8,1543,19:32,92,168,980,695,58.5,6.4
466,Phil Kessel,28,RW,PIT,82,26,33,59,9,18,22,4,0,5,20,13,0,274,9.5,1507,18:23,13,9,2,3,40.0,7.2
467,Jujhar Khaira,21,LW,EDM,15,0,2,2,-2,13,0,0,0,0,2,0,0,14,0.0,155,10:21,6,29,0,1,0.0,-0.1
468,Alexander Khokhlachev,22,C,BOS,5,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,51,10:15,1,2,0,2,0.0,-0.2
469,Alex Killorn,26,C,TBL,81,14,26,40,14,44,11,3,0,3,22,3,1,154,9.1,1360,16:48,23,76,31,49,38.8,4.6
470,Jakub Kindl,28,D,TOT,44,2,6,8,13,18,2,0,0,1,5,1,0,63,3.2,677,15:23,24,39,0,1,0.0,2.8
471,Jakub Kindl,28,D,DET,25,2,4,6,3,14,2,0,0,1,4,0,0,37,5.4,412,16:28,15,13,0,0,,1.6
472,Jakub Kindl,28,D,FLA,19,0,2,2,10,4,0,0,0,0,1,1,0,26,0.0,266,13:59,9,26,0,1,0.0,1.2
473,Dwight King,26,LW,LAK,47,7,6,13,-6,24,7,0,0,2,6,0,0,48,14.6,679,14:26,6,73,2,5,28.6,0.8
474,Oscar Klefbom,22,D,EDM,30,4,8,12,-4,6,4,0,0,1,5,3,0,48,8.3,657,21:53,62,21,0,0,,2.2
475,Kevin Klein,31,D,NYR,69,9,17,26,16,19,9,0,0,4,16,1,0,69,13.0,1407,20:23,155,117,0,0,,6.0
476,John Klingberg,23,D,DAL,76,10,48,58,22,30,8,2,0,4,28,20,0,171,5.8,1724,22:41,68,44,0,0,,10.2
477,Rob Klinkhammer,29,LW,EDM,14,1,0,1,-6,6,1,0,0,0,0,0,0,10,10.0,132,9:25,4,47,1,0,100.0,-0.2
478,Corban Knight,25,C,FLA,20,2,5,7,3,4,2,0,0,0,5,0,0,11,18.2,193,9:38,2,18,54,52,50.9,0.8
479,Slater Koekkoek,21,D,TBL,9,0,1,1,-1,2,0,0,0,0,1,0,0,11,0.0,93,10:19,5,6,0,0,,0.1
480,Mikko Koivu,32,C,MIN,82,17,39,56,6,40,6,10,1,2,28,10,1,141,12.1,1634,19:56,57,38,988,771,56.2,6.0
481,Leo Komarov,29,C,TOR,67,19,17,36,-12,40,14,4,1,2,14,3,0,130,14.6,1195,17:50,27,283,62,65,48.8,3.7
482,Anze Kopitar,28,C,LAK,81,25,49,74,34,16,19,5,1,8,34,13,2,177,14.1,1690,20:52,65,78,950,826,53.5,9.7
483,Lauri Korpikoski,29,LW,EDM,71,10,12,22,-17,10,7,2,1,2,8,4,0,88,11.4,989,13:56,56,100,18,16,52.9,1.3
484,Scott Kosmachuk,22,RW,WPG,8,0,3,3,1,2,0,0,0,0,3,0,0,9,0.0,92,11:32,2,7,0,0,,0.2
485,Mike Kostka,30,D,OTT,15,0,1,1,6,4,0,0,0,0,1,0,0,9,0.0,223,14:51,20,7,0,0,,0.7
486,Chris Kreider,24,LW,NYR,79,21,22,43,10,58,16,5,0,3,19,3,0,158,13.3,1261,15:57,33,177,5,1,83.3,5.4
487,David Krejci,29,C,BOS,72,17,46,63,4,32,13,4,0,3,29,14,3,143,11.9,1462,20:18,57,43,560,557,50.1,6.6
488,Niklas Kronwall,35,D,DET,64,3,23,26,-21,30,3,0,0,2,9,14,0,61,4.9,1409,22:01,81,93,0,0,,3.1
489,Torey Krug,24,D,BOS,81,4,40,44,9,33,3,1,0,1,22,18,0,244,1.6,1751,21:37,94,61,2,0,100.0,7.2
490,Marcus Kruger,25,C,CHI,41,0,4,4,-5,24,0,0,0,0,4,0,0,50,0.0,554,13:31,31,25,233,241,49.2,-0.7
491,Nikita Kucherov,22,RW,TBL,77,30,36,66,9,30,21,9,0,4,20,16,0,209,14.4,1402,18:13,28,61,0,1,0.0,9.2
492,Tom Kuhnhackl,24,RW,PIT,42,5,10,15,3,24,3,0,2,1,10,0,0,52,9.6,512,12:12,32,57,0,3,0.0,1.5
493,Dean Kukan,22,D,CBJ,8,0,0,0,9,0,0,0,0,0,0,0,0,3,0.0,139,17:21,10,7,0,0,,0.9
494,Brett Kulak,22,D,CGY,8,0,0,0,-2,0,0,0,0,0,0,0,0,9,0.0,99,12:21,3,2,0,0,,-0.1
495,Nikolai Kulemin,29,LW,NYI,81,9,13,22,13,22,9,0,0,3,13,0,0,92,9.8,1139,14:04,50,107,23,36,39.0,2.1
496,Dmitry Kulikov,25,D,FLA,74,1,16,17,8,51,1,0,0,1,10,6,0,99,1.0,1557,21:02,121,122,0,0,,3.5
497,Chris Kunitz,36,LW,PIT,80,17,23,40,29,41,15,2,0,1,19,4,0,150,11.3,1346,16:49,33,264,5,6,45.5,5.2
498,Evgeny Kuznetsov,23,C,WSH,82,20,57,77,27,32,15,5,0,4,44,13,0,193,10.4,1428,17:25,29,73,543,594,47.8,9.6
499,Oliver Kylington,18,D,CGY,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,17:22,1,0,0,0,,0.0
500,Andrew Ladd,30,LW,TOT,78,25,21,46,-13,45,13,10,2,3,17,4,0,181,13.8,1475,18:55,42,155,8,5,61.5,4.9
501,Andrew Ladd,30,LW,WPG,59,17,17,34,-10,39,8,7,2,2,15,2,0,143,11.9,1148,19:27,27,126,7,3,70.0,3.4
502,Andrew Ladd,30,LW,CHI,19,8,4,12,-3,6,5,3,0,1,2,2,0,38,21.1,327,17:14,15,29,1,2,33.3,1.6
503,Brooks Laich,32,C,TOT,81,2,12,14,-13,18,2,0,0,1,11,0,1,101,2.0,926,11:26,34,126,98,145,40.3,-0.3
504,Brooks Laich,32,C,WSH,60,1,6,7,-7,16,1,0,0,1,6,0,0,66,1.5,633,10:33,25,83,38,71,34.9,-0.5
505,Brooks Laich,32,C,TOR,21,1,6,7,-6,2,1,0,0,0,5,0,1,35,2.9,294,13:59,9,43,60,74,44.8,0.2
506,Anton Lander,24,C,EDM,61,1,2,3,-9,18,1,0,0,0,2,0,0,54,1.9,737,12:05,19,58,378,315,54.5,-1.1
507,Gabriel Landeskog,23,LW,COL,75,20,33,53,-5,69,15,4,1,2,21,10,2,169,11.8,1419,18:56,66,141,31,25,55.4,5.6
508,Dylan Larkin,19,C,DET,80,23,22,45,11,34,19,4,0,5,21,1,0,221,10.4,1324,16:33,25,65,41,59,41.0,6.0
509,Adam Larsson,23,D,NJD,82,3,15,18,15,77,3,0,0,1,14,0,1,65,4.6,1846,22:31,148,163,0,0,,6.7
510,Johan Larsson,23,LW,BUF,74,10,7,17,-4,27,9,1,0,5,4,3,0,95,10.5,1097,14:49,33,113,388,371,51.1,1.4
511,Michael Latta,24,C,WSH,43,3,4,7,0,50,3,0,0,0,4,0,0,29,10.3,348,8:05,10,58,102,96,51.5,0.5
512,Scott Laughton,21,C,PHI,71,7,14,21,-2,34,7,0,0,0,14,0,0,85,8.2,741,10:26,29,86,170,218,43.8,1.8
513,Curtis Lazar,20,RW,OTT,76,6,14,20,-1,18,4,1,1,0,10,1,3,78,7.7,1053,13:52,47,118,168,216,43.8,0.9
514,Vincent Lecavalier,35,C,TOT,49,10,8,18,0,22,4,6,0,0,7,1,0,67,14.9,649,13:14,22,62,297,288,50.8,2.1
515,Vincent Lecavalier,35,C,LAK,42,10,7,17,1,20,4,6,0,0,6,1,0,60,16.7,583,13:52,21,60,295,283,51.0,2.1
516,Vincent Lecavalier,35,C,PHI,7,0,1,1,-1,2,0,0,0,0,1,0,0,7,0.0,66,9:28,1,2,2,5,28.6,0.0
517,Nick Leddy,24,D,NYI,81,5,35,40,-9,25,2,3,0,1,19,16,0,121,4.1,1832,22:37,87,83,0,0,,5.9
518,Anders Lee,25,LW,NYI,80,15,21,36,-2,51,7,8,0,3,15,6,0,183,8.2,1166,14:35,31,164,1,5,16.7,3.7
519,David Legwand,35,C,BUF,79,5,9,14,-4,14,4,0,1,0,7,1,1,61,8.2,767,9:42,18,28,196,231,45.9,0.9
520,Jori Lehtera,28,C,STL,79,9,25,34,12,38,8,1,0,3,17,8,0,83,10.8,1271,16:05,26,43,485,484,50.1,3.4
521,Taylor Leier,21,LW,PHI,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,46,7:43,3,2,0,0,,-0.1
522,Brendan Leipsic,21,LW,TOR,6,1,2,3,-1,2,1,0,0,1,1,1,0,11,9.1,85,14:14,6,12,2,1,66.7,0.3
523,Josh Leivo,22,LW,TOR,12,5,0,5,2,6,4,1,0,1,0,0,0,20,25.0,148,12:19,3,7,1,1,50.0,1.0
524,Bryan Lerg,30,C,SJS,6,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,53,8:53,3,13,17,16,51.5,0.0
525,Brett Lernout,20,D,MTL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:30,0,1,0,0,,0.0
526,Lucas Lessio,23,LW,MTL,12,1,1,2,1,2,1,0,0,1,1,0,0,14,7.1,126,10:29,5,24,0,2,0.0,0.2
527,Kris Letang,28,D,PIT,71,16,51,67,9,66,11,5,0,2,26,22,3,218,7.3,1913,26:57,122,135,0,0,,11.3
528,Mark Letestu,30,C,EDM,82,10,15,25,-21,10,5,3,2,0,5,9,1,107,9.3,1294,15:47,33,68,596,566,51.3,1.0
529,Trevor Lewis,29,C,LAK,75,8,8,16,-10,20,7,0,1,1,7,1,0,167,4.8,1092,14:34,28,168,103,154,40.1,0.4
530,John-Michael Liles,35,D,TOT,81,6,15,21,-10,18,4,1,1,1,13,2,0,111,5.4,1645,20:18,127,81,0,0,,4.3
531,John-Michael Liles,35,D,CAR,64,6,9,15,-3,16,4,1,1,1,7,2,0,92,6.5,1316,20:34,96,64,0,0,,4.0
532,John-Michael Liles,35,D,BOS,17,0,6,6,-7,2,0,0,0,0,6,0,0,19,0.0,329,19:19,31,17,0,0,,0.3
533,Oscar Lindberg,24,C,NYR,68,13,15,28,12,43,12,1,0,2,13,2,0,114,11.4,828,12:11,36,132,134,143,48.4,3.6
534,Tobias Lindberg,20,RW,TOR,6,0,2,2,0,4,0,0,0,0,2,0,0,12,0.0,95,15:50,1,10,0,3,0.0,0.1
535,Petteri Lindbohm,22,D,STL,10,0,0,0,-4,7,0,0,0,0,0,0,0,9,0.0,138,13:47,11,14,0,0,,-0.2
536,Esa Lindell,21,D,DAL,4,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,56,14:03,9,4,0,0,,-0.2
537,Elias Lindholm,21,C,CAR,82,11,28,39,-23,24,9,2,0,3,14,14,0,176,6.3,1485,18:07,45,112,213,221,49.1,2.6
538,Hampus Lindholm,22,D,ANA,80,10,18,28,7,40,5,4,1,1,7,11,0,149,6.7,1760,22:00,115,68,0,0,,7.3
539,J.C. Lipon,22,RW,WPG,9,0,1,1,0,5,0,0,0,0,1,0,0,4,0.0,63,6:58,2,29,0,0,,0.0
540,Bryan Little,28,C,WPG,57,17,25,42,-13,12,13,2,2,2,15,10,0,127,13.4,1117,19:36,22,48,674,640,51.3,4.2
541,Viktor Loov,23,D,TOR,4,0,2,2,4,0,0,0,0,0,2,0,0,1,0.0,42,10:28,1,8,0,0,,0.6
542,Ben Lovejoy,31,D,PIT,66,4,6,10,9,30,4,0,0,0,5,0,1,90,4.4,1245,18:52,104,154,0,0,,3.1
543,Adam Lowry,22,C,WPG,74,7,10,17,-9,53,7,0,0,2,10,0,0,73,9.6,1037,14:01,48,187,391,454,46.3,0.5
544,Milan Lucic,27,LW,LAK,81,20,35,55,26,79,18,2,0,5,29,6,0,124,16.1,1396,17:14,22,244,7,13,35.0,7.2
545,Joffrey Lupul,32,LW,TOR,46,11,3,14,-10,12,9,2,0,2,1,2,0,102,10.8,673,14:37,14,58,0,4,0.0,1.3
546,Olli Maatta,21,D,PIT,67,6,13,19,27,22,6,0,0,2,11,1,1,95,6.3,1337,19:58,87,81,0,0,,5.9
547,Clarke MacArthur,30,LW,OTT,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,43,10:52,1,3,0,1,0.0,-0.1
548,Andrew MacDonald,29,D,PHI,28,1,7,8,10,6,1,0,0,0,5,2,0,20,5.0,563,20:07,72,14,0,0,,2.4
549,Derek MacKenzie,34,C,FLA,64,6,7,13,7,36,6,0,0,3,6,0,1,79,7.6,842,13:09,38,154,439,362,54.8,1.0
550,Nathan MacKinnon,20,C,COL,72,21,31,52,-4,20,14,7,0,6,21,9,1,245,8.6,1358,18:52,53,46,507,540,48.4,5.7
551,Evgeni Malkin,29,C,PIT,57,27,31,58,1,65,16,11,0,6,15,16,0,162,16.7,1104,19:22,19,27,317,438,42.0,7.6
552,Brad Malone,26,C,CAR,57,2,4,6,-11,75,2,0,0,0,4,0,0,31,6.5,544,9:33,15,124,40,22,64.5,-0.3
553,Brandon Manning,25,D,PHI,56,1,6,7,2,66,1,0,0,1,6,0,0,67,1.5,926,16:32,57,94,0,1,0.0,1.9
554,Josh Manson,24,D,ANA,71,5,10,15,11,74,5,0,0,1,10,0,0,88,5.7,1334,18:47,67,158,0,0,,5.0
555,Anthony Mantha,21,RW,DET,10,2,1,3,-6,2,0,2,0,1,1,0,0,18,11.1,117,11:42,3,4,0,0,,0.1
556,Brad Marchand,27,LW,BOS,77,37,24,61,21,90,27,6,4,6,20,2,2,250,14.8,1432,18:36,35,65,21,35,37.5,9.4
557,Alexey Marchenko,24,D,DET,66,2,9,11,-5,10,2,0,0,0,8,0,1,40,5.0,1111,16:50,100,47,0,0,,2.3
558,Jon Marchessault,25,C,TBL,45,7,11,18,-10,17,3,4,0,1,8,3,0,81,8.6,544,12:05,9,61,38,41,48.1,1.6
559,Martin Marincin,23,D,TOR,65,1,6,7,-3,34,1,0,0,0,6,0,0,55,1.8,1090,16:46,63,37,0,0,,1.8
560,Andrei Markov,37,D,MTL,82,5,39,44,-6,38,1,4,0,0,26,13,0,117,4.3,1955,23:50,142,57,0,0,,6.7
561,Patrick Marleau,36,LW,SJS,82,25,23,48,-22,10,13,11,1,5,9,14,0,216,11.6,1560,19:02,36,64,267,258,50.9,4.7
562,Patrick Maroon,27,LW,TOT,72,12,15,27,-7,88,7,5,0,1,12,3,0,104,11.5,888,12:20,10,151,17,36,32.1,2.8
563,Patrick Maroon,27,LW,ANA,56,4,9,13,-13,54,1,3,0,0,8,1,0,65,6.2,637,11:23,2,114,16,33,32.7,0.5
564,Patrick Maroon,27,LW,EDM,16,8,6,14,6,34,6,2,0,1,4,2,0,39,20.5,251,15:41,8,37,1,3,25.0,2.3
565,Matt Martin,26,LW,NYI,80,10,9,19,2,119,10,0,0,1,9,0,0,86,11.6,845,10:33,24,365,1,3,25.0,1.9
566,Paul Martin,34,D,SJS,78,3,17,20,13,22,2,1,0,0,16,1,0,49,6.1,1617,20:44,123,54,0,0,,5.1
567,Alec Martinez,28,D,LAK,78,10,21,31,16,40,6,4,0,4,11,9,1,124,8.1,1650,21:09,182,164,0,0,,7.6
568,Jordan Martinook,23,LW,ARI,81,9,15,24,-9,18,8,0,1,2,13,1,1,109,8.3,1230,15:11,40,52,18,15,54.5,1.3
