,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
413,Duncan Keith,22,D,CHI,81,9,12,21,-11,79,4.1,7,1,1,0,11,1,0,134,6.7,1898,23:26,,,,,
414,Matt Keith,22,RW,CHI,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,23,11:42,,,,,
415,Chris Kelly,25,C,OTT,82,10,20,30,21,76,2.8,9,1,0,2,13,1,6,112,8.9,1011,12:20,,,,,
416,Ryan Kesler,21,C,VAN,82,10,13,23,1,79,1.2,9,1,0,2,11,1,1,119,8.4,1152,14:03,,,,,
417,Alexander Khavanov,34,D,TOR,64,6,6,12,-11,60,2.0,3,2,1,0,4,2,0,44,13.6,1096,17:08,,,,,
418,Chad Kilger,29,C,TOR,79,17,11,28,-6,63,2.4,15,1,1,2,10,0,1,103,16.5,980,12:25,,,,,
419,Ken Klee,34,D,TOT,74,3,12,15,-4,80,3.0,2,1,0,1,8,3,1,70,4.3,1393,18:49,,,,,
420,Ken Klee,34,D,TOR,56,3,12,15,-1,66,2.8,2,1,0,1,8,3,1,65,4.6,1122,20:02,,,,,
421,Ken Klee,34,D,NJD,18,0,0,0,-3,14,0.2,0,0,0,0,0,0,0,5,0.0,271,15:03,,,,,
422,Kevin Klein,21,D,NSH,2,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,27,13:40,,,,,
423,Jon Klemm,36,D,DAL,76,4,7,11,-3,60,2.8,3,1,0,1,4,1,2,57,7.0,1287,16:56,,,,,
424,Jakub Klepis,21,C,WSH,25,1,3,4,-11,8,-0.3,1,0,0,0,2,1,0,26,3.8,185,7:25,,,,,
425,Rostislav Klesla,23,D,CBJ,51,6,13,19,-4,75,3.3,4,2,0,1,4,7,2,84,7.1,1094,21:27,,,,,
426,Tomas Kloucek,25,D,ATL,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,3,3:14,,,,,
427,Mike Knuble,33,RW,PHI,82,34,31,65,25,80,7.5,19,13,2,6,21,10,0,217,15.7,1668,20:21,,,,,
428,Matt Koalska,25,C,NYI,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,17,5:44,,,,,
429,Chuck Kobasew,23,RW,CGY,77,20,11,31,-10,64,3.3,10,10,0,4,9,2,0,143,14.0,944,12:16,,,,,
430,Mikko Koivu,22,C,MIN,64,6,15,21,-9,40,1.1,3,3,0,0,8,7,0,96,6.3,850,13:17,,,,,
431,Saku Koivu,31,C,MTL,72,17,45,62,1,70,5.5,12,5,0,4,23,22,0,138,12.3,1334,18:31,,,,,
432,Krys Kolanos,24,C,TOT,15,2,1,3,1,4,0.3,1,1,0,0,1,0,0,22,9.1,149,9:57,,,,,
433,Krys Kolanos,24,C,PHX,9,2,1,3,2,2,0.4,1,1,0,0,1,0,0,15,13.3,103,11:30,,,,,
434,Krys Kolanos,24,C,EDM,6,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,7,0.0,46,7:39,,,,,
435,Juraj Kolnik,25,RW,FLA,77,15,20,35,1,40,2.8,10,4,1,3,19,1,0,145,10.3,1102,14:19,,,,,
436,Konstantin Koltsov,24,LW,PIT,60,3,6,9,-10,20,-0.7,2,0,1,0,4,1,1,72,4.2,795,13:15,,,,,
437,Mike Komisarek,24,D,MTL,71,2,4,6,-1,116,1.9,2,0,0,0,4,0,0,66,3.0,1042,14:40,,,,,
438,Maxim Kondratiev,23,D,NYR,29,1,2,3,-2,22,0.8,0,1,0,0,2,0,0,16,6.3,472,16:17,,,,,
439,Zenon Konopka,25,C,MDA,23,4,3,7,-4,48,0.6,2,2,0,0,1,2,0,18,22.2,168,7:19,,,,,
440,Steve Konowalchuk,33,LW,COL,21,6,9,15,5,14,1.6,3,1,2,0,6,2,1,39,15.4,348,16:33,,,,,
441,Tomas Kopecky,23,C,DET,1,0,0,0,1,2,0.0,0,0,0,0,0,0,0,1,0.0,10,9:41,,,,,
442,Andrei Kostitsyn,20,RW,MTL,12,2,1,3,1,2,0.4,2,0,0,0,1,0,0,9,22.2,90,7:32,,,,,
443,Tom Kostopoulos,27,RW,LAK,76,8,14,22,-8,100,0.8,8,0,0,1,13,0,1,74,10.8,983,12:56,,,,,
444,Ales Kotalik,27,RW,BUF,82,25,37,62,-3,62,6.2,15,10,0,5,19,18,0,261,9.6,1276,15:34,,,,,
445,Ilya Kovalchuk,22,LW,ATL,78,52,46,98,-6,68,11.2,25,27,0,7,16,29,1,323,16.1,1746,22:23,,,,,
446,Alex Kovalev,32,RW,MTL,69,23,42,65,-1,76,6.3,14,9,0,5,18,24,0,206,11.2,1344,19:28,,,,,
447,Viktor Kozlov,30,LW,NJD,69,12,13,25,0,16,2.1,10,2,0,1,8,5,0,122,9.8,934,13:32,,,,,
448,Vyacheslav Kozlov,33,LW,ATL,82,25,46,71,14,33,7.1,17,8,0,1,29,16,1,206,12.1,1458,17:47,,,,,
449,Lukas Krajicek,22,D,FLA,67,2,14,16,1,50,2.6,0,2,0,0,6,7,1,89,2.2,1240,18:30,,,,,
450,Niklas Kronwall,25,D,DET,27,1,8,9,11,28,2.3,0,1,0,0,7,1,0,28,3.6,554,20:31,,,,,
451,Staffan Kronwall,23,D,TOR,34,0,1,1,-3,14,0.3,0,0,0,0,1,0,0,18,0.0,440,12:57,,,,,
452,Filip Kuba,29,D,MIN,65,6,19,25,0,44,5.7,4,1,1,1,15,3,1,69,8.7,1415,21:46,,,,,
453,Pavel Kubina,28,D,TBL,76,5,33,38,-12,96,5.3,1,4,0,3,9,22,2,155,3.2,1704,22:25,,,,,
454,Chris Kunitz,26,LW,TOT,69,19,22,41,16,71,4.8,13,5,1,2,17,5,0,149,12.8,959,13:54,,,,,
455,Chris Kunitz,26,LW,MDA,67,19,22,41,19,69,4.9,13,5,1,2,17,5,0,149,12.8,947,14:08,,,,,
456,Chris Kunitz,26,LW,ATL,2,0,0,0,-3,2,-0.1,0,0,0,0,0,0,0,0,,11,5:43,,,,,
457,Oleg Kvasha,27,LW,TOT,64,13,19,32,3,38,2.9,12,1,0,1,14,3,2,136,9.6,910,14:13,,,,,
458,Oleg Kvasha,27,LW,NYI,49,9,12,21,-2,32,1.6,8,1,0,1,9,1,2,104,8.7,707,14:26,,,,,
459,Oleg Kvasha,27,LW,PHX,15,4,7,11,5,6,1.3,4,0,0,0,5,2,0,32,12.5,203,13:32,,,,,
460,Joel Kwiatkowski,28,D,FLA,73,4,8,12,3,86,2.5,3,1,0,1,5,2,1,87,4.6,1193,16:21,,,,,
461,Antti Laaksonen,32,LW,COL,81,16,18,34,-2,40,2.4,14,0,2,4,17,0,1,141,11.3,1297,16:00,,,,,
462,Dan LaCouture,28,LW,BOS,55,2,2,4,-6,53,-0.3,1,0,1,0,2,0,0,37,5.4,344,6:15,,,,,
463,Andrew Ladd,20,LW,CAR,29,6,5,11,0,4,1.1,3,3,0,0,4,1,0,43,14.0,324,11:10,,,,,
464,Brooks Laich,22,C,WSH,73,7,14,21,-9,26,0.9,6,1,0,1,12,2,0,118,5.9,819,11:13,,,,,
465,Bryce Lampman,23,D,NYR,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,14,13:40,,,,,
466,Robert Lang,35,C,DET,72,20,42,62,17,72,6.5,12,8,0,3,26,16,0,171,11.7,1170,16:15,,,,,
467,Darren Langdon,35,LW,NJD,14,0,1,1,-3,22,-0.1,0,0,0,0,1,0,0,2,0.0,46,3:17,,,,,
468,Jamie Langenbrunner,30,RW,NJD,80,19,34,53,-1,74,4.6,10,8,1,1,17,17,0,243,7.8,1488,18:36,,,,,
469,Josh Langfeld,28,RW,TOT,57,2,10,12,-2,26,0.2,1,0,1,0,10,0,0,85,2.4,628,11:01,,,,,
470,Josh Langfeld,28,RW,SJS,39,2,9,11,4,16,0.6,1,0,1,0,9,0,0,53,3.8,459,11:46,,,,,
471,Josh Langfeld,28,RW,BOS,18,0,1,1,-6,10,-0.4,0,0,0,0,1,0,0,32,0.0,169,9:24,,,,,
472,Daymond Langkow,29,C,CGY,82,25,34,59,2,46,6.3,14,11,0,7,14,18,2,171,14.6,1485,18:07,,,,,
473,Ian Laperriere,32,C,COL,82,21,24,45,3,116,3.9,19,1,1,3,23,0,1,133,15.8,1407,17:10,,,,,
474,Maxim Lapierre,20,C,MTL,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,3,3:04,,,,,
475,Martin Lapointe,32,RW,CHI,82,14,17,31,-30,106,1.1,8,6,0,3,13,4,0,135,10.4,1211,14:46,,,,,
476,Georges Laraque,29,RW,EDM,72,2,10,12,-5,73,0.4,2,0,0,0,10,0,0,50,4.0,474,6:35,,,,,
477,Chad Larose,23,RW,CAR,49,1,12,13,7,35,0.7,1,0,0,1,9,3,0,62,1.6,518,10:35,,,,,
478,Brad Larsen,28,LW,ATL,62,7,8,15,-3,21,0.7,4,0,3,1,8,0,0,48,14.6,681,10:59,,,,,
479,Jay Leach,26,D,BOS,2,0,0,0,1,7,0.1,0,0,0,0,0,0,0,0,,13,6:20,,,,,
480,Patrick Leahy,26,LW,BOS,43,4,4,8,-2,19,0.4,4,0,0,0,4,0,0,46,8.7,391,9:06,,,,,
481,Brett Lebda,24,D,DET,46,3,9,12,9,20,2.6,2,1,0,1,9,0,0,50,6.0,581,12:38,,,,,
482,Vincent Lecavalier,25,C,TBL,80,35,40,75,0,90,8.1,20,13,2,7,20,19,1,309,11.3,1610,20:08,,,,,
483,John LeClair,36,LW,PIT,73,22,29,51,-24,61,4.0,13,8,1,0,10,19,0,135,16.3,1150,15:45,,,,,
484,Mike Leclerc,29,LW,TOT,50,10,16,26,0,37,2.4,6,4,0,0,13,3,0,65,15.4,668,13:21,,,,,
485,Mike Leclerc,29,LW,PHX,35,9,12,21,0,29,2.1,5,4,0,0,10,2,0,44,20.5,484,13:50,,,,,
486,Mike Leclerc,29,LW,CGY,15,1,4,5,0,8,0.3,1,0,0,0,3,1,0,21,4.8,184,12:14,,,,,
487,Brian Leetch,37,D,BOS,61,5,27,32,-10,36,4.3,1,4,0,0,14,13,0,130,3.8,1435,23:31,,,,,
488,Guillaume Lefebvre,24,LW,PIT,9,0,0,0,-3,9,-0.3,0,0,0,0,0,0,0,3,0.0,111,12:21,,,,,
489,David Legwand,25,C,NSH,44,7,19,26,3,34,2.0,7,0,0,5,11,8,0,109,6.4,741,16:50,,,,,
490,Yanick Lehoux,23,C,PHX,3,1,0,1,1,2,0.2,1,0,0,0,0,0,0,5,20.0,29,9:50,,,,,
491,Jere Lehtinen,32,RW,DAL,80,33,19,52,9,30,6.1,18,14,1,6,12,7,0,216,15.3,1496,18:42,,,,,
492,Mario Lemieux,40,C,PIT,26,7,15,22,-16,16,1.2,4,3,0,0,3,12,0,77,9.1,504,19:22,,,,,
493,Jordan Leopold,25,D,CGY,74,2,18,20,6,68,5.5,0,2,0,1,7,11,0,87,2.3,1652,22:20,,,,,
494,Francis Lessard,26,D,ATL,6,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,15,2:33,,,,,
495,Junior Lessard,25,RW,DAL,5,1,0,1,0,12,0.1,1,0,0,0,0,0,0,6,16.7,37,7:23,,,,,
496,Trevor Letowski,28,RW,CBJ,81,10,18,28,-2,36,1.3,8,1,1,1,14,1,3,135,7.4,1339,16:32,,,,,
497,Nicklas Lidstrom,35,D,DET,80,16,64,80,21,50,12.9,7,9,0,2,23,41,0,243,6.6,2249,28:07,,,,,
498,David Liffiton,21,D,NYR,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,9,8:42,,,,,
499,John-Michael Liles,25,D,COL,82,14,35,49,5,44,7.8,8,6,0,1,13,22,0,154,9.1,1519,18:31,,,,,
500,Andreas Lilja,30,D,DET,82,2,13,15,18,98,4.3,2,0,0,1,11,1,1,78,2.6,1559,19:01,,,,,
501,Trevor Linden,35,C,VAN,82,7,9,16,3,15,0.7,5,1,1,0,8,0,1,55,12.7,929,11:20,,,,,
502,Eric Lindros,32,C,TOR,33,11,11,22,-3,43,2.1,7,4,0,2,7,4,0,59,18.6,574,17:24,,,,,
503,Joakim Lindstrom,22,LW,CBJ,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,16,5:11,,,,,
504,Matthew Lombardi,23,C,CGY,55,6,20,26,-1,48,2.0,3,1,2,2,15,5,0,72,8.3,778,14:09,,,,,
505,Lynn Loyns,24,LW,CGY,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,6:15,,,,,
506,Brad Lukowich,29,D,TOT,75,2,19,21,0,40,3.9,2,0,0,1,17,1,1,49,4.1,1443,19:14,,,,,
507,Brad Lukowich,29,D,NYI,57,1,12,13,-3,32,2.3,1,0,0,1,10,1,1,36,2.8,1097,19:15,,,,,
508,Brad Lukowich,29,D,NJD,18,1,7,8,3,8,1.6,1,0,0,0,7,0,0,13,7.7,345,19:11,,,,,
509,Jamie Lundmark,25,C,TOT,53,10,19,29,-1,62,2.7,8,2,0,1,9,10,0,78,12.8,659,12:26,,,,,
510,Jamie Lundmark,25,C,PHX,38,5,13,18,-1,36,1.4,4,1,0,0,7,6,0,61,8.2,479,12:37,,,,,
511,Jamie Lundmark,25,C,CGY,12,4,6,10,2,20,1.3,3,1,0,1,2,4,0,16,25.0,150,12:32,,,,,
512,Jamie Lundmark,25,C,NYR,3,1,0,1,-2,6,0.1,1,0,0,0,0,0,0,1,100.0,29,9:49,,,,,
513,Joffrey Lupul,22,C,MDA,81,28,25,53,-13,48,5.1,14,12,2,2,14,11,0,296,9.5,1347,16:38,,,,,
514,Toni Lydman,28,D,BUF,75,1,16,17,9,82,4.3,1,0,0,0,13,3,0,68,1.5,1623,21:38,,,,,
515,Craig MacDonald,28,C,CGY,25,3,2,5,5,8,0.6,2,1,0,0,2,0,0,27,11.1,257,10:16,,,,,
516,Derek MacKenzie,24,C,ATL,11,0,1,1,0,8,0.0,0,0,0,0,1,0,0,11,0.0,72,6:33,,,,,
517,Don MacLean,29,C,DET,3,1,1,2,2,0,0.3,0,1,0,1,1,0,0,3,33.3,38,12:45,,,,,
518,John Madden,32,C,NJD,82,16,20,36,-7,36,2.3,15,0,1,0,19,1,0,194,8.2,1557,18:59,,,,,
519,Adam Mair,26,C,BUF,40,2,5,7,-2,47,0.3,2,0,0,0,5,0,0,40,5.0,320,7:59,,,,,
520,Ivan Majesky,29,D,WSH,57,1,8,9,-2,66,1.3,0,0,1,0,7,0,1,35,2.9,987,17:19,,,,,
521,Vladimir Malakhov,37,D,NJD,29,4,5,9,-9,26,1.5,1,3,0,0,3,2,0,43,9.3,601,20:44,,,,,
522,Tomas Malec,23,D,OTT,2,0,0,0,4,2,0.3,0,0,0,0,0,0,0,1,0.0,23,11:44,,,,,
523,Manny Malhotra,25,C,CBJ,58,10,21,31,1,41,2.4,8,1,1,0,18,3,0,102,9.8,949,16:21,,,,,
524,Marek Malik,30,D,NYR,74,2,16,18,28,78,5.7,2,0,0,2,13,3,0,70,2.9,1512,20:26,,,,,
525,Ryan Malone,26,LW,PIT,77,22,22,44,-22,63,2.9,7,10,5,1,13,7,2,153,14.4,1393,18:06,,,,,
526,Kirk Maltby,33,RW,DET,82,5,6,11,-9,80,-0.9,4,0,1,0,5,0,1,115,4.3,1126,13:44,,,,,
527,Paul Mara,26,D,PHX,78,15,32,47,-12,70,7.0,7,8,0,0,11,21,0,157,9.6,1676,21:29,,,,,
528,Todd Marchant,32,C,TOT,79,9,25,34,2,66,1.9,9,0,0,0,19,5,1,132,6.8,1363,17:15,,,,,
529,Todd Marchant,32,C,MDA,61,6,19,25,3,46,1.4,6,0,0,0,17,2,0,90,6.7,1001,16:25,,,,,
530,Todd Marchant,32,C,CBJ,18,3,6,9,-1,20,0.5,3,0,0,0,2,3,1,42,7.1,362,20:05,,,,,
531,Bryan Marchment,36,D,CGY,37,1,2,3,8,75,1.8,1,0,0,0,2,0,0,16,6.3,485,13:07,,,,,
532,Masi Marjamaki,21,RW,NYI,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,5,5:17,,,,,
533,Andrei Markov,27,D,MTL,67,10,36,46,13,74,8.3,3,6,1,1,16,18,2,88,11.4,1578,23:33,,,,,
534,Danny Markov,29,D,NSH,58,0,11,11,9,62,3.0,0,0,0,0,8,1,2,59,0.0,1134,19:33,,,,,
535,Patrick Marleau,26,C,SJS,82,34,52,86,-12,26,8.5,13,20,1,4,28,24,0,260,13.1,1634,19:56,,,,,
536,Grant Marshall,32,RW,NJD,76,8,17,25,-18,70,1.0,4,4,0,3,14,3,0,89,9.0,960,12:38,,,,,
537,Jason Marshall,34,D,MDA,23,0,4,4,2,34,0.8,0,0,0,0,4,0,0,25,0.0,271,11:46,,,,,
538,Paul Martin,24,D,NJD,80,5,32,37,1,32,7.0,2,3,0,0,15,17,0,97,5.2,1889,23:37,,,,,
539,Radek Martinek,29,D,NYI,74,1,16,17,-9,32,2.5,1,0,0,0,8,8,0,79,1.3,1351,18:16,,,,,
540,Steve Martins,33,C,OTT,4,1,1,2,2,0,0.3,1,0,0,0,1,0,0,6,16.7,31,7:50,,,,,
541,Richard Matvichuk,32,D,NJD,62,1,10,11,2,40,3.0,1,0,0,0,10,0,0,43,2.3,1130,18:13,,,,,
542,Brad May,34,LW,COL,54,3,3,6,-14,82,-0.5,3,0,0,0,3,0,0,55,5.5,453,8:23,,,,,
543,Jamal Mayers,31,C,STL,67,15,11,26,-22,129,1.7,13,0,2,1,9,0,2,111,13.5,1013,15:07,,,,,
544,Dean McAmmond,32,LW,STL,78,15,22,37,-25,32,2.3,11,4,0,0,12,10,0,116,12.9,1251,16:02,,,,,
545,Bryan McCabe,30,D,TOR,73,19,49,68,-1,116,10.5,6,13,0,6,13,32,4,207,9.2,2066,28:18,,,,,
546,Steve McCarthy,24,D,TOT,67,9,7,16,3,51,3.5,7,2,0,0,4,3,0,66,13.6,945,14:06,,,,,
547,Steve McCarthy,24,D,VAN,51,2,4,6,3,43,1.7,2,0,0,0,4,0,0,46,4.3,677,13:17,,,,,
548,Steve McCarthy,24,D,ATL,16,7,3,10,0,8,1.8,5,2,0,0,0,3,0,20,35.0,268,16:44,,,,,
549,Darren McCarty,33,RW,CGY,67,7,6,13,-1,117,0.8,6,1,0,0,5,1,0,67,10.4,784,11:43,,,,,
550,Alyn McCauley,28,C,SJS,76,12,14,26,-3,30,1.7,6,4,2,3,10,1,3,105,11.4,1082,14:14,,,,,
551,Jay McClement,22,C,STL,67,6,21,27,-23,30,1.0,5,1,0,2,12,9,0,76,7.9,934,13:56,,,,,
552,Cody McCormick,22,C,COL,45,4,4,8,1,29,0.6,4,0,0,1,4,0,0,43,9.3,347,7:42,,,,,
553,Andy McDonald,28,C,MDA,82,34,51,85,24,32,10.2,21,13,0,7,25,25,1,229,14.8,1378,16:48,,,,,
554,Shawn McEachern,36,LW,BOS,28,2,6,8,-12,22,-0.2,1,1,0,0,6,0,0,40,5.0,402,14:20,,,,,
555,Dan McGillis,33,D,NJD,27,0,6,6,-5,36,0.8,0,0,0,0,4,2,0,32,0.0,384,14:14,,,,,
556,Brian McGrattan,24,RW,OTT,60,2,3,5,0,141,0.2,2,0,0,0,3,0,0,36,5.6,254,4:14,,,,,
557,Jay McKee,28,D,BUF,75,5,11,16,0,57,3.6,4,0,1,0,10,0,1,50,10.0,1354,18:03,,,,,
558,Kyle McLaren,28,D,SJS,77,2,21,23,6,66,4.6,2,0,0,1,16,5,0,67,3.0,1761,22:52,,,,,
559,Brett McLean,27,C,COL,82,9,31,40,-7,51,2.7,8,1,0,0,21,10,0,115,7.8,1001,12:12,,,,,
560,Josef Melichar,27,D,PIT,72,3,12,15,-2,66,2.4,2,0,1,0,11,0,1,53,5.7,1256,17:26,,,,,
561,Scott Mellanby,39,RW,ATL,71,12,22,34,5,55,2.8,9,3,0,3,15,7,0,100,12.0,952,13:25,,,,,
562,Andrej Meszaros,20,D,OTT,82,10,29,39,34,61,8.2,5,5,0,2,9,19,1,137,7.3,1491,18:11,,,,,
563,Freddy Meyer,25,D,PHI,57,6,21,27,10,33,4.6,4,2,0,0,7,14,0,68,8.8,1023,17:56,,,,,
564,Branislav Mezei,25,D,FLA,16,0,1,1,3,37,0.5,0,0,0,0,1,0,0,13,0.0,308,19:17,,,,,
565,Milan Michalek,21,RW,SJS,81,17,18,35,1,45,2.9,13,4,0,2,11,7,0,159,10.7,1277,15:46,,,,,
566,Zbynek Michalek,23,D,PHX,82,9,15,24,4,62,5.6,4,5,0,2,9,5,1,105,8.6,1872,22:50,,,,,
567,Antti Miettinen,25,LW,DAL,79,11,20,31,0,46,2.5,7,4,0,1,13,7,0,107,10.3,956,12:06,,,,,
568,Aaron Miller,34,D,LAK,56,0,8,8,-6,27,1.1,0,0,0,0,6,1,1,32,0.0,1033,18:26,,,,,
569,Norm Milley,25,RW,TBL,14,2,1,3,-2,4,0.2,1,1,0,0,1,0,0,12,16.7,100,7:09,,,,,
570,Graham Mink,26,C,WSH,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,17,5:32,,,,,
571,Willie Mitchell,28,D,TOT,80,2,8,10,19,113,5.5,2,0,0,0,8,0,0,58,3.4,1668,20:51,,,,,
572,Willie Mitchell,28,D,MIN,64,2,6,8,15,87,4.6,2,0,0,0,6,0,0,48,4.2,1336,20:52,,,,,
573,Willie Mitchell,28,D,DAL,16,0,2,2,4,26,0.9,0,0,0,0,2,0,0,10,0.0,332,20:46,,,,,
574,Mike Modano,35,C,DAL,78,27,50,77,23,58,8.4,14,12,1,4,27,22,1,207,13.0,1526,19:34,,,,,
575,Fredrik Modin,31,LW,TBL,77,31,23,54,5,56,6.0,18,12,1,4,17,4,2,221,14.0,1508,19:35,,,,,
576,Jaroslav Modry,34,D,ATL,79,7,31,38,-9,76,4.6,2,5,0,2,9,22,0,143,4.9,1643,20:48,,,,,
577,Travis Moen,23,LW,MDA,39,4,1,5,-3,72,0.0,4,0,0,0,0,1,0,28,14.3,431,11:03,,,,,
578,Alexander Mogilny,36,RW,NJD,34,12,13,25,-7,6,2.5,5,7,0,3,10,3,0,93,12.9,549,16:09,,,,,
579,Tomas Mojzis,23,D,VAN,7,0,1,1,2,12,0.3,0,0,0,0,1,0,0,7,0.0,98,13:57,,,,,
580,Steve Montador,26,D,TOT,58,2,5,7,4,79,1.8,2,0,0,0,5,0,0,55,3.6,801,13:48,,,,,
581,Steve Montador,26,D,FLA,51,1,5,6,4,68,1.4,1,0,0,0,5,0,0,42,2.4,718,14:04,,,,,
582,Steve Montador,26,D,CGY,7,1,0,1,0,11,0.3,1,0,0,0,0,0,0,13,7.7,83,11:49,,,,,
583,Dominic Moore,25,C,NYR,82,9,9,18,4,28,1.0,7,2,0,1,7,2,0,139,6.5,1022,12:28,,,,,
584,Ian Moran,33,D,BOS,12,1,1,2,0,10,0.5,1,0,0,0,1,0,0,7,14.3,173,14:25,,,,,
585,Ethan Moreau,30,LW,EDM,74,11,16,27,6,87,2.0,5,2,4,4,11,2,3,151,7.3,1183,15:59,,,,,
586,Jason Morgan,29,C,CHI,7,1,1,2,1,6,0.2,1,0,0,0,1,0,0,6,16.7,71,10:06,,,,,
587,Derek Morris,27,D,PHX,53,6,21,27,-7,54,3.9,1,4,1,2,6,14,1,91,6.6,1106,20:52,,,,,
588,Brendan Morrison,30,C,VAN,82,19,37,56,-1,84,4.5,11,8,0,5,22,15,0,156,12.2,1600,19:31,,,,,
589,Shaone Morrisonn,23,D,WSH,80,1,13,14,7,91,2.8,1,0,0,0,10,0,3,56,1.8,1658,20:44,,,,,
590,Brenden Morrow,27,LW,DAL,81,23,42,65,30,183,7.1,14,8,1,4,31,9,2,146,15.8,1560,19:15,,,,,
591,Joe Motzko,25,LW,CBJ,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,21,10:35,,,,,
592,Mark Mowers,31,RW,DET,46,4,11,15,13,16,1.6,4,0,0,0,11,0,0,65,6.2,382,8:18,,,,,
593,Bryan Muir,32,D,WSH,72,8,18,26,-9,72,3.5,4,4,0,0,5,13,0,136,5.9,1524,21:10,,,,,
594,Matt Murley,26,LW,PIT,41,1,5,6,-9,24,-0.6,1,0,0,0,4,0,1,48,2.1,470,11:29,,,,,
595,Douglas Murray,25,D,SJS,34,0,1,1,3,27,0.8,0,0,0,0,1,0,0,21,0.0,472,13:53,,,,,
596,Garth Murray,23,C,MTL,36,5,1,6,-2,44,0.4,5,0,0,1,1,0,0,25,20.0,333,9:15,,,,,
597,Glen Murray,33,RW,BOS,64,24,29,53,-8,52,5.0,17,6,1,3,14,13,2,195,12.3,1292,20:12,,,,,
598,Rem Murray,33,C,EDM,9,1,1,2,1,2,0.2,1,0,0,0,1,0,0,6,16.7,70,7:49,,,,,
599,Ladislav Nagy,26,LW,PHX,51,15,41,56,8,74,5.5,7,7,1,4,18,22,1,132,11.4,963,18:53,,,,,
600,Rick Nash,21,LW,CBJ,54,31,23,54,5,51,6.9,20,11,0,4,15,8,0,170,18.2,986,18:16,,,,,
601,Tyson Nash,30,LW,PHX,50,0,6,6,-7,84,-0.6,0,0,0,0,5,0,1,44,0.0,502,10:03,,,,,
602,Markus Naslund,32,LW,VAN,81,32,47,79,-19,66,7.5,19,13,0,2,18,29,0,264,12.1,1496,18:28,,,,,
603,Alain Nasreddine,30,D,PIT,6,0,0,0,2,8,0.2,0,0,0,0,0,0,0,3,0.0,91,15:11,,,,,
604,Andrei Nazarov,31,RW,MIN,2,0,0,0,-1,6,-0.1,0,0,0,0,0,0,0,0,,10,4:48,,,,,
605,Petr Nedved,34,C,TOT,53,7,18,25,-14,70,1.0,4,3,0,1,7,10,1,90,7.8,891,16:48,,,,,
606,Petr Nedved,34,C,PHI,28,5,9,14,-8,36,0.6,3,2,0,0,4,4,1,47,10.6,478,17:05,,,,,
607,Petr Nedved,34,C,PHX,25,2,9,11,-6,34,0.3,1,1,0,1,3,6,0,43,4.7,412,16:29,,,,,
608,Chris Neil,26,RW,OTT,79,16,17,33,9,204,3.3,8,8,0,0,12,5,0,126,12.7,972,12:18,,,,,
609,Scott Nichol,31,C,NSH,34,3,3,6,3,79,0.4,2,0,1,0,3,0,0,32,9.4,357,10:30,,,,,
610,Eric Nickulas,30,RW,BOS,16,2,4,6,2,8,0.6,2,0,0,0,4,0,0,14,14.3,130,8:08,,,,,
611,Rob Niedermayer,31,C,MDA,76,15,24,39,-5,89,2.7,10,4,1,2,12,12,0,140,10.7,1358,17:52,,,,,
612,Scott Niedermayer,32,D,MDA,82,13,50,63,8,96,10.0,4,9,0,3,21,27,2,181,7.2,2092,25:30,,,,,
613,Ville Nieminen,28,LW,TOT,70,8,16,24,7,63,1.8,7,0,1,2,14,1,1,114,7.0,897,12:49,,,,,
614,Ville Nieminen,28,LW,NYR,48,5,12,17,10,53,1.6,5,0,0,2,10,1,1,73,6.8,559,11:38,,,,,
615,Ville Nieminen,28,LW,SJS,22,3,4,7,-3,10,0.3,2,0,1,0,4,0,0,41,7.3,338,15:23,,,,,
616,Joe Nieuwendyk,39,C,FLA,65,26,30,56,-2,46,5.9,19,7,0,3,17,13,0,195,13.3,1065,16:23,,,,,
617,Janne Niinimaa,30,D,TOT,63,3,13,16,-12,86,2.3,1,1,1,1,8,5,0,49,6.1,1246,19:46,,,,,
618,Janne Niinimaa,30,D,NYI,41,1,9,10,-7,62,1.4,1,0,0,0,6,3,0,23,4.3,840,20:30,,,,,
619,Janne Niinimaa,30,D,DAL,22,2,4,6,-5,24,0.9,0,1,1,1,2,2,0,26,7.7,405,18:25,,,,,
