,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
414,Greg Johnson,32,C,NSH,82,14,18,32,-21,33,1.9,9,1,4,4,12,4,2,100,14.0,1446,17:38,,,,,
415,Matt Johnson,28,LW,MIN,57,7,1,8,4,177,1.3,7,0,0,1,1,0,0,21,33.3,368,6:27,,,,,
416,Mike Johnson,29,RW,PHX,11,1,9,10,-1,10,0.8,0,1,0,0,5,4,0,17,5.9,218,19:50,,,,,
417,Ryan Johnson,27,C,STL,69,4,7,11,-2,8,0.6,3,0,1,1,6,0,1,36,11.1,683,9:54,,,,,
418,Kim Johnsson,27,D,PHI,80,13,29,42,16,26,9.2,9,4,0,3,10,19,0,189,6.9,1956,24:27,,,,,
419,Olli Jokinen,25,C,FLA,82,26,32,58,-16,81,6.1,16,8,2,8,16,16,0,280,9.3,1852,22:35,,,,,
420,Randy Jones,22,D,PHI,5,0,0,0,1,0,0.1,0,0,0,0,0,0,0,5,0.0,60,12:00,,,,,
421,Ty Jones,24,RW,FLA,6,0,0,0,0,7,0.0,0,0,0,0,0,0,0,1,0.0,19,3:05,,,,,
422,Kenny Jonsson,29,D,NYI,79,5,24,29,25,22,7.1,2,3,0,2,15,6,3,106,4.7,1812,22:56,,,,,
423,Ed Jovanovski,27,D,VAN,56,7,16,23,2,64,4.4,5,2,0,1,12,4,0,143,4.9,1299,23:11,,,,,
424,Joe Juneau,36,C,MTL,70,5,10,15,-4,20,0.3,2,2,1,1,8,1,1,76,6.6,1105,15:47,,,,,
425,Frantisek Kaberle,30,D,ATL,67,3,26,29,2,30,5.2,1,2,0,1,10,16,0,94,3.2,1563,23:20,,,,,
426,Tomas Kaberle,25,D,TOR,71,3,28,31,16,18,6.3,3,0,0,1,16,10,2,88,3.4,1647,23:12,,,,,
427,Dmitri Kalinin,23,D,BUF,77,10,24,34,0,42,6.6,7,2,1,4,11,13,0,118,8.5,1778,23:06,,,,,
428,Boyd Kane,25,LW,PHI,7,0,0,0,-4,7,-0.3,0,0,0,0,0,0,0,6,0.0,70,9:56,,,,,
429,Niko Kapanen,25,C,DAL,67,1,5,6,-15,16,-0.9,1,0,0,0,5,0,0,57,1.8,771,11:30,,,,,
430,Sami Kapanen,30,RW,PHI,74,12,18,30,9,14,2.9,11,0,1,2,16,2,0,149,8.1,1222,16:31,,,,,
431,Paul Kariya,29,LW,COL,51,11,25,36,-5,22,3.3,5,5,1,1,15,9,1,110,10.0,950,18:37,,,,,
432,Alexander Karpovtsev,33,D,TOT,27,0,8,8,-16,18,0.1,0,0,0,0,4,4,0,34,0.0,511,18:55,,,,,
433,Alexander Karpovtsev,33,D,CHI,24,0,7,7,-17,14,-0.1,0,0,0,0,3,4,0,31,0.0,478,19:56,,,,,
434,Alexander Karpovtsev,33,D,NYI,3,0,1,1,1,4,0.2,0,0,0,0,1,0,0,3,0.0,33,10:54,,,,,
435,Darius Kasparaitis,31,D,NYR,44,1,9,10,11,48,2.5,1,0,0,0,9,0,0,29,3.4,721,16:23,,,,,
436,Pat Kavanagh,24,RW,VAN,3,1,0,1,0,0,0.2,1,0,0,0,0,0,0,1,100.0,24,7:58,,,,,
437,Mike Keane,36,RW,VAN,64,8,9,17,7,20,1.8,8,0,0,2,6,0,3,41,19.5,716,11:11,,,,,
438,Matt Keith,20,RW,CHI,20,2,3,5,-5,10,0.2,1,1,0,0,3,0,0,21,9.5,239,11:58,,,,,
439,Chris Kelly,23,C,OTT,4,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,4,0.0,38,9:29,,,,,
440,Steve Kelly,27,C,LAK,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,5,0.0,32,10:30,,,,,
441,Ryan Kesler,19,C,VAN,28,2,3,5,-2,16,0.2,2,0,0,0,3,0,0,23,8.7,300,10:42,,,,,
442,Alexander Khavanov,32,D,STL,48,3,7,10,2,18,3.0,1,2,0,0,5,2,0,62,4.8,928,19:20,,,,,
443,Chad Kilger,27,LW,TOT,41,3,3,6,4,16,0.4,3,0,0,1,2,1,0,35,8.6,437,10:39,,,,,
444,Chad Kilger,27,LW,MTL,36,2,2,4,2,14,0.1,2,0,0,0,1,1,0,29,6.9,376,10:26,,,,,
445,Chad Kilger,27,LW,TOR,5,1,1,2,2,2,0.3,1,0,0,1,1,0,0,6,16.7,61,12:14,,,,,
446,Jason King,22,RW,VAN,47,12,9,21,0,8,2.6,6,6,0,1,8,1,0,107,11.2,597,12:43,,,,,
447,Trent Klatt,33,RW,LAK,82,17,26,43,2,46,4.4,11,6,0,2,19,7,0,160,10.6,1332,16:15,,,,,
448,Ken Klee,32,D,TOR,66,4,25,29,-1,36,4.6,1,3,0,1,10,14,1,85,4.7,1461,22:08,,,,,
449,Jon Klemm,34,D,TOT,77,2,5,7,16,44,4.3,2,0,0,1,4,0,1,71,2.8,1333,17:19,,,,,
450,Jon Klemm,34,D,DAL,58,2,4,6,10,24,3.2,2,0,0,1,3,0,1,52,3.8,928,16:00,,,,,
451,Jon Klemm,34,D,CHI,19,0,1,1,6,20,1.1,0,0,0,0,1,0,0,19,0.0,406,21:21,,,,,
452,Rostislav Klesla,21,D,CBJ,47,2,11,13,-16,27,1.7,2,0,0,1,6,5,0,74,2.7,861,18:19,,,,,
453,Tomas Kloucek,23,D,TOT,42,0,1,1,-5,35,0.0,0,0,0,0,1,0,0,12,0.0,354,8:26,,,,,
454,Tomas Kloucek,23,D,ATL,37,0,0,0,-8,25,-0.4,0,0,0,0,0,0,0,12,0.0,296,8:00,,,,,
455,Tomas Kloucek,23,D,NSH,5,0,1,1,3,10,0.4,0,0,0,0,1,0,0,0,,58,11:34,,,,,
456,Mike Knuble,31,LW,BOS,82,21,25,46,19,32,5.7,17,4,0,3,18,7,0,192,10.9,1540,18:47,,,,,
457,Espen Knutsen,32,C,CBJ,14,0,4,4,-5,2,0.0,0,0,0,0,2,1,1,11,0.0,216,15:28,,,,,
458,Chuck Kobasew,21,RW,CGY,70,6,11,17,-12,51,1.0,3,3,0,0,7,4,0,78,7.7,726,10:22,,,,,
459,Saku Koivu,29,C,MTL,68,14,41,55,-5,52,5.4,9,5,0,3,31,10,0,112,12.5,1312,19:18,,,,,
460,Krys Kolanos,22,C,PHX,41,4,6,10,-9,24,0.3,3,1,0,1,3,3,0,61,6.6,554,13:31,,,,,
461,Juraj Kolnik,23,RW,FLA,53,14,11,25,-7,14,2.9,12,2,0,1,7,3,1,100,14.0,852,16:05,,,,,
462,Konstantin Koltsov,22,RW,PIT,82,9,20,29,-30,30,0.9,7,2,0,3,17,3,0,123,7.3,1259,15:21,,,,,
463,Zenith Komarniski,25,D,CBJ,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,30,14:48,,,,,
464,Mike Komisarek,22,D,MTL,46,0,4,4,4,34,1.3,0,0,0,0,4,0,0,40,0.0,552,12:00,,,,,
465,Maxim Kondratiev,21,D,TOR,7,0,0,0,0,2,0.1,0,0,0,0,0,0,0,6,0.0,109,15:36,,,,,
466,Steve Konowalchuk,31,LW,TOT,82,19,21,40,-3,70,3.8,16,3,0,3,15,6,0,152,12.5,1481,18:04,,,,,
467,Steve Konowalchuk,31,LW,COL,76,19,20,39,2,70,4.1,16,3,0,3,14,6,0,145,13.1,1394,18:20,,,,,
468,Steve Konowalchuk,31,LW,WSH,6,0,1,1,-5,0,-0.2,0,0,0,0,1,0,0,7,0.0,88,14:38,,,,,
469,Igor Korolev,33,C,CHI,62,3,10,13,-15,22,0.1,3,0,0,1,8,1,1,38,7.9,693,11:11,,,,,
470,Alexander Korolyuk,28,LW,SJS,63,19,18,37,20,18,5.5,15,4,0,2,16,2,0,108,17.6,940,14:55,,,,,
471,Tom Kostopoulos,25,RW,PIT,60,9,13,22,-14,67,1.4,6,2,1,1,10,3,0,101,8.9,866,14:26,,,,,
472,Ales Kotalik,25,LW,BUF,62,15,11,26,-1,41,3.0,13,2,0,3,10,1,0,142,10.6,941,15:11,,,,,
473,Ilya Kovalchuk,20,LW,ATL,81,41,46,87,-10,63,10.6,24,16,1,6,28,17,1,341,12.0,1919,23:41,,,,,
474,Alex Kovalev,30,RW,TOT,78,14,31,45,-9,66,3.4,11,3,0,1,21,9,1,207,6.8,1482,19:00,,,,,
475,Alex Kovalev,30,RW,NYR,66,13,29,42,-5,54,3.4,10,3,0,0,20,8,1,178,7.3,1295,19:37,,,,,
476,Alex Kovalev,30,RW,MTL,12,1,2,3,-4,12,0.0,1,0,0,1,1,1,0,29,3.4,187,15:36,,,,,
477,Viktor Kozlov,28,RW,TOT,59,13,20,33,-4,18,3.4,9,3,1,1,10,9,1,143,9.1,1084,18:22,,,,,
478,Viktor Kozlov,28,RW,FLA,48,11,16,27,-4,16,2.7,7,3,1,1,7,8,1,117,9.4,936,19:30,,,,,
479,Viktor Kozlov,28,RW,NJD,11,2,4,6,0,2,0.7,2,0,0,0,3,1,0,26,7.7,148,13:26,,,,,
480,Vyacheslav Kozlov,31,C,ATL,76,20,32,52,-12,74,4.9,14,6,0,1,16,16,0,191,10.5,1546,20:20,,,,,
481,Milan Kraft,24,C,PIT,66,19,21,40,-22,18,4.0,13,6,0,1,10,11,0,134,14.2,1008,15:16,,,,,
482,Lukas Krajicek,20,D,FLA,18,1,6,7,-2,12,1.0,0,1,0,0,2,4,0,16,6.3,244,13:32,,,,,
483,Jordan Krestanovich,22,LW,COL,14,0,0,0,0,6,-0.2,0,0,0,0,0,0,0,25,0.0,142,10:08,,,,,
484,Jason Krog,28,RW,MDA,80,6,12,18,-4,16,1.1,5,1,0,1,10,2,0,111,5.4,958,11:58,,,,,
485,Niklas Kronwall,23,D,DET,20,1,4,5,5,16,1.3,1,0,0,1,4,0,0,18,5.6,277,13:51,,,,,
486,Filip Kuba,27,D,MIN,77,5,19,24,-7,28,5.4,2,2,1,2,8,11,0,114,4.4,1856,24:06,,,,,
487,Pavel Kubina,26,D,TBL,81,17,18,35,9,85,7.7,8,8,1,4,14,4,0,153,11.1,1713,21:09,,,,,
488,Kristian Kudroc,22,D,FLA,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,15,7:15,,,,,
489,Lasse Kukkonen,22,D,CHI,10,0,1,1,-2,4,0.1,0,0,0,0,1,0,0,9,0.0,136,13:37,,,,,
490,Mikhail Kuleshov,23,LW,COL,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,34,11:19,,,,,
491,Chris Kunitz,24,LW,MDA,21,0,6,6,1,12,0.4,0,0,0,0,6,0,0,31,0.0,191,9:07,,,,,
492,Tomas Kurka,22,LW,CAR,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,26,8:45,,,,,
493,Zdenek Kutlak,23,D,BOS,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,23,11:33,,,,,
494,Maxim Kuznetsov,26,D,LAK,16,0,1,1,-5,20,-0.1,0,0,0,0,1,0,0,11,0.0,243,15:11,,,,,
495,Oleg Kvasha,25,LW,NYI,81,15,36,51,4,48,5.0,7,5,3,3,18,17,1,147,10.2,1447,17:52,,,,,
496,Joel Kwiatkowski,26,D,WSH,80,6,6,12,-28,89,1.8,4,2,0,0,5,1,0,90,6.7,1701,21:16,,,,,
497,Antti Laaksonen,30,LW,MIN,77,12,14,26,0,20,2.5,11,0,1,1,12,0,2,100,12.0,1236,16:03,,,,,
498,Scott Lachance,31,D,CBJ,77,0,4,4,-23,44,0.8,0,0,0,0,3,1,0,35,0.0,1461,18:59,,,,,
499,Dan LaCouture,26,LW,NYR,59,5,2,7,-13,82,-0.3,4,1,0,1,2,0,0,39,12.8,560,9:29,,,,,
500,Christian Laflamme,27,D,STL,16,0,1,1,-3,20,0.2,0,0,0,0,1,0,0,9,0.0,208,13:00,,,,,
501,Brooks Laich,20,C,TOT,5,0,1,1,-1,2,0.0,0,0,0,0,1,0,0,3,0.0,53,10:35,,,,,
502,Brooks Laich,20,C,WSH,4,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,2,0.0,43,10:50,,,,,
503,Brooks Laich,20,C,OTT,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,10,9:34,,,,,
504,Quintin Laing,24,LW,CHI,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,3,0.0,36,11:57,,,,,
505,Bryce Lampman,21,D,NYR,8,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,7,0.0,156,19:34,,,,,
506,Robert Lang,33,C,TOT,69,30,49,79,4,24,10.0,20,10,0,3,22,27,0,163,18.4,1469,21:18,,,,,
507,Robert Lang,33,C,WSH,63,29,45,74,2,24,9.4,19,10,0,2,20,25,0,149,19.5,1371,21:46,,,,,
508,Robert Lang,33,C,DET,6,1,4,5,2,0,0.6,1,0,0,1,2,2,0,14,7.1,98,16:20,,,,,
509,Darren Langdon,33,LW,MTL,64,0,3,3,-2,135,-0.4,0,0,0,0,3,0,0,22,0.0,401,6:16,,,,,
510,Jamie Langenbrunner,28,RW,NJD,53,10,16,26,9,43,3.1,7,1,2,2,12,4,0,130,7.7,849,16:01,,,,,
511,Josh Langfeld,26,RW,OTT,38,7,10,17,6,16,2.2,5,2,0,2,9,1,0,59,11.9,414,10:53,,,,,
512,Daymond Langkow,27,C,PHX,81,21,31,52,4,40,5.5,16,4,1,2,23,7,1,174,12.1,1711,21:07,,,,,
513,Ian Laperriere,30,RW,LAK,62,10,12,22,-4,58,1.7,9,1,0,3,11,0,1,59,16.9,982,15:50,,,,,
514,Claude Lapointe,35,C,PHI,42,5,3,8,2,32,0.7,4,0,1,1,3,0,0,26,19.2,465,11:04,,,,,
515,Martin Lapointe,30,RW,BOS,78,15,10,25,-5,67,2.4,6,9,0,2,7,3,0,136,11.0,1126,14:26,,,,,
516,Georges Laraque,27,RW,EDM,66,6,11,17,7,99,1.7,5,1,0,1,9,2,0,54,11.1,618,9:22,,,,,
517,Igor Larionov,43,C,NJD,49,1,10,11,3,20,0.6,1,0,0,0,5,5,0,25,4.0,593,12:06,,,,,
518,Cory Larose,28,C,NYR,7,0,1,1,-2,4,-0.1,0,0,0,0,1,0,0,10,0.0,80,11:27,,,,,
519,Brad Larsen,26,LW,TOT,32,2,2,4,0,13,0.2,2,0,0,0,2,0,0,23,8.7,282,8:49,,,,,
520,Brad Larsen,26,LW,COL,26,2,2,4,2,11,0.4,2,0,0,0,2,0,0,17,11.8,200,7:41,,,,,
521,Brad Larsen,26,LW,ATL,6,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,6,0.0,82,13:39,,,,,
522,Kirby Law,26,RW,PHI,6,0,1,1,0,2,0.0,0,0,0,0,1,0,0,1,0.0,49,8:10,,,,,
523,Patrick Leahy,24,LW,BOS,6,0,0,0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,33,5:27,,,,,
524,Vincent Lecavalier,23,C,TBL,81,32,34,66,24,52,9.3,25,5,2,6,25,9,0,242,13.2,1463,18:04,,,,,
525,John LeClair,34,LW,PHI,75,23,32,55,20,51,7.3,15,8,0,4,24,8,0,182,12.6,1207,16:06,,,,,
526,Mike Leclerc,27,LW,MDA,10,1,3,4,-1,4,0.3,1,0,0,0,2,1,0,19,5.3,156,15:37,,,,,
527,Brad Leeb,24,RW,TOR,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,11,10:31,,,,,
528,Brian Leetch,35,D,TOT,72,15,36,51,6,34,8.8,9,5,1,2,10,25,1,206,7.3,1893,26:17,,,,,
529,Brian Leetch,35,D,NYR,57,13,23,36,-5,24,5.7,8,4,1,1,8,15,0,165,7.9,1496,26:15,,,,,
530,Brian Leetch,35,D,TOR,15,2,13,15,11,10,3.1,1,1,0,1,2,10,1,41,4.9,397,26:26,,,,,
531,David Legwand,23,C,NSH,82,18,29,47,9,46,5.3,12,5,1,5,22,7,0,165,10.9,1417,17:17,,,,,
532,Jere Lehtinen,30,RW,DAL,58,13,13,26,0,20,2.7,8,4,1,4,9,4,0,138,9.4,1128,19:27,,,,,
533,Mario Lemieux,38,C,PIT,10,1,8,9,-2,6,0.7,1,0,0,0,4,4,0,21,4.8,224,22:24,,,,,
534,Jordan Leopold,23,D,CGY,82,9,24,33,8,24,7.9,3,6,0,1,13,11,0,138,6.5,1822,22:14,,,,,
535,Curtis Leschyshyn,34,D,OTT,56,1,4,5,13,16,2.2,1,0,0,0,4,0,0,30,3.3,778,13:54,,,,,
536,Francis Lessard,24,RW,ATL,62,1,1,2,-5,181,-0.3,1,0,0,0,1,0,0,19,5.3,277,4:28,,,,,
537,Trevor Letowski,26,RW,CBJ,73,15,17,32,-12,16,3.2,11,4,0,1,15,2,0,126,11.9,1191,16:19,,,,,
538,Nicklas Lidstrom,33,D,DET,81,10,28,38,19,18,8.4,6,3,1,3,8,18,2,194,5.2,2240,27:39,,,,,
539,John-Michael Liles,23,D,COL,79,10,24,34,7,28,6.5,8,2,0,1,12,12,0,115,8.7,1282,16:14,,,,,
540,Andreas Lilja,28,D,FLA,79,3,4,7,-8,90,2.3,3,0,0,0,3,0,1,79,3.8,1545,19:34,,,,,
541,Trevor Linden,33,C,VAN,82,14,22,36,-6,26,2.9,10,4,0,1,17,5,0,97,14.4,1336,16:17,,,,,
542,Eric Lindros,30,C,NYR,39,10,22,32,7,60,3.7,7,3,0,0,16,6,0,83,12.0,623,15:59,,,,,
543,Bill Lindsay,32,LW,ATL,24,0,0,0,-6,25,-0.5,0,0,0,0,0,0,0,10,0.0,142,5:55,,,,,
544,David Ling,29,RW,CBJ,50,1,2,3,-3,98,-0.2,1,0,0,0,2,0,0,45,2.2,388,7:45,,,,,
545,Matthew Lombardi,21,C,CGY,79,16,13,29,4,32,3.5,11,3,2,4,10,3,0,130,12.3,1140,14:26,,,,,
546,Reed Low,27,RW,STL,57,0,2,2,-6,141,-0.5,0,0,0,0,2,0,0,28,0.0,325,5:42,,,,,
547,Dave Lowry,38,LW,CGY,18,1,1,2,-6,11,-0.2,1,0,0,0,1,0,0,9,11.1,166,9:13,,,,,
548,Lynn Loyns,22,LW,TOT,14,0,2,2,-3,2,-0.1,0,0,0,0,1,0,1,6,0.0,150,10:41,,,,,
549,Lynn Loyns,22,LW,CGY,12,0,2,2,-2,2,-0.1,0,0,0,0,1,0,1,6,0.0,135,11:13,,,,,
550,Lynn Loyns,22,LW,SJS,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,15,7:33,,,,,
551,Brad Lukowich,27,D,TBL,79,5,14,19,29,24,6.1,5,0,0,1,12,2,0,86,5.8,1482,18:45,,,,,
552,Jamie Lundmark,23,C,NYR,56,2,8,10,-8,33,-0.4,2,0,0,1,6,2,0,68,2.9,715,12:46,,,,,
553,Mikko Luoma,27,D,EDM,3,0,1,1,0,0,0.1,0,0,0,0,1,0,0,4,0.0,53,17:32,,,,,
554,Joffrey Lupul,20,RW,MDA,75,13,21,34,-6,28,3.5,9,4,0,2,17,4,0,137,9.5,1021,13:37,,,,,
555,Toni Lydman,26,D,CGY,67,4,16,20,6,30,5.2,2,2,0,1,3,12,1,93,4.3,1421,21:13,,,,,
556,Doug Lynch,20,D,EDM,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,21,10:16,,,,,
557,Brett Lysak,23,C,CAR,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,7,3:24,,,,,
558,Craig MacDonald,26,LW,TOT,52,0,6,6,-5,33,-0.4,0,0,0,0,6,0,0,59,0.0,582,11:12,,,,,
559,Craig MacDonald,26,LW,FLA,34,0,3,3,-5,25,-0.5,0,0,0,0,3,0,0,42,0.0,426,12:31,,,,,
560,Craig MacDonald,26,LW,BOS,18,0,3,3,0,8,0.1,0,0,0,0,3,0,0,17,0.0,157,8:42,,,,,
561,Jason MacDonald,29,RW,NYR,4,0,0,0,-1,19,-0.1,0,0,0,0,0,0,0,3,0.0,33,8:11,,,,,
562,Al MacInnis,40,D,STL,3,0,2,2,-1,6,0.2,0,0,0,0,0,2,0,9,0.0,75,24:59,,,,,
563,Derek MacKenzie,22,C,ATL,12,0,1,1,0,10,0.0,0,0,0,0,1,0,0,7,0.0,80,6:38,,,,,
564,Don MacLean,27,C,CBJ,4,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,10,10.0,47,11:41,,,,,
565,Jeff MacMillan,24,D,DAL,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,33,8:19,,,,,
566,John Madden,30,C,NJD,80,12,23,35,7,22,3.4,10,1,1,1,18,3,2,210,5.7,1382,17:17,,,,,
567,Adam Mair,24,RW,BUF,81,6,14,20,-3,146,1.5,5,1,0,1,14,0,0,82,7.3,780,9:38,,,,,
568,Ivan Majesky,27,D,ATL,63,3,7,10,-7,76,1.7,3,0,0,0,7,0,0,35,8.6,911,14:28,,,,,
569,Vladimir Malakhov,35,D,TOT,62,3,16,19,-6,55,2.6,2,1,0,0,9,5,2,95,3.2,1236,19:56,,,,,
570,Vladimir Malakhov,35,D,NYR,56,3,15,18,-5,53,2.4,2,1,0,0,8,5,2,83,3.6,1098,19:37,,,,,
571,Vladimir Malakhov,35,D,PHI,6,0,1,1,-1,2,0.2,0,0,0,0,1,0,0,12,0.0,138,22:58,,,,,
572,Tomas Malec,21,D,CAR,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,19,9:32,,,,,
573,Manny Malhotra,23,C,TOT,65,12,13,25,-7,28,2.7,11,1,0,2,9,4,0,107,11.2,898,13:49,,,,,
574,Manny Malhotra,23,C,CBJ,56,12,13,25,-5,24,2.9,11,1,0,2,9,4,0,103,11.7,828,14:47,,,,,
575,Manny Malhotra,23,C,DAL,9,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,4,0.0,70,7:48,,,,,
576,Marek Malik,28,D,VAN,78,3,16,19,35,45,6.4,3,0,0,0,12,3,1,61,4.9,1411,18:05,,,,,
577,Ryan Malone,24,LW,PIT,81,22,21,43,-23,64,3.7,14,5,3,4,12,8,1,139,15.8,1530,18:54,,,,,
578,Kirk Maltby,31,LW,DET,79,14,19,33,24,80,4.0,9,1,4,4,16,0,3,123,11.4,1285,16:16,,,,,
579,Eric Manlow,28,C,NYI,18,0,2,2,-2,2,-0.2,0,0,0,0,2,0,0,10,0.0,184,10:13,,,,,
580,Justin Mapletoft,23,C,NYI,27,1,4,5,-1,6,0.3,1,0,0,0,4,0,0,15,6.7,166,6:09,,,,,
581,Paul Mara,24,D,PHX,81,6,36,42,-11,48,6.2,5,1,0,0,12,22,2,140,4.3,1913,23:37,,,,,
582,Todd Marchant,30,C,CBJ,77,9,25,34,-17,34,2.0,5,4,0,2,16,9,0,163,5.5,1590,20:39,,,,,
583,Bryan Marchment,34,D,TOR,75,1,3,4,4,106,1.7,1,0,0,0,3,0,0,56,1.8,1142,15:13,,,,,
584,Andrei Markov,25,D,MTL,69,6,22,28,-2,20,5.1,4,2,0,0,14,8,0,105,5.7,1482,21:29,,,,,
585,Danny Markov,27,D,TOT,78,6,13,19,-6,95,4.3,3,3,0,2,9,4,0,100,6.0,1764,22:37,,,,,
586,Danny Markov,27,D,CAR,44,4,10,14,-6,37,2.8,2,2,0,1,7,3,0,73,5.5,1041,23:39,,,,,
587,Danny Markov,27,D,PHI,34,2,3,5,0,58,1.4,1,1,0,1,2,1,0,27,7.4,723,21:16,,,,,
588,Patrick Marleau,24,C,SJS,80,28,29,57,-5,24,6.8,19,9,0,5,16,12,1,220,12.7,1456,18:12,,,,,
589,Grant Marshall,30,RW,NJD,65,8,7,15,-9,67,0.9,3,5,0,2,6,1,0,76,10.5,838,12:53,,,,,
590,Jason Marshall,32,D,TOT,24,1,6,7,-3,26,1.1,0,1,0,0,3,3,0,30,3.3,379,15:48,,,,,
591,Jason Marshall,32,D,MIN,12,1,4,5,-1,18,0.9,0,1,0,0,1,3,0,16,6.3,187,15:36,,,,,
592,Jason Marshall,32,D,SJS,12,0,2,2,-2,8,0.2,0,0,0,0,2,0,0,14,0.0,192,16:00,,,,,
593,Tony Martensson,23,C,MDA,6,1,1,2,-2,0,0.2,1,0,0,0,1,0,0,4,25.0,42,6:58,,,,,
594,Paul Martin,22,D,NJD,70,6,18,24,12,4,6.2,4,2,0,2,10,8,0,82,7.3,1409,20:08,,,,,
595,Radek Martinek,27,D,NYI,47,4,3,7,-9,43,0.9,4,0,0,1,3,0,0,48,8.3,613,13:03,,,,,
596,Steve Martins,31,C,STL,25,1,0,1,-7,22,-0.4,0,0,1,0,0,0,0,27,3.7,262,10:29,,,,,
597,Richard Matvichuk,30,D,DAL,75,1,20,21,0,36,5.0,1,0,0,1,12,7,1,85,1.2,1638,21:50,,,,,
598,Greg Mauldin,21,C,CBJ,6,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,6,0.0,53,8:47,,,,,
599,Brad May,32,LW,VAN,70,5,6,11,-2,137,0.6,5,0,0,0,5,1,0,75,6.7,625,8:56,,,,,
600,Jamal Mayers,29,RW,STL,80,6,5,11,-19,91,-0.4,5,0,1,3,4,0,1,130,4.6,1041,13:01,,,,,
601,Chris McAllister,28,LW,TOT,46,0,1,1,-6,74,-0.8,0,0,0,0,1,0,0,19,0.0,343,7:28,,,,,
602,Chris McAllister,28,LW,COL,34,0,0,0,-2,62,-0.4,0,0,0,0,0,0,0,11,0.0,189,5:34,,,,,
603,Chris McAllister,28,LW,NYR,12,0,1,1,-4,12,-0.4,0,0,0,0,1,0,0,8,0.0,154,12:49,,,,,
604,Dean McAmmond,30,LW,CGY,64,17,13,30,9,18,4.1,12,4,1,5,7,5,1,101,16.8,1080,16:52,,,,,
605,Bryan McCabe,28,D,TOR,75,16,37,53,22,86,10.9,8,8,0,2,19,18,0,168,9.5,1930,25:44,,,,,
606,Sandy McCarthy,31,RW,TOT,50,4,1,5,-8,30,0.0,3,1,0,1,1,0,0,38,10.5,365,7:18,,,,,
607,Sandy McCarthy,31,RW,BOS,37,3,1,4,0,28,0.4,3,0,0,1,1,0,0,27,11.1,236,6:22,,,,,
608,Sandy McCarthy,31,RW,NYR,13,1,0,1,-8,2,-0.4,0,1,0,0,0,0,0,11,9.1,130,9:58,,,,,
609,Steve McCarthy,22,D,CHI,25,1,3,4,-9,8,0.4,1,0,0,0,1,2,0,29,3.4,484,19:21,,,,,
610,Darren McCarty,31,RW,DET,43,6,5,11,2,50,1.0,5,1,0,0,5,0,0,61,9.8,530,12:20,,,,,
611,Alyn McCauley,26,C,SJS,82,20,27,47,23,28,6.1,15,5,0,4,22,4,1,146,13.7,1381,16:51,,,,,
612,Cody McCormick,20,C,COL,44,2,3,5,-4,73,0.0,2,0,0,1,3,0,0,33,6.1,357,8:07,,,,,
613,Andy McDonald,26,LW,MDA,79,9,21,30,-13,24,1.9,6,2,1,1,14,7,0,162,5.6,1308,16:34,,,,,
614,Kent McDonell,24,LW,CBJ,29,1,2,3,-7,36,-0.2,1,0,0,0,2,0,0,23,4.3,299,10:18,,,,,
615,Shawn McEachern,34,RW,ATL,82,17,38,55,5,76,5.5,11,5,1,3,21,13,4,176,9.7,1659,20:14,,,,,
616,Dan McGillis,31,D,BOS,80,5,23,28,-1,65,5.0,4,1,0,2,15,8,0,117,4.3,1577,19:43,,,,,
617,Jay McKee,26,D,BUF,43,2,3,5,6,41,2.0,2,0,0,1,3,0,0,29,6.9,763,17:44,,,,,
618,Steve McKenna,30,LW,PIT,49,1,2,3,-10,85,-0.5,1,0,0,0,2,0,0,30,3.3,310,6:19,,,,,
619,Jim McKenzie,34,LW,NSH,61,1,3,4,-13,88,-0.6,1,0,0,0,2,1,0,10,10.0,381,6:14,,,,,
