,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
380,Jimmy Hayes,24,RW,TOT,55,11,7,18,-5,18,2.1,8,3,0,0,6,1,0,72,15.3,603,10:58,19,115,11,19,36.7
381,Jimmy Hayes,24,RW,FLA,53,11,7,18,-6,18,2.1,8,3,0,0,6,1,0,71,15.5,580,10:56,18,109,11,19,36.7
382,Jimmy Hayes,24,RW,CHI,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,24,11:51,1,6,0,0,
383,Dany Heatley,33,LW,MIN,76,12,16,28,-18,18,1.8,8,4,0,2,10,6,0,110,10.9,1126,14:49,30,33,7,10,41.2
384,Victor Hedman,23,D,TBL,75,13,42,55,5,53,9.0,10,3,0,2,25,11,6,170,7.6,1683,22:26,101,86,0,0,
385,Jan Hejda,35,D,COL,78,6,11,17,8,40,4.0,6,0,0,0,11,0,0,75,8.0,1741,22:20,144,170,0,0,
386,Darren Helm,27,C,DET,42,12,8,20,2,14,2.6,9,1,2,3,8,0,0,83,14.5,637,15:10,16,73,269,279,49.1
387,Ales Hemsky,30,RW,TOT,75,13,30,43,-15,24,3.7,11,2,0,1,19,11,0,138,9.4,1197,15:58,33,37,1,3,25.0
388,Ales Hemsky,30,RW,EDM,55,9,17,26,-13,20,2.0,7,2,0,1,10,7,0,94,9.6,884,16:05,23,26,1,3,25.0
389,Ales Hemsky,30,RW,OTT,20,4,13,17,-2,4,1.7,4,0,0,0,9,4,0,44,9.1,313,15:38,10,11,0,0,
390,Matt Hendricks,32,C,TOT,77,5,2,7,-11,112,-0.7,4,0,1,1,2,0,0,102,4.9,981,12:44,59,180,34,29,54.0
391,Matt Hendricks,32,C,NSH,44,2,2,4,-5,54,-0.4,2,0,0,0,2,0,0,53,3.8,508,11:33,28,92,14,12,53.8
392,Matt Hendricks,32,C,EDM,33,3,0,3,-6,58,-0.3,2,0,1,1,0,0,0,49,6.1,473,14:19,31,88,20,17,54.1
393,Adam Henrique,23,C,NJD,77,25,18,43,3,20,5.8,15,7,3,4,11,5,2,137,18.2,1390,18:03,50,73,407,511,44.3
394,Tomas Hertl,20,C,SJS,37,15,10,25,11,4,3.9,12,3,0,3,10,0,0,98,15.3,567,15:20,13,39,29,22,56.9
395,Thomas Hickey,24,D,NYI,82,4,18,22,5,34,4.6,4,0,0,0,16,1,1,96,4.2,1547,18:52,132,72,0,0,
396,Chris Higgins,30,LW,VAN,78,17,22,39,-14,30,3.5,15,2,0,4,20,1,1,216,7.9,1496,19:10,45,98,17,21,44.7
397,Jack Hillen,28,D,WSH,13,0,1,1,-4,4,0.0,0,0,0,0,1,0,0,12,0.0,238,18:16,16,10,0,0,
398,Niklas Hjalmarsson,26,D,CHI,81,4,22,26,11,34,4.8,3,0,1,1,19,0,3,98,4.1,1724,21:17,157,39,0,0,
399,Cody Hodgson,23,C,BUF,72,20,24,44,-26,20,4.5,11,9,0,0,14,10,0,182,11.0,1306,18:09,22,47,453,516,46.7
400,Mike Hoffman,24,C,OTT,25,3,3,6,-2,2,0.3,2,1,0,0,1,2,0,61,4.9,330,13:11,7,18,6,3,66.7
401,Nick Holden,26,D,COL,54,10,15,25,12,22,5.3,8,2,0,2,9,5,1,66,15.2,1009,18:41,57,118,0,0,
402,Patrick Holland,22,RW,MTL,5,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,38,7:38,4,2,1,1,50.0
403,Peter Holland,23,C,TOT,43,6,5,11,0,18,1.1,5,1,0,0,5,0,0,43,14.0,488,11:21,22,46,182,213,46.1
404,Peter Holland,23,C,TOR,39,5,5,10,1,16,0.9,4,1,0,0,5,0,0,40,12.5,452,11:35,21,46,170,194,46.7
405,Peter Holland,23,C,ANA,4,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,3,33.3,36,9:06,1,0,12,19,38.7
406,Roman Horak,22,C,TOT,3,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50.0,28,9:25,4,0,4,2,66.7
407,Roman Horak,22,C,EDM,2,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50.0,24,12:06,3,0,4,1,80.0
408,Roman Horak,22,C,CGY,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,4,4:04,1,0,0,1,0.0
409,Shawn Horcoff,35,C,DAL,77,7,13,20,1,52,1.3,2,4,1,0,13,0,0,68,10.3,990,12:52,28,62,209,208,50.1
410,Patric Hornqvist,27,RW,NSH,76,22,31,53,1,28,6.3,15,7,0,6,21,10,0,248,8.9,1281,16:52,34,77,0,6,0.0
411,Nathan Horton,28,RW,CBJ,36,5,14,19,-3,24,1.6,3,2,0,2,12,2,0,48,10.4,556,15:27,14,53,1,0,100.0
412,Marian Hossa,35,RW,CHI,72,30,30,60,28,20,8.6,23,4,3,4,20,9,1,241,12.4,1316,18:16,26,43,1,2,33.3
413,Quinton Howden,22,C,FLA,16,4,2,6,0,10,0.8,3,0,1,0,2,0,0,23,17.4,220,13:43,11,32,2,6,25.0
414,Jonathan Huberdeau,20,LW,FLA,69,9,19,28,-5,37,2.2,7,2,0,1,16,3,0,108,8.3,1081,15:40,23,73,5,6,45.5
415,Jiri Hudler,30,C,CGY,75,17,37,54,4,16,5.9,15,2,0,1,26,11,0,109,15.6,1413,18:51,15,35,4,18,18.2
416,Brad Hunt,25,D,EDM,3,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0.0,38,12:36,2,0,0,0,
417,Matt Hunwick,28,D,COL,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,17,17:27,2,1,0,0,
418,Jarome Iginla,36,RW,BOS,78,30,31,61,34,47,8.9,26,4,0,8,21,10,0,209,14.4,1421,18:13,27,142,8,29,21.6
419,Matt Irwin,26,D,SJS,62,2,17,19,5,35,3.7,1,1,0,0,12,6,0,147,1.4,1167,18:49,93,62,0,1,0.0
420,Barret Jackman,32,D,STL,79,3,12,15,11,97,4.4,3,0,0,1,12,0,0,83,3.6,1416,17:56,130,96,0,1,0.0
421,Tim Jackman,32,RW,TOT,36,4,1,5,-3,103,0.4,4,0,0,0,1,0,0,46,8.7,256,7:06,4,69,2,1,66.7
422,Tim Jackman,32,RW,ANA,26,3,1,4,-2,62,0.3,3,0,0,0,1,0,0,37,8.1,192,7:23,2,53,2,0,100.0
423,Tim Jackman,32,RW,CGY,10,1,0,1,-1,41,0.1,1,0,0,0,0,0,0,9,11.1,64,6:23,2,16,0,1,0.0
424,Jaromir Jagr,41,RW,NJD,82,24,43,67,16,46,8.7,19,5,0,6,31,12,0,231,10.4,1571,19:10,9,4,0,2,0.0
425,Cam Janssen,29,RW,NJD,24,3,0,3,3,22,0.6,3,0,0,0,0,0,0,11,27.3,118,4:55,3,32,0,0,
426,Calle Jarnkrok,22,C,NSH,12,2,7,9,7,4,1.2,2,0,0,0,6,1,0,13,15.4,169,14:04,4,2,58,89,39.5
427,Dmitrij Jaskin,20,RW,STL,18,1,1,2,-3,8,-0.1,1,0,0,0,1,0,0,18,5.6,191,10:37,5,40,1,1,50.0
428,Dustin Jeffrey,25,C,TOT,34,2,2,4,-4,2,-0.1,2,0,0,0,2,0,0,30,6.7,325,9:34,4,6,50,57,46.7
429,Dustin Jeffrey,25,C,DAL,24,2,1,3,-2,0,0.1,2,0,0,0,1,0,0,21,9.5,217,9:03,4,2,42,52,44.7
430,Dustin Jeffrey,25,C,PIT,10,0,1,1,-2,2,-0.2,0,0,0,0,1,0,0,9,0.0,108,10:50,0,4,8,5,61.5
431,Boone Jenner,20,C,CBJ,72,16,13,29,6,45,3.6,12,4,0,5,10,3,0,127,12.6,1014,14:05,36,211,14,16,46.7
432,Nicklas Jensen,20,LW,VAN,17,3,3,6,-1,10,0.6,3,0,0,1,2,1,0,30,10.0,266,15:38,6,7,0,1,0.0
433,Jesse Joensuu,26,LW,EDM,42,3,2,5,-16,16,-0.4,2,1,0,1,2,0,0,41,7.3,392,9:19,18,63,0,5,0.0
434,Ryan Johansen,21,C,CBJ,82,33,30,63,3,43,8.6,26,7,0,5,17,13,0,237,13.9,1447,17:39,37,114,682,611,52.7
435,Marcus Johansson,23,C,WSH,80,8,36,44,-21,4,2.5,2,6,0,1,21,15,0,107,7.5,1403,17:32,27,49,95,179,34.7
436,Erik Johnson,25,D,COL,80,9,30,39,5,61,6.5,7,2,0,2,18,12,0,157,5.7,1841,23:00,130,136,0,0,
437,Jack Johnson,27,D,CBJ,82,5,28,33,-7,48,5.7,1,4,0,0,14,14,0,147,3.4,2024,24:41,127,180,0,1,0.0
438,Justin Johnson,32,RW,NYI,2,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,0,,13,6:29,0,6,0,0,
439,Nick Johnson,28,RW,BOS,9,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,10,0.0,87,9:42,5,3,0,0,
440,Tyler Johnson,23,C,TBL,82,24,26,50,23,26,6.5,14,5,5,4,20,5,1,181,13.3,1540,18:47,37,55,614,661,48.2
441,Jussi Jokinen,30,LW,PIT,81,21,36,57,12,18,7.1,15,6,0,4,21,15,0,172,12.2,1272,15:42,31,34,160,139,53.5
442,Olli Jokinen,35,C,WPG,82,18,25,43,-8,62,4.0,16,2,0,1,19,6,0,171,10.5,1396,17:01,45,120,612,718,46.0
443,Blair Jones,27,C,CGY,14,2,0,2,0,21,0.2,1,0,1,0,0,0,0,14,14.3,159,11:23,5,30,36,40,47.4
444,David Jones,29,RW,CGY,48,9,8,17,1,10,1.8,7,2,0,1,8,0,0,104,8.7,742,15:28,31,102,38,35,52.1
445,Ryan Jones,29,LW,EDM,52,2,4,6,0,40,0.1,2,0,0,1,4,0,0,59,3.4,512,9:50,21,74,2,4,33.3
446,Seth Jones,19,D,NSH,77,6,19,25,-23,24,3.0,4,2,0,2,12,7,0,100,6.0,1511,19:37,99,55,0,0,
447,Jacob Josefson,22,C,NJD,27,1,2,3,0,4,0.1,0,0,1,0,2,0,0,21,4.8,274,10:08,4,15,83,85,49.4
448,Roman Josi,23,D,NSH,72,13,27,40,-2,18,7.6,10,3,0,2,17,10,0,168,7.7,1902,26:25,150,32,0,0,
449,Ed Jovanovski,37,D,FLA,37,1,4,5,-6,39,0.6,1,0,0,0,2,1,1,44,2.3,598,16:10,42,34,0,0,
450,Tomas Jurco,21,RW,DET,36,8,7,15,0,14,1.8,6,2,0,0,6,1,0,77,10.4,485,13:28,9,67,0,0,
451,Nazem Kadri,23,C,TOR,78,20,30,50,-11,67,5.2,13,7,0,2,19,11,0,148,13.5,1356,17:23,34,141,510,617,45.3
452,Patrick Kaleta,27,RW,BUF,5,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,0,,42,8:21,1,11,1,0,100.0
453,Evander Kane,22,LW,WPG,63,19,22,41,-7,66,4.1,16,1,2,4,18,4,0,250,7.6,1278,20:17,36,173,45,60,42.9
454,Patrick Kane,25,RW,CHI,69,29,40,69,7,22,8.6,19,10,0,6,25,15,0,227,12.8,1353,19:37,15,16,4,4,50.0
455,Erik Karlsson,23,D,OTT,82,20,54,74,-16,36,10.3,15,5,0,1,28,26,0,257,7.8,2220,27:04,101,122,0,0,
456,Matt Kassian,27,LW,OTT,33,1,1,2,-1,63,0.0,1,0,0,0,1,0,0,12,8.3,146,4:26,3,52,0,0,
457,Zack Kassian,23,RW,VAN,73,14,15,29,-4,124,3.3,13,1,0,2,15,0,0,91,15.4,944,12:56,6,91,6,15,28.6
458,Bracken Kearns,32,LW,SJS,25,3,2,5,-2,6,0.2,2,1,0,0,2,0,0,37,8.1,330,13:12,16,45,30,41,42.3
459,Duncan Keith,30,D,CHI,79,6,55,61,22,28,10.0,3,3,0,3,36,18,1,198,3.0,1947,24:39,89,36,0,0,
460,Chris Kelly,33,C,BOS,57,9,9,18,2,32,1.5,8,0,1,0,9,0,0,69,13.0,838,14:42,29,72,283,296,48.9
461,Tim Kennedy,27,LW,PHX,37,2,6,8,0,4,0.4,2,0,0,0,6,0,0,42,4.8,435,11:46,21,62,18,31,36.7
462,Tyler Kennedy,27,RW,SJS,67,4,13,17,-10,34,0.4,4,0,0,1,12,1,0,143,2.8,852,12:43,11,54,57,79,41.9
463,Ryan Kesler,29,C,VAN,77,25,18,43,-15,81,4.6,15,9,1,5,11,7,0,239,10.5,1680,21:49,68,133,740,666,52.6
464,Phil Kessel,26,RW,TOR,82,37,43,80,-5,27,10.3,29,8,0,6,31,12,0,305,12.1,1695,20:40,30,25,2,12,14.3
465,Alexander Khokhlachev,20,C,BOS,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,15,15:14,0,1,8,9,47.1
466,Alex Killorn,24,C,TBL,82,17,24,41,8,63,4.3,14,3,0,2,19,5,0,173,9.8,1376,16:47,31,77,74,98,43.0
467,Jakub Kindl,26,D,DET,66,2,17,19,-4,24,3.0,2,0,0,0,10,7,0,93,2.2,1137,17:14,42,57,0,0,
468,Dwight King,24,LW,LAK,77,15,15,30,16,18,4.0,13,0,2,3,14,1,0,111,13.5,1158,15:03,17,114,2,3,40.0
469,Oscar Klefbom,20,D,EDM,17,1,2,3,-6,0,0.2,1,0,0,0,2,0,0,14,7.1,269,15:48,25,6,0,0,
470,Kevin Klein,29,D,TOT,77,2,7,9,-7,21,2.0,2,0,0,0,7,0,0,73,2.7,1335,17:20,137,111,0,0,
471,Kevin Klein,29,D,NSH,47,1,2,3,-11,21,0.4,1,0,0,0,2,0,0,49,2.0,884,18:48,94,75,0,0,
472,Kevin Klein,29,D,NYR,30,1,5,6,4,0,1.7,1,0,0,0,5,0,0,24,4.2,451,15:01,43,36,0,0,
473,Rostislav Klesla,31,D,PHX,25,1,3,4,-3,24,0.7,1,0,0,0,3,0,0,22,4.5,388,15:31,25,41,0,0,
474,Carl Klingberg,23,LW,WPG,3,1,0,1,2,0,0.3,1,0,0,0,0,0,0,3,33.3,27,8:52,1,2,0,0,
475,Rob Klinkhammer,27,C,PHX,72,11,9,20,6,19,2.3,10,1,0,1,9,0,0,103,10.7,818,11:22,7,168,1,5,16.7
476,Corban Knight,23,C,CGY,7,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,4,25.0,56,7:56,4,9,24,27,47.1
477,Chuck Kobasew,31,RW,PIT,33,2,0,2,1,15,-0.1,2,0,0,2,0,0,0,37,5.4,370,11:13,18,49,1,1,50.0
478,Mikko Koivu,30,C,MIN,65,11,43,54,0,24,5.0,9,2,0,4,25,16,2,147,7.5,1361,20:56,32,33,719,592,54.8
479,Saku Koivu,39,C,ANA,65,11,18,29,3,46,2.6,10,0,1,1,15,0,3,81,13.6,978,15:03,30,29,538,529,50.4
480,Mike Komisarek,32,D,CAR,32,0,4,4,-4,14,0.5,0,0,0,0,4,0,0,20,0.0,374,11:42,27,70,0,0,
481,Zenon Konopka,33,C,TOT,59,1,2,3,-9,88,-0.6,1,0,0,0,2,0,0,21,4.8,466,7:54,26,46,345,222,60.8
482,Zenon Konopka,33,C,MIN,36,1,1,2,-5,55,-0.3,1,0,0,0,1,0,0,15,6.7,262,7:17,11,21,157,82,65.7
483,Zenon Konopka,33,C,BUF,23,0,1,1,-4,33,-0.3,0,0,0,0,1,0,0,6,0.0,204,8:53,15,25,188,140,57.3
484,Tomas Kopecky,31,RW,FLA,49,4,8,12,0,18,0.5,3,0,1,0,8,0,0,95,4.2,778,15:53,19,31,8,21,27.6
485,Anze Kopitar,26,C,LAK,82,29,41,70,34,24,10.0,19,10,0,9,28,13,0,200,14.5,1713,20:53,44,90,773,678,53.3
486,Dmitry Korobov,24,D,TBL,3,0,1,1,0,2,0.1,0,0,0,0,1,0,0,0,,32,10:41,0,5,0,0,
487,Lauri Korpikoski,27,LW,PHX,64,9,16,25,-7,24,1.7,8,1,0,0,12,1,3,109,8.3,1029,16:05,38,136,5,12,29.4
488,Mike Kostka,28,D,TOT,28,4,7,11,10,8,2.8,4,0,0,1,7,0,0,49,8.2,432,15:26,33,26,0,0,
489,Mike Kostka,28,D,TBL,19,2,6,8,7,0,1.9,2,0,0,0,6,0,0,31,6.5,302,15:54,26,12,0,0,
490,Mike Kostka,28,D,CHI,9,2,1,3,3,8,0.9,2,0,0,1,1,0,0,18,11.1,130,14:26,7,14,0,0,
491,Chris Kreider,22,LW,NYR,66,17,20,37,14,72,5.1,11,6,0,0,14,6,0,136,12.5,1038,15:44,18,146,8,11,42.1
492,David Krejci,27,C,BOS,80,19,50,69,39,28,8.6,16,3,0,6,34,16,0,169,11.2,1530,19:07,56,75,618,590,51.2
493,Niklas Kronwall,33,D,DET,79,8,41,49,0,44,8.1,3,5,0,0,20,20,1,110,7.3,1921,24:19,154,93,0,0,
494,Torey Krug,22,D,BOS,79,14,26,40,18,28,8.1,8,6,0,2,13,13,0,183,7.7,1383,17:31,77,50,1,1,50.0
495,Marcus Kruger,23,C,CHI,81,8,20,28,6,36,2.0,8,0,0,2,19,0,1,96,8.3,1124,13:52,70,22,438,335,56.7
496,Nikita Kucherov,20,RW,TBL,52,9,9,18,3,14,1.9,6,3,0,3,8,1,0,102,8.8,682,13:07,19,15,1,0,100.0
497,Nikolai Kulemin,27,LW,TOR,70,9,11,20,-4,24,1.1,9,0,0,4,11,0,0,81,11.1,1136,16:14,63,153,38,70,35.2
498,Dmitry Kulikov,23,D,FLA,81,8,11,19,-26,66,2.3,5,2,1,0,8,3,0,127,6.3,1757,21:42,92,125,0,0,
499,Chris Kunitz,34,LW,PIT,78,35,33,68,25,66,10.1,22,13,0,8,24,9,0,218,16.1,1494,19:09,25,157,3,1,75.0
500,Cody Kunyk,23,LW,TBL,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,10,10:12,1,1,1,4,20.0
501,Evgeny Kuznetsov,21,C,WSH,17,3,6,9,-2,6,0.9,2,0,1,0,4,2,0,22,13.6,229,13:28,2,7,5,22,18.5
502,Pierre-Cedric Labrie,27,LW,TBL,13,0,0,0,-4,20,-0.3,0,0,0,0,0,0,0,2,0.0,89,6:53,2,24,2,0,100.0
503,Andrew Ladd,28,LW,WPG,78,23,31,54,8,57,6.2,19,4,0,2,21,8,2,189,12.2,1539,19:44,42,154,24,38,38.7
504,Brooks Laich,30,C,WSH,51,8,7,15,-7,16,0.8,6,1,1,1,4,2,1,75,10.7,880,17:15,35,62,203,257,44.1
505,Kellan Lain,24,LW,VAN,9,1,0,1,1,21,0.2,1,0,0,0,0,0,0,7,14.3,47,5:13,1,7,18,19,48.6
506,Anton Lander,22,C,EDM,27,0,1,1,-10,4,-0.9,0,0,0,0,1,0,0,18,0.0,368,13:38,8,29,71,89,44.4
507,Gabriel Landeskog,21,LW,COL,81,26,39,65,21,71,8.1,21,5,0,4,34,5,0,222,11.7,1513,18:41,52,176,13,5,72.2
508,Maxim Lapierre,28,C,STL,71,9,6,15,-3,78,1.2,9,0,0,1,6,0,0,78,11.5,793,11:10,18,87,301,292,50.8
509,Philip Larsen,24,D,EDM,30,3,9,12,-4,8,1.9,2,1,0,0,4,4,1,47,6.4,515,17:10,31,44,0,0,
510,Adam Larsson,21,D,NJD,26,1,2,3,-1,12,1.0,1,0,0,1,2,0,0,20,5.0,462,17:47,37,41,0,0,
511,Johan Larsson,21,LW,BUF,28,0,4,4,0,19,0.0,0,0,0,0,4,0,0,21,0.0,377,13:27,19,52,135,150,47.4
512,Brian Lashoff,23,D,DET,75,1,5,6,-2,36,1.5,1,0,0,0,5,0,0,38,2.6,1082,14:26,93,65,0,0,
513,Michael Latta,22,C,WSH,17,1,3,4,0,12,0.3,1,0,0,0,3,0,0,6,16.7,131,7:43,2,14,60,55,52.2
514,Louis Leblanc,23,C,MTL,8,0,0,0,1,4,-0.1,0,0,0,0,0,0,0,7,0.0,79,9:52,7,3,2,2,50.0
515,Peter LeBlanc,25,C,WSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,9:26,1,2,0,0,
516,Vincent Lecavalier,33,C,PHI,69,20,17,37,-16,44,3.9,12,8,0,3,12,5,0,132,15.2,1048,15:11,19,77,200,248,44.6
517,Nick Leddy,22,D,CHI,82,7,24,31,10,10,5.5,3,4,0,1,18,6,0,123,5.7,1342,16:22,45,52,0,0,
518,Anders Lee,23,C,NYI,22,9,5,14,3,14,2.1,7,2,0,0,5,0,0,68,13.2,346,15:43,2,48,1,5,16.7
519,David Legwand,33,C,TOT,83,14,37,51,-17,61,4.2,8,6,0,4,24,13,0,146,9.6,1409,16:59,38,49,585,571,50.6
520,David Legwand,33,C,NSH,62,10,30,40,-8,30,3.4,6,4,0,2,18,12,0,107,9.3,1067,17:13,29,30,454,434,51.1
521,David Legwand,33,C,DET,21,4,7,11,-9,31,0.7,2,2,0,2,6,1,0,39,10.3,342,16:16,9,19,131,137,48.9
522,Ville Leino,30,LW,BUF,58,0,15,15,-16,10,-0.1,0,0,0,0,9,6,0,38,0.0,837,14:26,25,26,125,162,43.6
523,Josh Leivo,20,RW,TOR,7,1,1,2,0,0,0.2,1,0,0,0,1,0,0,4,25.0,69,9:52,0,5,0,1,0.0
524,Jordan Leopold,33,D,STL,27,1,5,6,1,6,1.3,1,0,0,0,3,2,0,40,2.5,421,15:36,24,8,0,0,
525,Lucas Lessio,21,LW,PHX,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,4,0.0,35,11:32,0,2,0,0,
526,Kris Letang,26,D,PIT,37,11,11,22,-8,16,4.0,5,6,0,1,5,6,0,108,10.2,897,24:14,51,43,0,0,
527,Mark Letestu,28,C,CBJ,82,12,22,34,1,20,3.2,6,5,1,1,14,6,2,122,9.8,1205,14:41,24,63,373,352,51.4
528,Pierre-Luc Letourneau-Leblond,28,RW,PIT,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,5,4:34,1,0,0,0,
529,Trevor Lewis,27,C,LAK,73,6,5,11,-1,6,0.4,5,0,1,2,5,0,0,111,5.4,968,13:15,36,145,127,135,48.5
530,John-Michael Liles,33,D,TOT,41,2,7,9,5,8,2.5,1,1,0,0,4,3,0,56,3.6,806,19:39,80,50,1,0,100.0
531,John-Michael Liles,33,D,CAR,35,2,7,9,7,8,2.6,1,1,0,0,4,3,0,51,3.9,703,20:06,70,35,0,0,
532,John-Michael Liles,33,D,TOR,6,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0.0,102,17:04,10,15,1,0,100.0
533,Matt Lindblad,23,C,BOS,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,24,11:46,0,0,2,0,100.0
534,Elias Lindholm,19,C,CAR,58,9,12,21,-14,4,1.5,5,4,0,2,9,3,0,70,12.9,843,14:32,17,51,106,123,46.3
535,Hampus Lindholm,20,D,ANA,78,6,24,30,29,36,6.6,5,1,0,1,21,3,0,116,5.2,1516,19:26,61,54,0,1,0.0
536,Bryan Little,26,RW,WPG,82,23,41,64,8,58,7.2,13,8,2,1,32,7,2,170,13.5,1640,20:00,38,84,785,868,47.5
537,Andrei Loktionov,23,C,TOT,68,7,15,22,-2,14,1.9,5,2,0,2,11,4,0,78,9.0,883,12:59,15,33,154,215,41.7
538,Andrei Loktionov,23,C,NJD,48,4,8,12,2,12,1.0,4,0,0,1,8,0,0,44,9.1,591,12:19,8,23,135,180,42.9
539,Andrei Loktionov,23,C,CAR,20,3,7,10,-4,2,0.9,1,2,0,1,3,4,0,34,8.8,292,14:36,7,10,19,35,35.2
540,Ben Lovejoy,29,D,ANA,78,5,13,18,21,39,4.5,5,0,0,2,12,1,0,107,4.7,1513,19:24,150,215,0,0,
541,Milan Lucic,25,LW,BOS,80,24,35,59,30,91,7.9,21,3,0,5,26,9,0,153,15.7,1390,17:23,22,240,61,70,46.6
542,Joffrey Lupul,30,LW,TOR,69,22,22,44,-15,44,4.7,16,6,0,1,16,6,0,191,11.5,1274,18:28,35,118,24,31,43.6
543,Olli Maatta,19,D,PIT,78,9,20,29,8,14,6.6,5,3,1,1,17,3,0,119,7.6,1443,18:30,112,41,0,0,
544,Clarke MacArthur,28,LW,OTT,79,24,31,55,12,78,6.8,15,8,1,5,22,7,2,159,15.1,1393,17:38,20,108,15,17,46.9
545,Lane MacDermid,24,LW,TOT,7,0,2,2,1,12,0.2,0,0,0,0,2,0,0,1,0.0,39,5:34,3,10,1,1,50.0
546,Lane MacDermid,24,LW,DAL,6,0,2,2,2,5,0.2,0,0,0,0,2,0,0,1,0.0,35,5:49,3,7,1,1,50.0
547,Lane MacDermid,24,LW,CGY,1,0,0,0,-1,7,0.0,0,0,0,0,0,0,0,0,,4,4:08,0,3,0,0,
548,Andrew MacDonald,27,D,TOT,82,4,24,28,-22,50,3.3,2,2,0,2,14,9,1,92,4.3,2020,24:38,242,69,0,0,
549,Andrew MacDonald,27,D,NYI,63,4,20,24,-19,34,2.8,2,2,0,2,10,9,1,72,5.6,1602,25:25,198,48,0,0,
550,Andrew MacDonald,27,D,PHI,19,0,4,4,-3,16,0.5,0,0,0,0,4,0,0,20,0.0,418,22:00,44,21,0,0,
551,Derek MacKenzie,32,C,CBJ,71,9,9,18,0,47,1.7,7,0,2,0,8,0,1,70,12.9,800,11:16,32,237,251,236,51.5
552,Nathan MacKinnon,18,C,COL,82,24,39,63,20,26,7.7,16,8,0,5,30,9,0,241,10.0,1422,17:21,45,57,194,258,42.9
553,Manny Malhotra,33,C,CAR,69,7,6,13,0,18,1.1,7,0,0,1,5,0,1,53,13.2,800,11:36,56,82,566,386,59.5
554,Evgeni Malkin,27,C,PIT,60,23,49,72,10,62,9.1,16,7,0,3,26,23,0,191,12.0,1204,20:04,18,27,303,318,48.8
555,Brad Malone,24,C,COL,32,3,2,5,-4,23,0.3,3,0,0,0,2,0,0,16,18.8,217,6:46,5,79,45,51,46.9
556,Ryan Malone,34,LW,TBL,57,5,10,15,-7,67,0.7,5,0,0,0,7,3,0,95,5.3,671,11:47,26,75,2,5,28.6
557,Brad Marchand,25,LW,BOS,82,25,28,53,36,64,7.8,19,1,5,5,27,1,0,149,16.8,1308,15:57,23,73,6,17,26.1
558,Alexey Marchenko,22,D,DET,1,0,0,0,2,2,0.2,0,0,0,0,0,0,0,0,,13,13:21,0,0,0,0,
559,Martin Marincin,21,D,EDM,44,0,6,6,-2,16,1.4,0,0,0,0,4,1,1,28,0.0,843,19:10,60,17,0,0,
560,Andrei Markov,35,D,MTL,81,7,36,43,12,34,9.2,4,2,1,1,17,19,0,131,5.3,2044,25:14,180,49,0,0,
561,Patrick Marleau,34,LW,SJS,82,33,37,70,0,18,8.6,20,11,2,4,25,12,0,285,11.6,1683,20:31,29,85,163,145,52.9
562,Patrick Maroon,25,LW,ANA,62,11,18,29,11,101,3.4,10,1,0,3,15,3,0,93,11.8,763,12:19,16,124,7,8,46.7
563,Matt Martin,24,LW,NYI,79,8,6,14,-11,90,0.4,8,0,0,3,6,0,0,120,6.7,940,11:54,42,359,3,6,33.3
564,Paul Martin,32,D,PIT,39,3,12,15,-4,10,2.8,2,1,0,2,4,8,0,54,5.6,958,24:34,74,30,0,0,
565,Radek Martinek,37,D,NYI,13,0,3,3,4,4,0.8,0,0,0,0,3,0,0,12,0.0,201,15:29,9,9,0,0,
566,Alec Martinez,26,D,LAK,61,11,11,22,17,14,6.5,8,3,0,2,6,5,0,79,13.9,957,15:41,75,96,0,0,
567,Brandon Mashinter,25,LW,NYR,6,0,0,0,-1,10,-0.1,0,0,0,0,0,0,0,3,0.0,27,4:34,1,5,0,0,
568,Shawn Matthias,25,C,TOT,77,12,11,23,-3,26,2.2,12,0,0,0,11,0,0,127,9.4,1002,13:01,29,93,183,250,42.3
569,Shawn Matthias,25,C,FLA,59,9,7,16,0,14,1.6,9,0,0,0,7,0,0,88,10.2,722,12:14,17,73,80,129,38.3
